t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
1600356	damage	bot-127	alpha	bot-276	bravo	five_seven	bullet	20.00	80.00	5.58	-41.07	25.08	-31.49	21.72
1600557	damage	bot-127	alpha	bot-276	bravo	five_seven	bullet	20.00	60.00	5.58	-41.07	25.69	-31.50	22.27
1606723	damage	bot-278	bravo	bot-238	alpha	five_seven	bullet	20.00	80.00	30.06	-30.50	-17.74	-41.56	49.06
1606879	damage	bot-278	bravo	bot-238	alpha	five_seven	bullet	20.00	60.00	30.06	-30.50	-17.74	-41.56	49.06
1607115	damage	bot-278	bravo	bot-238	alpha	five_seven	bullet	20.00	40.00	30.06	-30.50	-17.92	-41.68	49.27
1607262	damage	bot-278	bravo	bot-238	alpha	five_seven	bullet	20.00	20.00	30.06	-30.50	-18.39	-42.04	49.81
1607571	damage	bot-278	bravo	bot-236	alpha	five_seven	bullet	20.00	75.73	30.07	-30.49	-16.95	-42.14	48.44
1607930	damage	bot-278	bravo	bot-236	alpha	five_seven	bullet	20.00	55.73	30.07	-30.49	-17.01	-41.99	48.46
1608104	damage	bot-127	alpha	bot-255	bravo	five_seven	bullet	20.00	52.23	5.59	-41.07	29.86	-19.61	32.40
1608333	damage	bot-278	bravo	bot-236	alpha	five_seven	bullet	20.00	39.03	30.07	-30.49	-17.66	-42.09	49.12
1608496	damage	bot-278	bravo	bot-236	alpha	five_seven	bullet	20.00	21.23	30.11	-30.48	-18.27	-42.34	49.81
1610482	damage	bot-127	alpha	bot-272	bravo	five_seven	bullet	20.00	77.22	5.61	-41.07	18.83	-43.42	13.43
1610649	damage	bot-127	alpha	bot-272	bravo	five_seven	bullet	20.00	57.22	5.61	-41.07	18.87	-43.41	13.46
1610799	damage	bot-127	alpha	bot-272	bravo	five_seven	bullet	20.00	37.22	5.61	-41.07	19.05	-43.59	13.68
1610799	damage	bot-244	alpha	bot-280	bravo	cz_805_bren	bullet	24.00	76.00	-11.27	-38.51	6.91	-21.25	25.06
1610962	damage	bot-127	alpha	bot-272	bravo	five_seven	bullet	20.00	17.22	5.61	-41.07	19.31	-43.85	13.98
1610962	damage	bot-244	alpha	bot-280	bravo	cz_805_bren	bullet	24.00	52.00	-11.27	-38.51	7.21	-20.95	25.49
1611040	damage	bot-269	bravo	bot-273	alpha	cz_805_bren	bullet	24.00	31.99	13.40	11.07	0.12	1.18	16.56
1611126	kill	bot-127	alpha	bot-272	bravo	five_seven	bullet	20.00	0.00	5.61	-41.07	19.90	-44.45	14.69
1611221	damage	bot-244	alpha	bot-280	bravo	cz_805_bren	bullet	24.00	28.00	-11.27	-38.51	7.87	-20.24	26.45
1611257	damage	bot-265	bravo	bot-273	alpha	five_seven	bullet	20.00	16.16	13.93	9.74	0.12	1.18	16.24
1611738	damage	bot-265	bravo	bot-273	alpha	five_seven	bullet	20.00	3.45	13.89	9.69	0.12	1.18	16.19
1611878	kill	bot-269	bravo	bot-273	alpha	cz_805_bren	bullet	24.00	0.00	13.32	10.97	0.12	1.18	16.43
1614525	damage	bot-269	bravo	bot-244	alpha	cz_805_bren	bullet	24.00	48.28	13.80	7.75	-10.95	-35.02	49.42
1623572	damage	bot-264	bravo	bot-252	alpha	cz_805_bren	bullet	24.00	24.40	24.97	2.15	-1.14	-40.45	49.97
1623714	damage	bot-264	bravo	bot-252	alpha	cz_805_bren	bullet	24.00	0.40	24.97	2.15	-1.14	-40.45	49.97
1623998	kill	bot-264	bravo	bot-252	alpha	cz_805_bren	bullet	24.00	0.00	24.97	2.15	-1.14	-40.45	49.97
1624290	damage	bot-276	bravo	bot-238	alpha	cz_805_bren	bullet	24.00	48.66	30.67	-22.50	-2.37	-39.17	37.01
1624507	damage	bot-238	alpha	bot-264	bravo	five_seven	bullet	20.00	75.54	-2.43	-39.33	24.97	2.15	49.72
1624507	damage	bot-264	bravo	bot-238	alpha	cz_805_bren	bullet	24.00	24.66	24.97	2.15	-2.45	-39.41	49.80
1628076	damage	bot-269	bravo	bot-230	alpha	cz_805_bren	bullet	24.00	47.79	19.26	4.01	-4.28	-38.94	48.98
1628791	damage	bot-248	alpha	bot-264	bravo	five_seven	bullet	20.00	55.54	-9.51	-37.33	23.30	-1.00	48.95
1628943	damage	bot-248	alpha	bot-264	bravo	five_seven	bullet	20.00	35.54	-9.51	-37.33	23.08	-0.69	49.04
1630459	damage	bot-278	bravo	bot-244	alpha	five_seven	bullet	20.00	75.48	31.01	-23.75	-5.33	-35.43	38.16
1630886	damage	bot-269	bravo	bot-268	alpha	cz_805_bren	bullet	24.00	48.26	18.89	3.04	2.54	9.69	17.65
1631023	damage	bot-269	bravo	bot-268	alpha	cz_805_bren	bullet	24.00	24.26	18.89	3.04	2.48	9.74	17.72
1631138	damage	bot-269	bravo	bot-268	alpha	cz_805_bren	bullet	24.00	0.26	18.89	3.04	2.37	9.83	17.86
1631374	kill	bot-269	bravo	bot-268	alpha	cz_805_bren	bullet	24.00	0.00	18.89	3.04	2.15	10.05	18.15
1631886	damage	bot-278	bravo	bot-244	alpha	five_seven	bullet	20.00	53.64	30.97	-23.78	-5.73	-35.54	38.54
1632111	damage	bot-244	alpha	bot-281	bravo	cz_805_bren	bullet	24.00	76.00	-5.64	-35.66	-31.73	-9.16	37.18
1632698	damage	bot-278	bravo	bot-244	alpha	five_seven	bullet	20.00	33.64	30.95	-23.79	-4.78	-37.43	38.25
1638380	damage	bot-276	bravo	bot-240	alpha	cz_805_bren	bullet	24.00	71.53	30.41	-22.40	-13.51	-31.16	44.79
1638572	damage	bot-276	bravo	bot-240	alpha	cz_805_bren	bullet	24.00	47.53	30.48	-22.40	-13.28	-31.57	44.71
1639402	damage	bot-276	bravo	bot-240	alpha	cz_805_bren	bullet	24.00	23.53	30.48	-22.40	-14.59	-29.74	45.66
1639775	damage	bot-286	bravo	bot-240	alpha	five_seven	bullet	20.00	3.53	-32.36	-13.24	-15.31	-28.75	23.05
1639949	kill	bot-286	bravo	bot-240	alpha	five_seven	bullet	20.00	0.00	-32.36	-13.23	-15.58	-28.35	22.58
1644202	damage	bot-286	bravo	bot-244	alpha	five_seven	bullet	20.00	45.11	-26.68	-15.10	-2.26	-40.75	35.42
1644240	kill	bot-257	bravo	bot-244	alpha	m24	bullet	95.00	0.00	16.13	-18.66	-2.20	-40.92	28.83
1644410	damage	bot-248	alpha	bot-286	bravo	five_seven	bullet	20.00	80.00	-5.95	-43.15	-26.59	-15.15	34.78
1645020	damage	bot-271	bravo	bot-230	alpha	five_seven	bullet	20.00	75.61	19.09	-17.55	-8.17	-45.77	39.24
1645162	damage	bot-271	bravo	bot-230	alpha	five_seven	bullet	20.00	55.61	19.09	-17.55	-8.82	-45.87	39.76
1645464	damage	bot-271	bravo	bot-230	alpha	five_seven	bullet	20.00	35.61	19.09	-17.55	-9.95	-46.03	40.68
1645650	damage	bot-271	bravo	bot-230	alpha	five_seven	bullet	20.00	15.61	19.09	-17.55	-10.35	-46.52	41.30
1645833	kill	bot-271	bravo	bot-230	alpha	five_seven	bullet	20.00	0.00	19.09	-17.55	-10.62	-47.39	42.11
1646162	damage	bot-260	bravo	bot-277	alpha	five_seven	bullet	20.00	80.00	22.51	3.19	69.66	7.98	47.40
1646386	damage	bot-260	bravo	bot-277	alpha	five_seven	bullet	20.00	60.00	22.51	3.19	69.67	7.98	47.41
1646968	damage	bot-260	bravo	bot-277	alpha	five_seven	bullet	20.00	40.00	22.55	3.18	71.06	6.82	48.65
1648449	damage	bot-284	bravo	bot-248	alpha	cz_805_bren	bullet	24.00	55.32	-17.69	-26.40	-4.11	-44.90	22.95
1649288	damage	bot-276	bravo	bot-238	alpha	cz_805_bren	bullet	24.00	48.01	20.85	-24.59	9.92	-44.77	22.95
1655858	damage	bot-238	alpha	bot-278	bravo	five_seven	bullet	20.00	28.92	6.14	-48.09	20.30	-23.78	28.12
1656004	damage	bot-238	alpha	bot-278	bravo	five_seven	bullet	20.00	10.26	6.14	-48.09	20.30	-23.78	28.12
1656113	damage	bot-260	bravo	bot-279	alpha	five_seven	bullet	20.00	80.00	33.61	4.08	66.80	6.80	33.30
1656175	kill	bot-238	alpha	bot-278	bravo	five_seven	bullet	20.00	0.00	6.14	-48.09	20.30	-23.78	28.12
1656741	damage	bot-260	bravo	bot-279	alpha	five_seven	bullet	20.00	60.00	33.69	4.10	64.87	6.23	31.26
1656883	damage	bot-260	bravo	bot-279	alpha	five_seven	bullet	20.00	40.00	33.69	4.10	65.41	6.09	31.78
1657122	damage	bot-260	bravo	bot-279	alpha	five_seven	bullet	20.00	20.00	33.69	4.10	66.01	5.93	32.37
1657992	kill	bot-261	bravo	bot-238	alpha	m24	bullet	95.00	0.00	30.42	-22.79	7.28	-47.20	33.63
1660810	damage	bot-127	alpha	bot-284	bravo	five_seven	bullet	20.00	80.00	5.61	-41.06	-7.44	-41.71	13.07
1660979	damage	bot-127	alpha	bot-284	bravo	five_seven	bullet	20.00	60.00	5.61	-41.06	-7.21	-42.00	12.85
1663454	damage	bot-260	bravo	bot-277	alpha	five_seven	bullet	20.00	52.10	38.78	4.51	65.83	4.64	27.05
1664229	damage	bot-127	alpha	bot-251	bravo	five_seven	bullet	20.00	59.52	5.61	-41.07	10.53	-31.92	10.39
1664606	damage	bot-127	alpha	bot-251	bravo	five_seven	bullet	20.00	39.52	5.61	-41.07	8.98	-31.98	9.70
1667750	damage	bot-260	bravo	bot-289	alpha	five_seven	bullet	20.00	80.00	40.64	4.40	85.98	-16.54	49.94
1667884	damage	bot-289	alpha	bot-260	bravo	five_seven	bullet	20.00	49.11	85.98	-16.54	40.64	4.40	49.94
1668512	damage	bot-279	alpha	bot-260	bravo	cz_805_bren	bullet	24.00	25.11	66.82	3.75	38.86	5.27	28.00
1668649	damage	bot-279	alpha	bot-260	bravo	cz_805_bren	bullet	24.00	1.11	66.82	3.75	38.65	5.40	28.22
1668928	kill	bot-279	alpha	bot-260	bravo	cz_805_bren	bullet	24.00	0.00	66.82	3.75	37.61	6.07	29.31
1668986	damage	bot-127	alpha	bot-263	bravo	five_seven	bullet	20.00	52.40	5.61	-41.07	8.12	-35.52	6.10
1669213	damage	bot-127	alpha	bot-263	bravo	five_seven	bullet	20.00	32.40	5.61	-41.07	8.76	-34.88	6.94
1669382	damage	bot-127	alpha	bot-263	bravo	five_seven	bullet	20.00	12.40	5.61	-41.07	9.34	-34.30	7.73
1669516	damage	bot-279	alpha	bot-266	bravo	cz_805_bren	bullet	24.00	45.38	66.82	3.75	23.69	3.28	43.14
1669558	kill	bot-127	alpha	bot-263	bravo	five_seven	bullet	20.00	0.00	5.61	-41.07	9.77	-33.87	8.32
1669626	damage	bot-279	alpha	bot-266	bravo	cz_805_bren	bullet	24.00	21.38	66.82	3.75	23.54	3.29	43.29
1669758	kill	bot-279	alpha	bot-266	bravo	cz_805_bren	bullet	24.00	0.00	66.82	3.75	23.33	3.30	43.50
1669846	damage	bot-255	bravo	bot-291	alpha	five_seven	bullet	20.00	80.00	6.84	-20.27	3.04	8.42	28.94
1670077	damage	bot-255	bravo	bot-291	alpha	five_seven	bullet	20.00	60.00	6.84	-20.27	3.10	8.05	28.56
1672078	damage	bot-127	alpha	bot-264	bravo	m1911	bullet	33.00	62.61	5.61	-41.07	8.57	-34.91	6.84
1672430	damage	bot-127	alpha	bot-264	bravo	m1911	bullet	33.00	29.61	5.61	-41.07	8.61	-35.63	6.21
1673133	kill	bot-127	alpha	bot-264	bravo	m1911	bullet	33.00	0.00	5.61	-41.07	10.58	-33.63	8.95
1675483	damage	bot-279	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	54.21	65.06	2.82	22.39	-15.36	46.39
1676204	damage	bot-279	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	30.21	65.06	2.82	20.56	-17.15	48.78
1676343	damage	bot-279	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	6.21	65.06	2.82	20.15	-17.55	49.32
1679690	damage	bot-127	alpha	bot-251	bravo	m1911	bullet	33.00	39.54	5.61	-41.07	7.28	-37.20	4.22
1680115	damage	bot-127	alpha	bot-251	bravo	m1911	bullet	33.00	6.54	5.61	-41.06	8.19	-36.31	5.41
1680477	kill	bot-127	alpha	bot-251	bravo	m1911	bullet	33.00	0.00	5.61	-41.07	9.44	-35.08	7.11
1681215	damage	bot-279	alpha	bot-276	bravo	cz_805_bren	bullet	24.00	71.92	58.85	0.18	22.26	-29.09	46.86
1682213	damage	bot-279	alpha	bot-276	bravo	cz_805_bren	bullet	24.00	47.92	58.65	0.13	22.46	-28.83	46.35
1682410	kill	bot-288	bravo	bot-277	alpha	m24	bullet	95.00	0.00	-5.51	-15.24	59.63	-0.84	66.71
1687042	damage	bot-127	alpha	bot-255	bravo	m1911	bullet	33.00	23.03	5.61	-41.06	3.35	-29.37	11.91
1687848	damage	bot-127	alpha	bot-294	bravo	m1911	bullet	33.00	67.00	5.61	-41.06	9.54	-35.83	6.54
1688333	damage	bot-127	alpha	bot-294	bravo	m1911	bullet	33.00	34.00	5.61	-41.06	9.93	-35.69	6.90
1688725	damage	bot-127	alpha	bot-294	bravo	m1911	bullet	33.00	1.00	5.61	-41.06	10.17	-35.37	7.29
1689101	kill	bot-127	alpha	bot-294	bravo	m1911	bullet	33.00	0.00	5.61	-41.06	10.68	-34.29	8.45
1689382	damage	bot-279	alpha	bot-276	bravo	cz_805_bren	bullet	24.00	48.75	53.70	-3.40	16.00	-35.60	49.57
1692214	damage	bot-127	alpha	bot-276	bravo	m1911	bullet	33.00	15.75	5.61	-41.06	12.17	-39.37	6.77
1692695	kill	bot-127	alpha	bot-276	bravo	m1911	bullet	33.00	0.00	5.61	-41.06	11.13	-40.44	5.56
1695122	damage	bot-295	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	23.32	63.88	-11.20	17.33	-21.77	47.74
1695376	kill	bot-295	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	0.00	63.88	-11.19	17.33	-21.77	47.75
1699610	damage	bot-295	alpha	bot-257	bravo	cz_805_bren	bullet	24.00	71.71	60.36	-12.52	12.91	-19.37	47.94
1699745	damage	bot-295	alpha	bot-257	bravo	cz_805_bren	bullet	24.00	47.71	60.36	-12.51	13.34	-19.30	47.50
1699872	damage	bot-295	alpha	bot-257	bravo	cz_805_bren	bullet	24.00	23.71	60.36	-12.51	12.93	-18.91	47.86
1705354	damage	bot-295	alpha	bot-286	bravo	cz_805_bren	bullet	24.00	56.00	54.29	-12.57	4.64	-7.96	49.86
1705577	damage	bot-295	alpha	bot-286	bravo	cz_805_bren	bullet	24.00	32.00	54.29	-12.57	4.60	-7.35	49.96
1707458	damage	bot-295	alpha	bot-292	bravo	cz_805_bren	bullet	24.00	76.00	53.60	-12.55	6.85	-20.08	47.35
1707589	damage	bot-295	alpha	bot-292	bravo	cz_805_bren	bullet	24.00	52.00	53.60	-12.55	7.19	-20.06	47.01
1707715	damage	bot-295	alpha	bot-292	bravo	cz_805_bren	bullet	24.00	28.00	53.60	-12.55	6.69	-20.48	47.57
1710147	damage	bot-297	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	76.00	3.04	-47.92	1.19	-43.35	4.92
1710412	damage	bot-297	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	52.00	3.60	-48.33	1.17	-43.31	5.57
1710551	damage	bot-297	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	28.00	3.78	-48.46	1.25	-43.32	5.74
1710766	damage	bot-297	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	4.00	4.22	-48.48	1.65	-43.33	5.75
1710885	kill	bot-297	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	0.00	4.83	-48.52	2.39	-43.39	5.69
1713266	damage	bot-288	bravo	bot-287	alpha	m24	bullet	95.00	5.00	14.76	-9.76	54.86	4.46	42.55
1718000	damage	bot-257	bravo	bot-283	alpha	five_seven	bullet	20.00	80.00	14.91	-7.36	71.90	-5.93	57.01
1718140	damage	bot-298	alpha	bot-284	bravo	five_seven	bullet	20.00	52.14	58.01	-14.29	25.64	-37.81	40.01
1718230	damage	bot-257	bravo	bot-283	alpha	five_seven	bullet	20.00	60.00	14.91	-7.36	71.90	-5.93	57.01
1718343	damage	bot-298	alpha	bot-284	bravo	five_seven	bullet	20.00	32.14	58.01	-14.29	25.14	-37.74	40.39
1718497	damage	bot-298	alpha	bot-284	bravo	five_seven	bullet	20.00	12.14	58.01	-14.29	24.43	-37.65	40.91
1719079	damage	bot-255	bravo	bot-289	alpha	five_seven	bullet	20.00	60.00	7.83	-24.40	55.33	-13.06	48.83
1719256	damage	bot-255	bravo	bot-289	alpha	five_seven	bullet	20.00	40.00	7.83	-24.40	55.60	-13.07	49.09
1719256	damage	bot-257	bravo	bot-293	alpha	five_seven	bullet	20.00	52.16	15.21	-7.29	54.80	-14.89	40.31
1719448	damage	bot-255	bravo	bot-289	alpha	five_seven	bullet	20.00	20.00	7.83	-24.40	56.26	-13.09	49.73
1719739	damage	bot-257	bravo	bot-282	alpha	five_seven	bullet	20.00	52.40	15.21	-7.29	56.73	-16.44	42.51
1719888	damage	bot-255	bravo	bot-293	alpha	five_seven	bullet	20.00	32.16	7.83	-24.40	55.91	-13.20	49.36
1719888	damage	bot-282	alpha	bot-257	bravo	five_seven	bullet	20.00	45.21	57.57	-16.28	15.21	-7.29	43.30
1720100	damage	bot-257	bravo	bot-282	alpha	five_seven	bullet	20.00	32.40	15.15	-7.19	58.31	-16.01	44.05
1720634	damage	bot-255	bravo	bot-298	alpha	five_seven	bullet	20.00	52.05	7.83	-24.40	55.60	-13.24	49.05
1720794	damage	bot-255	bravo	bot-298	alpha	five_seven	bullet	20.00	32.05	7.83	-24.40	56.11	-13.21	49.56
1721046	damage	bot-289	alpha	bot-288	bravo	m1911	bullet	33.00	67.00	63.49	-12.36	18.78	-9.60	44.80
1721556	damage	bot-299	bravo	bot-298	alpha	cz_805_bren	bullet	24.00	8.05	40.83	13.68	59.01	-13.36	32.58
1722541	damage	bot-302	bravo	bot-287	alpha	five_seven	bullet	20.00	52.01	47.43	15.65	55.83	7.90	11.43
1722685	damage	bot-302	bravo	bot-287	alpha	five_seven	bullet	20.00	32.01	47.43	15.65	56.24	7.89	11.74
1723123	damage	bot-298	alpha	bot-288	bravo	m1911	bullet	33.00	34.00	64.30	-12.18	25.14	-10.03	39.22
1723479	damage	bot-298	alpha	bot-288	bravo	m1911	bullet	33.00	1.00	64.30	-12.18	24.04	-9.61	40.35
1723748	damage	bot-287	alpha	bot-299	bravo	cz_805_bren	bullet	24.00	76.00	59.69	7.90	41.04	13.00	19.33
1723993	damage	bot-287	alpha	bot-299	bravo	cz_805_bren	bullet	24.00	52.00	59.69	7.90	40.81	12.92	19.53
1724126	damage	bot-287	alpha	bot-299	bravo	cz_805_bren	bullet	24.00	28.00	59.69	7.90	40.63	13.03	19.73
1724545	damage	bot-255	bravo	bot-293	alpha	five_seven	bullet	20.00	36.30	11.13	-22.05	59.91	-12.14	49.77
1724687	damage	bot-255	bravo	bot-293	alpha	five_seven	bullet	20.00	16.30	11.12	-22.08	60.11	-12.18	49.98
1725171	damage	bot-299	bravo	bot-282	alpha	cz_805_bren	bullet	24.00	48.34	37.52	16.21	60.62	-13.07	37.29
1725693	damage	bot-255	bravo	bot-285	alpha	five_seven	bullet	20.00	52.51	11.64	-21.67	60.20	-10.40	49.85
1726870	damage	bot-255	bravo	bot-282	alpha	five_seven	bullet	20.00	28.34	11.65	-21.69	59.76	-18.40	48.22
1726963	damage	bot-284	bravo	bot-282	alpha	cz_805_bren	bullet	24.00	4.34	24.36	-37.09	60.49	-18.50	40.64
1727131	kill	bot-255	bravo	bot-282	alpha	five_seven	bullet	20.00	0.00	11.66	-21.69	60.70	-18.52	49.15
1728093	kill	bot-284	bravo	bot-293	alpha	cz_805_bren	bullet	24.00	0.00	24.65	-37.11	64.85	-13.28	46.73
1728281	damage	bot-287	alpha	bot-302	bravo	cz_805_bren	bullet	24.00	76.00	58.86	9.00	51.44	10.61	7.59
1728748	damage	bot-298	alpha	bot-284	bravo	m1911	bullet	33.00	39.59	64.33	-12.04	24.59	-37.33	47.10
1728976	damage	bot-287	alpha	bot-302	bravo	cz_805_bren	bullet	24.00	52.00	59.17	9.90	53.71	10.40	5.48
1729217	damage	bot-287	alpha	bot-302	bravo	cz_805_bren	bullet	24.00	28.00	59.67	10.32	53.16	10.74	6.52
1729217	damage	bot-298	alpha	bot-284	bravo	m1911	bullet	33.00	6.59	64.33	-12.04	23.58	-37.77	48.20
1729217	damage	bot-302	bravo	bot-287	alpha	five_seven	bullet	20.00	45.00	53.16	10.74	59.84	10.47	6.69
1729327	damage	bot-287	alpha	bot-302	bravo	cz_805_bren	bullet	24.00	4.00	60.12	10.70	52.66	11.04	7.46
1729471	kill	bot-287	alpha	bot-302	bravo	cz_805_bren	bullet	24.00	0.00	60.55	11.05	52.20	11.31	8.35
1729643	damage	bot-255	bravo	bot-298	alpha	five_seven	bullet	20.00	52.81	15.08	-20.45	64.33	-12.02	49.96
1730154	damage	bot-289	alpha	bot-286	bravo	m1911	bullet	33.00	39.22	66.67	-12.52	20.20	-4.75	47.12
1730669	damage	bot-257	bravo	bot-298	alpha	five_seven	bullet	20.00	32.81	17.67	-4.59	67.67	-11.59	50.48
1730858	damage	bot-257	bravo	bot-298	alpha	five_seven	bullet	20.00	12.81	17.67	-4.59	68.17	-11.74	51.00
1731037	kill	bot-257	bravo	bot-298	alpha	five_seven	bullet	20.00	0.00	17.67	-4.59	68.65	-12.06	51.52
1731037	damage	bot-289	alpha	bot-286	bravo	m1911	bullet	33.00	6.22	66.67	-12.50	17.85	-6.47	49.19
1732202	damage	bot-257	bravo	bot-285	alpha	five_seven	bullet	20.00	52.04	16.38	-5.38	63.73	-13.57	48.05
1732515	damage	bot-257	bravo	bot-285	alpha	five_seven	bullet	20.00	33.68	16.38	-5.39	64.38	-12.95	48.59
1732710	damage	bot-287	alpha	bot-296	bravo	cz_805_bren	bullet	24.00	76.00	60.58	11.13	41.23	10.49	19.36
1732830	damage	bot-287	alpha	bot-296	bravo	cz_805_bren	bullet	24.00	52.00	60.58	11.13	41.13	10.43	19.46
1732971	damage	bot-287	alpha	bot-296	bravo	cz_805_bren	bullet	24.00	28.00	60.58	11.13	41.04	10.51	19.54
1733258	damage	bot-255	bravo	bot-285	alpha	five_seven	bullet	20.00	20.68	20.08	-19.85	65.75	-11.42	46.45
1733258	damage	bot-287	alpha	bot-296	bravo	cz_805_bren	bullet	24.00	4.00	60.58	11.13	40.62	10.94	19.96
1733588	damage	bot-255	bravo	bot-285	alpha	five_seven	bullet	20.00	2.15	20.08	-19.85	65.75	-11.42	46.45
1733950	kill	bot-255	bravo	bot-285	alpha	five_seven	bullet	20.00	0.00	20.07	-19.87	65.75	-11.42	46.45
1734155	damage	bot-287	alpha	bot-304	bravo	cz_805_bren	bullet	24.00	76.00	60.30	11.01	40.85	10.95	19.45
1734266	damage	bot-287	alpha	bot-304	bravo	cz_805_bren	bullet	24.00	52.00	60.30	11.02	40.61	10.78	19.70
1734445	damage	bot-287	alpha	bot-304	bravo	cz_805_bren	bullet	24.00	28.00	60.30	11.03	40.16	11.23	20.14
1734821	damage	bot-255	bravo	bot-289	alpha	five_seven	bullet	20.00	52.01	20.23	-19.97	65.77	-11.84	46.27
1735643	damage	bot-292	bravo	bot-289	alpha	cz_805_bren	bullet	24.00	28.01	26.83	-24.77	68.22	-12.09	43.29
1735869	damage	bot-292	bravo	bot-289	alpha	cz_805_bren	bullet	24.00	4.01	26.83	-24.77	68.55	-12.09	43.61
1735993	kill	bot-292	bravo	bot-289	alpha	cz_805_bren	bullet	24.00	0.00	26.83	-24.77	68.67	-12.07	43.73
1738720	damage	bot-255	bravo	bot-283	alpha	m1911	bullet	33.00	39.40	23.94	-19.34	71.34	-4.76	49.59
1748459	damage	bot-257	bravo	bot-303	alpha	five_seven	bullet	20.00	80.00	18.84	-12.65	11.65	42.23	55.35
1748608	damage	bot-257	bravo	bot-303	alpha	five_seven	bullet	20.00	60.00	18.84	-12.65	11.84	42.05	55.15
1749719	damage	bot-257	bravo	bot-305	alpha	five_seven	bullet	20.00	80.00	18.90	-12.66	15.74	38.09	50.84
1750080	damage	bot-257	bravo	bot-305	alpha	five_seven	bullet	20.00	60.00	18.90	-12.66	15.31	38.48	51.26
1750790	damage	bot-299	bravo	bot-305	alpha	five_seven	bullet	20.00	40.00	36.35	19.27	14.04	39.76	30.29
1750935	damage	bot-299	bravo	bot-305	alpha	five_seven	bullet	20.00	20.00	36.35	19.27	13.83	39.98	30.60
1751083	kill	bot-299	bravo	bot-305	alpha	five_seven	bullet	20.00	0.00	36.35	19.27	13.53	40.31	31.04
1751844	damage	bot-299	bravo	bot-301	alpha	five_seven	bullet	20.00	80.00	36.33	19.34	20.75	43.99	29.16
1753604	damage	bot-287	alpha	bot-299	bravo	five_seven	bullet	20.00	52.28	47.08	8.14	36.12	19.66	15.90
1753849	damage	bot-287	alpha	bot-299	bravo	five_seven	bullet	20.00	32.28	47.02	8.19	35.94	19.84	16.07
1755951	damage	bot-287	alpha	bot-299	bravo	five_seven	bullet	20.00	12.28	42.63	11.66	32.01	23.81	16.14
1756919	damage	bot-308	bravo	bot-307	alpha	cz_805_bren	bullet	24.00	76.00	33.64	24.51	26.60	44.72	21.40
1757258	damage	bot-308	bravo	bot-307	alpha	cz_805_bren	bullet	24.00	52.00	33.64	24.51	26.31	44.27	21.08
1757661	damage	bot-308	bravo	bot-307	alpha	cz_805_bren	bullet	24.00	28.00	33.64	24.51	25.75	44.81	21.79
1758848	kill	bot-303	alpha	bot-299	bravo	cz_805_bren	bullet	24.00	0.00	5.96	48.65	29.74	23.56	34.57
1759000	kill	bot-308	bravo	bot-287	alpha	cz_805_bren	bullet	24.00	0.00	35.01	24.28	42.01	19.95	8.23
1770466	kill	bot-288	bravo	bot-303	alpha	m24	bullet	95.00	0.00	43.82	5.88	8.54	45.02	52.70
1773973	damage	bot-257	bravo	bot-309	alpha	five_seven	bullet	20.00	67.46	47.28	-14.84	22.66	36.75	57.17
1774151	damage	bot-257	bravo	bot-309	alpha	five_seven	bullet	20.00	47.46	47.28	-14.84	22.80	36.63	56.99
1774311	damage	bot-257	bravo	bot-309	alpha	five_seven	bullet	20.00	27.46	47.28	-14.84	22.71	36.90	57.28
1774457	damage	bot-257	bravo	bot-309	alpha	five_seven	bullet	20.00	7.46	47.27	-14.85	22.54	37.38	57.79
1774606	kill	bot-257	bravo	bot-309	alpha	five_seven	bullet	20.00	0.00	47.27	-14.85	22.29	38.11	58.56
1781552	damage	bot-283	alpha	bot-284	bravo	five_seven	bullet	20.00	52.10	69.88	1.51	64.73	-4.11	7.62
1781923	damage	bot-283	alpha	bot-306	bravo	five_seven	bullet	20.00	51.84	69.88	1.51	69.17	-6.22	7.76
1782007	damage	bot-306	bravo	bot-283	alpha	cz_805_bren	bullet	24.00	11.94	68.86	-6.51	69.88	1.51	8.09
1782638	kill	bot-255	bravo	bot-283	alpha	five_seven	bullet	20.00	0.00	64.10	-3.77	71.45	2.94	9.95
1783902	damage	bot-281	bravo	bot-311	alpha	cz_805_bren	bullet	24.00	45.95	32.33	15.93	8.29	45.67	38.24
1784388	damage	bot-281	bravo	bot-313	alpha	cz_805_bren	bullet	24.00	76.00	32.33	15.93	14.64	44.38	33.50
1784520	damage	bot-281	bravo	bot-313	alpha	cz_805_bren	bullet	24.00	52.00	32.33	15.93	14.33	44.68	33.92
1784520	kill	bot-308	bravo	bot-311	alpha	cz_805_bren	bullet	24.00	0.00	41.92	22.15	6.45	47.11	43.38
1784648	damage	bot-281	bravo	bot-313	alpha	cz_805_bren	bullet	24.00	28.00	32.33	15.93	14.04	45.00	34.34
