t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve
4448724	bot-1789	bravo	E38r-4220	state+score+ammo	79.65	-11.96	345	0.00	0.00		0		squad-184	0		bot-1718	43.16	y	0	30	120	0	30	120
4448754	bot-1718	alpha	A00r-2300	state	68.37	29.68	165	0.31	0.01		0		squad-148	0	bot-1718	bot-1789	43.16	y	0	15	100	0	7	35
4448788	bot-1789	bravo	E38r-4229	latches	79.67	-11.81	345	1.68	0.15	3.85	3	flee	squad-184	0		bot-1718	43.05	y	0	30	120	0	30	120
4448839	bot-1718	alpha	F00r-2300	state	68.36	29.67	165	0.33	0.02		0		squad-148	0	bot-1718	bot-1789	43.11	y	0	15	100	0	7	35
4448839	bot-1789	bravo	E38r-4129	health	79.69	-11.73	345	1.68	0.08	3.87	3	flee	squad-184	0		bot-1718	43.05	y	0	30	120	0	30	120
4448888	bot-744	alpha	P00r-4420	tick	-129.76	39.69	260	2.09	2.04		3	patrol	squad-1	0	bot-744			-	0	30	120	0	7	35
4448888	bot-1066	alpha	P00r-2420	tick	-116.98	36.49	269	2.37	2.46	10.34	2	squad	squad-1	1	bot-744			-	0	12	120	0	7	35
4448888	bot-1109	alpha	P00r-4320	tick	-112.87	37.49	270	2.40	2.52	12.23	2	squad	squad-1	2	bot-744			-	0	30	99	0	20	101
4448888	bot-1218	bravo	P00r-3420	tick	131.20	33.60	350	2.42	2.45	12.34	2	squad	squad-83	3	bot-808			-	0	20	120	0	7	35
4448888	bot-1238	alpha	P00r-4320	tick	-110.31	34.14	311	2.26	2.22	12.23	2	squad	squad-1	3	bot-744			-	0	30	5	0	7	35
4448888	bot-1453	alpha	P00r-4420	tick	-107.74	35.66	274	2.35	2.42	21.56	3	squad	squad-1	4	bot-744			-	0	30	120	0	20	101
4448888	bot-1668	alpha	P00r-4420	tick	-124.63	-42.60	162	0.03	0.09		16	patrol	squad-170	0	bot-1668			-	0	25	13	0	7	35
4448888	bot-1690	alpha	P00r-4320	tick	-129.66	-38.81	209	0.00	0.58		0		squad-170	4	bot-1668			-	0	28	120	0	7	35
4448888	bot-1773	alpha	A00r-4320	state	119.07	-10.00	272	1.65	0.38	64.39	9	squad	squad-148	3	bot-1718			-	0	26	34	0	20	101
4448888	bot-1782	alpha	P00m-4410	tick	118.56	2.62	305	1.02	0.71	57.02	7	squad	squad-148	5	bot-1718			-	0	18	101	0	7	35
4448888	bot-1789	bravo	E39r-4129	score	79.71	-11.64	345	1.75	0.09	3.89	3	flee	squad-184	0		bot-1718	42.87	y	0	30	120	0	30	120
4448888	bot-1803	bravo	P00m-4420	tick	74.37	-36.99	80	2.82	1.79	9.87	1	squad	squad-189	6	bot-1800			-	0	20	101	0	7	35
4448888	bot-1804	bravo	P00r-4410	tick	79.96	-33.92	46	2.78	2.77	4.16	1	squad	squad-189	3	bot-1800			-	0	30	120	0	7	35
4448888	bot-1805	bravo	P00r-4410	tick	81.43	-42.56	78	1.65	1.47	1.54	1	squad	squad-189	4	bot-1800			-	0	30	120	0	20	101
4448934	bot-1718	alpha	A00r-2300	state	68.35	29.61	165	0.68	0.06		0		squad-148	0	bot-1718	bot-1789	42.99	y	0	14	100	0	7	35
4448962	bot-1773	alpha	A00r-432G	latches	119.07	-10.00	267	0.00	0.00		0		squad-148	3	bot-1718	bot-1789	39.81	w	0	26	34	0	20	101
4448993	bot-1718	alpha	F00r-2300	state	68.33	29.57	165	0.77	0.04		0		squad-148	0	bot-1718	bot-1789	42.79	y	0	14	100	0	7	35
4449033	bot-1753	alpha	S00r-2310	tick	98.81	6.41	258	2.50	2.43	16.95	3	seek	squad-148	2	bot-1718			-	0	14	120	0	20	101
4449033	bot-1773	alpha	A00r-4320	latches	119.07	-10.00	268	0.00	0.00		0		squad-148	3	bot-1718	bot-1789	39.56	y	0	26	34	0	20	101
4449033	bot-1778	alpha	P00r-2420	tick	120.42	2.49	322	0.22	0.15	58.92	7	squad	squad-148	4	bot-1718			-	0	14	120	0	7	35
4449070	bot-1718	alpha	A00r-2300	state	68.32	29.56	164	0.15	0.01		0		squad-148	0	bot-1718	bot-1789	42.70	y	0	13	100	0	7	35
4449110	bot-1789	bravo	E39r-412P	latches	80.60	-11.48	344	5.06	0.91	3.19	2	flee	squad-184	0		bot-1718	42.80	w	0	30	120	0	30	120
4449151	bot-1718	alpha	A00r-230G	latches	68.32	29.56	164	0.49	0.01		0		squad-148	0	bot-1718	bot-1789	42.84	w	0	13	100	0	7	35
4449186	bot-1206	bravo	P00r-3320	tick	122.60	-4.74	2	2.40	2.47	50.15	8	squad	squad-83	2	bot-808			-	0	18	75	0	7	35
4449186	bot-1412	bravo	P00r-4320	tick	-35.66	42.20	246	2.41	2.46	109.62	17	patrolReentry	squad-132	0	bot-1412			-	0	24	80	0	7	35
4449186	bot-1708	alpha	P00r-4320	tick	-140.35	-34.60	51	0.65	0.54		0		squad-170	10	bot-1668			-	0	1	22	0	7	35
4449186	bot-1710	alpha	P00r-4420	tick	-121.05	-33.22	213	0.00	1.04		0		squad-170	5	bot-1668			-	0	1	0	0	30	120
4449186	bot-1801	bravo	P00r-4410	tick	76.80	-39.00	91	2.53	2.55	11.21	2	squad	squad-189	1	bot-1800			-	0	1	4	0	30	120
4449186	bot-1802	bravo	P00r-4410	tick	83.81	-39.90	107	2.14	1.97	2.91	1	squad	squad-189	2	bot-1800			-	0	30	120	0	7	35
4449224	bot-1764	alpha	P00r-4310	tick	-94.05	35.79	242	2.64	2.69	36.18	5	squad	squad-1	5	bot-744			-	0	1	3	0	28	120
4449224	bot-1799	alpha	P00r-4410	tick	-76.47	5.87	339	0.23	0.34		11	patrol	squad-187	0	bot-1799			-	0	30	120	0	20	101
4449224	bot-1800	bravo	P00r-4410	tick	89.89	-37.37	99	2.34	2.44		8	patrol	squad-189	0	bot-1800			-	0	1	30	0	7	35
4449325	bot-1789	bravo	E39r-0129	ammo+latches	81.68	-11.36	344	5.05	1.09	2.45	2	flee	squad-184	0		bot-1718	43.04	w	0	0	3	0	30	120
4449357	bot-1069	bravo	P00r-4420	tick	125.07	6.95	30	2.10	2.20	38.47	6	squad	squad-83	5	bot-808			-	0	1	17	0	20	101
4449357	bot-1079	bravo	P00r-4320	tick	124.57	5.62	44	2.07	2.15	39.78	7	squad	squad-83	1	bot-808			-	0	20	66	0	20	66
4449357	bot-1440	bravo	P00r-4420	tick	114.20	5.76	29	2.32	2.26	40.48	7	squad	squad-83	4	bot-808			-	0	27	120	0	7	35
4449357	bot-1517	bravo	P00r-4420	tick	123.00	1.93	353	2.40	2.43	43.47	7	squad	squad-83	7	bot-808			-	0	1	22	0	17	101
4449357	bot-1718	alpha	S00r-2300	state+latches	68.31	29.57	164	0.00	0.01		0		squad-148	0	bot-1718	bot-1789	43.00	w	0	13	100	0	7	35
4449402	bot-1773	alpha	F00r-4320	state	119.07	-10.00	268	0.00	0.00		0		squad-148	3	bot-1718	bot-1789	38.10	y	0	26	34	0	20	101
4449402	bot-1789	bravo	E39r-0029	health	82.07	-11.32	344	5.05	0.39	2.26	2	flee	squad-184	0		bot-1718	43.01	w	0	0	3	0	30	120
4449459	bot-1773	alpha	A00r-4320	state	119.07	-10.00	268	0.00	0.00		0		squad-148	3	bot-1718	bot-1789	37.82	y	0	25	34	0	20	101
4449508	bot-1806	bravo	P00r-4410	tick	87.87	-39.52	345	2.80	2.62	10.97	2	squad	squad-189	5	bot-1800			-	0	30	120	0	7	35
4449572	bot-1745	alpha	P00r-4420	tick	103.91	16.05	300	2.49	2.54	38.06	5	squad	squad-148	1	bot-1718			-	0	30	20	0	20	87
4449572	bot-1773	alpha	F00r-4320	state	119.07	-10.00	268	0.00	0.00		0		squad-148	3	bot-1718	bot-1789	37.18	y	0	25	34	0	20	101
4449572	bot-1773	alpha	P00r-4320	state	119.07	-10.00	268	0.00	0.00		0		squad-148	3	bot-1718		37.18	y	0	24	34	0	20	101
4449572	bot-1789	bravo	D00r--000	state+tier+score+ammo+packs+latches	82.59	-11.53	344	0.00	0.55	1.85	1	flee	squad-184	0		bot-1718	43.01	w	0	0	3	0	30	120
4449602	bot-1783	bravo	D00r--000	tick	-144.93	-5.33	152	0.00	0.00	3.85	0		squad-184	-1				-	0	30	120	0	20	101
4449602	bot-1718	alpha	P00r-2300	state	68.42	29.28	159	1.37	0.32		0		squad-148	0	bot-1718		43.12	w	0	13	100	0	7	35
4449646	bot-781	bravo	P00r-4420	tick	-18.11	43.99	281	2.34	2.14	13.41	2	squad	squad-132	4	bot-1412			-	0	27	120	0	20	101
4449646	bot-808	bravo	P00r-2420	tick	121.94	45.29	242	2.39	2.34		37	patrol	squad-83	0	bot-808			-	0	14	120	0	7	35
4449646	bot-1309	bravo	P00r-0420	tick	-19.49	37.41	301	2.33	2.42	14.41	2	squad	squad-132	1	bot-1412			-	0	0	0	0	0	0
4449646	bot-1669	alpha	P00r-4320	tick	-127.06	-23.50	164	0.21	0.11	16.76	7	squad	squad-170	1	bot-1668			-	0	25	120	0	20	101
4449646	bot-1670	alpha	P00m-33D0	tick	-116.13	-27.89	48	0.00	0.35		0		squad-170	9	bot-1668			-	0	14	101	0	7	35
4449646	bot-1675	alpha	P00r-2320	tick	-128.56	-41.29	130	0.00	0.00		0		squad-170	2	bot-1668			-	0	14	100	0	20	101
4449646	bot-1684	alpha	P00r-4420	tick	-128.49	-23.88	158	0.06	0.08	14.51	6	squad	squad-170	3	bot-1668			-	0	30	120	0	7	35
4449646	bot-1711	alpha	P00r-4320	tick	-133.02	-38.57	347	0.00	0.00		0		squad-170	6	bot-1668			-	0	25	64	0	20	68
4449646	bot-1716	bravo	P00r-4420	tick	143.74	-3.87	344	2.42	2.35		7	patrol	squad-169	0	bot-1716			-	0	1	30	0	7	35
4449646	bot-1731	alpha	P00r-4420	tick	-118.01	-29.77	154	0.00	0.00		0		squad-170	7	bot-1668			-	0	30	120	0	20	101
4449646	bot-1737	alpha	P00r-3420	tick	-136.66	-35.47	58	0.00	0.23		0		squad-170	8	bot-1668			-	0	16	78	0	20	101
4449646	bot-1750	bravo	P00r-4420	tick	141.78	-9.21	10	2.43	2.05	2.34	1	squad	squad-169	1	bot-1716			-	0	1	30	0	7	35
4449646	bot-1790	bravo	P00r-4410	tick	-24.88	41.59	300	2.25	2.06	9.60	2	squad	squad-132	2	bot-1412			-	0	27	120	0	7	35
4449646	bot-1792	bravo	P00r-4410	tick	30.07	29.55	69	0.62	0.27	67.44	12	squad	squad-132	3	bot-1412			-	0	30	120	0	7	35
4449708	bot-1123	bravo	P00r-4320	tick	123.34	6.82	31	1.51	1.85	38.51	7	squad	squad-83	6	bot-808			-	0	1	28	0	18	101
4449843	bot-1782	alpha	S00m-4410	state	118.12	3.02	333	1.21	0.59	56.44	7	squad	squad-148	5	bot-1718			-	0	18	101	0	7	35
4449905	bot-744	alpha	P00r-4420	tick	-131.96	40.08	274	2.00	2.24		2	patrol	squad-1	0	bot-744			-	0	30	120	0	7	35
4449905	bot-1066	alpha	P00r-2420	tick	-119.30	36.69	291	2.38	2.32	9.99	2	squad	squad-1	1	bot-744			-	0	12	120	0	7	35
4449905	bot-1109	alpha	P00r-4320	tick	-115.26	37.82	256	2.35	2.41	14.36	2	squad	squad-1	2	bot-744			-	0	30	99	0	20	101
4449905	bot-1218	bravo	P00r-3420	tick	131.00	36.09	339	2.47	2.50	9.86	2	squad	squad-83	3	bot-808			-	0	20	120	0	7	35
4449905	bot-1238	alpha	P00r-4320	tick	-112.62	34.76	283	2.44	2.39	15.50	2	squad	squad-1	3	bot-744			-	0	30	5	0	7	35
4449905	bot-1453	alpha	P00r-4420	tick	-109.96	36.54	306	2.44	2.39	21.33	4	squad	squad-1	4	bot-744			-	0	30	120	0	20	101
4449905	bot-1668	alpha	P00r-4420	tick	-124.64	-42.61	184	0.00	0.01		16	patrol	squad-170	0	bot-1668			-	0	25	13	0	7	35
4449905	bot-1690	alpha	P00r-4320	tick	-129.70	-39.14	225	0.15	0.34		0		squad-170	4	bot-1668			-	0	28	120	0	7	35
4449905	bot-1803	bravo	P00m-4420	tick	76.09	-38.21	62	1.98	2.11	3.86	1	squad	squad-189	6	bot-1800			-	0	20	101	0	7	35
4449905	bot-1804	bravo	P00r-4410	tick	82.27	-33.31	101	2.35	2.39	3.32	1	squad	squad-189	3	bot-1800			-	0	30	120	0	7	35
4449905	bot-1805	bravo	P00r-4410	tick	83.12	-41.84	94	2.09	1.84	1.89	1	squad	squad-189	4	bot-1800			-	0	30	120	0	20	101
4450030	bot-1778	alpha	S00r-2420	state	120.25	2.59	299	0.54	0.20	58.72	7	squad	squad-148	4	bot-1718			-	0	14	120	0	7	35
4450062	bot-1753	alpha	S00r-2310	tick	96.27	6.19	256	2.40	2.54	14.44	3	seek	squad-148	2	bot-1718			-	0	14	120	0	20	101
4450204	bot-1206	bravo	P00r-3320	tick	122.78	-2.31	31	2.40	2.44	47.54	9	squad	squad-83	2	bot-808			-	0	18	75	0	7	35
4450204	bot-1412	bravo	P00r-4320	tick	-38.13	42.23	272	2.49	2.47	107.15	17	patrolReentry	squad-132	0	bot-1412			-	0	24	80	0	7	35
4450204	bot-1708	alpha	P00r-4320	tick	-140.58	-35.09	73	2.85	0.55	3.56	1	squad	squad-170	10	bot-1668			-	0	1	22	0	7	35
4450204	bot-1710	alpha	P00r-4420	tick	-121.07	-33.13	224	0.00	0.10		0		squad-170	5	bot-1668			-	0	1	0	0	30	120
4450204	bot-1801	bravo	P00r-4410	tick	79.35	-38.27	76	2.57	2.65	9.55	2	squad	squad-189	1	bot-1800			-	0	1	4	0	30	120
4450204	bot-1802	bravo	P00r-4410	tick	85.54	-38.78	13	2.70	2.06	2.57	1	squad	squad-189	2	bot-1800			-	0	30	120	0	7	35
4450226	bot-1764	alpha	P00r-4310	tick	-96.63	35.63	261	2.50	2.59	35.78	6	squad	squad-1	5	bot-744			-	0	1	3	0	28	120
4450226	bot-1799	alpha	P00r-4410	tick	-76.74	5.91	15	0.32	0.27		11	patrol	squad-187	0	bot-1799			-	0	30	120	0	20	101
4450226	bot-1800	bravo	P00r-4410	tick	92.13	-37.61	127	2.38	2.25		8	patrol	squad-189	0	bot-1800			-	0	1	30	0	7	35
4450374	bot-1069	bravo	P00r-4420	tick	125.37	8.69	25	1.57	1.76	36.43	8	squad	squad-83	5	bot-808			-	0	1	17	0	20	101
4450374	bot-1079	bravo	P00r-4320	tick	125.18	7.51	27	2.19	1.99	37.81	7	squad	squad-83	1	bot-808			-	0	20	66	0	20	66
4450374	bot-1440	bravo	P00r-4420	tick	115.84	7.58	57	2.41	2.45	37.61	8	squad	squad-83	4	bot-808			-	0	27	120	0	7	35
4450374	bot-1517	bravo	P00r-4420	tick	123.32	4.23	10	2.19	2.32	40.64	8	squad	squad-83	7	bot-808			-	0	1	22	0	17	101
4450523	bot-1806	bravo	P00r-4410	tick	86.57	-37.34	326	2.51	2.54	7.01	1	squad	squad-189	5	bot-1800			-	0	30	120	0	7	35
4450573	bot-1745	alpha	P00r-4420	tick	102.06	17.72	298	2.45	2.49	36.46	5	squad	squad-148	1	bot-1718			-	0	30	20	0	20	87
4450573	bot-1773	alpha	P00r-4320	tick	117.75	-9.95	277	1.59	1.32	64.89	9	squad	squad-148	3	bot-1718			-	0	24	34	0	20	101
4450619	bot-1718	alpha	P00r-2300	tick	67.29	31.18	309	2.31	2.22		30	patrol	squad-148	0	bot-1718			-	0	13	100	0	7	35
4450672	bot-781	bravo	P00r-4420	tick	-20.51	44.16	280	2.48	2.41	8.50	2	squad	squad-132	4	bot-1412			-	0	27	120	0	20	101
4450672	bot-808	bravo	P00r-2420	tick	119.64	44.46	248	2.41	2.45		36	patrol	squad-83	0	bot-808			-	0	14	120	0	7	35
4450672	bot-1309	bravo	P00r-0420	tick	-21.70	37.98	283	2.42	2.28	14.87	2	squad	squad-132	1	bot-1412			-	0	0	0	0	0	0
4450672	bot-1669	alpha	P00r-4320	tick	-127.01	-23.79	131	0.45	0.29	15.84	5	squad	squad-170	1	bot-1668			-	0	25	120	0	20	101
4450672	bot-1670	alpha	P00m-33D0	tick	-117.11	-27.55	290	0.00	1.03		0		squad-170	9	bot-1668			-	0	14	101	0	7	35
4450672	bot-1675	alpha	P00r-2320	tick	-129.05	-40.51	33	2.43	0.92	3.27	3	squad	squad-170	2	bot-1668			-	0	14	100	0	20	101
4450672	bot-1684	alpha	P00r-4420	tick	-128.49	-23.95	193	0.05	0.08	12.01	2	squad	squad-170	3	bot-1668			-	0	30	120	0	7	35
4450672	bot-1711	alpha	P00r-4320	tick	-133.30	-38.77	314	0.00	0.35		0		squad-170	6	bot-1668			-	0	25	64	0	20	68
4450672	bot-1716	bravo	P00r-4420	tick	143.45	-1.46	339	2.40	2.43		7	patrol	squad-169	0	bot-1716			-	0	1	30	0	7	35
4450672	bot-1731	alpha	P00r-4420	tick	-118.92	-29.41	203	0.00	0.98		0		squad-170	7	bot-1668			-	0	30	120	0	20	101
4450672	bot-1737	alpha	P00r-3420	tick	-137.04	-36.23	173	0.00	0.85		0		squad-170	8	bot-1668			-	0	16	78	0	20	101
4450672	bot-1750	bravo	P00r-4420	tick	141.67	-6.66	0	2.51	2.55	2.15	1	squad	squad-169	1	bot-1716			-	0	1	30	0	7	35
4450672	bot-1790	bravo	P00r-4410	tick	-27.18	41.95	247	2.07	2.33	6.89	1	squad	squad-132	2	bot-1412			-	0	27	120	0	7	35
4450672	bot-1792	bravo	P00r-4410	tick	30.29	29.54	50	0.11	0.22	69.74	12	squad	squad-132	3	bot-1412			-	0	30	120	0	7	35
4450723	bot-1123	bravo	P00r-4320	tick	124.04	8.59	38	2.29	1.90	36.37	8	squad	squad-83	6	bot-808			-	0	1	28	0	18	101
4450868	bot-1782	alpha	S00m-4410	tick	116.33	1.85	254	2.44	2.15	37.60	5	seek	squad-148	5	bot-1718			-	0	18	101	0	7	35
4450934	bot-744	alpha	P00r-4420	tick	-133.85	40.43	306	1.89	1.92		2	patrol	squad-1	0	bot-744			-	0	30	120	0	7	35
4450934	bot-1066	alpha	P00r-2420	tick	-121.74	36.91	285	2.43	2.46	9.54	2	squad	squad-1	1	bot-744			-	0	12	120	0	7	35
4450934	bot-1109	alpha	P00r-4320	tick	-117.72	38.03	292	2.38	2.46	13.00	2	squad	squad-1	2	bot-744			-	0	30	99	0	20	101
4450934	bot-1218	bravo	P00r-3420	tick	129.96	38.36	2	2.40	2.50	9.65	2	squad	squad-83	3	bot-808			-	0	20	120	0	7	35
4450934	bot-1238	alpha	P00r-4320	tick	-115.07	34.76	250	2.22	2.45	14.05	2	squad	squad-1	3	bot-744			-	0	30	5	0	7	35
4450934	bot-1453	alpha	P00r-4420	tick	-112.33	37.42	304	2.41	2.52	17.28	3	squad	squad-1	4	bot-744			-	0	30	120	0	20	101
4450934	bot-1668	alpha	P00r-4420	tick	-124.50	-42.56	150	0.03	0.15		5	patrol	squad-170	0	bot-1668			-	0	25	13	0	7	35
4450934	bot-1690	alpha	P00r-4320	tick	-130.02	-39.64	228	0.00	0.59		0		squad-170	4	bot-1668			-	0	28	120	0	7	35
4450934	bot-1803	bravo	P00m-4420	tick	77.64	-37.25	124	3.12	1.82	0.97	1	squad	squad-189	6	bot-1800			-	0	20	101	0	7	35
4450934	bot-1804	bravo	P00r-4410	tick	83.98	-33.68	83	2.19	1.75	2.92	1	packseek	squad-189	3	bot-1800			-	0	30	120	0	7	35
4450934	bot-1805	bravo	P00r-4410	tick	83.79	-40.72	99	1.80	1.30	5.33	1	squad	squad-189	4	bot-1800			-	0	30	120	0	20	101
4451039	bot-1778	alpha	S00r-2420	tick	119.56	1.89	247	1.00	0.98	42.04	6	seek	squad-148	4	bot-1718			-	0	14	120	0	7	35
4451075	bot-1753	alpha	S00r-2310	tick	93.85	5.98	256	2.40	2.43	12.04	3	seek	squad-148	2	bot-1718			-	0	14	120	0	20	101
4451216	bot-1206	bravo	P00r-3320	tick	122.96	0.12	359	2.40	2.43	44.35	9	squad	squad-83	2	bot-808			-	0	18	75	0	7	35
4451216	bot-1412	bravo	P00r-4320	tick	-40.58	42.15	291	2.40	2.46	104.70	16	patrolReentry	squad-132	0	bot-1412			-	0	24	80	0	7	35
4451216	bot-1708	alpha	P00r-4320	tick	-140.81	-35.91	132	0.19	0.85		0		squad-170	10	bot-1668			-	0	1	22	0	7	35
4451216	bot-1710	alpha	P00r-4420	tick	-121.07	-33.13	224	0.00	0.00		0		squad-170	5	bot-1668			-	0	1	0	0	30	120
4451216	bot-1801	bravo	P00r-4410	tick	81.77	-37.99	58	2.43	2.43	10.10	2	squad	squad-189	1	bot-1800			-	0	1	4	0	30	120
4451216	bot-1802	bravo	P00r-4410	tick	87.48	-38.34	93	2.10	1.98	4.50	1	squad	squad-189	2	bot-1800			-	0	30	120	0	7	35
4451241	bot-1764	alpha	P00r-4310	tick	-99.07	35.31	296	2.40	2.46	35.48	5	squad	squad-1	5	bot-744			-	0	1	3	0	28	120
4451241	bot-1799	alpha	P00r-4410	tick	-77.00	6.08	25	0.39	0.31		11	patrol	squad-187	0	bot-1799			-	0	30	120	0	20	101
4451241	bot-1800	bravo	P00r-4410	tick	94.51	-37.72	81	2.33	2.38		7	patrol	squad-189	0	bot-1800			-	0	1	30	0	7	35
4451382	bot-1069	bravo	P00r-4420	tick	125.62	10.35	359	1.99	1.68	34.36	7	squad	squad-83	5	bot-808			-	0	1	17	0	20	101
4451382	bot-1079	bravo	P00r-4320	tick	125.60	9.15	343	1.49	1.69	35.66	7	squad	squad-83	1	bot-808			-	0	20	66	0	20	66
4451382	bot-1440	bravo	P00r-4420	tick	116.26	9.90	7	2.44	2.35	34.29	6	squad	squad-83	4	bot-808			-	0	27	120	0	7	35
4451382	bot-1517	bravo	P00r-4420	tick	124.00	6.18	40	1.94	2.06	38.18	8	squad	squad-83	7	bot-808			-	0	1	22	0	17	101
4451535	bot-1806	bravo	P00r-4410	tick	86.59	-34.83	17	2.44	2.51	4.46	1	squad	squad-189	5	bot-1800			-	0	30	120	0	7	35
4451585	bot-1745	alpha	P00r-4420	tick	100.32	19.39	327	2.38	2.42	36.31	6	squad	squad-148	1	bot-1718			-	0	30	20	0	20	87
4451585	bot-1773	alpha	P00r-4320	tick	115.63	-9.78	247	2.42	2.12	65.17	9	squad	squad-148	3	bot-1718			-	0	24	34	0	20	101
4451633	bot-1718	alpha	P00r-2300	tick	65.49	32.58	330	2.35	2.28		30	patrol	squad-148	0	bot-1718			-	0	13	100	0	7	35
4451687	bot-781	bravo	P00r-4420	tick	-23.00	44.20	281	2.47	2.49	14.38	2	squad	squad-132	4	bot-1412			-	0	27	120	0	20	101
4451687	bot-808	bravo	P00r-2420	tick	117.61	43.60	271	1.97	2.21		36	patrol	squad-83	0	bot-808			-	0	14	120	0	7	35
4451687	bot-1309	bravo	P00r-0420	tick	-23.90	38.83	283	2.32	2.36	15.18	5	squad	squad-132	1	bot-1412			-	0	0	0	0	0	0
4451687	bot-1669	alpha	P00r-4320	tick	-126.95	-24.10	170	0.14	0.32	15.52	5	squad	squad-170	1	bot-1668			-	0	25	120	0	20	101
4451687	bot-1670	alpha	P00m-33D0	tick	-117.11	-27.55	290	0.00	0.00		0		squad-170	9	bot-1668			-	0	14	101	0	7	35
4451687	bot-1675	alpha	P00r-2320	tick	-128.68	-40.73	80	0.00	0.43		0		squad-170	2	bot-1668			-	0	14	100	0	20	101
4451687	bot-1684	alpha	P00r-4420	tick	-128.44	-23.95	200	0.09	0.05	14.21	4	squad	squad-170	3	bot-1668			-	0	30	120	0	7	35
4451687	bot-1711	alpha	P00r-4320	tick	-133.30	-38.77	314	0.00	0.00		0		squad-170	6	bot-1668			-	0	25	64	0	20	68
4451687	bot-1716	bravo	P00r-4420	tick	143.28	0.98	18	2.34	2.45		6	patrol	squad-169	0	bot-1716			-	0	1	30	0	7	35
4451687	bot-1731	alpha	P00r-4420	tick	-118.92	-29.41	203	0.00	0.00		0		squad-170	7	bot-1668			-	0	30	120	0	20	101
4451687	bot-1737	alpha	P00r-3420	tick	-137.04	-36.23	173	0.00	0.00		0		squad-170	8	bot-1668			-	0	16	78	0	20	101
4451687	bot-1750	bravo	P00r-4420	tick	141.23	-4.14	326	2.53	2.56	2.07	1	squad	squad-169	1	bot-1716			-	0	1	30	0	7	35
4451687	bot-1790	bravo	P00r-4410	tick	-29.46	42.08	280	2.29	2.29	9.68	2	squad	squad-132	2	bot-1412			-	0	27	120	0	7	35
4451687	bot-1792	bravo	P00r-4410	tick	30.35	29.52	77	0.00	0.06	72.96	12	squad	squad-132	3	bot-1412			-	0	30	120	0	7	35
4451725	bot-1123	bravo	P00r-4320	tick	124.31	10.63	343	2.42	2.06	33.84	8	squad	squad-83	6	bot-808			-	0	1	28	0	18	101
4451865	bot-1804	bravo	P00r-4420	packs	86.17	-32.94	49	1.72	2.31	4.87	1	squad	squad-189	3	bot-1800			-	0	30	120	0	7	35
4451889	bot-1782	alpha	S00m-4410	tick	114.16	0.67	254	2.42	2.47	35.20	5	seek	squad-148	5	bot-1718			-	0	18	101	0	7	35
4451934	bot-744	alpha	P00r-4420	tick	-136.03	40.84	280	2.33	2.23		2	patrol	squad-1	0	bot-744			-	0	30	120	0	7	35
4451934	bot-1066	alpha	P00r-2420	tick	-124.20	37.15	252	2.48	2.47	9.25	2	squad	squad-1	1	bot-744			-	0	12	120	0	7	35
4451934	bot-1109	alpha	P00r-4320	tick	-120.04	38.64	294	2.41	2.41	13.72	2	squad	squad-1	2	bot-744			-	0	30	99	0	20	101
4451934	bot-1218	bravo	P00r-3420	tick	128.92	40.43	331	2.40	2.32	7.54	2	squad	squad-83	3	bot-808			-	0	20	120	0	7	35
4451934	bot-1238	alpha	P00r-4320	tick	-117.29	34.82	267	2.22	2.23	13.97	2	squad	squad-1	3	bot-744			-	0	30	5	0	7	35
4451934	bot-1453	alpha	P00r-4420	tick	-114.62	37.97	250	2.36	2.36	16.98	2	squad	squad-1	4	bot-744			-	0	30	120	0	20	101
4451934	bot-1668	alpha	P00r-4420	tick	-124.49	-42.55	145	0.00	0.01		5	patrol	squad-170	0	bot-1668			-	0	25	13	0	7	35
4451934	bot-1690	alpha	P00r-4320	tick	-129.97	-39.63	228	0.10	0.05		0		squad-170	4	bot-1668			-	0	28	120	0	7	35
4451934	bot-1803	bravo	P00m-4420	tick	79.68	-38.84	131	2.36	2.59	10.98	2	squad	squad-189	6	bot-1800			-	0	20	101	0	7	35
4451934	bot-1805	bravo	P00r-4410	tick	85.61	-41.01	92	1.86	1.84	5.60	1	squad	squad-189	4	bot-1800			-	0	30	120	0	20	101
4452040	bot-1778	alpha	S00r-2420	tick	118.80	1.47	248	0.80	0.87	41.17	6	seek	squad-148	4	bot-1718			-	0	14	120	0	7	35
4452084	bot-1753	alpha	S00r-2310	tick	91.44	5.75	252	2.40	2.42	9.67	2	seek	squad-148	2	bot-1718			-	0	14	120	0	20	101
4452223	bot-1206	bravo	P00r-3320	tick	123.13	2.53	344	2.39	2.42	41.36	9	squad	squad-83	2	bot-808			-	0	18	75	0	7	35
4452223	bot-1412	bravo	P00r-4320	tick	-42.99	42.00	259	2.40	2.42	102.29	16	patrolReentry	squad-132	0	bot-1412			-	0	24	80	0	7	35
4452223	bot-1708	alpha	P00r-4320	tick	-140.66	-35.86	96	0.37	0.16		0		squad-170	10	bot-1668			-	0	1	22	0	7	35
4452223	bot-1710	alpha	P00r-4420	tick	-121.07	-33.13	224	0.00	0.00		0		squad-170	5	bot-1668			-	0	1	0	0	30	120
