t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
21965	bot-201	bravo	S44rm4414	element	-17.81	13.79	215	0.04	0.00		0	
22047	bot-205	alpha	P00r-4410	tick	10.36	15.80	78	2.45	2.46		3	patrol
22064	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.00		0	
22064	bot-149	alpha	P00r-4310	tick	-11.28	-19.61	167	0.00	0.00		0	
22114	bot-206	bravo	S44mm4420	tick	-20.23	9.75	210	2.44	2.49	8.35	2	seek
22198	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
22281	bot-115	alpha	P00r-4320	tick	-11.21	-16.87	213	0.13	0.03		0	
22348	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
22415	bot-181	bravo	S44rm4320	latches	-13.69	12.53	226	1.35	0.02	16.24	2	seek
22448	bot-201	bravo	S44rm4410	latches	-17.82	13.76	225	1.34	0.03	14.56	2	seek
22465	bot-196	bravo	M44mm34A0	tick	-13.95	9.88	199	0.00	0.01		0	
22465	bot-198	bravo	S00r-2420	tick	19.87	-13.36	84	1.28	1.26	3.70	1	seek
22532	bot-146	alpha	P00r-4310	tick	-11.13	-17.46	154	0.00	0.01		0	
22549	bot-198	bravo	P00r-2420	state	19.96	-13.35	84	1.29	0.09	3.62	1	seek
22699	bot-181	bravo	C44rm4320	state	-13.93	12.19	210	2.46	0.42	15.82	2	seek
22716	bot-181	bravo	S44rb4324	state+element+latches	-13.95	12.24	215	3.23	0.05	8.40	4	cover
22733	bot-181	bravo	S44rm4324	element	-13.95	12.24	208	0.00	0.00		0	
22733	bot-201	bravo	C44rm4410	state	-17.99	13.38	205	2.45	0.42	14.15	2	seek
22750	bot-186	bravo	S44rm4420	tick	-13.49	4.36	255	2.45	2.51	12.40	2	seek
22750	bot-193	bravo	S44rm4320	tick	-17.46	7.00	230	2.39	2.40	9.18	2	seek
22750	bot-201	bravo	S44rb4414	state+element+latches	-17.97	13.44	209	4.07	0.07	9.22	2	cover
22769	bot-201	bravo	S44rm4414	element	-17.97	13.44	217	0.00	0.00		0	
23050	bot-205	alpha	P00r-4410	tick	12.38	16.83	15	2.41	2.27		2	patrol
23067	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.00		0	
23067	bot-149	alpha	P00r-4310	tick	-11.27	-19.61	167	0.00	0.01		0	
23117	bot-206	bravo	S44mm4420	tick	-21.39	7.64	211	2.42	2.41	5.94	1	seek
23202	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
23218	bot-181	bravo	S44rm4320	latches	-13.96	12.21	227	1.35	0.03	15.67	2	seek
23251	bot-201	bravo	S44rm4410	latches	-17.98	13.42	225	1.34	0.03	13.74	2	seek
23285	bot-115	alpha	P00r-4320	tick	-11.21	-16.79	334	0.21	0.08		0	
23352	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
23469	bot-196	bravo	M44mm34A0	tick	-13.95	9.88	199	0.00	0.01		0	
23502	bot-181	bravo	C44rm4320	state	-14.19	11.86	213	2.45	0.42	15.25	2	seek
23519	bot-181	bravo	S44rm4320	state	-14.20	11.92	217	3.43	0.06	8.78	4	cover
23535	bot-146	alpha	P00r-4310	tick	-11.13	-17.46	154	0.00	0.00		0	
23535	bot-201	bravo	C44rm4410	state	-18.15	13.04	206	2.50	0.42	13.32	2	seek
23552	bot-198	bravo	P00r-2420	tick	18.41	-11.79	338	2.43	2.19	40.27	5	squad
23552	bot-201	bravo	S44rm4410	state	-18.12	13.10	210	4.02	0.07	9.58	2	cover
23736	bot-181	bravo	S00r-4320	tier+score+element	-14.52	11.43	214	2.43	0.58	14.29	2	seek
23736	bot-186	bravo	S00r-4420	tier+score+element	-15.78	3.74	239	2.41	2.37	10.10	2	seek
23736	bot-193	bravo	S00r-4320	tier+score+element	-19.29	5.47	230	2.42	2.40	6.79	2	seek
23736	bot-196	bravo	M00m-34A0	tier+score+element	-13.94	9.87	199	0.11	0.00		0	
23736	bot-201	bravo	S00r-4410	tier+score+element	-18.31	12.64	207	2.47	0.50	12.44	2	seek
23736	bot-206	bravo	S00m-4420	tier+score+element	-22.17	6.34	211	2.43	1.51	4.43	1	seek
24020	bot-207	alpha	P00r-0410	initial	19.05	17.55	0	0.00			0	
24020	bot-208	bravo	P00r-0410	initial	22.55	12.55	0	0.00			0	
24038	bot-207	alpha	P00r-4410	ammo	19.05	17.55	0	0.00	0.00		0	
24038	bot-208	bravo	P00r-4410	ammo	22.55	12.55	0	0.00	0.00		0	
24054	bot-205	alpha	P00r-4410	tick	13.85	18.79	47	2.43	2.45		2	patrol
24054	bot-208	bravo	A00r-4410	state	22.55	12.51	4	2.45	0.04		5	patrol
24071	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.00		0	
24071	bot-149	alpha	P00r-4310	tick	-11.27	-19.61	167	0.00	0.00		0	
24088	bot-198	bravo	A00r-2420	state	17.48	-10.95	328	2.39	1.25	39.06	5	squad
24104	bot-205	alpha	A00r-4410	state	13.93	18.82	56	2.42	0.08		1	patrol
24104	bot-207	alpha	S00r-4410	state	18.90	17.56	343	2.11	0.15	8.48	2	squad
24205	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
24221	bot-198	bravo	A00r-242G	latches	17.48	-10.95	356	0.00	0.00		0	
24288	bot-115	alpha	P00r-4320	tick	-11.21	-16.83	118	0.32	0.05		0	
24355	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
24455	bot-198	bravo	S00r-2420	state+latches	17.48	-10.94	356	0.03	0.00		0	
24472	bot-208	bravo	E00r-4410	state	22.56	12.51	321	0.00	0.00		0	
24489	bot-208	bravo	E00r-4411	latches	22.64	12.37	321	4.61	0.15	2.72	1	flee
24539	bot-146	alpha	P00r-4310	tick	-11.13	-17.46	154	0.00	0.00		0	
24606	bot-207	alpha	A00r-4410	state	19.24	16.39	213	2.43	1.22	6.59	1	seek
24740	bot-181	bravo	S00r-4320	tick	-15.95	9.51	213	2.42	2.40	11.89	2	seek
24740	bot-186	bravo	S00r-4420	tick	-17.94	2.55	238	2.50	2.46	7.64	1	seek
24740	bot-193	bravo	S00r-4320	tick	-21.17	3.88	229	2.46	2.46	4.33	2	seek
24740	bot-196	bravo	M00m-34A0	tick	-13.94	9.87	199	0.00	0.01		0	
24740	bot-201	bravo	S00r-4410	tick	-19.25	10.38	202	2.47	2.45	10.00	2	seek
24740	bot-206	bravo	S00m-4420	tick	-23.41	4.27	211	1.38	2.42	2.01	1	seek
24757	bot-198	bravo	A00r-2420	state	17.52	-10.50	3	2.25	0.45	28.09	4	seek
24773	bot-198	bravo	A00r-242G	latches	17.52	-10.50	4	0.00	0.00		0	
25007	bot-198	bravo	S00r-2420	state+latches	17.52	-10.50	4	0.00	0.00		0	
25007	bot-205	alpha	F00r-4410	state	13.93	18.82	130	0.00	0.00		0	
25007	bot-208	bravo	E00r-4311	health	23.77	10.51	322	4.15	2.19	0.53	1	flee
25024	bot-205	alpha	A00r-4410	state	13.93	18.82	130	0.00	0.00		0	
25074	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.00		0	
25074	bot-149	alpha	P00r-4310	tick	-11.27	-19.61	167	0.00	0.00		0	
25091	bot-205	alpha	A21r-4410	tier+score	13.93	18.82	130	0.00	0.00		0	
25091	bot-207	alpha	A21r-4310	tier+score+health	19.24	16.38	143	0.00	0.00		0	
25091	bot-208	bravo	A00r-4310	state+latches	23.88	10.33	323	0.00	0.21		0	
25126	bot-205	alpha	F21r-4410	state	13.93	18.82	130	0.00	0.00		0	
25126	bot-208	bravo	E00r-4210	state+health	23.88	10.33	323	0.00	0.00		0	
25143	bot-205	alpha	A21r-4410	state	13.93	18.82	130	0.00	0.00		0	
25143	bot-208	bravo	E00r-4219	latches	23.88	10.17	323	4.73	0.15	4.63	1	flee
25210	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
25210	bot-205	alpha	A32r-4410	tier+score	13.93	18.82	132	0.00	0.00		0	
25210	bot-207	alpha	E32r-4210	state+tier+score+health	19.24	16.38	144	0.00	0.00		0	
25227	bot-207	alpha	E32r-4219	latches	19.13	16.50	144	4.78	0.16	7.17	1	flee
25243	bot-205	alpha	F32r-4410	state	13.93	18.82	132	0.00	0.00		0	
25243	bot-208	bravo	E10r-4219	tier	23.90	9.71	325	4.58	0.46	4.16	1	flee
25260	bot-205	alpha	A32r-4410	state	13.93	18.82	132	0.00	0.00		0	
25276	bot-198	bravo	A00r-2420	state	17.54	-10.15	3	2.13	0.35	26.74	4	seek
25293	bot-115	alpha	P00r-4320	tick	-11.29	-16.82	283	0.22	0.08		0	
25327	bot-205	alpha	A33r-4410	score	13.93	18.82	133	0.00	0.00		0	
25327	bot-207	alpha	E33r-4119	score+health	18.80	16.83	146	4.56	0.47	6.70	1	flee
25360	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
25360	bot-205	alpha	F33r-4410	state	13.93	18.82	134	0.00	0.00		0	
25360	bot-208	bravo	E10r-4119	health	23.92	9.19	326	4.30	0.52	3.64	1	flee
25376	bot-198	bravo	A00r-242G	latches	17.54	-10.15	3	0.00	0.00		0	
25376	bot-205	alpha	A33r-4410	state	13.93	18.82	134	0.00	0.00		0	
25376	bot-208	bravo	E10r-4019	health	23.92	9.12	326	4.39	0.07	3.57	1	flee
25443	bot-205	alpha	A34r-4410	score	13.93	18.82	135	0.00	0.00		0	
25443	bot-207	alpha	E34r-4019	score+health	18.42	17.20	147	4.50	0.54	6.16	1	flee
25477	bot-205	alpha	F34r-4410	state	13.93	18.82	135	0.00	0.00		0	
25477	bot-205	alpha	P34r-4410	state	13.93	18.82	135	0.00	0.00		0	
25477	bot-208	bravo	D00r--000	state+tier+ammo+packs+latches	23.93	8.76	327	0.00	0.36	3.21	1	flee
25477	bot-207	alpha	E34r-4010	latches	18.43	17.32	147	5.13	0.11	6.97	1	flee
25493	bot-174	bravo	D00m--000	tick	-24.44	11.57	180	0.00	0.00	3.98	0	
25493	bot-205	alpha	S34r-4410	state	13.93	18.82	135	0.00	0.00		0	
25493	bot-207	alpha	E34r-4019	latches	18.49	17.37	147	5.13	0.08	6.89	1	flee
25510	bot-205	alpha	P34r-4410	state	13.94	18.80	139	1.30	0.02	17.07	3	seek
25543	bot-146	alpha	P00r-4310	tick	-11.13	-17.46	154	0.00	0.00		0	
25610	bot-198	bravo	S00r-2420	state+latches	17.54	-10.15	3	0.00	0.00		0	
25743	bot-181	bravo	S00r-4320	tick	-17.26	7.46	213	2.38	2.43	9.46	2	seek
25743	bot-186	bravo	S00r-4420	tick	-20.10	1.22	238	2.49	2.54	5.10	1	seek
25743	bot-193	bravo	S00r-4320	tick	-22.48	2.77	230	1.37	1.71	2.62	2	seek
25743	bot-196	bravo	M00m-34A0	tick	-13.93	9.86	199	0.00	0.01		0	
25743	bot-201	bravo	S00r-4410	tick	-20.19	8.13	210	2.42	2.44	7.58	2	seek
25743	bot-206	bravo	S00m-4420	tick	-24.14	3.06	211	1.36	1.41	0.60	1	seek
25793	bot-198	bravo	A00r-2420	state	17.55	-9.94	4	1.16	0.21	27.01	4	seek
26078	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.00		0	
26078	bot-149	alpha	P00r-4310	tick	-11.27	-19.61	167	0.00	0.00		0	
26095	bot-198	bravo	F00r-2420	state	17.55	-9.95	6	0.00	0.00		0	
26111	bot-198	bravo	A00r-2420	state	17.55	-9.95	6	0.00	0.00		0	
26212	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
26212	bot-198	bravo	F00r-2420	state	17.55	-9.95	7	0.00	0.00		0	
26212	bot-198	bravo	P00r-2420	state	17.55	-9.95	7	0.00	0.00		0	
26212	bot-207	alpha	D00r--000	state+tier+score+ammo+packs+latches	21.05	19.74	187	0.00	3.49	3.40	1	flee
26212	bot-205	alpha	P36r-4410	score	15.31	19.33	46	2.33	1.47	7.27	1	patrolReentry
26228	bot-184	alpha	D00m--000	tick	-1.24	5.76	333	0.00	0.00	5.30	0	
26295	bot-115	alpha	P00r-4320	tick	-11.27	-16.76	0	0.11	0.06		0	
26362	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
26496	bot-198	bravo	A00r-2420	state	17.17	-9.84	310	2.44	0.39	38.67	5	squad
26546	bot-146	alpha	P00r-4310	tick	-11.13	-17.46	154	0.00	0.00		0	
26546	bot-198	bravo	A00r-242G	latches	17.17	-9.84	320	0.00	0.00		0	
26747	bot-181	bravo	S00r-4320	tick	-18.57	5.43	213	2.43	2.42	7.04	2	seek
26747	bot-186	bravo	S00r-4420	tick	-21.42	0.41	238	1.35	1.55	3.55	1	seek
26747	bot-193	bravo	S00r-4320	tick	-23.53	1.90	227	1.44	1.37	1.25	2	seek
26747	bot-196	bravo	M00m-34A0	tick	-13.93	9.85	199	0.00	0.01		0	
26747	bot-201	bravo	S00r-4410	tick	-21.12	5.86	202	2.48	2.45	5.16	2	seek
26747	bot-206	bravo	S00m-4420	tick	-24.42	3.66	355	0.94	0.66	0.39	1	seek
26780	bot-198	bravo	S00r-2420	state+latches	17.17	-9.84	320	0.00	0.00		0	
27031	bot-198	bravo	A00r-2420	state	17.12	-9.53	358	2.10	0.31	29.10	4	seek
27081	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.00		0	
27081	bot-149	alpha	P00r-4310	tick	-11.27	-19.61	167	0.00	0.00		0	
27165	bot-198	bravo	A00r-242G	latches	17.12	-9.54	0	0.00	0.00		0	
27215	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
27215	bot-205	alpha	P36r-4410	tick	17.56	20.23	64	2.46	2.42	4.84	1	patrolReentry
27299	bot-115	alpha	P00r-4320	tick	-11.19	-16.83	110	0.11	0.11		0	
27366	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
27399	bot-198	bravo	S00r-2420	state+latches	17.12	-9.54	0	0.00	0.00		0	
27516	bot-198	bravo	A00r-2420	state	17.12	-9.40	1	1.15	0.13	29.46	4	seek
27516	bot-205	alpha	A36r-4410	state	18.25	20.15	106	2.45	0.69	3.36	1	packseek
27533	bot-198	bravo	A00r-242G	latches	17.12	-9.40	2	0.00	0.00		0	
27533	bot-205	alpha	A36r-441G	latches	18.25	20.15	109	0.00	0.00		0	
27549	bot-146	alpha	P00r-4310	tick	-11.13	-17.46	154	0.00	0.00		0	
27734	bot-196	bravo	S00m-34A0	state	-13.93	9.84	199	0.00	0.01		0	
27750	bot-181	bravo	S00r-4320	tick	-19.92	3.37	214	2.58	2.46	4.58	1	seek
27750	bot-186	bravo	S00r-4420	tick	-22.57	-0.29	238	1.33	1.35	2.21	1	seek
27750	bot-193	bravo	S00r-4320	tick	-24.28	1.64	296	1.21	0.80	0.93	1	seek
27750	bot-201	bravo	S00r-4410	tick	-22.39	3.80	215	1.37	2.42	2.74	1	seek
27750	bot-206	bravo	S00m-4420	tick	-24.44	3.62	269	1.38	0.05	1.57	1	seek
27767	bot-198	bravo	S00r-2420	state+latches	17.12	-9.41	2	0.00	0.00		0	
27767	bot-205	alpha	S36r-4410	state+latches	18.25	20.15	109	0.00	0.00		0	
28001	bot-205	alpha	A36r-4410	state	18.24	19.84	158	1.33	0.31	29.31	4	seek
28018	bot-198	bravo	A00r-2420	state	17.15	-9.11	7	2.04	0.30	29.18	4	seek
28035	bot-198	bravo	F00r-2420	state	17.15	-9.11	3	0.00	0.00		0	
28052	bot-198	bravo	A00r-2420	state	17.15	-9.11	2	0.00	0.00		0	
28085	bot-137	alpha	P00r-4310	tick	-11.10	-18.07	94	0.00	0.00		0	
28085	bot-149	alpha	P00r-4310	tick	-11.27	-19.61	167	0.00	0.00		0	
28085	bot-198	bravo	A00r-242G	latches	17.15	-9.11	2	0.00	0.00		0	
28085	bot-205	alpha	A35r-441G	score+latches	18.24	19.84	175	0.00	0.00		0	
28202	bot-205	alpha	A34r-441G	score	18.24	19.84	175	0.00	0.00		0	
28219	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
28302	bot-115	alpha	P00r-4320	tick	-11.15	-16.86	191	0.08	0.05		0	
28319	bot-198	bravo	S00r-2420	state+latches	17.15	-9.12	2	0.00	0.00		0	
28319	bot-205	alpha	S33r-4410	state+score+latches	18.24	19.84	175	0.00	0.00		0	
28369	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
28436	bot-205	alpha	S32r-4410	score	18.24	19.66	181	1.33	0.18	28.64	4	seek
28486	bot-186	bravo	P00r-4420	state	-23.38	-0.79	238	1.31	0.95	1.26	1	seek
28486	bot-205	alpha	A32r-4410	state	18.24	19.62	181	1.32	0.04	28.59	4	seek
28503	bot-198	bravo	A00r-2420	state	17.17	-8.91	6	1.16	0.21	28.97	4	seek
28503	bot-205	alpha	F32r-4410	state	18.24	19.62	182	0.00	0.00		0	
28520	bot-198	bravo	F00r-2420	state	17.17	-8.91	3	0.00	0.00		0	
28520	bot-205	alpha	A33r-4310	state+score+health	18.24	19.62	182	0.00	0.00		0	
28536	bot-198	bravo	A00r-2420	state	17.17	-8.91	2	0.00	0.00		0	
28553	bot-146	alpha	P00r-4310	tick	-11.13	-17.47	154	0.00	0.00		0	
28553	bot-198	bravo	A00r-242G	latches	17.17	-8.91	2	0.01	0.00		0	
28553	bot-205	alpha	A33r-431G	latches	18.24	19.62	182	0.00	0.00		0	
28737	bot-196	bravo	S00m-34A0	tick	-15.63	8.17	220	2.40	2.39	13.81	2	seek
28754	bot-181	bravo	S00r-4320	tick	-21.07	1.63	214	1.35	2.08	2.50	1	seek
28754	bot-193	bravo	S00r-4320	tick	-24.45	1.55	249	1.44	0.19	1.50	1	seek
28754	bot-201	bravo	S00r-4410	tick	-23.05	2.59	198	1.37	1.38	1.38	1	seek
28754	bot-206	bravo	S00m-4420	tick	-24.14	2.39	151	1.34	1.26	0.39	1	seek
28787	bot-198	bravo	S00r-2420	state+latches	17.17	-8.91	2	0.00	0.00		0	
28787	bot-205	alpha	F33r-4310	state+latches	18.24	19.62	182	0.00	0.00		0	
28804	bot-198	bravo	A00r-2420	state	17.17	-8.89	2	1.11	0.02	28.45	4	seek
28804	bot-205	alpha	A33r-4310	state	18.24	19.62	182	0.00	0.00		0	
28821	bot-198	bravo	F00r-2420	state	17.17	-8.89	2	0.00	0.00		0	
28821	bot-205	alpha	E34r-4210	state+score+health	18.24	19.62	182	0.00	0.00		0	
28837	bot-198	bravo	A00r-2420	state	17.17	-8.89	2	0.06	0.00		0	
28837	bot-205	alpha	E34r-4219	latches	18.28	19.66	182	1.69	0.06	5.79	1	flee
28871	bot-201	bravo	P00r-4410	state	-23.09	2.46	197	1.36	0.14	1.25	1	seek
28904	bot-205	alpha	E34r-3219	ammo	18.35	19.74	182	1.72	0.11	5.68	1	flee
28938	bot-198	bravo	F00r-2420	state	17.17	-8.89	2	0.00	0.00		0	
28938	bot-205	alpha	E35r-3119	score+health	18.39	19.79	182	1.65	0.06	5.62	1	flee
28954	bot-198	bravo	A00r-242G	state+latches	17.17	-8.89	2	0.00	0.00		0	
28954	bot-198	bravo	A00r-R42G	ammo	17.17	-8.89	2	0.00	0.00		0	
28954	bot-205	alpha	E35r-311P	latches	18.41	19.81	182	1.65	0.03	5.59	1	flee
