t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve
347485	bot-744	alpha	P00r-4420	tick	140.61	-19.15	187	2.46	2.48	27.44	5	patrolReentry	squad-1	0	bot-744			-	0	30	120	0	7	35
347485	bot-921	alpha	P00r-4410	tick	-141.98	6.65	195	0.00	2.11		0		squad-65	1	bot-918			-	0	30	120	0	20	101
347504	bot-875	bravo	M32m-4420	state	116.33	8.83	95	0.00	0.00		0		squad-98	6	bot-871			-	0	20	101	0	7	35
347524	bot-800	alpha	P00m-44A0	tick	-114.50	-44.76	113	2.28	2.23	5.86	1	squad	squad-92	2	bot-814			-	0	18	101	0	7	35
347524	bot-880	bravo	P00r-3410	tick	88.46	20.13	114	2.40	2.39	40.26	5	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
347524	bot-920	alpha	F00m-4420	state	132.62	2.42	339	0.00	0.00		0		squad-1	1	bot-744	bot-909	9.28	y	0	18	101	0	7	35
347545	bot-871	bravo	C33r-4322	score	123.36	-0.04	108	1.48	0.15	6.71	7	cover	squad-98	0	bot-871			-	0	30	100	0	20	101
347545	bot-873	bravo	P33r-4410	score	118.04	13.91	95	0.00	0.00		0		squad-98	1	bot-871			-	0	26	120	0	20	101
347545	bot-875	bravo	P33m-4420	state+score	116.33	8.83	95	0.00	0.00		0		squad-98	6	bot-871			-	0	20	101	0	7	35
347545	bot-877	bravo	P33r-4420	score	121.53	10.04	151	0.00	0.00		0		squad-98	2	bot-871			-	0	30	120	0	20	101
347545	bot-889	bravo	P33r-4410	score	122.52	15.20	133	0.00	0.00		0		squad-98	5	bot-871			-	0	28	120	0	20	101
347545	bot-907	bravo	C33r-3422	score	123.35	4.15	34	1.44	0.14	7.43	2	cover	squad-83	3	bot-808			-	0	20	120	0	20	101
347545	bot-909	bravo	E00r-4129	health	129.26	11.03	82	3.95	0.39	3.91	1	flee	squad-83	4	bot-808			-	0	1	29	0	11	101
347545	bot-920	alpha	A00m-4420	state	132.62	2.42	339	0.00	0.00		0		squad-1	1	bot-744	bot-909	9.33	y	0	17	101	0	7	35
347564	bot-875	bravo	M33m-4420	state	116.33	8.83	90	0.00	0.00		0		squad-98	6	bot-871			-	0	20	101	0	7	35
347602	bot-891	bravo	S00m-3320	tick	2.63	-16.06	119	1.33	1.31	2.44	2	seek	squad-100	0	bot-891			-	0	15	101	0	7	35
347602	bot-899	bravo	P00m-4320	tick	-7.99	-16.37	130	2.40	2.37	9.63	2	squad	squad-100	4	bot-891			-	0	20	101	0	7	35
347650	bot-918	alpha	P00r-4410	tick	-139.76	8.55	344	2.34	2.40		8	patrol	squad-65	0	bot-918			-	0	30	120	0	7	35
347664	bot-920	alpha	F00m-4420	state	132.62	2.42	337	0.00	0.00		0		squad-1	1	bot-744	bot-909	9.74	y	0	17	101	0	7	35
347686	bot-871	bravo	C44rb4322	tier+score+element	123.34	0.43	75	4.57	0.47	6.96	7	cover	squad-98	0	bot-871			-	0	30	100	0	20	101
347686	bot-873	bravo	S44rm4410	state+tier+score+element	118.04	13.91	86	0.00	0.00		0		squad-98	1	bot-871			-	0	26	120	0	20	101
347686	bot-875	bravo	S44mm4420	state+tier+score+element	116.51	8.89	73	1.90	0.19	12.86	2	medic	squad-98	6	bot-871			-	0	20	101	0	7	35
347686	bot-877	bravo	S44rm4420	state+tier+score+element	121.53	10.04	161	0.00	0.00		0		squad-98	2	bot-871			-	0	30	120	0	20	101
347686	bot-889	bravo	S44rm4410	state+tier+score+element	122.52	15.20	124	0.00	0.00		0		squad-98	5	bot-871			-	0	28	120	0	20	101
347686	bot-907	bravo	C44rm3422	tier+score+element	123.60	4.51	33	4.46	0.45	7.15	2	cover	squad-83	3	bot-808			-	0	20	120	0	20	101
347686	bot-909	bravo	E00r-4029	health	128.76	11.28	82	3.93	0.55	3.35	1	flee	squad-83	4	bot-808			-	0	1	29	0	11	101
347686	bot-920	alpha	A00m-4420	state	132.62	2.42	337	0.00	0.00		0		squad-1	1	bot-744	bot-909	9.78	y	0	16	101	0	7	35
347748	bot-859	alpha	P00r-4420	tick	-123.90	-45.03	67	2.28	2.26	13.23	3	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
347748	bot-895	bravo	S00r-4310	tick	0.18	-21.74	128	1.35	0.49	0.67	1	seek	squad-100	2	bot-891			-	0	26	120	0	20	101
347765	bot-853	bravo	S44rm2420	state+tier+score+element	122.83	-3.20	337	2.40	1.63	41.62	5	squad	squad-83	1	bot-808			-	0	15	99	0	20	101
347786	bot-875	bravo	M44mm4420	state	116.64	8.90	94	1.21	0.13	18.58	3	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
347810	bot-808	bravo	P00r-2420	tick	142.76	34.05	37	2.40	2.42	12.40	2	patrolReentry	squad-83	0	bot-808			-	0	14	120	0	7	35
347810	bot-814	alpha	P00r-4320	tick	-105.26	-41.79	94	2.33	2.30		35	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
347810	bot-879	bravo	P00r-4410	tick	27.40	11.20	134	0.05	0.02	96.62	14	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
347810	bot-915	alpha	P00r-4410	tick	-114.95	-41.89	100	1.83	2.08	7.40	1	squad	squad-92	1	bot-814			-	0	30	120	0	20	101
347810	bot-920	alpha	F00m-4420	state	132.62	2.42	335	0.00	0.00		0		squad-1	1	bot-744	bot-909	10.17	y	0	16	101	0	7	35
347810	bot-920	alpha	P00m-3420	state+ammo	132.62	2.42	335	0.00	0.00		0		squad-1	1	bot-744		10.17	y	0	15	101	0	7	35
347810	bot-909	bravo	D00r--000	state+ammo+packs+latches	128.34	11.48	82	0.00	0.47	2.88	1	flee	squad-83	4	bot-808			-	0	1	29	0	11	101
347828	bot-806	alpha	D00r--000	tick	-104.39	-10.78	102	0.00	0.00	4.17	0		squad-92	-1	bot-814			-	0	20	120	0	7	35
347828	bot-853	bravo	S46rm2420	score	122.84	-3.00	358	2.40	0.19	12.65	6	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
347828	bot-871	bravo	C46rb4322	score	123.33	1.08	38	4.57	0.65	7.34	7	cover	squad-98	0	bot-871			-	0	30	100	0	20	101
347828	bot-873	bravo	S46rm4410	score	118.26	13.84	120	1.37	0.23	18.55	3	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
347828	bot-875	bravo	S46mm4420	state+score	116.89	8.92	86	5.62	0.25	18.34	3	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
347828	bot-877	bravo	S46rm4420	score	121.72	9.96	127	1.29	0.21	16.25	4	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
347828	bot-889	bravo	S46rm4410	score	122.67	15.05	143	1.32	0.22	15.99	4	seek	squad-98	5	bot-871			-	0	28	120	0	20	101
347828	bot-907	bravo	C46rm3422	score	124.27	4.53	70	4.65	0.67	6.48	1	cover	squad-83	3	bot-808			-	0	20	120	0	20	101
347993	bot-786	bravo	P00r-4320	tick	101.59	-33.99	63	1.91	2.11	28.98	4	squad	squad-87	1	bot-781			-	0	30	75	0	7	35
347993	bot-912	bravo	P00m-3420	tick	112.00	-21.02	119	2.45	2.26	24.54	3	squad	squad-87	6	bot-781			-	0	15	101	0	7	35
348100	bot-920	alpha	P00m-3430	packs	132.88	2.75	36	1.32	0.42	0.62	1	packseek	squad-1	1	bot-744			-	0	15	101	0	7	35
348193	bot-860	bravo	P00r-2320	tick	118.56	-1.82	7	2.56	2.59	43.40	5	squad	squad-83	2	bot-808			-	0	14	95	0	7	35
348193	bot-893	bravo	S00r-4410	tick	2.67	-18.76	164	1.32	1.33	2.07	1	seek	squad-100	1	bot-891			-	0	26	120	0	20	101
348276	bot-766	bravo	P00r-0320	tick	-31.76	-10.62	135	1.11	1.14	165.23	23	squad	squad-87	4	bot-781			-	0	0	0	0	0	0
348276	bot-781	bravo	P00r-4420	tick	131.56	-36.85	94	1.78	1.86	16.53	2	patrolReentry	squad-87	0	bot-781			-	0	27	120	0	20	101
348276	bot-802	alpha	P00r-4220	tick	-116.54	-41.77	27	1.74	2.40	8.53	2	squad	squad-92	3	bot-814			-	0	1	28	0	7	35
348333	bot-889	bravo	A46rm4410	state	123.39	14.32	144	2.28	1.02	14.97	4	seek	squad-98	5	bot-871			-	0	28	120	0	20	101
348333	bot-920	alpha	A00m-3430	state	132.93	3.02	12	1.32	0.27	24.98	7	squad	squad-1	1	bot-744			-	0	15	101	0	7	35
348361	bot-860	bravo	S00r-2320	state	118.75	-1.52	18	2.58	0.36	44.05	5	squad	squad-83	2	bot-808			-	0	14	95	0	7	35
348414	bot-787	bravo	S00r-3420	tick	-3.59	-17.77	118	2.26	2.26	8.80	2	seek	squad-87	5	bot-781			-	0	15	26	0	15	26
348414	bot-837	bravo	S00r-3320	tick	-0.86	-21.05	128	2.23	2.21	7.71	2	seek	squad-87	2	bot-781			-	0	18	120	0	20	101
348414	bot-897	bravo	S00r-3410	tick	-0.04	-19.11	100	1.32	1.26	0.81	1	seek	squad-100	3	bot-891			-	0	18	120	0	20	101
348414	bot-901	bravo	P00r-3420	tick	120.31	-23.91	147	2.42	2.50	15.24	3	squad	squad-87	3	bot-781			-	0	16	120	0	20	101
348508	bot-744	alpha	P00r-4420	tick	141.36	-21.46	138	2.37	2.44	25.03	4	patrolReentry	squad-1	0	bot-744			-	0	30	120	0	7	35
348508	bot-921	alpha	P00r-4410	tick	-142.00	6.71	201	0.01	0.06		0		squad-65	1	bot-918			-	0	30	120	0	20	101
348531	bot-800	alpha	P00m-44A0	tick	-112.11	-44.59	82	2.40	2.40	5.52	1	squad	squad-92	2	bot-814			-	0	18	101	0	7	35
348531	bot-880	bravo	P00r-3410	tick	90.88	20.17	83	2.40	2.42	36.22	5	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
348556	bot-920	alpha	A00m-343G	latches	132.93	3.02	325	0.00	0.00		0		squad-1	1	bot-744	bot-889	14.96	w	0	15	101	0	7	35
348580	bot-889	bravo	A46rm441G	latches	123.39	14.33	140	0.00	0.00		0		squad-98	5	bot-871	bot-920	14.96	w	0	28	120	0	20	101
348604	bot-891	bravo	S00m-3320	tick	3.82	-16.67	122	1.37	1.34	1.10	1	seek	squad-100	0	bot-891			-	0	15	101	0	7	35
348604	bot-899	bravo	P00m-4320	tick	-5.65	-16.99	101	2.44	2.42	7.99	2	squad	squad-100	4	bot-891			-	0	20	101	0	7	35
348653	bot-918	alpha	P00r-4410	tick	-139.86	10.64	347	1.99	2.09		8	patrol	squad-65	0	bot-918			-	0	30	120	0	7	35
348734	bot-893	bravo	S00r-4420	packs	2.87	-19.45	164	1.31	0.71	1.36	1	seek	squad-100	1	bot-891			-	0	26	120	0	20	101
348768	bot-859	alpha	P00r-4420	tick	-121.61	-45.09	99	2.24	2.29	13.85	2	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
348768	bot-895	bravo	S00r-4310	tick	0.23	-21.69	197	1.20	0.07	1.17	1	seek	squad-100	2	bot-891			-	0	26	120	0	20	101
348784	bot-920	alpha	S00m-3430	state+latches	132.93	3.02	325	0.00	0.00		0		squad-1	1	bot-744	bot-889	14.96	w	0	15	101	0	7	35
348821	bot-808	bravo	P00r-2420	tick	143.47	36.30	5	2.21	2.36	10.05	2	patrolReentry	squad-83	0	bot-808			-	0	14	120	0	7	35
348821	bot-814	alpha	P00r-4320	tick	-102.85	-41.77	66	2.32	2.41		34	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
348821	bot-879	bravo	P00r-4410	tick	27.37	11.22	127	0.11	0.04	96.26	14	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
348821	bot-889	bravo	S46rm4410	state+latches	123.39	14.33	140	0.00	0.00		0		squad-98	5	bot-871	bot-920	14.94	w	0	28	120	0	20	101
348821	bot-915	alpha	P00r-4410	tick	-112.98	-41.28	73	2.26	2.07	7.35	1	squad	squad-92	1	bot-814			-	0	30	120	0	20	101
348847	bot-853	bravo	S46rm2420	tick	122.98	-0.56	78	2.40	2.44	11.91	6	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
348847	bot-871	bravo	C46rb4322	tick	124.74	4.58	88	4.61	3.77	9.03	5	cover	squad-98	0	bot-871			-	0	30	100	0	20	101
348847	bot-873	bravo	S46rm4410	tick	120.62	13.06	132	2.43	2.48	16.25	3	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
348847	bot-875	bravo	S46mm4420	tick	119.02	9.09	105	2.05	2.14	16.32	3	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
348847	bot-877	bravo	S46rm4420	tick	123.98	8.94	129	2.64	2.47	13.84	4	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
348847	bot-907	bravo	C46rm3422	tick	128.93	4.69	88	4.57	4.66	1.82	1	cover	squad-83	3	bot-808			-	0	20	120	0	20	101
349003	bot-786	bravo	P00r-4320	tick	103.73	-33.93	89	2.28	2.13	28.77	4	squad	squad-87	1	bot-781			-	0	30	75	0	7	35
349003	bot-912	bravo	P00m-3420	tick	113.76	-22.78	125	2.42	2.49	23.06	3	squad	squad-87	6	bot-781			-	0	15	101	0	7	35
349043	bot-889	bravo	A46rm4410	state	123.58	14.13	138	1.28	0.27	12.44	2	seek	squad-98	5	bot-871	bot-920	14.46	w	0	28	120	0	20	101
349043	bot-920	alpha	A00m-3430	state	132.89	3.38	319	2.40	0.36	14.53	3	seek	squad-1	1	bot-744	bot-889	14.44	w	0	15	101	0	7	35
349082	bot-889	bravo	F46rm4410	state	123.58	14.13	139	0.10	0.00		0		squad-98	5	bot-871	bot-920	14.38	y	0	28	120	0	20	101
349082	bot-920	alpha	F00m-3330	state+health	132.89	3.38	319	0.00	0.00		0		squad-1	1	bot-744	bot-889	14.38	y	0	15	101	0	7	35
349103	bot-853	bravo	S47rm2420	score	123.01	0.05	84	2.40	0.61	11.80	6	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
349103	bot-871	bravo	C47rb4322	score	125.91	4.60	89	4.57	1.17	8.53	5	cover	squad-98	0	bot-871			-	0	30	100	0	20	101
349103	bot-873	bravo	S47rm4410	score	121.20	12.87	108	2.34	0.61	15.69	3	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
349103	bot-875	bravo	S47mm4420	score	119.56	9.13	87	2.22	0.55	15.80	3	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
349103	bot-877	bravo	S47rm4420	score	124.61	8.64	115	2.98	0.70	13.16	4	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
349103	bot-889	bravo	A47rm4310	state+score+health	123.58	14.13	139	0.00	0.00		0		squad-98	5	bot-871	bot-920	14.39	y	0	27	120	0	20	101
349103	bot-907	bravo	C47rm3422	score	130.10	4.73	93	4.57	1.17	0.65	1	cover	squad-83	3	bot-808			-	0	20	120	0	20	101
349103	bot-920	alpha	A00m-3330	state	132.89	3.38	319	0.00	0.00		0		squad-1	1	bot-744	bot-889	14.39	y	0	14	101	0	7	35
349164	bot-907	bravo	G47rm3422	state	130.31	4.74	105	4.57	0.20	0.44	1	cover	squad-83	3	bot-808			-	0	20	120	0	20	101
349203	bot-889	bravo	F47rm4310	state	123.58	14.13	139	0.00	0.00		0		squad-98	5	bot-871	bot-920	14.39	y	0	27	120	0	20	101
349203	bot-920	alpha	E00m-3230	state+health	132.89	3.38	319	0.00	0.00		0		squad-1	1	bot-744	bot-889	14.39	y	0	14	101	0	7	35
349224	bot-889	bravo	A47rm4310	state	123.58	14.13	139	0.00	0.00		0		squad-98	5	bot-871	bot-920	14.39	y	0	26	120	0	20	101
349224	bot-920	alpha	E00m-3239	latches	132.92	3.32	319	1.64	0.07	4.46	1	flee	squad-1	1	bot-744	bot-889	14.42	y	0	13	101	0	7	35
349267	bot-853	bravo	S48rm2420	score	123.03	0.45	86	2.40	0.40	11.74	6	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
349267	bot-871	bravo	C48rb4322	score	126.66	4.62	89	4.57	0.75	8.28	5	cover	squad-98	0	bot-871			-	0	30	100	0	20	101
349267	bot-873	bravo	S48rm4410	score	121.55	12.75	108	2.15	0.37	15.36	3	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
349267	bot-875	bravo	M48mm4420	state+score	119.84	9.14	87	2.30	0.28	15.54	3	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
349267	bot-877	bravo	S48rm4420	score	125.01	8.45	115	2.69	0.45	12.73	4	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
349267	bot-889	bravo	E48rm4210	state+score+health	123.58	14.13	139	0.00	0.00		0		squad-98	5	bot-871	bot-920	14.42	y	0	26	120	0	20	101
349267	bot-907	bravo	G48rm3422	score	130.75	4.75	103	0.00	0.44		0		squad-83	3	bot-808			-	0	20	120	0	20	101
349267	bot-920	alpha	E00m-323P	latches	132.95	3.25	319	1.64	0.07	4.39	1	flee	squad-1	1	bot-744	bot-889	14.51	w	0	13	101	0	7	35
349291	bot-766	bravo	P00r-0320	tick	-30.69	-10.25	105	1.18	1.13	166.19	23	squad	squad-87	4	bot-781			-	0	0	0	0	0	0
349291	bot-781	bravo	P00r-4420	tick	133.41	-37.67	108	2.22	2.02	14.55	2	patrolReentry	squad-87	0	bot-781			-	0	27	120	0	20	101
349291	bot-802	alpha	P00r-4220	tick	-114.90	-41.00	56	1.87	1.81	8.49	2	squad	squad-92	3	bot-814			-	0	1	28	0	7	35
349291	bot-889	bravo	E48rm421P	latches	123.48	14.16	139	1.64	0.11	3.88	1	flee	squad-98	5	bot-871	bot-920	14.58	w	0	26	120	0	20	101
349359	bot-853	bravo	C48rm2420	state	123.04	0.60	87	2.40	0.15	11.73	6	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
349381	bot-853	bravo	C48rm2422	latches	123.06	0.83	73	4.57	0.23	5.85	8	cover	squad-83	1	bot-808			-	0	15	99	0	20	101
349381	bot-860	bravo	S48rm2320	tier+score+element	120.47	0.53	79	2.48	2.68	9.44	5	seek	squad-83	2	bot-808			-	0	14	95	0	7	35
349381	bot-873	bravo	A48rm4410	state	121.74	12.69	108	2.21	0.20	15.17	3	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
349381	bot-877	bravo	A48rb4420	state+element	125.24	8.34	115	2.73	0.25	12.49	4	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
349423	bot-787	bravo	S00r-3420	tick	-1.58	-18.83	117	2.37	2.27	6.52	2	seek	squad-87	5	bot-781			-	0	15	26	0	15	26
349423	bot-837	bravo	S00r-3320	tick	-0.17	-22.44	126	1.29	1.55	6.35	2	seek	squad-87	2	bot-781			-	0	18	120	0	20	101
349423	bot-873	bravo	A48rm441G	latches	121.74	12.69	117	0.00	0.00		0		squad-98	1	bot-871	bot-920	15.10	w	0	26	120	0	20	101
349423	bot-897	bravo	S00r-3410	tick	-0.36	-19.25	227	1.27	0.34	0.39	1	seek	squad-100	3	bot-891			-	0	18	120	0	20	101
349423	bot-901	bravo	P00r-3420	tick	122.12	-25.53	117	2.41	2.43	14.85	2	squad	squad-87	3	bot-781			-	0	16	120	0	20	101
349423	bot-920	alpha	E00m-3239	latches	133.05	3.02	315	1.64	0.25	4.13	1	flee	squad-1	1	bot-744	bot-907	2.85	y	0	13	101	0	7	35
349473	bot-871	bravo	S48rb4324	state+latches	127.49	4.64	89	4.57	0.82	8.08	5	cover	squad-98	0	bot-871			-	0	30	100	0	20	101
349473	bot-877	bravo	A48rm442G	element+latches	125.26	8.32	124	0.01	0.03		0		squad-98	2	bot-871	bot-920	9.66	w	0	30	120	0	20	101
349502	bot-871	bravo	S48rm4324	element	127.49	4.64	100	0.00	0.00		0		squad-98	0	bot-871			-	0	30	100	0	20	101
349539	bot-744	alpha	P00r-4420	tick	142.29	-23.65	151	2.29	2.38	22.74	4	patrolReentry	squad-1	0	bot-744			-	0	30	120	0	7	35
349539	bot-800	alpha	P00m-44A0	tick	-109.66	-44.46	67	2.45	2.46	5.08	1	squad	squad-92	2	bot-814			-	0	18	101	0	7	35
349539	bot-873	bravo	C48rm441G	state	121.74	12.69	117	0.00	0.00		0		squad-98	1	bot-871	bot-920	15.29	w	0	26	120	0	20	101
349539	bot-880	bravo	P00r-3410	tick	93.30	20.19	71	2.40	2.42	37.45	5	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
349539	bot-889	bravo	E48rm4219	latches	122.87	14.35	139	5.09	0.64	3.25	1	flee	squad-98	5	bot-871	bot-920	15.58	y	0	25	120	0	20	101
349539	bot-920	alpha	E10m-3239	tier	133.29	2.48	318	5.06	0.59	3.55	1	flee	squad-1	1	bot-744	bot-889	15.76	y	0	13	101	0	7	35
349539	bot-921	alpha	P00r-4410	tick	-141.62	7.64	90	2.42	1.01	1.10	1	squad	squad-65	1	bot-918			-	0	30	120	0	20	101
349570	bot-873	bravo	C48rm441I	latches	121.79	12.62	131	1.33	0.09	6.57	2	cover	squad-98	1	bot-871	bot-920	15.51	w	0	26	120	0	20	101
349570	bot-907	bravo	G48rm342I	latches	130.75	4.75	79	0.00	0.00		0		squad-83	3	bot-808	bot-920	3.43	w	0	20	120	0	20	101
349622	bot-891	bravo	S00m-3320	tick	4.90	-17.44	131	1.32	1.33	0.47	1	seek	squad-100	0	bot-891			-	0	15	101	0	7	35
349622	bot-899	bravo	P00m-4320	tick	-3.51	-17.88	97	2.19	2.32	5.68	1	squad	squad-100	4	bot-891			-	0	20	101	0	7	35
349644	bot-860	bravo	C48rm2320	state	120.84	1.00	59	2.46	0.60	8.99	5	seek	squad-83	2	bot-808			-	0	14	95	0	7	35
349670	bot-860	bravo	C48rb2322	element+latches	120.99	1.17	47	4.88	0.23	9.37	6	cover	squad-83	2	bot-808			-	0	14	95	0	7	35
349670	bot-873	bravo	C48rm4412	latches	121.88	12.53	138	1.32	0.13	6.45	2	cover	squad-98	1	bot-871	bot-920	15.84	w	0	26	120	0	20	101
349670	bot-918	alpha	P00r-4410	tick	-140.82	12.38	340	1.97	1.98		8	patrol	squad-65	0	bot-918			-	0	30	120	0	7	35
349670	bot-920	alpha	E10m-3139	health	133.57	1.88	318	5.06	0.66	2.88	1	flee	squad-1	1	bot-744	bot-889	17.00	y	0	13	101	0	7	35
349696	bot-889	bravo	E48rm421P	latches	122.12	14.57	138	4.66	0.78	2.46	1	flee	squad-98	5	bot-871	bot-920	17.12	w	0	24	120	0	20	101
349696	bot-920	alpha	E10m-313P	latches	133.62	1.76	318	5.06	0.13	2.75	1	flee	squad-1	1	bot-744	bot-889	17.23	w	0	13	101	0	7	35
349738	bot-877	bravo	S48rm4424	state+latches	125.26	8.32	124	0.00	0.00		0		squad-98	2	bot-871	bot-920	10.55	w	0	30	120	0	20	101
349738	bot-893	bravo	S00r-4420	tick	3.28	-20.58	145	1.25	1.20	0.82	1	seek	squad-100	1	bot-891			-	0	26	120	0	20	101
349779	bot-859	alpha	P00r-4420	tick	-119.29	-45.15	112	2.30	2.32	13.60	2	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
349779	bot-895	bravo	S00r-4310	tick	1.21	-22.23	174	1.29	1.12	0.52	1	seek	squad-100	2	bot-891			-	0	26	120	0	20	101
349798	bot-907	bravo	G48rm3422	latches	130.75	4.75	76	0.00	0.00		0		squad-83	3	bot-808	bot-920	4.58	w	0	20	120	0	20	101
349821	bot-808	bravo	P00r-2420	tick	144.11	38.30	5	2.00	2.10	7.98	2	patrolReentry	squad-83	0	bot-808			-	0	14	120	0	7	35
349821	bot-814	alpha	P00r-4320	tick	-100.43	-41.76	89	2.49	2.42		34	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
349821	bot-879	bravo	P00r-4410	tick	27.36	11.22	95	0.00	0.01	99.72	14	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
349821	bot-915	alpha	P00r-4410	tick	-110.70	-40.74	54	2.39	2.33	7.02	1	squad	squad-92	1	bot-814			-	0	30	120	0	20	101
349922	bot-889	bravo	E48rm4219	latches	121.16	14.84	138	4.17	1.00	1.47	1	flee	squad-98	5	bot-871	bot-920	19.14	w	0	24	120	0	20	101
349922	bot-920	alpha	E10m-3139	latches	134.09	0.72	318	5.06	1.14	1.61	1	flee	squad-1	1	bot-744	bot-889	19.21	w	0	13	101	0	7	35
349965	bot-875	bravo	T48mm4420	state	121.46	13.02	18	5.86	4.20	1.76	1	medic	squad-98	6	bot-871			-	0	20	101	0	7	35
349965	bot-877	bravo	S48rm4420	latches	125.29	8.31	140	1.46	0.03	12.43	3	seek	squad-98	2	bot-871	bot-920	11.79	w	0	30	120	0	20	101
349965	bot-889	bravo	E48rm4319	health	120.99	14.89	138	4.07	0.17	1.29	1	flee	squad-98	5	bot-871	bot-920	19.50	w	0	24	120	0	20	101
349992	bot-871	bravo	S48rm4320	latches	127.52	4.64	123	1.32	0.04	6.15	3	seek	squad-98	0	bot-871			-	0	30	100	0	20	101
350018	bot-786	bravo	P00r-4320	tick	105.80	-33.89	114	2.08	2.07	28.65	4	squad	squad-87	1	bot-781			-	0	30	75	0	7	35
350018	bot-912	bravo	P00m-3420	tick	115.51	-24.52	158	2.76	2.48	23.61	3	squad	squad-87	6	bot-781			-	0	15	101	0	7	35
350098	bot-875	bravo	M48mm4420	state	121.45	13.02	52	0.00	0.00	1.76	1	medic	squad-98	6	bot-871			-	0	20	101	0	7	35
350186	bot-873	bravo	C48rb4412	element	123.10	11.18	149	3.86	1.82	4.73	2	cover	squad-98	1	bot-871	bot-920	16.61	w	0	26	120	0	20	101
350186	bot-907	bravo	G48rb3422	element	130.75	4.75	106	0.00	0.00		0		squad-83	3	bot-808	bot-920	6.38	w	0	20	120	0	20	101
350228	bot-853	bravo	C47rm2422	score	123.72	4.33	34	4.33	3.56	8.28	7	cover	squad-83	1	bot-808			-	0	15	99	0	20	101
350228	bot-860	bravo	C47rb2322	score	122.60	3.17	36	4.58	2.57	9.24	6	cover	squad-83	2	bot-808			-	0	14	95	0	7	35
350228	bot-871	bravo	S47rm4320	score	127.86	4.65	145	2.40	0.33	5.96	3	seek	squad-98	0	bot-871			-	0	30	100	0	20	101
350228	bot-873	bravo	C47rb4412	score	123.18	11.04	149	3.77	0.16	4.57	2	cover	squad-98	1	bot-871	bot-920	16.58	w	0	26	120	0	20	101
350228	bot-875	bravo	M47mm4420	score	121.19	13.85	13	5.40	0.87	1.33	1	medic	squad-98	6	bot-871			-	0	20	101	0	7	35
350228	bot-877	bravo	S47rm4420	score	125.72	8.10	131	2.59	0.48	11.96	3	seek	squad-98	2	bot-871	bot-920	12.46	w	0	30	120	0	20	101
350228	bot-889	bravo	E47rm4319	score	120.03	15.17	138	0.00	1.00		0		squad-98	5	bot-871	bot-920	21.60	w	0	24	120	0	20	101
350228	bot-907	bravo	G47rb3422	score	130.75	4.75	109	0.00	0.00		0		squad-83	3	bot-808	bot-920	6.56	w	0	20	120	0	20	101
350228	bot-920	alpha	E10m-3130	latches	134.64	-0.50	318	0.00	1.34		0		squad-1	1	bot-744	bot-889	21.61	w	0	13	101	0	7	35
350253	bot-889	bravo	E47rm4310	latches	120.03	15.17	138	0.00	0.00		0		squad-98	5	bot-871	bot-920	21.61	w	0	24	120	0	20	101
350276	bot-853	bravo	C47rb2422	element	123.90	4.46	46	4.59	0.22	8.33	7	cover	squad-83	1	bot-808			-	0	15	99	0	20	101
350306	bot-766	bravo	P00r-0320	tick	-29.23	-9.75	120	1.70	1.54	166.92	22	squad	squad-87	4	bot-781			-	0	0	0	0	0	0
350306	bot-781	bravo	P00r-4420	tick	135.60	-38.64	141	2.34	2.39	12.22	2	patrolReentry	squad-87	0	bot-781			-	0	27	120	0	20	101
