t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
1292498	bot-407	alpha	A32r-3420	state	-5.51	3.03	93	0.87	0.07	12.31	2	seek
1292515	bot-381	alpha	S32r-2320	latches	-6.19	10.62	171	1.33	0.02	30.83	6	seek
1292515	bot-408	bravo	A38r-3420	score	7.67	0.87	285	0.00	0.00		0	
1292515	bot-415	alpha	F00r-3410	state	-9.14	-8.98	102	0.00	0.00		0	
1292515	bot-417	bravo	M38m-43A0	score	7.34	2.73	271	1.29	0.17	0.38	1	medic
1292531	bot-415	alpha	A00r-3410	state	-9.14	-8.98	102	0.00	0.00		0	
1292548	bot-365	alpha	T32m-43C0	ammo	-8.23	10.07	205	0.00	0.00	2.52	1	medic
1292548	bot-411	alpha	F00r-2410	state	-9.85	-11.86	96	0.00	0.00		0	
1292548	bot-414	bravo	A32r-441G	tier+score	20.06	-11.83	351	0.00	0.00		0	
1292548	bot-420	bravo	S32r-4410	tier+score	16.32	-24.24	94	3.66	0.43	2.73	1	grenade
1292548	bot-422	bravo	E32r-4210	state+tier+score+health	18.75	-14.61	46	4.09	0.41		0	
1292565	bot-370	alpha	S32r-4414	health	-8.66	11.56	152	0.00	0.00		0	
1292565	bot-407	alpha	F32r-3420	state	-5.51	3.04	91	0.01	0.00		0	
1292565	bot-410	bravo	M32m-23B0	state+tier+score	23.76	-23.88	103	0.00	0.00	0.29	0	grenade
1292565	bot-411	alpha	A00r-2410	state	-9.85	-11.86	95	0.00	0.00		0	
1292565	bot-414	bravo	A32r-4410	latches	20.06	-11.83	347	0.00	0.00		0	
1292582	bot-407	alpha	A32r-3420	state	-5.51	3.04	91	0.00	0.00		0	
1292582	bot-421	alpha	A00r-4410	state	-4.09	16.94	203	2.40	0.31	37.92	6	seek
1292598	bot-421	alpha	A00r-441G	latches	-4.09	16.94	206	0.03	0.00		0	
1292632	bot-415	alpha	F00r-3410	state	-9.14	-8.98	101	0.00	0.00		0	
1292648	bot-415	alpha	U00r-3410	state	-9.14	-8.98	101	0.00	0.00		0	
1292698	bot-407	alpha	F32r-3420	state	-5.51	3.04	91	0.00	0.00		0	
1292698	bot-411	alpha	F00r-2410	state	-9.85	-11.86	95	0.00	0.00		0	
1292698	bot-414	bravo	A33r-4410	score	20.05	-11.83	312	0.01	0.00		0	
1292698	bot-420	bravo	S33r-4410	score	16.86	-24.27	93	3.59	0.53	3.70	1	grenade
1292698	bot-422	bravo	E33r-4110	score+health	19.21	-14.10	42	4.10	0.68	4.95	1	grenade
1292714	bot-407	alpha	P32r-3420	state	-5.51	3.04	91	1.35	0.00		1	muzzleRecovery
1292714	bot-410	bravo	M33m-23B0	score	23.76	-23.88	103	0.00	0.00	0.29	0	grenade
1292714	bot-411	alpha	A00r-2410	state	-9.86	-11.88	95	0.54	0.03		0	
1292767	bot-411	alpha	A00r-R41G	ammo+latches	-9.86	-11.89	94	0.00	0.00		0	
1292786	bot-381	alpha	A32r-2320	state	-6.38	10.30	204	2.43	0.37	30.46	6	seek
1292805	bot-417	bravo	P38m-43A0	state	7.34	2.73	272	4.12	0.00		1	muzzleRecovery
1292840	bot-381	alpha	A32r-232G	latches	-6.38	10.30	208	0.00	0.00		0	
1292840	bot-400	bravo	A00r-4310	tick	-20.15	-16.01	25	0.00	0.00		0	
1292840	bot-407	alpha	A32r-3420	state	-5.50	3.21	65	0.00	0.18		0	muzzleRecovery
1292840	bot-421	alpha	S00r-4410	state+latches	-4.09	16.94	206	0.00	0.00		0	
1292900	bot-417	bravo	M38m-43A0	state	7.74	2.63	246	0.00	0.41		0	muzzleRecovery
1292920	bot-408	bravo	F38r-3420	state	7.67	0.87	285	0.00	0.00		0	
1292942	bot-408	bravo	A38r-3420	state	7.67	0.87	285	0.00	0.00		0	
1292982	bot-407	alpha	F32r-3420	state	-5.50	3.21	93	0.00	0.00		0	
1292982	bot-408	bravo	A39r-3420	score	7.67	0.87	285	0.00	0.00		0	
1292982	bot-417	bravo	E39m-42A0	state+score+health	7.40	2.59	267	4.16	0.33		0	
1292997	bot-407	alpha	A32r-3420	state	-5.50	3.21	93	0.00	0.00		0	
1292997	bot-417	bravo	E39m-32A9	ammo+latches	7.54	2.51	273	4.96	0.16	6.09	2	flee
1293009	bot-411	alpha	S00r-R410	state+latches	-9.86	-11.89	94	0.00	0.00		0	
1293009	bot-415	alpha	A00r-3410	state	-8.27	-8.98	99	4.08	0.87	19.86	3	pursue
1293032	bot-408	bravo	F39r-3420	state	7.67	0.87	285	0.00	0.00		0	
1293032	bot-415	alpha	A00r-341G	latches	-8.27	-8.98	94	0.00	0.00		0	
1293048	bot-408	bravo	A39r-3420	state	7.67	0.87	285	0.00	0.00		0	
1293065	bot-415	alpha	A00r-3410	latches	-8.27	-8.98	96	0.00	0.00		0	
1293082	bot-381	alpha	S32r-2320	state+latches	-6.38	10.30	208	0.00	0.00		0	
1293082	bot-413	alpha	H32m-422G	latches	-6.28	4.55	181	0.00	0.00		0	
1293098	bot-407	alpha	F32r-3420	state	-5.50	3.21	94	0.00	0.00		0	
1293098	bot-413	alpha	H32m-4220	latches	-6.28	4.55	182	0.00	0.00		0	
1293098	bot-417	bravo	E39m-31A9	health	7.97	2.29	274	5.01	0.49	5.61	2	flee
1293115	bot-407	alpha	A32r-3420	state	-5.50	3.21	94	0.00	0.00		0	
1293148	bot-408	bravo	F39r-3420	state	7.67	0.87	285	0.00	0.00		0	
1293148	bot-421	alpha	A00r-4410	state	-4.33	16.52	203	2.34	0.49	37.44	6	seek
1293165	bot-365	alpha	T33m-43C0	score	-8.23	10.07	205	0.00	0.00	2.52	1	medic
1293165	bot-370	alpha	S33r-4414	score	-8.66	11.56	186	0.00	0.00		0	
1293165	bot-381	alpha	S33r-2320	score	-6.45	10.19	204	1.33	0.13	30.33	5	seek
1293165	bot-407	alpha	A33r-3320	score+health	-5.50	3.21	94	0.00	0.00		0	
1293165	bot-408	bravo	A39r-3420	state	7.67	0.87	285	0.00	0.00		0	
1293165	bot-413	alpha	H33m-422G	score+latches	-6.28	4.55	182	0.00	0.00		0	
1293165	bot-421	alpha	A00r-441G	latches	-4.33	16.52	206	0.03	0.00		0	
1293182	bot-413	alpha	H33m-4220	latches	-6.28	4.55	177	0.00	0.00		0	
1293198	bot-411	alpha	A00r-R410	state	-9.64	-11.89	90	1.22	0.22	30.69	4	seek
1293215	bot-407	alpha	A33r-0320	ammo	-5.50	3.21	94	0.00	0.00		0	
1293215	bot-414	bravo	A33r-441G	latches	20.05	-11.84	276	0.00	0.00		0	
1293248	bot-365	alpha	U33m-43C0	state	-8.23	10.07	205	0.00	0.00	2.52	1	medic
1293248	bot-417	bravo	E39m-31A0	latches	8.35	2.15	274	5.11	0.40	4.80	1	packseek
1293265	bot-408	bravo	F39r-3420	state	7.67	0.87	285	0.00	0.00		0	
1293282	bot-408	bravo	U39r-3420	state	7.67	0.87	285	0.00	0.00		0	
1293282	bot-422	bravo	E33r-4119	latches	20.99	-12.88	59	3.96	2.16	4.98	1	grenade
1293298	bot-422	bravo	E33r-4110	latches	20.94	-12.97	59	5.85	0.10	6.64	2	flee
1293315	bot-422	bravo	E33r-4119	latches	21.00	-12.93	58	3.97	0.07	5.02	1	grenade
1293331	bot-381	alpha	A33r-2320	state	-6.57	10.00	204	2.41	0.22	30.12	5	seek
1293331	bot-422	bravo	E33r-4110	latches	21.05	-12.90	57	3.96	0.07	4.95	1	grenade
1293348	bot-381	alpha	A33r-232G	latches	-6.57	10.00	208	0.01	0.00		0	
1293365	bot-422	bravo	E33r-4119	latches	21.06	-12.94	57	3.98	0.05	4.99	1	grenade
1293382	bot-422	bravo	E33r-4110	latches	21.00	-13.02	57	5.89	0.10	6.64	2	flee
1293398	bot-421	alpha	S00r-4410	state+latches	-4.33	16.52	206	0.00	0.00		0	
1293398	bot-422	bravo	E33r-4119	latches	21.04	-12.97	52	3.96	0.07	5.02	1	grenade
1293415	bot-422	bravo	E33r-4110	latches	21.08	-12.92	48	3.96	0.07	4.96	1	grenade
1293432	bot-413	alpha	H33m-4320	health	-6.28	4.55	135	0.00	0.00		0	
1293448	bot-414	bravo	S33r-4410	state+latches	20.05	-11.84	276	0.00	0.00		0	
1293448	bot-422	bravo	E33r-4119	latches	21.07	-12.95	44	3.97	0.03	4.99	1	grenade
1293465	bot-365	alpha	M44mb43C0	state+tier+score+element	-8.84	9.41	204	4.17	0.90	18.73	3	pursue
1293465	bot-365	alpha	M44mb33C0	ammo	-8.89	9.35	204	4.54	0.08	18.66	3	pursue
1293465	bot-370	alpha	S44rm4414	tier+score+element	-8.66	11.56	150	0.00	0.00		0	
1293465	bot-381	alpha	A44rm232G	tier+score+element	-6.57	10.00	208	0.00	0.00		0	
1293465	bot-407	alpha	E44rm0220	state+tier+score+element+health	-5.50	3.21	94	0.00	0.00		0	
1293465	bot-413	alpha	H44mb4320	tier+score+element	-6.28	4.55	132	0.00	0.00		0	
1293465	bot-422	bravo	E33r-4110	latches	20.99	-13.01	44	5.87	0.10	6.65	2	flee
1293482	bot-407	alpha	E44rm0229	latches	-5.54	3.26	94	1.75	0.06	6.86	2	flee
1293482	bot-422	bravo	E33r-4119	latches	21.03	-12.95	39	3.96	0.07	5.01	1	grenade
1293498	bot-422	bravo	E33r-4110	latches	21.07	-12.90	37	3.95	0.07	4.95	1	grenade
1293531	bot-422	bravo	E33r-4119	latches	21.03	-12.91	37	3.96	0.04	4.98	1	grenade
1293548	bot-408	bravo	A39r-3420	state	7.24	0.90	285	4.09	0.43	3.21	1	pursue
1293548	bot-422	bravo	E33r-4110	latches	20.96	-12.97	37	5.77	0.10	6.65	2	flee
1293565	bot-422	bravo	E33r-4119	latches	21.00	-12.92	38	3.97	0.07	5.01	1	grenade
1293582	bot-381	alpha	S44rm2320	state+latches	-6.57	10.00	208	0.00	0.00		0	
1293582	bot-422	bravo	E33r-4110	latches	21.04	-12.87	38	3.91	0.07	4.94	1	grenade
1293615	bot-414	bravo	A33r-4410	state	19.81	-11.59	303	3.44	0.34	5.58	1	grenade
1293615	bot-422	bravo	E33r-4119	latches	21.00	-12.88	38	3.94	0.04	4.97	1	grenade
1293632	bot-422	bravo	E33r-4110	latches	20.93	-12.94	38	5.83	0.10	6.65	2	flee
1293648	bot-400	bravo	F00r-4310	state	-20.15	-16.01	23	0.00	0.00		0	
1293648	bot-400	bravo	F00r-R310	ammo	-20.15	-16.01	23	0.00	0.00		0	
1293648	bot-422	bravo	E33r-4119	latches	20.97	-12.89	38	3.95	0.07	5.00	1	grenade
1293665	bot-400	bravo	A00r-R310	state	-20.15	-16.01	23	0.00	0.00		0	
1293665	bot-422	bravo	E33r-4110	latches	21.01	-12.83	38	3.92	0.07	4.93	1	grenade
1293698	bot-420	bravo	S33r-4410	tick	20.40	-24.40	91	3.34	3.55	3.15	1	grenade
1293698	bot-421	alpha	A00r-4410	state	-4.55	16.13	210	2.32	0.45	36.99	6	seek
1293698	bot-422	bravo	E33r-4119	latches	20.97	-12.85	38	3.92	0.04	4.96	1	grenade
1293715	bot-410	bravo	M33m-23B0	tick	23.76	-23.88	103	0.00	0.00	0.29	0	grenade
1293715	bot-421	alpha	A00r-441G	latches	-4.55	16.13	207	0.08	0.00		0	
1293715	bot-422	bravo	E33r-4110	latches	20.90	-12.91	38	5.87	0.10	6.66	2	flee
1293731	bot-422	bravo	E33r-4119	latches	20.94	-12.86	39	3.94	0.07	5.00	1	grenade
1293748	bot-370	alpha	S44rm4410	latches	-8.67	11.54	201	1.35	0.02	31.58	5	seek
1293748	bot-417	bravo	E39m-21A0	ammo	6.01	2.29	277	4.65	2.35	2.47	1	packseek
1293748	bot-422	bravo	E33r-4110	latches	20.98	-12.81	39	3.90	0.07	4.93	1	grenade
1293765	bot-365	alpha	M45mb33C0	score	-9.41	8.09	204	4.80	1.37	5.87	1	medic
1293765	bot-370	alpha	S45rm4410	score	-8.68	11.53	201	1.38	0.02	31.55	5	seek
1293765	bot-381	alpha	S45rm2320	score	-6.71	9.78	211	1.33	0.27	29.85	5	seek
1293765	bot-407	alpha	E45rm0129	score+health	-6.14	3.80	97	5.47	0.81	6.05	2	flee
1293765	bot-413	alpha	H45mb4320	score	-6.28	4.55	110	0.00	0.00		0	
1293785	bot-407	alpha	E45rm3129	ammo	-6.24	3.84	97	5.48	0.11	5.95	2	flee
1293785	bot-422	bravo	E33r-4119	latches	20.95	-12.81	39	3.90	0.03	4.95	1	grenade
1293798	bot-422	bravo	E33r-4110	latches	20.89	-12.86	39	5.88	0.08	6.69	2	flee
1293816	bot-422	bravo	E33r-4119	latches	20.94	-12.81	39	3.89	0.07	4.96	1	grenade
1293831	bot-365	alpha	P45mb33C4	state+latches	-9.27	7.90	204	4.22	0.24	5.63	1	muzzleRecovery
1293831	bot-381	alpha	A45rb2320	state+element	-6.76	9.71	211	2.41	0.09	29.77	5	seek
1293831	bot-422	bravo	E33r-4110	latches	20.87	-12.86	39	5.88	0.09	6.67	2	flee
1293850	bot-381	alpha	F45rb2320	state	-6.76	9.71	208	0.14	0.00		0	
1293850	bot-400	bravo	A10r-R310	tier	-20.15	-16.01	24	0.00	0.00		0	
1293850	bot-422	bravo	E33r-4119	latches	20.91	-12.81	39	3.86	0.07	4.97	1	grenade
1293865	bot-381	alpha	P45rb232K	state+latches	-6.76	9.71	208	1.36	0.00		1	muzzleRecovery
1293865	bot-422	bravo	E33r-4110	latches	20.95	-12.76	39	3.89	0.06	4.91	1	grenade
1293898	bot-381	alpha	A45rm232G	state+element+latches	-6.78	9.75	214	0.00	0.04		0	muzzleRecovery
1293898	bot-381	alpha	A45rmR32G	ammo	-6.79	9.75	214	0.29	0.00		0	
1293898	bot-422	bravo	E33r-4119	latches	20.91	-12.78	39	3.81	0.04	4.95	1	grenade
1293915	bot-365	alpha	M45mb33C0	state+latches	-9.36	8.23	225	0.00	0.35	5.95	0	muzzleRecovery
1293915	bot-422	bravo	E33r-4110	latches	20.84	-12.84	39	5.88	0.10	6.67	2	flee
1293932	bot-422	bravo	E33r-4119	latches	20.88	-12.79	40	3.91	0.07	4.98	1	grenade
1293948	bot-421	alpha	S00r-4410	state+latches	-4.56	16.13	207	0.00	0.00		0	
1293948	bot-422	bravo	E33r-4110	latches	20.92	-12.74	40	3.81	0.06	4.91	1	grenade
1293981	bot-410	bravo	M36m-23B0	score	23.75	-23.79	99	6.08	0.10	11.36	2	medic
1293981	bot-414	bravo	A36r-4410	score	19.81	-11.60	275	0.00	0.01		0	
1293981	bot-420	bravo	S36r-4410	score	21.25	-24.39	87	4.78	0.85	37.68	5	seek
1293981	bot-422	bravo	E36r-4119	score+latches	20.77	-12.87	40	5.88	0.20	6.61	2	flee
1293998	bot-408	bravo	A38r-3420	score	7.24	0.90	285	0.00	0.00		0	
1293998	bot-417	bravo	E38m-21A0	score	4.76	2.17	282	5.17	1.25	1.21	1	packseek
1294015	bot-370	alpha	A45rm4410	state	-8.89	11.24	201	2.46	0.35	31.22	5	seek
1294081	bot-415	alpha	A00r-3410	tick	-8.27	-8.98	95	0.00	0.00		0	
1294115	bot-381	alpha	S45rmR324	state+latches	-6.79	9.75	214	0.00	0.00		0	
1294115	bot-408	bravo	A37r-3420	score	7.24	0.90	285	0.00	0.00		0	
1294115	bot-413	alpha	A45mb4320	state	-6.28	4.55	84	0.00	0.00		0	
1294115	bot-417	bravo	E37m-21A0	score	4.16	2.12	283	5.11	0.60	0.62	1	packseek
1294132	bot-417	bravo	E37m-21B0	packs	4.18	2.11	283	1.11	0.02	7.02	2	flee
1294148	bot-417	bravo	E37m-21B9	latches	4.19	2.09	283	1.31	0.02	7.00	2	flee
1294148	bot-422	bravo	E46rm4119	tier+element	20.04	-13.49	40	5.67	0.96	5.66	2	flee
1294165	bot-365	alpha	M45mb23C0	ammo	-9.21	7.96	204	4.84	0.31	3.61	1	medic
1294165	bot-410	bravo	M46mm23B0	tier+element	23.58	-22.66	52	6.18	1.13	10.23	2	medic
1294215	bot-411	alpha	A00r-R410	tick	-9.63	-11.90	112	0.06	0.01		0	
1294215	bot-413	alpha	F45mb4320	state	-6.28	4.55	103	0.00	0.00		0	
1294215	bot-413	alpha	P45mb4324	state+latches	-6.28	4.55	103	0.00	0.00		0	
1294215	bot-417	bravo	D00m--0A0	state+tier+score+ammo+health+packs+latches	4.23	2.04	283	0.00	0.07	6.93	2	flee
1294231	bot-390	alpha	D00r--000	tick	-11.25	5.77	208	0.00	0.00	6.06	0	
1294231	bot-370	alpha	S45rm4410	state	-8.89	11.24	156	0.00	0.00		0	
1294231	bot-407	alpha	E45rm3120	latches	-7.72	5.32	105	4.34	2.09	6.71	1	flee
1294231	bot-408	bravo	A39r-3420	score	7.24	0.90	293	0.00	0.00		0	
1294231	bot-413	alpha	S45mm4324	state+element	-6.28	4.55	103	0.00	0.00		0	
1294231	bot-421	alpha	A00r-4410	state	-4.77	15.78	211	2.32	0.41	36.59	6	seek
1294248	bot-370	alpha	P45rm4410	state	-8.88	11.23	153	1.10	0.02	18.65	3	seek
1294248	bot-407	alpha	E45rm3129	latches	-7.67	5.38	105	4.58	0.08	6.64	1	flee
1294248	bot-421	alpha	A00r-441G	latches	-4.77	15.78	208	0.00	0.00		0	
1294265	bot-370	alpha	S45rm4410	state	-8.87	11.22	149	1.10	0.02	32.76	0	
1294281	bot-415	alpha	A00r-341G	latches	-8.27	-8.98	95	0.00	0.00		0	
1294298	bot-414	bravo	A36r-441G	latches	19.80	-11.60	275	0.00	0.00		0	
1294298	bot-420	bravo	S46rm4410	tier+element	19.78	-23.93	5	4.82	1.54	36.14	5	seek
1294315	bot-420	bravo	A46rb4410	state+element	19.78	-23.93	5	4.82	0.00	36.14	5	seek
1294332	bot-408	bravo	A38r-3420	score	7.24	0.90	288	0.00	0.00		0	
1294332	bot-415	alpha	A00r-3410	latches	-8.27	-8.98	99	0.00	0.00		0	
1294348	bot-407	alpha	E45rm0129	ammo	-7.35	5.69	108	4.47	0.45	6.19	1	flee
1294348	bot-410	bravo	M46mb23B0	element	23.33	-21.49	5	6.82	1.20	8.41	1	medic
1294366	bot-381	alpha	S45rmR320	latches	-6.80	9.73	199	1.33	0.02	30.23	5	seek
1294431	bot-414	bravo	A46rm441G	tier+element	19.80	-11.60	275	0.00	0.00		0	
1294482	bot-421	alpha	S00r-4410	state+latches	-4.77	15.78	208	0.00	0.00		0	
1294531	bot-365	alpha	P45mb23C4	state+latches	-8.42	6.66	207	4.18	1.52	2.09	1	muzzleRecovery
1294531	bot-414	bravo	S46rm4410	state+latches	19.80	-11.60	275	0.00	0.00		0	
1294582	bot-365	alpha	M45mb23C0	state+latches	-8.63	6.62	220	0.00	0.21	2.17	0	muzzleRecovery
1294582	bot-421	alpha	S45rm4410	tier+score+element	-4.85	15.65	203	1.27	0.15	35.98	6	seek
1294615	bot-370	alpha	A45rm4410	state	-8.48	10.89	127	1.81	0.51	18.12	3	seek
1294615	bot-381	alpha	A45rbR320	state+element	-6.97	9.45	204	2.40	0.33	29.91	5	seek
1294632	bot-370	alpha	A45rm441G	latches	-8.48	10.89	130	0.00	0.00		0	
1294648	bot-420	bravo	A46rm441G	element+latches	19.77	-23.94	292	0.00	0.01		0	
1294665	bot-381	alpha	A45rmR32G	element+latches	-6.98	9.46	207	0.00	0.00		0	
1294681	bot-411	alpha	A00r-4410	ammo	-9.63	-11.90	97	0.00	0.00		0	
1294715	bot-413	alpha	S45mm4320	latches	-6.27	4.55	58	0.71	0.01	15.35	2	seek
1294748	bot-365	alpha	M45mb23D0	packs	-8.13	6.20	208	1.29	0.65	4.94	1	medic
1294748	bot-421	alpha	A45rb4410	state+element	-4.97	15.46	203	2.30	0.22	35.76	6	seek
1294765	bot-421	alpha	A45rm441G	element+latches	-4.97	15.47	206	0.05	0.00		0	
1294782	bot-414	bravo	S47rm4410	score	19.44	-11.41	281	2.52	0.40	28.92	4	seek
1294865	bot-365	alpha	M45mb13D0	ammo	-8.02	6.10	209	1.31	0.15	4.79	1	medic
1294865	bot-370	alpha	S45rm4410	state+latches	-8.48	10.89	130	0.00	0.00		0	
1294865	bot-400	bravo	A10r-R310	tick	-20.15	-16.01	29	0.00	0.00		0	
1294898	bot-381	alpha	S45rmR324	state+latches	-6.98	9.46	207	0.00	0.00		0	
1294898	bot-407	alpha	E45rm3129	ammo	-5.45	7.59	117	4.98	2.68	3.51	1	flee
1294898	bot-414	bravo	A47rm4410	state	19.23	-11.30	281	2.47	0.25	28.68	4	seek
1294898	bot-420	bravo	S46rm4414	state+latches	19.77	-23.94	292	0.00	0.00		0	
1294915	bot-408	bravo	A38r-342G	latches	7.24	0.90	298	0.00	0.00		0	
1294915	bot-414	bravo	A47rm441G	latches	19.22	-11.30	277	0.01	0.00		0	
1294931	bot-407	alpha	E45rm312P	latches	-5.33	7.70	118	5.01	0.17	3.35	1	flee
1294998	bot-413	alpha	A45mb4320	state+element	-5.99	4.48	100	1.74	0.29	15.06	2	seek
1294998	bot-421	alpha	S45rm4414	state+latches	-4.97	15.47	206	0.00	0.00		0	
1295015	bot-413	alpha	A45mm432G	element+latches	-5.99	4.48	104	0.00	0.00		0	
1295098	bot-413	alpha	M45mm432G	state	-5.99	4.48	104	0.10	0.00		0	
1295132	bot-420	bravo	S46rm4410	latches	19.75	-23.93	269	1.35	0.03	34.18	5	seek
1295148	bot-381	alpha	S45rmR320	latches	-6.99	9.44	199	1.32	0.02	29.89	5	seek
1295148	bot-408	bravo	S38r-3420	state+latches	7.24	0.90	298	0.00	0.00		0	
1295148	bot-414	bravo	S47rm4410	state+latches	19.22	-11.30	277	0.00	0.00		0	
1295148	bot-422	bravo	E46rm4119	tick	16.66	-17.18	40	4.96	5.00	0.78	1	flee
1295166	bot-407	alpha	E45rm3129	latches	-4.51	8.52	118	4.79	1.16	2.18	1	flee
1295215	bot-365	alpha	M45mbR3D0	ammo	-7.66	5.79	210	1.35	0.47	4.32	1	medic
1295248	bot-370	alpha	A45rm4410	state	-8.89	10.35	217	2.45	0.68	30.39	5	seek
1295248	bot-411	alpha	A00r-441G	latches	-9.63	-11.90	102	0.00	0.00		0	
1295248	bot-413	alpha	M45mm4320	latches	-5.91	4.79	102	1.92	0.32	3.69	1	medic
1295248	bot-421	alpha	S45rm4410	latches	-4.98	15.45	251	1.25	0.02	35.74	6	seek
1295265	bot-370	alpha	A45rm441G	latches	-8.90	10.35	214	0.01	0.00		0	
1295265	bot-411	alpha	A00r-4410	latches	-9.63	-11.90	100	0.00	0.00		0	
1295282	bot-422	bravo	E46rm4110	latches	16.59	-17.68	40	0.00	0.50		0	
1295315	bot-423	bravo	P00m-0420	initial	20.55	-24.45	0	0.00			0	
1295332	bot-414	bravo	S49rm4410	score	18.97	-11.19	281	1.36	0.28	28.41	4	seek
1295332	bot-415	alpha	A00r-3410	tick	-8.27	-8.98	109	0.00	0.00		0	
1295332	bot-423	bravo	A46mb4420	state+tier+score+element+ammo	20.55	-24.45	0	0.00	0.00		0	
1295348	bot-408	bravo	A38r-3420	state	6.99	0.98	286	1.32	0.26	14.07	2	seek
1295348	bot-410	bravo	M46mb23B0	tick	19.29	-16.98	286	6.00	6.06	2.58	2	medic
1295348	bot-413	alpha	M45mb4320	element	-5.82	5.10	88	5.95	0.33	3.36	1	medic
1295365	bot-400	bravo	A00r-R310	tier	-20.15	-16.01	30	0.00	0.00		0	
1295398	bot-381	alpha	A45rbR320	state+element	-7.17	9.17	203	2.40	0.33	29.56	5	seek
1295448	bot-410	bravo	M45mb23B0	score	18.85	-16.69	286	6.00	0.53	2.47	2	medic
1295448	bot-420	bravo	S45rm4410	score	19.24	-23.75	298	2.47	0.54	33.64	5	seek
1295448	bot-422	bravo	E45rm4110	score	16.59	-17.68	40	0.00	0.00		0	
1295448	bot-423	bravo	A45mb4420	score	20.54	-24.45	333	0.00	0.01		0	
1295465	bot-423	bravo	A45mm442G	element+latches	20.54	-24.45	333	0.00	0.00		0	
1295498	bot-370	alpha	S45rm4410	state+latches	-8.90	10.35	214	0.00	0.00		0	
1295515	bot-381	alpha	A45rmR32G	element+latches	-7.17	9.17	207	0.00	0.00		0	
1295515	bot-420	bravo	A45rb4410	state+element	19.12	-23.71	298	2.52	0.12	33.52	5	seek
1295515	bot-421	alpha	A45rb4410	state+element	-5.17	15.15	203	2.31	0.35	35.40	6	seek
1295531	bot-420	bravo	A45rm441G	element+latches	19.12	-23.71	295	0.00	0.00		0	
1295570	bot-410	bravo	M44mb23B0	score	18.13	-16.61	286	5.93	0.72	1.87	2	medic
1295570	bot-414	bravo	S48rm4410	score	18.47	-10.95	280	2.45	0.55	27.87	4	seek
1295570	bot-420	bravo	A44rm441G	score	19.12	-23.71	295	0.00	0.00		0	
1295570	bot-422	bravo	E44rm4110	score	16.59	-17.68	40	0.00	0.00		0	
1295570	bot-423	bravo	A44mm442G	score	20.54	-24.45	333	0.00	0.00		0	
1295588	bot-400	bravo	A00r-R31G	latches	-20.15	-16.01	26	0.00	0.00		0	
1295588	bot-421	alpha	A45rm441G	element+latches	-5.17	15.15	206	0.00	0.00		0	
1295612	bot-407	alpha	E45rm3120	latches	-3.16	9.85	118	0.07	1.89		0	
1295653	bot-400	bravo	A00r-431G	ammo	-20.15	-16.01	26	0.00	0.00		0	
1295684	bot-413	alpha	M45mb3320	ammo	-5.03	6.93	116	5.96	1.99	3.29	1	medic
1295699	bot-410	bravo	M33m-23B0	tier+score+element	17.38	-16.48	286	5.96	0.76	1.43	2	medic
1295699	bot-414	bravo	S47rm4410	score	18.18	-10.82	280	2.43	0.32	27.57	4	seek
1295699	bot-420	bravo	A33r-441G	tier+score+element	19.12	-23.71	295	0.08	0.00		0	
1295699	bot-422	bravo	E33r-4110	tier+score+element	16.59	-17.68	40	0.00	0.00		0	
1295699	bot-423	bravo	S33m-4424	state+tier+score+element+latches	20.54	-24.45	333	0.00	0.00		0	
1295753	bot-381	alpha	S45rmR324	state+latches	-7.17	9.17	207	0.00	0.00		0	
1295773	bot-420	bravo	S33r-4414	state+latches	19.12	-23.71	295	0.00	0.00		0	
1295782	bot-413	alpha	M45mm332G	element+latches	-4.73	7.43	116	5.98	0.58	2.71	1	medic
1295782	bot-422	bravo	H33r-4110	state	16.59	-17.68	40	0.00	0.00		0	
1295798	bot-381	alpha	S45rm4324	ammo	-7.17	9.17	210	0.00	0.00		0	
1295832	bot-400	bravo	S00r-4310	state+latches	-20.15	-16.01	26	0.00	0.00		0	
1295832	bot-414	bravo	A47rm4410	state	17.93	-10.70	295	2.41	0.28	27.30	4	seek
1295832	bot-421	alpha	S45rm4414	state+latches	-5.17	15.15	206	0.00	0.00		0	
1295855	bot-365	alpha	M33m-R3D0	tier+score+element	-6.16	4.49	214	3.48	2.00	2.33	1	medic
1295855	bot-370	alpha	S33r-4410	tier+score+element	-9.31	9.83	201	2.42	0.67	29.75	5	seek
1295855	bot-381	alpha	S33r-4324	tier+score+element	-7.17	9.17	203	0.00	0.00		0	
1295855	bot-400	bravo	A00r-4310	state	-20.15	-15.98	26	1.32	0.02	34.56	5	seek
1295855	bot-407	alpha	E33r-3120	tier+score+element	-3.16	9.85	118	0.00	0.00		0	
1295855	bot-413	alpha	M33m-332G	tier+score+element	-4.51	7.80	97	5.98	0.44	2.27	1	medic
1295855	bot-414	bravo	A47rm441G	latches	17.93	-10.70	292	0.00	0.00		0	
1295855	bot-421	alpha	S33r-4414	tier+score+element	-5.17	15.15	204	0.00	0.00		0	
1295865	bot-370	alpha	A33r-4410	state	-9.31	9.83	201	2.42	0.00	29.75	5	seek
1295865	bot-400	bravo	A00r-431G	latches	-20.15	-15.98	23	0.02	0.00		0	
1295882	bot-370	alpha	A33r-441G	latches	-9.31	9.83	203	0.01	0.00		0	
