t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
18155	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
18155	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
18155	bot-247	bravo	P00m-4320	tick	-15.23	-15.50	262	0.22	0.00	6.81	2	squad	squad-27	5	bot-234
18255	bot-252	alpha	P00r-4110	tick	5.49	11.73	310	0.02	0.02	3.83	5	squad	squad-26	1	bot-196
18255	bot-295	bravo	G00r-3322	state	-4.52	4.10	15	4.78	0.46	0.43	1	cover	squad-27	6	bot-234
18439	bot-196	alpha	P00m-3320	tick	6.74	5.69	284	0.61	0.55		0		squad-26	0	bot-196
18473	bot-296	alpha	S00r-4310	tick	0.06	3.64	265	0.08	0.03	3.56	2	seek	squad-26	4	bot-196
18473	bot-299	alpha	C00r-4410	state	-19.50	2.05	85	1.92	0.90	16.12	3	seek	squad-112	0	bot-299
18489	bot-299	alpha	C00r-441I	latches	-19.61	2.10	80	3.70	0.12	8.53	4	cover	squad-112	0	bot-299
18556	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
18590	bot-295	bravo	G00r-4322	ammo	-4.95	4.05	87	0.00	0.43		0		squad-27	6	bot-234
18724	bot-299	alpha	C00r-4412	latches	-20.50	2.49	19	4.47	0.98	8.31	4	cover	squad-112	0	bot-299
18757	bot-290	alpha	P00r-4410	tick	-2.76	2.60	55	2.36	2.00	11.44	5	squad	squad-26	3	bot-196
18774	bot-283	alpha	P00r-4320	tick	-0.74	3.43	132	2.76	2.19	8.54	3	squad	squad-26	2	bot-196
18841	bot-297	bravo	G00m-23C2	tick	-5.45	3.55	150	0.00	0.67		0		squad-27	7	bot-234
18857	bot-293	alpha	C00m-4322	tick	0.06	2.02	294	0.00	0.11		0		squad-26	6	bot-196
18891	bot-240	bravo	K00m-03C0	tick	1.36	2.95	235	0.00	0.00		0		squad-27	4	bot-234
19075	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	14	0.06	0.00	9.16	5	seek	squad-26	5	bot-196
19092	bot-295	bravo	S00r-4320	state+latches	-4.95	4.05	91	0.00	0.00		0		squad-27	6	bot-234
19142	bot-295	bravo	S00r-3320	ammo	-4.87	4.12	105	1.03	0.11	7.43	3	seek	squad-27	6	bot-234
19169	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
19169	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
19169	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
19169	bot-247	bravo	P00m-4320	tick	-15.24	-15.50	239	0.05	0.00	6.81	2	squad	squad-27	5	bot-234
19188	bot-299	alpha	S00r-4410	state+latches	-22.29	3.46	314	3.73	2.03	8.07	3	cover	squad-112	0	bot-299
19258	bot-252	alpha	P00r-4110	tick	5.49	11.73	279	0.15	0.01	3.82	5	squad	squad-26	1	bot-196
19448	bot-196	alpha	P00m-3320	tick	6.74	5.69	101	0.71	0.00		0		squad-26	0	bot-196
19481	bot-296	alpha	S00r-4310	tick	0.06	3.67	260	0.17	0.03	3.57	2	seek	squad-26	4	bot-196
19565	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
19698	bot-295	bravo	S00r-4320	ammo	-4.01	3.97	143	1.61	0.87	6.78	3	seek	squad-27	6	bot-234
19764	bot-290	alpha	P00r-4410	tick	-1.53	4.30	40	1.87	2.10	9.40	5	squad	squad-26	3	bot-196
19781	bot-283	alpha	P00r-4320	tick	1.57	2.29	131	2.41	2.58	6.33	3	squad	squad-26	2	bot-196
19848	bot-297	bravo	G00m-23C2	tick	-3.45	3.55	80	0.00	2.00		0		squad-27	7	bot-234
19865	bot-293	alpha	C00m-4322	tick	0.06	2.02	294	0.00	0.00		0		squad-26	6	bot-196
19898	bot-240	bravo	K00m-03C0	tick	1.36	3.03	232	0.00	0.08		0		squad-27	4	bot-234
19998	bot-297	bravo	S00m-23C0	state+latches	-3.45	3.55	70	0.00	0.00		0		squad-27	7	bot-234
20081	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	1	0.02	0.00	9.16	5	seek	squad-26	5	bot-196
20181	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
20181	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
20181	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
20181	bot-247	bravo	P00m-4320	tick	-15.24	-15.50	212	0.08	0.00	6.81	2	squad	squad-27	5	bot-234
20198	bot-295	bravo	E00r-4320	state	-3.36	4.17	149	1.56	0.68	6.57	3	seek	squad-27	6	bot-234
20198	bot-299	alpha	S00r-4410	tick	-20.39	2.12	121	2.43	2.33	14.51	4	seek	squad-112	0	bot-299
20214	bot-295	bravo	E00r-432H	latches	-3.44	4.29	144	4.41	0.15	3.38	1	flee	squad-27	6	bot-234
20264	bot-252	alpha	P00r-4110	tick	5.46	11.75	308	0.02	0.04	3.85	5	squad	squad-26	1	bot-196
20264	bot-295	bravo	E00r-332H	ammo	-3.58	4.47	144	4.61	0.23	3.15	1	flee	squad-27	6	bot-234
20281	bot-299	alpha	A00r-4410	state	-20.25	2.03	121	2.48	0.16	14.38	4	seek	squad-112	0	bot-299
20298	bot-299	alpha	A00r-441G	latches	-20.25	2.03	117	0.02	0.00		0		squad-112	0	bot-299
20448	bot-196	alpha	P00m-3320	tick	7.27	5.69	69	0.42	0.53		0		squad-26	0	bot-196
20448	bot-295	bravo	E00r-3321	latches	-4.22	5.06	144	4.73	0.87	2.29	1	flee	squad-27	6	bot-234
20481	bot-296	alpha	S00r-4310	tick	0.06	3.64	264	0.12	0.03	3.56	2	seek	squad-26	4	bot-196
20548	bot-299	alpha	S00r-4410	state+latches	-20.25	2.03	117	0.00	0.00		0		squad-112	0	bot-299
20581	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
20715	bot-297	bravo	C00m-23C0	state	-2.63	3.23	99	1.34	0.88	1.20	1	seek	squad-27	7	bot-234
20731	bot-293	alpha	C00m-432I	latches	0.06	2.02	294	0.00	0.00		0		squad-26	6	bot-196
20731	bot-297	bravo	C00m-23CI	latches	-2.67	3.25	99	1.36	0.05	2.41	1	cover	squad-27	7	bot-234
20781	bot-290	alpha	P00r-4410	tick	-0.41	5.90	8	2.19	1.96	7.53	5	squad	squad-26	3	bot-196
20798	bot-283	alpha	P00r-4320	tick	3.98	2.50	77	2.40	2.42	3.92	2	squad	squad-26	2	bot-196
20848	bot-299	alpha	A00r-4410	state	-19.84	2.00	85	2.03	0.41	16.96	3	seek	squad-112	0	bot-299
20898	bot-295	bravo	S00r-3320	state+latches	-5.73	6.33	144	0.79	1.98		0		squad-27	6	bot-234
20898	bot-299	alpha	A00r-441G	latches	-19.84	2.00	86	0.00	0.00		0		squad-112	0	bot-299
20914	bot-240	bravo	K00m-03C0	tick	1.36	3.03	232	0.00	0.00		0		squad-27	4	bot-234
20965	bot-293	alpha	C00m-4322	latches	0.06	2.02	294	0.00	0.00		0		squad-26	6	bot-196
20965	bot-297	bravo	C00m-23C2	latches	-3.08	3.39	49	4.60	0.43	1.98	1	cover	squad-27	7	bot-234
21065	bot-293	alpha	S00m-4320	state+latches	0.06	2.02	294	0.00	0.00		0		squad-26	6	bot-196
21098	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	14	0.02	0.00	9.16	5	seek	squad-26	5	bot-196
21148	bot-299	alpha	S00r-4410	state+latches	-19.85	1.98	86	0.00	0.02		0		squad-112	0	bot-299
21181	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
21181	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
21181	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
21181	bot-247	bravo	P00m-4320	tick	-15.23	-15.50	244	0.04	0.00	6.81	2	squad	squad-27	5	bot-234
21264	bot-252	alpha	P00r-4110	tick	5.44	11.77	329	0.02	0.02	3.87	5	squad	squad-26	1	bot-196
21314	bot-297	bravo	G00m-23C2	state	-4.59	3.92	323	4.74	1.60	0.38	1	cover	squad-27	7	bot-234
21464	bot-196	alpha	P00m-3320	tick	7.40	5.69	84	0.02	0.13		0		squad-26	0	bot-196
21481	bot-296	alpha	S00r-4310	tick	0.06	3.61	261	0.11	0.03	3.55	2	seek	squad-26	4	bot-196
21548	bot-299	alpha	A00r-4410	state	-19.22	1.95	84	2.17	0.63	16.35	3	seek	squad-112	0	bot-299
21564	bot-299	alpha	A00r-441G	latches	-19.22	1.95	82	0.00	0.00		0		squad-112	0	bot-299
21582	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
21781	bot-290	alpha	P00r-4410	tick	0.64	7.72	19	2.23	2.10	5.69	3	squad	squad-26	3	bot-196
21814	bot-283	alpha	P00r-4320	tick	6.42	2.87	61	2.45	2.46	1.48	2	squad	squad-26	2	bot-196
21814	bot-299	alpha	S00r-4410	state+latches	-19.22	1.93	82	0.00	0.02		0		squad-112	0	bot-299
21914	bot-240	bravo	K00m-03C0	tick	1.28	2.77	217	0.00	0.27		0		squad-27	4	bot-234
21914	bot-295	bravo	S00r-3320	tick	-4.18	5.12	154	1.82	1.96	6.21	4	seek	squad-27	6	bot-234
22081	bot-293	alpha	S00m-4320	tick	0.36	1.55	225	1.36	0.56	0.59	1	seek	squad-26	6	bot-196
22098	bot-299	alpha	A00r-4410	state	-18.86	1.94	85	2.02	0.37	13.57	2	seek	squad-112	0	bot-299
22114	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	1	0.01	0.00	9.16	5	seek	squad-26	5	bot-196
22148	bot-299	alpha	A00r-441G	latches	-18.86	1.93	81	0.42	0.00		0		squad-112	0	bot-299
22198	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
22198	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
22198	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
22198	bot-247	bravo	P00m-4320	tick	-15.24	-15.50	257	0.16	0.00	6.81	2	squad	squad-27	5	bot-234
22198	bot-299	alpha	A00r-4410	latches	-18.86	1.92	79	0.14	0.01		0		squad-112	0	bot-299
22281	bot-252	alpha	P00r-4110	tick	5.43	11.78	296	0.02	0.02	3.89	5	squad	squad-26	1	bot-196
22314	bot-297	bravo	G00m-23C2	tick	-4.95	4.05	93	0.00	0.38		0		squad-27	7	bot-234
22348	bot-299	alpha	C00r-4410	state	-18.86	1.92	80	0.01	0.00		0		squad-112	0	bot-299
22364	bot-299	alpha	C00r-4412	latches	-18.90	1.92	80	1.35	0.05	8.64	4	cover	squad-112	0	bot-299
22448	bot-196	alpha	S00m-3320	state	7.29	5.69	323	0.31	0.11		0		squad-26	0	bot-196
22498	bot-296	alpha	S00r-4310	tick	0.06	3.60	267	0.01	0.01	3.55	2	seek	squad-26	4	bot-196
22581	bot-299	alpha	C00r-441I	latches	-19.24	1.97	78	4.16	0.34	8.62	4	cover	squad-112	0	bot-299
22598	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
22598	bot-299	alpha	C00r-4412	latches	-19.31	1.98	82	3.92	0.07	8.62	4	cover	squad-112	0	bot-299
22715	bot-299	alpha	C00r-441I	latches	-19.80	2.09	79	4.45	0.50	8.57	4	cover	squad-112	0	bot-299
22748	bot-299	alpha	A00r-441G	state+latches	-19.87	2.11	74	4.48	0.07	8.56	4	cover	squad-112	0	bot-299
22765	bot-290	alpha	S00r-4410	state	1.67	8.88	104	1.46	1.55	4.28	2	squad	squad-26	3	bot-196
22781	bot-283	alpha	S00r-4320	state	6.98	2.96	68	0.00	0.57		0		squad-26	2	bot-196
22898	bot-297	bravo	C00m-23C2	state	-4.08	3.99	141	0.00	0.87		0		squad-27	7	bot-234
22915	bot-240	bravo	K00m-03C0	tick	1.28	2.77	226	0.00	0.00		0		squad-27	4	bot-234
22915	bot-295	bravo	S00r-3320	tick	-2.95	3.88	157	1.30	1.75	4.58	4	seek	squad-27	6	bot-234
22965	bot-299	alpha	S00r-4410	state+latches	-19.90	2.04	74	0.16	0.07		0		squad-112	0	bot-299
23081	bot-293	alpha	S00m-4320	tick	-0.13	1.36	226	1.28	0.53	0.45	1	seek	squad-26	6	bot-196
23131	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	14	0.02	0.00	9.16	5	seek	squad-26	5	bot-196
23148	bot-297	bravo	G00m-23C2	state	-4.54	4.02	193	4.78	0.46	0.41	1	cover	squad-27	7	bot-234
23198	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
23198	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
23198	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
23198	bot-247	bravo	P00m-4320	tick	-15.24	-15.50	225	0.10	0.00	6.81	2	squad	squad-27	5	bot-234
23231	bot-299	alpha	A00r-4410	state	-19.57	2.00	83	2.11	0.33	16.75	3	seek	squad-112	0	bot-299
23281	bot-252	alpha	P00r-4110	tick	5.41	11.79	290	0.02	0.02	3.90	5	squad	squad-26	1	bot-196
23431	bot-299	alpha	F00r-4410	state	-19.58	1.97	85	0.04	0.03		0		squad-112	0	bot-299
23448	bot-196	alpha	S00m-3320	tick	6.90	5.74	282	2.20	0.39	3.94	1	seek	squad-26	0	bot-196
23448	bot-240	bravo	K21m-03C0	tier+score	1.28	2.77	229	0.00	0.00		0		squad-27	4	bot-234
23448	bot-295	bravo	E21r-3220	state+tier+score+health	-2.52	3.31	143	1.38	0.71		0		squad-27	6	bot-234
23448	bot-296	alpha	E00r-4310	state	0.06	3.59	261	0.05	0.01	3.55	2	seek	squad-26	4	bot-196
23448	bot-297	bravo	M21m-23C0	state+tier+score+latches	-4.95	4.05	132	0.00	0.41		0		squad-27	7	bot-234
23448	bot-299	alpha	A00r-4410	state	-19.58	1.97	85	0.03	0.00		0		squad-112	0	bot-299
23465	bot-295	bravo	E21r-3229	latches	-2.47	3.29	140	1.69	0.06	5.17	1	flee	squad-27	6	bot-234
23465	bot-296	alpha	E00r-4311	latches	0.10	3.55	264	1.66	0.06	3.50	1	flee	squad-26	4	bot-196
23548	bot-299	alpha	F00r-4410	state	-19.58	1.97	86	0.00	0.00		0		squad-112	0	bot-299
23564	bot-240	bravo	K32m-03C0	tier+score	1.28	2.77	231	0.00	0.00		0		squad-27	4	bot-234
23564	bot-295	bravo	E32r-3129	tier+score+health	-2.31	3.25	119	1.67	0.17	5.00	1	flee	squad-27	6	bot-234
23564	bot-297	bravo	M32m-23C0	tier+score	-4.73	4.00	159	1.70	0.23	2.34	1	medic	squad-27	7	bot-234
23564	bot-299	alpha	A00r-4410	state	-19.58	1.97	86	0.00	0.00		0		squad-112	0	bot-299
23614	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
23631	bot-293	alpha	A00m-4320	state	-0.28	1.57	319	0.62	0.25	0.51	1	seek	squad-26	6	bot-196
23664	bot-299	alpha	F00r-4410	state	-19.58	1.97	86	0.00	0.00		0		squad-112	0	bot-299
23681	bot-240	bravo	K33m-03C0	score	1.28	2.77	232	0.00	0.00		0		squad-27	4	bot-234
23681	bot-295	bravo	E33r-3029	score+health	-2.06	3.19	94	5.20	0.26	4.75	1	flee	squad-27	6	bot-234
23681	bot-297	bravo	M33m-23C0	score	-4.50	3.95	184	4.64	0.24	2.10	1	medic	squad-27	7	bot-234
23681	bot-299	alpha	A00r-4410	state	-19.58	1.97	86	0.00	0.00		0		squad-112	0	bot-299
23782	bot-283	alpha	S00r-4320	tick	4.71	2.77	292	2.34	2.27	6.11	4	seek	squad-26	2	bot-196
23782	bot-290	alpha	S00r-4410	tick	0.62	6.82	212	2.43	2.31	6.79	2	seek	squad-26	3	bot-196
23782	bot-299	alpha	F00r-4410	state	-19.58	1.97	86	0.00	0.00		0		squad-112	0	bot-299
23782	bot-299	alpha	P00r-4410	state	-19.58	1.97	87	0.00	0.00		0		squad-112	0	bot-299
23782	bot-295	bravo	D00r--000	state+tier+score+ammo+packs+latches	-1.53	3.06	97	0.00	0.55	4.20	1	flee	squad-27	6	bot-234
23798	bot-250	alpha	D00r--000	tick	-13.00	0.11	237	0.00	0.00	4.71	0		squad-26	-1	bot-196
23798	bot-240	bravo	K35m-03C0	score	1.28	2.77	232	0.00	0.00		0		squad-27	4	bot-234
23798	bot-293	alpha	S00m-4320	state	-0.27	1.56	318	0.05	0.01		0		squad-26	6	bot-196
23798	bot-296	alpha	S00r-4310	state+latches	0.57	2.75	277	5.13	0.93		0		squad-26	4	bot-196
23798	bot-297	bravo	M35m-23C0	score	-4.03	3.84	214	3.24	0.48	2.62	1	medic	squad-27	6	bot-234
23831	bot-293	alpha	P00m-4320	state	-0.27	1.57	325	0.24	0.00	0.52	1	seek	squad-26	6	bot-196
23848	bot-296	alpha	P00r-4310	state	0.61	2.74	283	1.38	0.04	3.07	1	seek	squad-26	4	bot-196
23931	bot-299	alpha	C00r-4410	state	-19.42	1.87	114	1.39	0.19		6	patrol	squad-112	0	bot-299
23948	bot-299	alpha	C00r-4412	latches	-19.38	1.84	107	1.62	0.05		6	patrol	squad-112	0	bot-299
24114	bot-296	alpha	E00r-4310	state	0.53	2.75	291	0.83	0.08	2.50	1	packseek	squad-26	4	bot-196
24132	bot-296	alpha	E00r-4311	latches	0.53	2.84	282	2.86	0.09	2.27	1	flee	squad-26	4	bot-196
24132	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	1	0.02	0.00	9.16	5	seek	squad-26	5	bot-196
24164	bot-293	alpha	A00m-4320	state	-0.28	1.68	356	0.30	0.11	1.53	2	packseek	squad-26	6	bot-196
24198	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
24198	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
24198	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
24198	bot-247	bravo	P00m-4320	tick	-15.23	-15.50	225	0.05	0.00	6.81	2	squad	squad-27	5	bot-234
24231	bot-297	bravo	M35m-23D0	packs	-2.51	3.36	263	1.48	1.59	1.02	1	medic	squad-27	6	bot-234
24298	bot-252	alpha	P00r-4110	tick	5.38	11.79	313	0.46	0.03	8.10	9	squad	squad-26	1	bot-196
24314	bot-299	alpha	A00r-4410	state+latches	-19.18	1.63	84	3.88	0.28	8.95	4	cover	squad-112	0	bot-299
24464	bot-196	alpha	S00m-3320	tick	4.94	6.12	283	1.75	2.00	1.94	1	seek	squad-26	0	bot-196
24631	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
24664	bot-296	alpha	E00r-4310	latches	1.00	4.70	241	4.85	1.91	3.67	2	flee	squad-26	4	bot-196
24681	bot-296	alpha	E00r-4311	latches	1.02	4.62	242	4.83	0.08	3.60	2	flee	squad-26	4	bot-196
24681	bot-297	bravo	M35m-13D0	ammo	-1.85	3.16	265	1.54	0.69	0.34	1	muzzleRecovery	squad-27	6	bot-234
24698	bot-297	bravo	P35m-13D0	state	-1.85	3.16	265	1.35	0.00	0.34	1	muzzleRecovery	squad-27	6	bot-234
24798	bot-240	bravo	K35m-03C0	tick	1.24	2.29	246	0.00	0.48		0		squad-27	4	bot-234
24798	bot-283	alpha	S00r-4320	tick	2.30	2.61	277	2.40	2.42	4.06	3	seek	squad-26	2	bot-196
24798	bot-290	alpha	S00r-4410	tick	-0.72	5.70	221	1.36	1.75	5.16	1	seek	squad-26	3	bot-196
24914	bot-297	bravo	M35m-13D0	state	-1.89	2.88	220	0.00	0.29	0.41	0	muzzleRecovery	squad-27	6	bot-234
24964	bot-299	alpha	F00r-4410	state	-19.18	1.62	86	0.00	0.02		0		squad-112	0	bot-299
24981	bot-240	bravo	K36m-03C0	score	1.24	2.29	246	0.00	0.00		0		squad-27	4	bot-234
24981	bot-297	bravo	E36m-12D0	state+score+health	-1.74	2.93	203	0.35	0.16		0		squad-27	6	bot-234
24981	bot-299	alpha	A00r-4410	state	-19.18	1.62	86	0.00	0.00		0		squad-112	0	bot-299
24998	bot-297	bravo	E36m-12D9	latches	-1.56	2.92	194	5.62	0.19	4.62	1	flee	squad-27	6	bot-234
25014	bot-297	bravo	E36m-12E9	packs	-1.53	2.92	191	1.84	0.03	4.59	1	flee	squad-27	6	bot-234
25081	bot-299	alpha	F00r-4410	state	-19.18	1.62	86	0.00	0.00		0		squad-112	0	bot-299
25098	bot-240	bravo	K37m-03C0	score	1.24	2.29	246	0.00	0.00		0		squad-27	4	bot-234
25098	bot-297	bravo	E37m-11E9	score+health	-1.37	2.90	174	1.88	0.16	4.43	1	flee	squad-27	6	bot-234
25098	bot-299	alpha	A00r-4410	state	-19.18	1.62	86	0.00	0.00		0		squad-112	0	bot-299
25147	bot-293	alpha	E00m-4320	state	-0.21	1.63	318	0.00	0.08		0		squad-26	6	bot-196
25147	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	18	0.04	0.00	9.16	5	seek	squad-26	5	bot-196
25164	bot-293	alpha	E00m-4321	latches	-0.10	1.50	320	5.05	0.17	3.26	1	flee	squad-26	6	bot-196
25198	bot-299	alpha	F00r-4410	state	-19.18	1.62	86	0.00	0.00		0		squad-112	0	bot-299
25215	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
25215	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
25215	bot-240	bravo	K38m-03C0	score	1.24	2.29	234	0.00	0.00		0		squad-27	4	bot-234
25215	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
25215	bot-247	bravo	P00m-4320	tick	-15.23	-15.50	258	0.22	0.00	6.81	2	squad	squad-27	5	bot-234
25215	bot-297	bravo	E38m-10E9	score+health	-1.11	2.87	150	1.88	0.26	4.17	1	flee	squad-27	6	bot-234
25215	bot-299	alpha	A00r-4410	state	-19.18	1.62	86	0.00	0.00		0		squad-112	0	bot-299
25231	bot-293	alpha	P00m-4320	state+latches	0.06	1.32	323	4.71	0.25		0		squad-26	6	bot-196
25231	bot-297	bravo	D00m--0A0	state+tier+score+ammo+packs+latches	-1.11	2.87	150	0.00	0.00	4.17	1	flee	squad-27	6	bot-234
25231	bot-296	alpha	P00r-4310	state+latches	0.90	2.98	269	4.66	1.65		0		squad-26	4	bot-196
25231	bot-299	alpha	P00r-4410	state	-19.18	1.62	86	0.00	0.00		0		squad-112	0	bot-299
25248	bot-270	bravo	D00r--000	tick	-14.99	-0.83	201	0.00	0.00	4.89	0		squad-27	-1	bot-234
25248	bot-240	bravo	K39m-03C0	score	1.24	2.29	228	0.00	0.00		0		squad-27	4	bot-234
25314	bot-252	alpha	P00r-4110	tick	5.22	11.69	307	0.13	0.20	7.98	8	squad	squad-26	1	bot-196
25465	bot-196	alpha	S00m-3320	tick	3.30	6.29	288	1.34	1.65	0.36	1	seek	squad-26	0	bot-196
25631	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
25798	bot-283	alpha	S00r-4320	tick	1.10	3.86	300	0.84	1.73	2.37	3	seek	squad-26	2	bot-196
25798	bot-290	alpha	S00r-4410	tick	-1.32	4.44	206	1.40	1.39	3.76	1	seek	squad-26	3	bot-196
25815	bot-299	alpha	S00r-4410	state	-18.20	1.07	101	2.23	1.13		6	patrol	squad-112	0	bot-299
25882	bot-296	alpha	P00r-4320	packs	0.27	3.10	277	1.51	0.65	5.33	2	squad	squad-26	4	bot-196
26150	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	1	0.04	0.00	9.16	5	seek	squad-26	5	bot-196
26216	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
26216	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
26216	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
26216	bot-247	bravo	P00m-4320	tick	-15.24	-15.50	244	0.12	0.00	6.81	2	squad	squad-27	5	bot-234
26233	bot-293	alpha	P00m-4320	tick	-0.10	1.73	297	0.17	0.45	1.18	2	packseek	squad-26	6	bot-196
26250	bot-240	bravo	K39m-03C0	tick	1.30	2.25	303	0.00	0.07		0		squad-27	4	bot-234
26317	bot-252	alpha	P00r-4110	tick	5.06	11.74	278	0.10	0.16	3.88	5	squad	squad-26	1	bot-196
26401	bot-290	alpha	S00r-4420	packs	-1.69	3.68	206	1.38	0.84	2.92	1	seek	squad-26	3	bot-196
26467	bot-196	alpha	S00m-3320	tick	4.84	6.29	62	2.72	1.54	0.32	1	seek	squad-26	0	bot-196
26551	bot-240	bravo	K38m-03C0	score	1.47	1.88	341	0.00	0.41		0		squad-27	4	bot-234
26635	bot-234	bravo	P00r-4410	tick	-9.99	-15.50	348	0.00	0.00		0		squad-27	0	bot-234
26668	bot-240	bravo	K37m-03C0	score	1.47	1.88	356	0.00	0.00		0		squad-27	4	bot-234
26802	bot-283	alpha	S00r-4320	tick	0.46	3.96	253	0.64	0.65	1.78	4	seek	squad-26	2	bot-196
26819	bot-299	alpha	S00r-4410	tick	-16.00	1.63	84	2.66	2.28	14.12	3	seek	squad-112	0	bot-299
26852	bot-300	bravo	P00r-0410	initial	7.05	22.05	0	0.00			0			-1	
26869	bot-299	alpha	A00r-4410	state	-15.91	1.65	84	2.48	0.08	14.03	3	seek	squad-112	0	bot-299
26869	bot-300	bravo	P00r-4410	ammo	7.05	22.05	0	0.00	0.00		0		squad-113	0	bot-300
26886	bot-296	alpha	P00r-4320	tick	1.84	2.71	82	2.41	1.62	5.28	1	squad	squad-26	4	bot-196
26986	bot-299	alpha	A00r-441G	latches	-15.91	1.66	60	0.00	0.01		0		squad-112	0	bot-299
27161	bot-298	alpha	S00r-4410	tick	-3.60	-7.61	18	0.21	0.00	9.16	5	seek	squad-26	5	bot-196
27220	bot-236	bravo	P00r-4410	tick	-12.12	-18.28	51	0.00	0.00		0		squad-27	1	bot-234
27220	bot-238	bravo	P00r-4420	tick	-14.54	-15.84	342	0.00	0.00		0		squad-27	2	bot-234
27220	bot-244	bravo	P00r-4410	tick	-13.42	-20.30	55	0.00	0.00		0		squad-27	3	bot-234
27220	bot-247	bravo	P00m-4320	tick	-15.23	-15.50	212	0.07	0.00	6.81	2	squad	squad-27	5	bot-234
27220	bot-299	alpha	S00r-4410	state+latches	-15.91	1.66	60	0.00	0.00		0		squad-112	0	bot-299
27237	bot-293	alpha	P00m-4320	tick	-0.01	1.98	321	0.24	0.26	1.10	2	packseek	squad-26	6	bot-196
27320	bot-252	alpha	P00r-4110	tick	5.16	11.69	292	0.18	0.11		0		squad-26	1	bot-196
