t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
20327	bot-193	bravo	F00r-4320	state	2.88	-2.27	272	0.00	0.00		0	
20327	bot-213	bravo	A21m-442G	latches	5.31	-23.91	304	0.01	0.00		0	
20343	bot-193	bravo	A00r-4320	state	2.88	-2.27	272	0.00	0.00		0	
20360	bot-116	alpha	E46mm2100	latches	-16.34	-21.20	262	0.00	3.42		0	
20426	bot-181	bravo	S00r-4320	tick	22.36	5.28	334	2.56	2.47	18.10	3	seek
20443	bot-193	bravo	F00r-4320	state	2.88	-2.27	272	0.00	0.00		0	
20443	bot-193	bravo	P00r-4320	state	2.88	-2.27	272	0.00	0.00		0	
20443	bot-217	alpha	D00m--000	state+tier+ammo+packs	-24.22	-1.16	92	0.00	0.00		0	
20443	bot-196	bravo	P00m-34E0	tick	18.11	12.08	202	2.15	2.25	11.53	2	squad
20443	bot-201	bravo	S21r-4420	state+latches	4.05	-23.12	308	0.00	0.00		0	
20443	bot-213	bravo	S21m-4420	state+latches	5.31	-23.91	304	0.00	0.00		0	
20443	bot-214	bravo	S21r-2420	state	2.26	-21.27	307	0.00	0.00		0	
20466	bot-185	alpha	D00r--000	tick	-9.69	-24.25	333	0.00	0.00		0	
20466	bot-193	bravo	S00r-4320	state	2.88	-2.27	272	0.00	0.00		0	
20476	bot-186	bravo	P00r-4420	tick	20.73	2.24	317	2.40	1.72	1.38	1	squad
20476	bot-214	bravo	P21r-2420	state	2.21	-21.25	307	1.26	0.05	35.41	5	seek
20493	bot-193	bravo	P00r-4320	state	2.84	-2.27	269	1.25	0.04	26.80	4	seek
20493	bot-214	bravo	S21r-2420	state	2.20	-21.25	307	1.24	0.01	24.26	0	
20510	bot-193	bravo	S00r-4320	state	2.82	-2.27	268	1.25	0.02	31.77	0	
20577	bot-137	alpha	E46rm4210	latches	-15.84	-21.43	124	0.00	3.06		0	
20660	bot-146	alpha	H46rm4210	state	-15.02	-20.92	140	0.01	0.41		0	
20677	bot-149	alpha	H46rm4210	state	-13.67	-21.43	157	0.02	0.00		0	
20677	bot-206	bravo	P00m-33D0	packs	22.44	23.80	90	1.36	0.49	0.66	1	packseek
20861	bot-116	alpha	P46mm2100	state	-16.38	-21.18	262	0.00	0.05		0	
20944	bot-140	alpha	E46rm4219	tick	-16.22	-20.05	30	2.02	3.04	0.94	1	flee
21045	bot-206	bravo	P00m-33E0	packs	22.89	23.66	98	1.34	0.47	0.67	1	packseek
21078	bot-115	alpha	E46rm4229	tick	-14.82	-20.38	176	5.06	1.75	1.24	1	flee
21078	bot-137	alpha	H46rm4210	state	-15.84	-21.43	124	0.00	0.00		0	
21078	bot-149	alpha	H46rm4310	health	-13.67	-21.43	71	0.00	0.01		0	
21078	bot-201	bravo	S00r-4420	tier+score	2.89	-22.45	311	2.43	1.34	36.05	5	seek
21078	bot-213	bravo	S00m-4420	tier+score	4.18	-23.24	308	2.42	1.32	32.69	5	seek
21078	bot-214	bravo	S00r-2420	tier+score	1.14	-20.89	308	2.15	1.12	34.36	5	seek
21295	bot-146	alpha	H46rm4310	health	-15.04	-20.97	81	0.00	0.05		0	
21429	bot-181	bravo	S00r-4320	tick	20.80	7.24	340	2.47	2.50	15.71	3	seek
21446	bot-196	bravo	P00m-34E0	tick	17.77	9.94	183	2.23	2.17	8.02	2	squad
21479	bot-186	bravo	P00r-4420	tick	19.87	4.54	349	2.78	2.45	0.87	1	squad
21496	bot-137	alpha	H46rm4310	health	-15.84	-21.43	35	0.00	0.00		0	
21513	bot-193	bravo	S00r-4320	tick	0.62	-2.33	272	2.39	2.20	24.59	4	seek
21764	bot-149	alpha	S46rm4310	state	-13.68	-21.44	75	0.00	0.01		0	
21764	bot-149	alpha	P46rm4310	state	-13.68	-21.44	75	0.00	0.00		0	
21780	bot-149	alpha	C46rm4310	state	-13.68	-21.44	74	0.11	0.00		0	
21797	bot-149	alpha	S46rm4310	state	-13.68	-21.44	73	0.00	0.00		0	
21797	bot-149	alpha	P46rm4310	state	-13.68	-21.44	73	0.00	0.00		0	
21814	bot-149	alpha	S46rm4310	state	-13.68	-21.44	71	0.11	0.00		0	
21814	bot-149	alpha	P46rm4310	state	-13.68	-21.44	71	0.11	0.00		0	
21831	bot-149	alpha	S46rm4310	state	-13.68	-21.44	68	0.11	0.00		0	
21831	bot-149	alpha	P46rm4310	state	-13.68	-21.44	68	0.11	0.00		0	
21847	bot-149	alpha	S46rm4310	state	-13.68	-21.44	64	0.08	0.00		0	
21847	bot-149	alpha	P46rm4310	state	-13.68	-21.44	64	0.08	0.00		0	
21864	bot-116	alpha	P46mm2100	tick	-16.38	-21.18	22	0.00	0.00		0	
21864	bot-149	alpha	S46rm4310	state	-13.68	-21.44	61	0.08	0.00		0	
21864	bot-149	alpha	P46rm4310	state	-13.68	-21.44	61	0.08	0.00		0	
21881	bot-149	alpha	S46rm4310	state	-13.68	-21.44	57	0.08	0.00		0	
21881	bot-149	alpha	P46rm4310	state	-13.68	-21.44	57	0.08	0.00		0	
21897	bot-149	alpha	S46rm4310	state	-13.68	-21.44	54	0.08	0.00		0	
21897	bot-149	alpha	P46rm4310	state	-13.68	-21.44	54	0.08	0.00		0	
21914	bot-149	alpha	S46rm4310	state	-13.68	-21.44	51	0.12	0.00		0	
21914	bot-149	alpha	P46rm4310	state	-13.68	-21.44	51	0.12	0.00		0	
21931	bot-149	alpha	S46rm4310	state	-13.68	-21.45	47	0.12	0.00		0	
21931	bot-149	alpha	P46rm4310	state	-13.68	-21.45	47	0.12	0.00		0	
21948	bot-140	alpha	E46rm4219	tick	-16.19	-20.13	30	5.06	0.08	0.85	1	flee
21948	bot-149	alpha	S46rm4310	state	-13.68	-21.45	44	0.17	0.00		0	
21948	bot-149	alpha	P46rm4310	state	-13.68	-21.45	44	0.17	0.00		0	
21964	bot-149	alpha	S46rm4310	state	-13.68	-21.45	41	0.17	0.00		0	
21964	bot-149	alpha	P46rm4310	state	-13.68	-21.45	41	0.17	0.00		0	
21981	bot-146	alpha	S46rm4310	state	-15.05	-20.98	29	0.00	0.01		0	
21981	bot-146	alpha	P46rm4310	state	-15.05	-20.98	29	0.00	0.00		0	
21981	bot-149	alpha	S46rm4310	state	-13.68	-21.46	41	0.23	0.00		0	
21981	bot-149	alpha	P46rm4310	state	-13.68	-21.46	41	0.23	0.00		0	
21981	bot-219	alpha	P00r-0410	initial	-3.45	-7.45	0	0.00			0	
21998	bot-146	alpha	C46rm4310	state	-15.05	-20.98	28	0.00	0.00		0	
21998	bot-149	alpha	S46rm4310	state	-13.68	-21.46	41	0.23	0.00		0	
21998	bot-149	alpha	P46rm4310	state	-13.68	-21.46	41	0.23	0.00		0	
21998	bot-219	alpha	A00r-4410	state+ammo	-3.45	-7.45	0	0.00	0.00		0	
22015	bot-146	alpha	C46rb4312	element+latches	-15.05	-20.98	25	0.00	0.00		0	
22015	bot-149	alpha	S46rm4310	state	-13.68	-21.46	41	0.21	0.00		0	
22015	bot-149	alpha	P46rm4310	state	-13.68	-21.46	41	0.21	0.00		0	
22015	bot-214	bravo	C00r-2420	state	-0.85	-20.18	291	2.43	2.11	32.42	5	seek
22031	bot-149	alpha	S46rm4310	state	-13.68	-21.47	41	0.21	0.00		0	
22031	bot-149	alpha	P46rm4310	state	-13.68	-21.47	41	0.21	0.00		0	
22031	bot-193	bravo	A00r-4320	state	-0.58	-2.37	272	2.42	1.21	23.39	4	seek
22031	bot-214	bravo	C00r-2422	latches	-0.71	-20.17	299	4.26	0.14	9.81	4	cover
22048	bot-149	alpha	S46rm4310	state	-13.68	-21.47	41	0.25	0.00		0	
22048	bot-149	alpha	P46rm4310	state	-13.68	-21.47	41	0.25	0.00		0	
22048	bot-206	bravo	P00m-33E0	tick	23.25	23.08	162	2.41	0.68	10.85	2	squad
22065	bot-149	alpha	S46rm4310	state	-13.68	-21.47	41	0.25	0.00		0	
22065	bot-149	alpha	P46rm4310	state	-13.68	-21.47	41	0.25	0.00		0	
22081	bot-115	alpha	E46rm4229	tick	-14.74	-20.40	176	2.02	0.08	1.27	1	flee
22081	bot-149	alpha	S46rm4310	state	-13.68	-21.48	41	0.28	0.00		0	
22081	bot-149	alpha	P46rm4310	state	-13.68	-21.48	41	0.28	0.00		0	
22081	bot-201	bravo	S00r-4420	tick	0.89	-21.31	300	2.10	2.31	33.79	5	seek
22081	bot-213	bravo	S00m-4420	tick	2.07	-22.01	305	2.39	2.44	30.28	5	seek
22098	bot-149	alpha	S46rm4310	state	-13.68	-21.48	41	0.28	0.00		0	
22098	bot-149	alpha	P46rm4310	state	-13.68	-21.48	41	0.28	0.00		0	
22115	bot-149	alpha	S46rm4310	state	-13.68	-21.49	41	0.34	0.00		0	
22115	bot-149	alpha	P46rm4310	state	-13.68	-21.49	41	0.34	0.00		0	
22132	bot-149	alpha	S46rm4310	state	-13.68	-21.49	41	0.34	0.01		0	
22132	bot-149	alpha	P46rm4310	state	-13.68	-21.49	41	0.34	0.00		0	
22148	bot-149	alpha	S46rm4310	state	-13.68	-21.50	41	0.34	0.01		0	
22148	bot-149	alpha	P46rm4310	state	-13.68	-21.50	41	0.34	0.00		0	
22167	bot-149	alpha	S46rm4310	state	-13.68	-21.50	41	0.34	0.01		0	
22167	bot-149	alpha	P46rm4310	state	-13.68	-21.50	41	0.34	0.00		0	
22182	bot-137	alpha	S46rm4310	state	-15.84	-21.43	61	0.00	0.00		0	
22182	bot-137	alpha	P46rm4310	state	-15.84	-21.43	61	0.00	0.00		0	
22182	bot-149	alpha	S46rm4310	state	-13.68	-21.51	41	0.37	0.01		0	
22182	bot-149	alpha	P46rm4310	state	-13.68	-21.51	41	0.37	0.00		0	
22199	bot-137	alpha	S46rm4310	state	-15.84	-21.43	63	0.00	0.00		0	
22199	bot-137	alpha	P46rm4310	state	-15.84	-21.43	63	0.00	0.00		0	
22199	bot-149	alpha	S46rm4310	state	-13.67	-21.52	41	0.37	0.01		0	
22199	bot-149	alpha	P46rm4310	state	-13.67	-21.52	41	0.37	0.00		0	
22215	bot-137	alpha	C46rm4310	state	-15.84	-21.43	64	0.00	0.00		0	
22215	bot-149	alpha	S46rm4310	state	-13.67	-21.52	41	0.37	0.01		0	
22215	bot-149	alpha	P46rm4310	state	-13.67	-21.52	41	0.37	0.00		0	
22232	bot-137	alpha	S46rb4314	state+element+latches	-15.84	-21.43	65	0.00	0.00		0	
22232	bot-149	alpha	S46rm4310	state	-13.67	-21.53	41	0.37	0.01		0	
22232	bot-149	alpha	P46rm4310	state	-13.67	-21.53	41	0.37	0.00		0	
22249	bot-137	alpha	S46rm4314	element	-15.84	-21.43	68	0.00	0.00		0	
22249	bot-149	alpha	S46rm4310	state	-13.67	-21.53	41	0.37	0.01		0	
22249	bot-149	alpha	P46rm4310	state	-13.67	-21.53	41	0.37	0.00		0	
22265	bot-149	alpha	S46rm4310	state	-13.67	-21.54	41	0.37	0.01		0	
22265	bot-149	alpha	P46rm4310	state	-13.67	-21.54	41	0.37	0.00		0	
22282	bot-149	alpha	S46rm4310	state	-13.66	-21.54	41	0.37	0.01		0	
22282	bot-149	alpha	P46rm4310	state	-13.66	-21.54	41	0.37	0.00		0	
22299	bot-149	alpha	S46rm4310	state	-13.66	-21.55	41	0.37	0.01		0	
22299	bot-149	alpha	P46rm4310	state	-13.66	-21.55	41	0.37	0.00		0	
22316	bot-149	alpha	S46rm4310	state	-13.66	-21.56	41	0.37	0.01		0	
22316	bot-149	alpha	P46rm4310	state	-13.66	-21.56	41	0.37	0.00		0	
22332	bot-149	alpha	S46rm4310	state	-13.66	-21.56	41	0.37	0.01		0	
22332	bot-149	alpha	P46rm4310	state	-13.66	-21.56	41	0.37	0.00		0	
22349	bot-149	alpha	S46rm4310	state	-13.65	-21.57	41	0.37	0.01		0	
22349	bot-149	alpha	P46rm4310	state	-13.65	-21.57	41	0.37	0.00		0	
22366	bot-149	alpha	S46rm4310	state	-13.65	-21.57	41	0.37	0.01		0	
22366	bot-149	alpha	P46rm4310	state	-13.65	-21.57	41	0.37	0.00		0	
22366	bot-201	bravo	A00r-4420	state	0.34	-21.13	280	2.32	0.58	33.26	5	seek
22382	bot-149	alpha	S46rm4310	state	-13.65	-21.58	41	0.37	0.01		0	
22382	bot-149	alpha	P46rm4310	state	-13.65	-21.58	41	0.37	0.00		0	
22382	bot-214	bravo	C32r-2422	tier+score	0.85	-20.13	342	4.57	1.56	8.33	4	cover
22399	bot-149	alpha	S46rm4310	state	-13.65	-21.58	41	0.37	0.01		0	
22399	bot-149	alpha	P46rm4310	state	-13.65	-21.58	41	0.37	0.00		0	
22416	bot-149	alpha	S46rm4310	state	-13.65	-21.59	41	0.37	0.01		0	
22416	bot-149	alpha	P46rm4310	state	-13.65	-21.59	41	0.37	0.00		0	
22433	bot-149	alpha	S46rm4310	state	-13.64	-21.60	41	0.37	0.01		0	
22433	bot-149	alpha	P46rm4310	state	-13.64	-21.60	41	0.37	0.00		0	
22433	bot-181	bravo	S00r-4320	tick	19.27	9.17	339	2.30	2.46	13.41	3	seek
22450	bot-149	alpha	S46rm4310	state	-13.64	-21.60	41	0.37	0.01		0	
22450	bot-149	alpha	P46rm4310	state	-13.64	-21.60	41	0.37	0.00		0	
22450	bot-196	bravo	P00m-34E0	tick	16.93	7.92	195	2.32	2.18	4.62	2	squad
22466	bot-149	alpha	S46rm4310	state	-13.64	-21.61	41	0.37	0.01		0	
22466	bot-149	alpha	P46rm4310	state	-13.64	-21.61	41	0.37	0.00		0	
22483	bot-149	alpha	S46rm4310	state	-13.64	-21.61	41	0.37	0.01		0	
22483	bot-149	alpha	P46rm4310	state	-13.64	-21.61	41	0.37	0.00		0	
22483	bot-186	bravo	P00r-4420	tick	18.35	6.55	326	2.45	2.52	1.43	1	squad
22499	bot-149	alpha	S46rm4310	state	-13.64	-21.62	41	0.37	0.01		0	
22499	bot-149	alpha	P46rm4310	state	-13.64	-21.62	41	0.37	0.00		0	
22516	bot-149	alpha	S46rm4310	state	-13.63	-21.62	41	0.37	0.01		0	
22516	bot-149	alpha	P46rm4310	state	-13.63	-21.62	41	0.37	0.00		0	
22533	bot-115	alpha	E00r-4229	tier+score+element	-14.76	-20.47	176	5.06	0.07	1.19	1	flee
22533	bot-116	alpha	P00m-2100	tier+score+element	-16.38	-21.18	73	0.00	0.00		0	
22533	bot-137	alpha	S00r-4314	tier+score+element	-15.84	-21.43	90	0.00	0.00		0	
22533	bot-140	alpha	E00r-4219	tier+score+element	-16.22	-20.07	30	2.02	0.07	0.92	1	flee
22533	bot-146	alpha	C00r-4312	tier+score+element	-15.06	-21.00	353	0.00	0.03		0	
22533	bot-149	alpha	P00r-4310	tier+score+element	-13.63	-21.64	45	0.37	0.01		0	
22566	bot-214	bravo	C00r-2422	tier+score	1.69	-20.11	338	4.60	0.84	7.55	4	cover
22734	bot-137	alpha	P00r-4310	state+latches	-15.84	-21.43	94	0.00	0.00		0	
22817	bot-219	alpha	F00r-4410	state	-3.46	-7.46	29	0.00	0.01		0	
22834	bot-193	bravo	E00r-4120	state+health	-0.58	-2.37	209	0.00	0.00		0	
22834	bot-219	alpha	A00r-4410	state	-3.46	-7.46	29	0.00	0.00		0	
22852	bot-193	bravo	E00r-4129	latches	-0.47	-2.28	210	4.35	0.14	6.97	1	flee
22935	bot-219	alpha	F00r-4410	state	-3.46	-7.46	31	0.00	0.00		0	
22954	bot-193	bravo	E00r-4029	health	-0.15	-1.97	211	4.35	0.45	6.52	1	flee
22954	bot-219	alpha	A00r-4410	state	-3.46	-7.46	31	0.00	0.00		0	
22971	bot-213	bravo	A00m-4420	state	0.86	-20.90	330	1.89	1.65	28.63	5	seek
22985	bot-213	bravo	A00m-442G	latches	0.86	-20.90	334	0.00	0.00		0	
23018	bot-193	bravo	E00r-3029	ammo	0.06	-1.77	212	4.30	0.29	6.23	1	flee
23018	bot-219	alpha	A00r-4310	health	-3.46	-7.46	32	0.00	0.00		0	
23052	bot-206	bravo	P00m-33E0	tick	23.40	20.67	169	2.39	2.41	6.54	1	squad
23052	bot-219	alpha	F00r-4310	state	-3.46	-7.46	32	0.00	0.00		0	
23052	bot-219	alpha	P00r-4310	state	-3.46	-7.46	32	0.00	0.00		0	
23052	bot-193	bravo	D00r--000	state+ammo+packs+latches	0.17	-1.66	212	0.00	0.15	6.08	1	flee
23070	bot-160	bravo	D00r--000	tick	9.62	-16.09	311	0.00	0.00	5.60	0	
23070	bot-219	alpha	S00r-4310	state	-3.46	-7.46	32	0.00	0.00		0	
23169	bot-140	alpha	E00r-4210	latches	-16.10	-20.64	30	0.00	0.59		0	
23235	bot-213	bravo	S00m-4420	state+latches	0.86	-20.90	334	0.00	0.00		0	
23369	bot-201	bravo	A00r-4420	tick	0.29	-21.13	346	0.00	0.05		0	
23419	bot-201	bravo	A00r-442G	latches	0.29	-21.13	347	0.00	0.00		0	
23437	bot-181	bravo	S00r-4320	tick	17.87	10.93	348	2.40	2.25	11.36	3	seek
23453	bot-196	bravo	P00m-34E0	tick	15.85	8.01	1	2.34	1.09	8.24	1	squad
23486	bot-186	bravo	P00r-4420	tick	16.96	8.36	306	2.27	2.28	1.18	1	squad
23520	bot-214	bravo	P00r-2420	state+latches	6.04	-19.98	326	4.12	4.35	3.93	1	muzzleRecovery
23536	bot-115	alpha	E00r-4229	tick	-14.76	-20.16	176	2.02	0.31	1.46	1	flee
23536	bot-116	alpha	P00m-2100	tick	-17.25	-20.71	325	0.00	0.99		0	
23536	bot-146	alpha	C00r-4312	tick	-15.02	-20.92	353	0.00	0.09		0	
23536	bot-149	alpha	P00r-4310	tick	-13.27	-21.64	84	2.40	0.36	2.90	1	squad
23570	bot-214	bravo	C00r-2420	state	6.24	-19.97	339	0.00	0.21	3.80	0	muzzleRecovery
23587	bot-214	bravo	C00r-2422	latches	6.40	-19.96	330	4.60	0.15	3.70	3	cover
23620	bot-213	bravo	A00m-4420	state	0.52	-20.50	353	2.39	0.52	11.64	3	seek
23637	bot-213	bravo	A00m-442G	latches	0.52	-20.50	349	0.01	0.00		0	
23654	bot-201	bravo	S00r-4420	state+latches	0.29	-21.14	347	0.00	0.00		0	
23670	bot-140	alpha	H00r-4210	state	-16.09	-20.64	30	0.09	0.01		0	
23704	bot-201	bravo	A00r-4420	state	0.22	-21.15	343	1.34	0.07	15.90	3	seek
23737	bot-137	alpha	P00r-4310	tick	-13.85	-21.60	96	0.00	1.99		0	
23737	bot-201	bravo	F00r-4420	state	0.22	-21.15	349	0.00	0.00		0	
23737	bot-214	bravo	C00r-R42I	ammo+latches	7.09	-19.96	329	4.59	0.69	3.35	3	cover
23737	bot-219	alpha	E00r-4210	state+health	-2.75	-6.35	31	2.03	1.31		0	
23754	bot-201	bravo	A00r-4420	state	0.22	-21.15	349	0.00	0.00		0	
23754	bot-219	alpha	E00r-4219	latches	-2.86	-6.24	31	4.76	0.16	6.99	1	flee
23771	bot-214	bravo	A00r-R42G	state+latches	7.16	-19.96	333	4.58	0.08	3.31	3	cover
23854	bot-201	bravo	F00r-4420	state	0.22	-21.15	348	0.00	0.00		0	
23854	bot-219	alpha	E00r-4119	health	-3.22	-5.91	31	4.93	0.49	6.50	1	flee
23871	bot-201	bravo	A00r-4420	state	0.22	-21.15	347	0.00	0.00		0	
23871	bot-213	bravo	S00m-4420	state+latches	0.52	-20.50	349	0.00	0.00		0	
23955	bot-201	bravo	C00r-4420	state	0.22	-21.15	347	0.00	0.00		0	
23971	bot-201	bravo	C00r-4422	latches	0.26	-21.18	346	1.51	0.05	9.30	4	cover
23971	bot-214	bravo	S00r-R420	state+latches	7.16	-19.96	333	0.00	0.00		0	
23971	bot-219	alpha	E00r-4019	health	-3.65	-5.50	31	5.08	0.59	5.91	1	flee
24055	bot-206	bravo	P00m-33E0	tick	22.11	18.73	198	2.36	2.33	15.68	4	squad
24072	bot-201	bravo	C00r-442I	latches	0.40	-21.25	349	1.51	0.15	9.22	4	cover
24156	bot-213	bravo	A00m-4420	state	0.14	-20.37	340	2.32	0.40	12.44	3	seek
24273	bot-201	bravo	A00r-442G	state+latches	0.92	-21.37	31	4.62	0.54	8.82	4	cover
24289	bot-214	bravo	A00r-R420	state	6.66	-19.96	328	2.36	0.50	19.36	4	seek
24306	bot-201	bravo	S00r-4420	state+latches	0.92	-21.37	31	0.02	0.00		0	
24306	bot-214	bravo	A00r-R42G	latches	6.66	-19.95	325	0.03	0.00		0	
24407	bot-214	bravo	A00r-R420	latches	6.66	-19.95	323	0.00	0.00		0	
24440	bot-181	bravo	S00r-4320	tick	16.67	12.98	352	2.53	2.37	9.14	2	seek
24457	bot-196	bravo	P00m-34E0	tick	15.82	10.34	352	2.50	2.33	6.83	1	squad
24473	bot-140	alpha	H00r-4310	health	-16.08	-20.64	10	0.00	0.01		0	
24490	bot-186	bravo	P00r-4420	tick	16.32	10.64	322	2.42	2.36	1.36	1	squad
24540	bot-115	alpha	E00r-4229	tick	-14.59	-20.37	176	5.06	0.27	1.39	1	flee
24540	bot-116	alpha	P00m-2100	tick	-17.25	-20.71	325	0.00	0.00		0	
24540	bot-146	alpha	C00r-4312	tick	-15.02	-20.92	353	0.00	0.00		0	
24540	bot-149	alpha	P00r-4310	tick	-12.54	-21.60	94	0.03	0.73		0	
24574	bot-201	bravo	A00r-4420	state	0.55	-21.33	342	2.33	0.37	17.75	3	seek
24590	bot-201	bravo	F00r-4420	state	0.55	-21.33	340	0.00	0.00		0	
24590	bot-219	alpha	E10r-4019	tier	-5.95	-3.34	31	5.02	3.15	2.76	1	flee
24607	bot-201	bravo	A00r-4420	state	0.55	-21.33	340	0.15	0.00		0	
24707	bot-201	bravo	F00r-4420	state	0.55	-21.33	340	0.00	0.00		0	
24707	bot-201	bravo	P00r-4420	state	0.55	-21.33	339	0.00	0.00		0	
24707	bot-219	alpha	D00r--000	state+tier+ammo+packs+latches	-6.31	-3.01	31	0.00	0.49	2.27	1	flee
24707	bot-213	bravo	S00m-4420	state	0.14	-20.37	340	0.00	0.00		0	
24707	bot-214	bravo	C00r-R420	state	6.66	-19.95	323	0.00	0.00		0	
24724	bot-194	alpha	D00r--000	tick	3.36	-10.27	125	0.00	0.00	3.98	0	
24724	bot-201	bravo	S00r-4420	state	0.55	-21.33	339	0.00	0.00		0	
24724	bot-214	bravo	C00r-R422	latches	6.71	-19.95	330	1.50	0.05	3.52	3	cover
24741	bot-137	alpha	P00r-4310	tick	-13.82	-21.59	91	0.00	0.04		0	
24774	bot-201	bravo	P00r-4420	state	0.49	-21.33	338	1.28	0.06	20.29	4	seek
25026	bot-146	alpha	S00r-4310	state+latches	-15.02	-20.92	353	0.00	0.00		0	
25026	bot-146	alpha	P00r-4310	state	-15.02	-20.92	353	0.00	0.00		0	
25060	bot-206	bravo	P00m-33E0	tick	20.56	16.86	231	2.46	2.42	11.78	4	squad
25160	bot-140	alpha	S00r-4310	state	-16.07	-20.64	62	0.00	0.00		0	
25160	bot-140	alpha	P00r-4310	state	-16.07	-20.64	62	0.00	0.00		0	
25443	bot-181	bravo	S00r-4320	tick	16.35	15.24	353	2.03	2.29	6.86	2	seek
25460	bot-196	bravo	P00m-34E0	tick	16.96	12.16	19	2.47	2.15	5.58	1	squad
25477	bot-214	bravo	S00r-R420	state+latches	8.79	-19.21	47	4.51	2.20	2.27	2	cover
25493	bot-186	bravo	P00r-4420	tick	14.89	10.41	325	2.42	1.45	4.42	1	squad
25544	bot-115	alpha	E00r-4229	tick	-14.68	-20.46	176	4.91	0.13	1.26	1	flee
25544	bot-116	alpha	P00m-2100	tick	-17.25	-20.71	325	0.00	0.00		0	
25544	bot-149	alpha	P00r-4310	tick	-12.52	-21.60	94	0.06	0.02		0	
25644	bot-214	bravo	S00r-4420	ammo	8.37	-19.30	359	2.33	0.43	23.98	4	seek
25711	bot-213	bravo	S00m-4420	tick	-0.78	-19.08	349	2.39	1.59	14.38	2	seek
25744	bot-137	alpha	P00r-4310	tick	-13.82	-21.59	91	0.00	0.00		0	
25778	bot-201	bravo	P00r-4420	tick	2.04	-20.13	6	2.17	1.96	38.62	5	squad
26029	bot-146	alpha	P00r-4310	tick	-15.12	-21.10	353	0.05	0.21		0	
26062	bot-206	bravo	P00m-33E0	tick	18.98	15.31	266	2.28	2.22	9.90	4	squad
26162	bot-140	alpha	P00r-4310	tick	-16.22	-20.15	352	0.00	0.51		0	
26263	bot-115	alpha	E00r-4220	latches	-15.08	-20.74	176	0.00	0.49		0	
26447	bot-181	bravo	S00r-4320	tick	16.03	17.43	351	2.26	2.22	4.64	2	seek
26464	bot-196	bravo	P00m-34E0	tick	18.58	14.01	33	2.42	2.46	4.49	1	squad
26497	bot-186	bravo	P00r-4420	tick	14.99	12.88	352	2.45	2.47	4.07	3	squad
26547	bot-116	alpha	P00m-2100	tick	-17.91	-19.97	348	2.39	0.99	2.03	1	squad
26547	bot-149	alpha	P00r-4310	tick	-12.50	-21.60	94	0.10	0.02		0	
26648	bot-214	bravo	S00r-4420	tick	6.11	-19.85	327	2.31	2.33	23.11	4	seek
26714	bot-213	bravo	S00m-4420	tick	-1.02	-16.68	354	2.39	2.41	11.98	2	seek
26748	bot-137	alpha	P00r-4310	tick	-13.82	-21.59	91	0.00	0.00		0	
26765	bot-115	alpha	H00r-4220	state	-15.07	-20.73	176	0.00	0.01		0	
26782	bot-201	bravo	P00r-4420	tick	3.06	-17.99	41	2.45	2.37	38.03	5	squad
26982	bot-220	alpha	P00r-0410	initial	-24.45	-12.95	0	0.00			0	
26982	bot-221	bravo	P00r-0410	initial	17.55	5.55	0	0.00			0	
26999	bot-220	alpha	C32r-4410	state+tier+score+ammo	-24.45	-12.95	0	0.00	0.00		0	
26999	bot-221	bravo	P00r-4410	ammo	17.55	5.55	0	0.00	0.00		0	
27015	bot-220	alpha	P32r-4410	state	-24.39	-12.99	4	4.60	0.08	5.33	1	cover
27032	bot-146	alpha	P00r-4310	tick	-15.20	-21.33	353	0.00	0.24		0	
27066	bot-206	bravo	P00m-33E0	tick	17.17	16.42	283	2.17	2.12	8.45	4	squad
27166	bot-140	alpha	P00r-4310	tick	-16.22	-20.17	352	0.00	0.02		0	
27183	bot-213	bravo	A00m-4420	state	-1.13	-15.60	348	2.43	1.08	10.90	2	seek
27316	bot-115	alpha	H00r-4320	health	-15.06	-20.73	113	0.00	0.01		0	
27450	bot-181	bravo	S00r-4320	tick	15.68	19.71	357	2.38	2.31	2.34	2	seek
27467	bot-196	bravo	P00m-34E0	tick	19.45	16.10	39	2.24	2.26	3.97	1	squad
27467	bot-220	alpha	A32r-4410	state	-24.23	-13.01	22	2.38	0.16		9	patrol
27500	bot-186	bravo	P00r-4420	tick	15.03	15.23	343	2.22	2.35	3.91	2	squad
27517	bot-149	alpha	S00r-4310	state	-12.49	-21.60	94	0.00	0.01		0	
27559	bot-116	alpha	P00m-2100	tick	-18.30	-19.23	337	0.00	0.84		0	
27651	bot-214	bravo	S00r-4420	tick	4.43	-18.30	317	2.38	2.29	20.90	3	seek
27735	bot-137	alpha	S00r-4310	state	-13.82	-21.59	91	0.00	0.00		0	
27785	bot-201	bravo	P00r-4420	tick	4.30	-15.83	43	2.42	2.49	37.39	5	squad
28002	bot-115	alpha	S00r-4320	state	-15.06	-20.72	60	0.00	0.01		0	
28002	bot-115	alpha	P00r-4320	state	-15.06	-20.72	60	0.00	0.00		0	
28002	bot-221	bravo	P00r-4410	tick	17.56	8.04	344	2.42	2.49	13.19	2	squad
28036	bot-146	alpha	P00r-4310	tick	-15.32	-21.39	344	4.02	0.13	3.13	1	grenade
28069	bot-206	bravo	P00m-33E0	tick	16.52	17.55	3	2.40	1.31	6.97	1	squad
28169	bot-140	alpha	P00r-4310	tick	-16.81	-20.37	313	4.08	0.62	1.96	1	grenade
