t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
9194	bot-10	bravo	F45rm4310	state	3.61	13.82	67	0.00	0.00		0	
9194	bot-10	bravo	F45rm3310	ammo	3.61	13.82	67	0.00	0.00		0	
9194	bot-11	alpha	F49rb3410	state	13.28	17.85	247	0.00	0.00		0	
9194	bot-14	bravo	S46rm4420	score	0.09	15.97	36	2.43	0.28	13.92	3	seek
9210	bot-2	bravo	E46rm3219	score	1.24	10.04	67	5.11	0.60	3.22	1	flee
9210	bot-4	bravo	S46rm3414	score	-1.45	15.94	81	0.00	0.00		0	
9210	bot-5	alpha	A49rb4310	state+element	5.01	18.60	248	2.33	0.23	7.90	2	seek
9210	bot-6	bravo	S46rm4310	score	-3.02	14.72	69	1.32	0.18	16.63	3	seek
9210	bot-8	bravo	M46mm4420	score	-1.56	11.42	118	5.99	0.10	3.12	1	medic
9210	bot-10	bravo	E46rm3210	state+score+health	3.61	13.82	67	0.00	0.00		0	
9210	bot-11	alpha	A49rb3410	state	13.28	17.85	247	0.00	0.00		0	
9227	bot-4	bravo	A46rb3410	state+element+latches	-1.45	15.94	81	0.00	0.00		0	
9227	bot-10	bravo	E46rm3219	latches	3.60	13.77	67	1.52	0.05	6.59	2	flee
9244	bot-11	alpha	A49rm341G	element+latches	13.28	17.85	247	0.00	0.00		0	
9261	bot-4	bravo	E46rb3410	state	-1.45	15.94	74	0.00	0.00		0	
9261	bot-10	bravo	E46rm321P	latches	3.60	13.72	67	1.53	0.05	6.55	2	flee
9277	bot-3	alpha	E49rm4410	state	3.34	17.94	248	2.30	0.35	20.63	3	seek
9277	bot-4	bravo	E46rb3411	latches	-1.49	15.90	67	1.53	0.05	3.40	1	flee
9277	bot-5	alpha	A49rm431G	element+latches	5.01	18.60	248	0.00	0.00		0	
9294	bot-3	alpha	E49rm4411	latches	3.45	18.04	247	4.66	0.16	3.61	1	flee
9327	bot-8	bravo	T46mm4420	state	-1.03	11.14	118	5.99	0.60	2.52	1	medic
9344	bot-6	bravo	A46rm4310	state	-2.88	14.82	70	2.40	0.17	16.46	3	seek
9361	bot-12	bravo	H00r-4310	state	-8.79	10.83	57	0.00	0.00		0	
9394	bot-14	bravo	E46rm4420	state	0.31	16.37	30	2.54	0.45	13.57	3	seek
9410	bot-14	bravo	E46rm4421	latches	0.22	16.27	38	4.19	0.13	3.11	1	flee
9494	bot-10	bravo	E46rm3219	latches	3.51	13.16	67	4.80	0.58	6.13	2	flee
9494	bot-11	alpha	S49rm3414	state+latches	13.28	17.85	247	0.06	0.00		0	
9527	bot-5	alpha	S49rm4314	state+latches	5.01	18.60	248	0.00	0.00		0	
9661	bot-12	bravo	H00r-431G	latches	-8.79	10.83	59	0.00	0.00		0	
9677	bot-3	alpha	E49rm4311	health	4.35	19.59	230	4.70	1.79	1.95	1	flee
9694	bot-2	bravo	E46rm3319	health	-1.12	9.61	67	5.01	2.40	0.83	1	flee
9694	bot-3	alpha	E49rm4321	packs	4.37	19.61	230	1.69	0.03	1.92	1	flee
9744	bot-11	alpha	S49rm3410	latches	13.27	17.84	225	1.21	0.02	8.41	2	seek
9744	bot-12	bravo	A00r-431G	state	-8.79	10.83	54	0.00	0.00		0	
9777	bot-5	alpha	S49rm4310	latches	4.99	18.59	278	1.21	0.02	5.64	2	seek
9827	bot-2	bravo	E46rm3310	latches	-1.63	9.57	67	0.00	0.50		0	
9844	bot-3	alpha	E49rm4220	health+latches	4.51	19.79	229	1.69	0.23	6.60	1	flee
9860	bot-3	alpha	E49rm4229	latches	4.53	19.82	229	1.77	0.03	6.57	1	flee
9894	bot-6	bravo	F46rm4310	state	-2.89	14.83	56	0.00	0.00		0	
9894	bot-12	bravo	S00r-4310	state+latches	-8.79	10.83	54	0.00	0.00		0	
9911	bot-4	bravo	P46rb3414	state+latches	-2.56	14.07	51	4.01	2.12	1.48	1	muzzleRecovery
9911	bot-6	bravo	A46rm4310	state	-2.89	14.83	56	0.00	0.00		0	
9927	bot-3	alpha	E49rb4229	element	4.59	19.92	229	1.81	0.12	6.46	1	flee
9927	bot-4	bravo	A46rb3410	state+latches	-2.62	14.03	47	0.00	0.07	1.42	0	muzzleRecovery
9927	bot-8	bravo	M46mm4420	state	-1.02	11.15	98	0.00	0.00	2.52	1	medic
9927	bot-12	bravo	S46rm4310	tier+score+element	-8.75	10.87	64	1.23	0.06	13.15	2	seek
9961	bot-3	alpha	E49rb4129	health	4.63	19.96	228	1.69	0.06	6.40	1	flee
10010	bot-4	bravo	F46rb3410	state	-2.62	14.03	51	0.02	0.00		0	
10010	bot-4	bravo	F46rb2410	ammo	-2.62	14.03	51	0.00	0.00		0	
10010	bot-6	bravo	F46rm4310	state	-2.89	14.83	56	0.00	0.00		0	
10010	bot-6	bravo	P46rm4310	state	-2.89	14.83	56	0.00	0.00		0	
10010	bot-3	alpha	D00r--000	state+tier+score+element+ammo+health+packs+latches	4.69	20.02	227	0.00	0.08	6.32	1	flee
10010	bot-11	alpha	S39r-3410	tier+element	13.06	17.52	259	2.26	0.38	8.14	2	seek
10010	bot-14	bravo	S46rm4420	state+latches	-1.49	14.36	48	4.52	2.56		0	
10027	bot-4	bravo	S46rm2414	state+element+latches	-2.62	14.03	51	0.00	0.00		0	
10027	bot-5	alpha	S39r-4310	tier+element	4.67	18.48	243	2.34	0.34	5.34	2	seek
10027	bot-6	bravo	S46rm4310	state	-2.89	14.83	56	0.00	0.00		0	
10027	bot-12	bravo	P46rm4310	state	-8.68	10.95	64	1.21	0.10	20.97	3	seek
10027	bot-14	bravo	P46rm4420	state	-1.45	14.39	52	2.37	0.04	15.30	3	seek
10044	bot-12	bravo	S46rm4310	state	-8.66	10.96	64	1.21	0.02	32.65	0	
10044	bot-14	bravo	S46rm4420	state	-1.42	14.41	56	2.36	0.04	24.68	0	
10110	bot-1	alpha	D00r--000	tick	4.45	19.55	230	0.00	0.00	5.78	0	
10194	bot-2	bravo	E45rm3310	score	-1.63	9.57	67	0.00	0.00		0	
10194	bot-4	bravo	S45rm2414	score	-2.62	14.04	46	0.12	0.00		0	
10194	bot-6	bravo	S45rm4310	score	-2.76	15.04	69	1.40	0.25	16.92	3	seek
10194	bot-8	bravo	M45mm4420	score	-0.57	10.96	113	0.00	0.49		0	
10194	bot-10	bravo	E45rm3219	score	2.51	10.24	67	5.11	3.08	4.02	1	flee
10194	bot-12	bravo	S45rm4310	score	-8.45	11.14	64	2.06	0.28	20.69	3	seek
10194	bot-14	bravo	S45rm4420	score	-1.15	14.70	67	2.42	0.40	14.89	3	seek
10227	bot-6	bravo	A45rm4310	state	-2.75	15.06	69	1.34	0.02	16.90	3	seek
10244	bot-5	alpha	A39r-4310	state	4.21	18.42	243	2.34	0.47	5.00	2	seek
10311	bot-2	bravo	E44rm3310	score	-1.63	9.57	67	0.00	0.00		0	
10311	bot-4	bravo	S44rm2414	score	-2.62	14.04	55	0.00	0.00		0	
10311	bot-6	bravo	A44rm4310	score	-2.75	15.06	64	0.00	0.00		0	
10311	bot-8	bravo	M44mm4420	score	-0.11	10.76	113	5.92	0.49	2.52	2	medic
10311	bot-10	bravo	E44rm3219	score	1.92	10.14	67	5.18	0.60	3.42	1	flee
10311	bot-12	bravo	S44rm4310	score	-8.27	11.31	69	2.00	0.25	20.46	3	seek
10311	bot-14	bravo	S44rm4420	score	-0.98	14.93	67	2.41	0.28	14.65	3	seek
10327	bot-2	bravo	H44rm3310	state	-1.63	9.57	67	0.00	0.00		0	
10344	bot-8	bravo	T44mm4420	state	-0.02	10.72	113	5.91	0.10	2.42	2	medic
10511	bot-4	bravo	S44rm2410	latches	-2.60	14.04	73	1.29	0.02	13.75	3	seek
10511	bot-15	alpha	P00m-0420	initial	-13.45	12.55	0	0.00			0	
10511	bot-16	bravo	P00m-0420	initial	-4.45	14.05	0	0.00			0	
10528	bot-6	bravo	A44rb4310	element	-2.75	15.06	64	0.00	0.00		0	
10528	bot-15	alpha	P00m-4420	ammo	-13.45	12.55	0	0.00	0.00		0	
10528	bot-16	bravo	S44mm4420	state+tier+score+element+ammo	-4.45	14.05	0	0.00	0.00		0	
10545	bot-2	bravo	H33r-3310	tier+score+element	-1.63	9.57	101	0.00	0.00		0	
10545	bot-4	bravo	S33r-2410	tier+score+element	-2.56	14.06	73	1.29	0.04	13.70	3	seek
10545	bot-6	bravo	A33r-4310	tier+score+element	-2.75	15.06	64	0.00	0.00		0	
10545	bot-8	bravo	T33m-4420	tier+score+element	-0.02	10.73	65	0.00	0.00	2.42	2	medic
10545	bot-10	bravo	E33r-3219	tier+score+element	0.80	9.79	67	5.07	1.18	2.26	1	flee
10545	bot-12	bravo	S33r-4310	tier+score+element	-7.92	11.62	71	1.91	0.48	20.03	3	seek
10545	bot-14	bravo	S33r-4420	tier+score+element	-0.65	15.39	69	2.40	0.56	14.17	3	seek
10545	bot-16	bravo	S33m-4420	tier+score+element	-4.39	14.10	9	2.33	0.08	17.88	3	seek
10695	bot-10	bravo	E33r-3319	health	0.12	9.46	67	4.96	0.75	1.58	1	flee
10712	bot-2	bravo	S33r-3310	state	-1.63	9.57	90	0.00	0.00		0	
10796	bot-5	alpha	F39r-4310	state	4.21	18.43	244	0.09	0.01		0	
10813	bot-5	alpha	A39r-4310	state	4.21	18.43	244	0.00	0.00		0	
10879	bot-16	bravo	A33m-4420	state	-3.78	14.54	78	2.38	0.75	17.19	3	seek
10896	bot-10	bravo	E33r-3310	latches	-0.70	9.47	67	0.00	0.83		0	
10913	bot-5	alpha	F39r-4310	state	4.21	18.43	244	0.00	0.00		0	
10913	bot-6	bravo	F33r-4310	state	-2.75	15.06	64	0.00	0.00		0	
10929	bot-5	alpha	E39r-4210	state+health	4.21	18.43	244	0.00	0.00		0	
10929	bot-6	bravo	A33r-4310	state	-2.75	15.06	64	0.00	0.00		0	
10946	bot-5	alpha	E39r-4219	latches	4.33	18.55	244	5.15	0.17	6.87	1	flee
