t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve	role_id
1583165	bot-1822	bravo	C46rb4312	score+element	19.13	8.18	244	0.00	0.00		0		squad-2	2		bot-1837	6.70	w	2	25	120	0	7	35	rifleman
1583165	bot-1837	alpha	E33r-3110	latches	15.06	2.89	338	0.79	0.38		0		squad-374	2	bot-1825			-	0	19	120	0	20	101	rifleman
1583165	bot-1844	alpha	G47rb4412	ammo	6.75	6.75	320	0.00	0.00		0		squad-372	6	bot-1765			-	0	1	30	0	5	35	sniper
1583165	bot-1845	bravo	A46rm4410	state+score+element	18.70	7.23	268	0.00	0.00		0		squad-2	3		bot-1844	12.10	y	2	29	120	0	29	120	technical
1583165	bot-1846	alpha	S33r-4410	state	13.75	9.75	328	0.00	0.00		0		squad-372	3	bot-1765		9.97	y	0	1	4	0	29	120	technical
1583218	bot-1747	alpha	S00r-2400	tick	-8.32	-15.11	44	1.32	1.39	13.04	2	seek	squad-1	1	bot-1751			-	0	11	120	0	11	120	technical
1583218	bot-1787	alpha	S34r-0320	state+latches	-15.22	-3.99	71	0.02	0.01		0		squad-1	2	bot-1751	bot-1816	36.05	w	0	0	2	0	30	120	technical
1583218	bot-1821	alpha	C45rbR422	tier+score+element	9.79	-8.23	330	6.45	1.01	0.54	1	cover	squad-378	5	bot-1807			-	0	0	28	0	20	101	sniper
1583266	bot-1821	alpha	C47rbR422	score	9.48	-8.24	317	6.45	0.31	0.23	1	cover	squad-378	5	bot-1807			-	0	0	28	0	20	101	sniper
1583266	bot-1834	bravo	H00r-0220	ammo	-13.01	22.79	320	0.00	0.00		0		squad-375	0	bot-1834			-	0	0	4	0	19	120	technical
1583266	bot-1845	bravo	F46rm4410	state	18.70	7.23	268	0.00	0.00		0		squad-2	3		bot-1844	12.11	y	2	29	120	0	29	120	technical
1583319	bot-1816	bravo	P46rm4310	state+latches	18.58	7.92	234	0.00	0.00		0		squad-2	0		bot-1787	35.96	w	2	1	3	0	29	120	technical
1583319	bot-1821	alpha	G47rbR422	state	9.48	-8.24	317	6.45	0.00	0.23	1	cover	squad-378	5	bot-1807			-	0	0	28	0	20	101	sniper
1583319	bot-1834	bravo	H00r-0320	health	-13.01	22.79	324	0.00	0.00		0		squad-375	0	bot-1834			-	0	0	4	0	19	120	technical
1583319	bot-1845	bravo	A46rm4410	state	18.70	7.23	268	0.00	0.00		0	muzzleRecovery	squad-2	3		bot-1844	12.11	y	2	28	120	0	28	120	technical
1583364	bot-1816	bravo	C46rm4310	state	18.58	7.92	234	0.00	0.00		0		squad-2	0			35.90	w	2	1	3	0	29	120	technical
1583364	bot-1825	alpha	P00r-3420	tick	25.58	-16.53	181	2.41	1.70	2.14	2	patrolReentry	squad-374	0	bot-1825			-	0	19	120	0	20	101	rifleman
1583364	bot-1846	alpha	C33r-4410	state	13.68	10.01	332	1.27	0.27	11.59	2	seek	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1583408	bot-1765	alpha	S44rm3320	tick	-1.01	-9.26	111	1.31	1.31	2.31	2	seek	squad-372	0	bot-1765			-	0	22	98	0	20	101	rifleman
1583408	bot-1775	alpha	M44mm23D0	tick	-5.75	-4.95	352	6.29	3.31	3.70	1	medic	squad-372	5	bot-1765			-	0	8	87	0	7	35	medic
1583408	bot-1811	alpha	S33r-4410	state+latches	18.65	-3.60	349	0.56	0.04		0		squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1583408	bot-1815	alpha	S44mm3330	tick	-3.21	-8.07	8	2.35	2.38	10.92	3	seek	squad-378	4	bot-1807			-	0	11	81	0	5	35	medic
1583408	bot-1816	bravo	C46rb4312	element+latches	18.59	8.05	253	1.70	0.14	2.16	2	cover	squad-2	0				-	2	1	3	0	29	120	technical
1583408	bot-1821	alpha	G00r-R422	tier+score+element	9.25	-8.25	346	0.00	0.23		0		squad-378	5	bot-1807			-	0	0	28	0	20	101	sniper
1583408	bot-1845	bravo	F46rm4410	state	18.70	7.23	268	0.00	0.00		0		squad-2	3		bot-1844	12.11	y	2	28	120	0	28	120	technical
1583408	bot-1846	alpha	C44rm4412	tier+score+element+latches	13.70	9.88	314	1.47	0.13	8.05	3	cover	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1583453	bot-1683	alpha	D00r--000	tick	-24.12	23.66	260	0.00	0.00		0		squad-1	-1	bot-1751			-	0	28	97	0	28	97	technical
1583453	bot-1751	alpha	C00m-33C0	state	-7.88	24.96	172	2.47	0.74		8	patrol	squad-1	0	bot-1751			-	0	4	21	0	4	21	medic
1583453	bot-1765	alpha	S45rm3320	score	-0.94	-9.28	102	1.51	0.07	2.24	2	seek	squad-372	0	bot-1765			-	0	22	98	0	20	101	rifleman
1583453	bot-1775	alpha	M45mb23D0	score+element	-5.79	-4.66	4	6.31	0.29	3.42	1	medic	squad-372	5	bot-1765	bot-1816	27.62	y	0	8	87	0	7	35	medic
1583453	bot-1779	alpha	C44rm4322	tier+score+element	16.56	-5.45	211	1.48	0.42	1.34	1	cover	squad-372	1	bot-1765			-	0	1	2	0	17	120	technical
1583453	bot-1801	alpha	C44rb4322	tier+score+element	14.41	-4.86	313	6.45	0.61	5.41	2	cover	squad-374	4	bot-1825			-	0	1	29	0	9	101	sniper
1583453	bot-1803	alpha	S00r-4420	tick	20.46	-11.67	35	0.50	1.29	10.91	2	seek	squad-372	2	bot-1765			-	0	1	2	0	29	120	technical
1583453	bot-1811	alpha	S44rm4410	tier+score+element	18.54	-3.40	328	2.50	0.22	17.96	4	seek	squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1583453	bot-1815	alpha	S45mm3330	score	-3.16	-7.97	8	2.36	0.11	10.82	3	seek	squad-378	4	bot-1807			-	0	11	81	0	5	35	medic
1583453	bot-1830	alpha	S44rm4420	tier+score+element	16.47	-0.08	295	1.25	0.50	20.03	4	seek	squad-374	6	bot-1825			-	0	1	26	0	4	35	sniper
1583453	bot-1837	alpha	E44rm3110	tier+score+element	15.06	2.89	338	0.00	0.00		0		squad-374	2	bot-1825			-	0	19	120	0	20	101	rifleman
1583453	bot-1844	alpha	G48rb4312	score+health	6.75	6.75	346	0.00	0.00		0		squad-372	6	bot-1765			-	0	1	30	0	5	35	sniper
1583453	bot-1845	bravo	A46rm4410	state	18.70	7.23	268	0.00	0.00		0		squad-2	3		bot-1844	12.11	y	2	27	120	0	27	120	technical
1583500	bot-1751	alpha	C00m-33C2	latches	-7.68	24.38	196	6.62	0.61		8	patrol	squad-1	0	bot-1751	bot-1834	5.67	y	0	4	21	0	4	21	medic
1583500	bot-1775	alpha	M45mm23DG	element+latches	-5.84	-4.38	352	5.49	0.28	3.13	1	medic	squad-372	5	bot-1765	bot-1816	27.55	w	0	8	87	0	7	35	medic
1583548	bot-1823	alpha	S00r-4420	tick	8.95	-20.76	270	1.96	2.47	15.40	3	seek	squad-378	3	bot-1807			-	0	1	4	0	27	120	technical
1583548	bot-1845	bravo	F46rm4410	state	18.70	7.23	268	0.00	0.00		0		squad-2	3		bot-1844	12.11	y	2	27	120	0	27	120	technical
1583548	bot-1846	alpha	C45rm4412	score	13.73	9.68	285	1.47	0.21	7.85	3	cover	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1583617	bot-1765	alpha	S46rm3320	score	-0.77	-9.35	101	1.36	0.19	2.06	2	seek	squad-372	0	bot-1765			-	0	22	98	0	20	101	rifleman
1583617	bot-1775	alpha	M46mm23DG	score	-5.92	-3.77	352	6.33	0.62	2.52	1	medic	squad-372	5	bot-1765	bot-1816	27.42	w	0	8	87	0	7	35	medic
1583617	bot-1779	alpha	C45rm4322	score	15.87	-5.63	246	6.53	0.71	0.63	1	cover	squad-372	1	bot-1765			-	0	1	2	0	17	120	technical
1583617	bot-1787	alpha	S34r-4320	ammo	-14.79	-3.74	65	1.24	0.49	33.10	4	seek	squad-1	2	bot-1751	bot-1816	35.75	w	0	30	120	0	30	120	technical
1583617	bot-1801	alpha	C45rb4322	score	14.32	-3.91	350	6.47	0.95	4.69	2	cover	squad-374	4	bot-1825			-	0	1	29	0	9	101	sniper
1583617	bot-1811	alpha	S45rm4410	score	18.36	-3.11	328	2.37	0.35	17.64	4	seek	squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1583617	bot-1815	alpha	S46mm3330	score	-2.98	-7.66	7	2.39	0.36	10.48	3	seek	squad-378	4	bot-1807			-	0	11	81	0	5	35	medic
1583617	bot-1820	bravo	C46rm4320	state+latches	17.57	10.62	210	0.18	0.01		0		squad-2	1				-	2	1	3	0	30	120	technical
1583617	bot-1830	alpha	S45rm4420	score	16.28	-0.04	295	1.29	0.19	19.85	4	seek	squad-374	6	bot-1825			-	0	1	26	0	4	35	sniper
1583617	bot-1837	alpha	E45rm3110	score	15.06	2.89	338	0.00	0.00		0		squad-374	2	bot-1825			-	0	19	120	0	20	101	rifleman
1583617	bot-1844	alpha	E49rb4210	state+score+health+latches	6.75	6.75	5	0.00	0.00		0		squad-372	6	bot-1765			-	0	1	30	0	5	35	sniper
1583617	bot-1845	bravo	A46rm4410	state	18.70	7.23	268	0.00	0.00		0		squad-2	3		bot-1844	12.11	y	2	26	120	0	26	120	technical
1583702	bot-1820	bravo	C46rm4322	latches	17.67	10.51	189	1.63	0.16	5.27	3	cover	squad-2	1				-	2	1	3	0	30	120	technical
1583702	bot-1822	bravo	A46rb4310	state+latches	19.18	8.18	244	0.00	0.05		0		squad-2	2		bot-1837	6.70	w	2	25	120	0	7	35	rifleman
1583702	bot-1842	alpha	S00m-4420	tick	21.25	-10.02	339	2.39	2.32	21.14	3	seek	squad-378	6	bot-1807			-	0	20	101	0	7	35	medic
1583702	bot-1844	alpha	E49rm4219	element+latches	6.63	6.63	5	1.64	0.16	6.91	1	flee	squad-372	6	bot-1765			-	0	1	30	0	5	35	sniper
1583702	bot-1845	bravo	F46rm4410	state	18.70	7.23	267	0.00	0.00		0		squad-2	3		bot-1844	12.17	y	2	26	120	0	26	120	technical
1583702	bot-1846	alpha	C46rm4412	score	13.75	9.53	264	1.47	0.15	7.70	3	cover	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1583791	bot-1765	alpha	S47rm3320	score	-0.64	-9.40	101	1.33	0.13	1.92	2	seek	squad-372	0	bot-1765			-	0	22	98	0	20	101	rifleman
1583791	bot-1775	alpha	M47mb23D0	score+element+latches	-6.00	-3.14	5	6.35	0.63	1.88	1	medic	squad-372	5	bot-1765	bot-1822	27.75	y	0	8	87	0	7	35	medic
1583791	bot-1779	alpha	G46rm4322	state+score	15.55	-5.69	258	6.45	0.32	0.31	1	cover	squad-372	1	bot-1765			-	0	1	2	0	17	120	technical
1583791	bot-1801	alpha	C46rb4322	score	14.50	-3.35	7	6.44	0.59	4.15	1	cover	squad-374	4	bot-1825			-	0	1	29	0	9	101	sniper
1583791	bot-1811	alpha	S46rm4410	score	18.24	-2.91	328	2.31	0.23	17.42	4	seek	squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1583791	bot-1815	alpha	S47mm3330	score	-2.85	-7.45	20	2.65	0.25	10.25	3	seek	squad-378	4	bot-1807			-	0	11	81	0	5	35	medic
1583791	bot-1827	alpha	P00m-34C0	tick	26.78	-14.06	147	0.00	0.00		0		squad-374	5	bot-1825			-	0	13	101	0	7	35	medic
1583791	bot-1830	alpha	S46rm4420	score	16.16	-0.01	295	1.29	0.13	19.72	4	seek	squad-374	6	bot-1825			-	0	1	26	0	4	35	sniper
1583791	bot-1837	alpha	H46rm3110	state+score	15.06	2.89	338	0.00	0.00		0		squad-374	2	bot-1825			-	0	19	120	0	20	101	rifleman
1583791	bot-1837	alpha	H46rm3210	health	15.06	2.89	348	0.00	0.00		0		squad-374	2	bot-1825			-	0	19	120	0	20	101	rifleman
1583791	bot-1844	alpha	E49rm4119	health	6.58	6.58	5	1.64	0.08	6.83	1	flee	squad-372	6	bot-1765			-	0	1	30	0	5	35	sniper
1583791	bot-1845	bravo	A46rm4410	state	18.70	7.23	267	0.00	0.00		0		squad-2	3		bot-1844	12.23	y	2	25	120	0	25	120	technical
1583791	bot-1846	alpha	S46rm4410	state+latches	13.75	9.53	264	1.47	0.00	7.70	3	cover	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1583888	bot-1821	alpha	S00r-R420	state+latches	9.25	-8.25	6	0.00	0.00		0		squad-378	5	bot-1807			-	0	0	28	0	20	101	sniper
1583888	bot-1822	bravo	F46rb4310	state	19.18	8.18	246	0.00	0.00		0		squad-2	2		bot-1775	27.66	y	2	25	120	0	7	35	rifleman
1583888	bot-1834	bravo	H00r-3320	ammo	-13.01	22.79	314	0.74	0.00		0		squad-375	0	bot-1834			-	0	19	120	0	19	120	technical
1583888	bot-1845	bravo	F46rm4410	state	18.70	7.23	267	0.00	0.00		0		squad-2	3		bot-1844	12.29	y	2	25	120	0	25	120	technical
1583888	bot-1846	alpha	S47rm4410	score	13.69	9.67	285	1.61	0.15	12.35	2	seek	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1583970	bot-1765	alpha	S48rm3320	score	-0.52	-9.45	100	1.33	0.13	1.79	2	seek	squad-372	0	bot-1765			-	0	22	98	0	20	101	rifleman
1583970	bot-1775	alpha	M48mb23D0	score	-6.09	-2.51	31	6.29	0.63	1.25	1	medic	squad-372	5	bot-1765	bot-1822	27.55	y	0	8	87	0	7	35	medic
1583970	bot-1779	alpha	G47rm4322	score	15.25	-5.75	289	0.00	0.31		0		squad-372	1	bot-1765			-	0	1	2	0	17	120	technical
1583970	bot-1801	alpha	C47rb4322	score	14.93	-2.85	33	6.41	0.66	3.48	1	cover	squad-374	4	bot-1825			-	0	1	29	0	9	101	sniper
1583970	bot-1803	alpha	P00r-4420	state	20.68	-11.34	34	1.55	0.39	10.52	2	seek	squad-372	2	bot-1765			-	0	1	2	0	29	120	technical
1583970	bot-1811	alpha	C47rm4410	state+score	18.18	-2.81	328	2.29	0.11	17.31	4	seek	squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1583970	bot-1815	alpha	S48mm3330	score	-2.84	-7.21	1	2.46	0.24	10.02	2	seek	squad-378	4	bot-1807			-	0	11	81	0	5	35	medic
1583970	bot-1822	bravo	A46rb4310	state	19.17	8.17	246	0.54	0.00		0		squad-2	2		bot-1775	27.56	y	2	24	120	0	7	35	rifleman
1583970	bot-1830	alpha	S47rm4420	score	15.93	0.03	295	2.34	0.23	19.50	4	seek	squad-374	6	bot-1825			-	0	1	26	0	4	35	sniper
1583970	bot-1832	alpha	P00r-4320	tick	26.85	-17.03	200	2.49	1.65	1.09	1	squad	squad-374	1	bot-1825			-	0	1	3	0	22	120	technical
1583970	bot-1837	alpha	H47rm3210	score	15.06	2.89	2	0.00	0.00		0		squad-374	2	bot-1825			-	0	19	120	0	20	101	rifleman
1583970	bot-1844	alpha	E49rm4019	health	6.46	6.46	5	1.64	0.16	6.66	1	flee	squad-372	6	bot-1765			-	0	1	30	0	5	35	sniper
1583970	bot-1845	bravo	A46rm4410	state	18.70	7.23	267	0.00	0.00		0		squad-2	3		bot-1844	12.35	y	2	24	120	0	24	120	technical
1584054	bot-1791	alpha	P00m-4330	tick	24.35	-14.34	300	0.62	0.02		0		squad-374	3	bot-1825			-	0	20	81	0	3	23	medic
1584054	bot-1811	alpha	C47rm4412	latches	17.86	-2.32	328	6.06	0.58	4.85	2	cover	squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1584054	bot-1813	alpha	P00r-3320	tick	25.94	-14.05	355	2.42	1.77	2.78	1	squad	squad-378	2	bot-1807			-	0	18	120	0	20	101	rifleman
1584054	bot-1822	bravo	F46rb4310	state	19.17	8.17	247	0.00	0.00		0		squad-2	2		bot-1775	27.47	y	2	24	120	0	7	35	rifleman
1584054	bot-1845	bravo	F46rm4410	state	18.70	7.23	266	0.00	0.00		0		squad-2	3		bot-1844	12.41	y	2	24	120	0	24	120	technical
1584054	bot-1845	bravo	P46rm4410	state	18.70	7.23	266	0.00	0.00		0		squad-2	3			12.41	y	2	23	120	0	23	120	technical
1584054	bot-1844	alpha	D00r--000	state+tier+score+element+ammo+packs+latches	6.40	6.40	5	0.00	0.08	6.58	1	flee	squad-372	6	bot-1765			-	0	1	30	0	5	35	sniper
1584054	bot-1846	alpha	S49rm4410	score	13.64	9.79	306	1.32	0.13	12.21	2	seek	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1584123	bot-1771	alpha	D00r--000	tick	15.67	0.17	167	0.00	0.00		0		squad-372	-1	bot-1765	bot-1819	20.91	y	0	0	4	0	28	120	technical
1584123	bot-1751	alpha	C00m-23C2	ammo	-6.88	22.01	274	6.56	2.51	1.76	1	muzzleRecovery	squad-1	0	bot-1751	bot-1834	6.18	y	0	3	21	0	3	21	medic
1584123	bot-1765	alpha	S49rm3320	score	-0.37	-9.50	99	1.72	0.15	1.64	2	seek	squad-372	0	bot-1765			-	0	22	98	0	20	101	rifleman
1584123	bot-1769	alpha	P00r-4320	tick	21.08	-8.24	292	2.41	1.88	24.08	5	squad	squad-372	4	bot-1765			-	0	1	22	0	18	101	sniper
1584123	bot-1775	alpha	M49mb23E0	score+packs	-6.14	-2.12	54	1.50	0.39	0.87	1	medic	squad-372	5	bot-1765	bot-1822	27.38	y	0	8	87	0	7	35	medic
1584123	bot-1779	alpha	G49rm4322	score	15.25	-5.75	310	0.00	0.00		0		squad-372	1	bot-1765			-	0	1	2	0	17	120	technical
1584123	bot-1801	alpha	C49rb4322	score	15.35	-2.38	42	6.32	0.63	2.85	1	cover	squad-374	4	bot-1825			-	0	1	29	0	9	101	sniper
1584123	bot-1807	alpha	P00m-33E0	tick	25.65	-10.90	25	2.40	1.89	35.42	7	patrolReentry	squad-378	0	bot-1807			-	0	15	101	0	7	35	medic
1584123	bot-1811	alpha	C49rm4412	score	17.70	-2.08	328	5.79	0.29	4.56	2	cover	squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1584123	bot-1815	alpha	S49mm3330	score	-2.84	-6.96	1	2.54	0.25	9.77	2	seek	squad-378	4	bot-1807			-	0	11	81	0	5	35	medic
1584123	bot-1822	bravo	P46rb4314	state+latches	19.17	8.17	248	1.32	0.00		1	muzzleRecovery	squad-2	2		bot-1775	27.39	y	2	23	120	0	7	35	rifleman
1584123	bot-1830	alpha	S49rm4420	score	15.70	0.10	282	2.33	0.23	19.26	4	seek	squad-374	6	bot-1825			-	0	1	26	0	4	35	sniper
1584123	bot-1837	alpha	H49rm3210	score	15.06	2.89	350	0.00	0.00		0		squad-374	2	bot-1825			-	0	19	120	0	20	101	rifleman
1584123	bot-1845	bravo	S46rm4410	state	18.70	7.23	266	0.00	0.00		0		squad-2	3			12.47	y	2	1	4	0	23	120	technical
1584198	bot-1751	alpha	P00m-23C0	state+latches	-6.88	22.01	274	5.78	0.00	1.76	1	muzzleRecovery	squad-1	0	bot-1751	bot-1834	6.18	y	0	3	21	0	3	21	medic
1584198	bot-1787	alpha	S34r-0320	ammo	-14.42	-3.53	70	1.31	0.43	32.68	4	seek	squad-1	2	bot-1751	bot-1816	35.51	w	0	0	2	0	30	120	technical
1584198	bot-1822	bravo	P46rb431K	latches	19.06	8.21	268	1.02	0.12		1	muzzleRecovery	squad-2	2		bot-1775	27.32	w	2	23	120	0	7	35	rifleman
1584198	bot-1845	bravo	C46rm4410	state	18.67	7.17	256	1.31	0.07	2.81	1	seek	squad-2	3				-	2	1	4	0	23	120	technical
1584198	bot-1846	alpha	C49rm4410	state	13.64	9.85	316	1.24	0.06	12.16	2	seek	squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1584270	bot-1747	alpha	S00r-2400	tick	-7.59	-14.32	44	1.32	1.08	11.95	2	seek	squad-1	1	bot-1751			-	0	11	120	0	11	120	technical
1584270	bot-1751	alpha	C00m-23C0	state	-7.11	22.18	287	0.00	0.29	1.96	0	muzzleRecovery	squad-1	0	bot-1751	bot-1834	6.22	y	0	3	21	0	3	21	medic
1584270	bot-1775	alpha	M49mm23EG	element+latches	-6.16	-1.98	54	1.46	0.15	0.72	1	medic	squad-372	5	bot-1765	bot-1822	27.28	w	0	8	87	0	7	35	medic
1584270	bot-1820	bravo	S46rm4320	state+latches	17.96	10.17	139	1.49	0.45	4.97	3	cover	squad-2	1				-	2	1	3	0	30	120	technical
1584270	bot-1822	bravo	A46rm431G	state+element+latches	19.06	8.21	268	0.00	0.00		0	muzzleRecovery	squad-2	2		bot-1775	27.32	w	2	23	120	0	7	35	rifleman
1584270	bot-1834	bravo	S00r-3320	state	-13.01	22.79	289	0.74	0.00		0		squad-375	0	bot-1834			-	0	19	120	0	19	120	technical
1584270	bot-1845	bravo	C46rm4412	latches	18.67	7.17	256	0.00	0.00		0		squad-2	3				-	2	1	4	0	23	120	technical
1584270	bot-1846	alpha	C49rm4412	latches	13.64	9.85	316	0.00	0.00		0		squad-372	3	bot-1765			-	0	1	4	0	29	120	technical
1584329	bot-1751	alpha	C00m-23C2	latches	-6.81	21.90	275	6.56	0.41	1.65	1	cover	squad-1	0	bot-1751	bot-1834	6.31	y	0	3	21	0	3	21	medic
1584381	bot-1822	bravo	S46rm4314	state+latches	19.07	8.22	268	0.31	0.01		0		squad-2	2		bot-1775	27.25	w	2	23	120	0	7	35	rifleman
1584381	bot-1825	alpha	P00r-3420	tick	25.22	-18.33	202	2.41	1.83	3.90	2	patrolReentry	squad-374	0	bot-1825			-	0	19	120	0	20	101	rifleman
1584435	bot-1751	alpha	C00m-23CI	latches	-6.79	21.25	265	6.51	0.65	1.00	1	cover	squad-1	0	bot-1751	bot-1834	6.55	w	0	3	21	0	3	21	medic
1584435	bot-1769	alpha	P33r-4320	tier+score	20.73	-7.91	293	2.40	0.49	23.82	5	squad	squad-372	4	bot-1765			-	0	1	22	0	18	101	sniper
1584435	bot-1816	bravo	C46rb4312	tick	18.40	9.57	1	6.39	1.53	1.16	1	cover	squad-2	0				-	2	1	3	0	29	120	technical
1584493	bot-1683	alpha	D00r--000	tick	-24.12	23.66	260	0.00	0.00		0		squad-1	-1	bot-1751			-	0	28	97	0	28	97	technical
1584493	bot-1775	alpha	M49mm23E0	latches	-6.21	-1.67	13	1.46	0.32	0.42	1	medic	squad-372	5	bot-1765	bot-1822	27.23	w	0	8	87	0	7	35	medic
1584493	bot-1821	alpha	C49rmR420	state+tier+score+element	9.80	-8.26	5	1.32	0.55	24.59	5	seek	squad-378	5	bot-1807			-	0	0	28	0	20	101	sniper
1584493	bot-1834	bravo	S00r-0320	ammo	-13.30	22.87	287	1.32	0.31	13.51	2	seek	squad-375	0	bot-1834			-	0	0	4	0	19	120	technical
1584493	bot-1847	bravo	P00r-0410	initial	-9.75	24.25	0	0.00			0			-1				-	0			0			rifleman
1584493	bot-1848	alpha	P00r-0410	initial	22.25	-12.25	0	0.00			0			-1				-	0			0			rifleman
1584566	bot-1821	alpha	C00r-R422	tier+score+element+latches	9.65	-8.26	344	1.48	0.15	0.40	1	cover	squad-378	6	bot-1807			-	0	0	28	0	20	101	sniper
1584566	bot-1822	bravo	P46rm4310	state+latches	19.07	8.22	291	0.00	0.00		0		squad-2	2		bot-1775	27.22	w	2	23	120	0	7	35	rifleman
1584566	bot-1823	alpha	S00r-4420	tick	7.30	-20.73	314	2.20	1.65	14.17	3	seek	squad-378	3	bot-1807			-	0	1	4	0	27	120	technical
1584566	bot-1847	bravo	P00r-4410	ammo	-9.75	24.25	0	0.00	0.00		0		squad-375	1	bot-1834			-	0	30	120	0	20	101	rifleman
1584566	bot-1848	alpha	S00r-4410	state+ammo	22.25	-12.25	0	0.00	0.00		0		squad-378	4	bot-1807			-	0	30	120	0	7	35	rifleman
1584644	bot-1751	alpha	G00m-23C2	state+latches	-6.75	20.54	240	6.35	0.71	0.29	1	cover	squad-1	0	bot-1751	bot-1834	6.88	w	0	3	21	0	3	21	medic
1584644	bot-1821	alpha	G00r-R422	state	9.65	-8.26	344	1.48	0.00	0.40	1	cover	squad-378	6	bot-1807			-	0	0	28	0	20	101	sniper
1584644	bot-1822	bravo	S46rm4310	state	19.07	8.22	291	0.00	0.00		0		squad-2	2			27.20	w	2	23	120	0	7	35	rifleman
1584717	bot-1816	bravo	G46rb4312	state	17.48	9.61	322	6.17	0.91	0.27	1	cover	squad-2	0				-	2	1	3	0	29	120	technical
1584717	bot-1842	alpha	S33m-4420	tier+score	20.30	-8.62	313	2.41	1.69	19.50	3	seek	squad-378	7	bot-1807			-	0	20	101	0	7	35	medic
1584770	bot-1775	alpha	M49mb23E0	element	-6.36	-1.63	3	1.60	0.16	0.29	1	medic	squad-372	5	bot-1765	bot-1822	27.18	y	0	8	87	0	7	35	medic
1584770	bot-1787	alpha	S34r-4320	ammo	-13.45	-2.99	70	2.73	1.11	31.58	4	seek	squad-1	2	bot-1751	bot-1816	33.60	w	0	30	120	0	30	120	technical
1584770	bot-1816	bravo	G48rb4312	score	17.25	9.75	301	0.00	0.27		0		squad-2	0				-	2	1	3	0	29	120	technical
1584770	bot-1822	bravo	A46rb4310	state+element	19.02	8.10	270	1.26	0.13	3.36	2	seek	squad-2	2				-	2	23	120	0	7	35	rifleman
1584822	bot-1801	alpha	G49rb4322	state	17.16	-0.67	71	6.46	2.49	0.43	1	cover	squad-374	4	bot-1825			-	0	1	29	0	9	101	sniper
1584822	bot-1827	alpha	P00m-34C0	tick	26.78	-14.06	147	0.00	0.00		0		squad-374	5	bot-1825			-	0	13	101	0	7	35	medic
1584925	bot-1816	bravo	S48rb4314	state+latches	17.25	9.75	281	0.00	0.00		0		squad-2	0				-	2	1	3	0	29	120	technical
1584925	bot-1821	alpha	S00r-4420	state+ammo+latches	9.25	-8.25	26	0.00	0.40		0		squad-378	6	bot-1807			-	0	1	27	0	20	101	sniper
1584925	bot-1827	alpha	S00m-34C0	state	26.78	-14.06	147	0.00	0.00		0		squad-374	5	bot-1825			-	0	13	101	0	7	35	medic
1584925	bot-1830	alpha	C49rm4420	state	14.51	0.34	282	2.00	1.22	18.08	4	seek	squad-374	6	bot-1825			-	0	1	26	0	4	35	sniper
1584925	bot-1832	alpha	S00r-4320	state	26.82	-18.54	171	2.42	1.50	0.87	1	squad	squad-374	1	bot-1825			-	0	1	3	0	22	120	technical
1584978	bot-1791	alpha	S00m-4330	state	24.33	-14.34	300	0.63	0.01		0		squad-374	3	bot-1825			-	0	20	81	0	3	23	medic
1584978	bot-1803	alpha	P00r-4420	tick	20.14	-10.38	354	1.32	1.11	20.39	4	squad	squad-372	2	bot-1765			-	0	1	2	0	29	120	technical
1584978	bot-1813	alpha	S00r-3320	state	26.37	-12.35	16	2.44	1.76	2.85	1	squad	squad-378	2	bot-1807			-	0	18	120	0	20	101	rifleman
1584978	bot-1816	bravo	S48rm4314	element	17.25	9.75	282	0.00	0.00		0		squad-2	0	bot-1816			-	2	1	3	0	29	120	technical
1584978	bot-1822	bravo	F46rb4310	state	19.03	8.12	249	0.00	0.02		0		squad-2	2	bot-1816	bot-1775	27.35	y	2	23	120	0	7	35	rifleman
1584978	bot-1822	bravo	F46rb3310	ammo	19.03	8.12	249	0.00	0.00		0		squad-2	2	bot-1816	bot-1775	27.35	y	2	22	120	0	7	35	rifleman
1584978	bot-1825	alpha	S00r-3420	state	25.10	-19.39	214	2.38	1.06	4.93	2	patrolReentry	squad-374	0	bot-1825			-	0	19	120	0	20	101	rifleman
1584978	bot-1830	alpha	C49rb4422	element+latches	14.52	0.32	282	0.08	0.02		0		squad-374	6	bot-1825			-	0	1	26	0	4	35	sniper
1585034	bot-1769	alpha	S33r-4320	state	20.71	-7.85	337	0.00	0.07		0		squad-372	4	bot-1765			-	0	1	22	0	18	101	sniper
