t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate
245195	bot-66	alpha	C00r-431I	latches	-19.20	7.92	43	0.00	0.00		0		squad-8	5	bot-45	bot-68	13.73	w
245297	bot-52	alpha	H00r-3110	tick	-7.89	-8.27	255	0.00	0.02		0		squad-8	2	bot-45	bot-31	22.26	w
245297	bot-59	alpha	S00r-3310	state+latches	-17.06	-4.64	360	0.00	0.00		0		squad-8	3	bot-45	bot-68	24.72	w
245297	bot-68	bravo	S00m-3420	state+latches	-17.65	20.21	228	4.09	0.40	5.05	1	grenade	squad-17	0	bot-68	bot-59	24.72	w
245428	bot-66	alpha	C00r-4312	latches	-19.20	7.92	43	0.00	0.00		0		squad-8	5	bot-45	bot-68	13.95	w
245541	bot-45	alpha	C00r-4322	tick	-22.71	16.06	101	3.81	0.67	0.70	1	grenade	squad-8	0	bot-45	bot-31	37.71	w
245541	bot-47	alpha	S00r-4410	tick	-1.43	9.99	4	1.79	1.12	21.69	5	seek	squad-8	1	bot-45	bot-31	16.06	w
245541	bot-48	alpha	S00m-4330	tick	-0.85	9.93	281	0.53	0.48	21.61	6	seek	squad-8	4	bot-45	bot-68	20.06	w
245541	bot-66	alpha	A00r-4310	state+latches	-19.20	7.92	43	0.00	0.00		0		squad-8	5	bot-45	bot-68	13.95	w
245541	bot-67	alpha	S00m-4420	tick	-2.25	10.34	311	4.97	0.51	20.82	4	seek	squad-8	6	bot-45	bot-68	18.93	w
245649	bot-22	alpha	D00m--000	tick	9.50	9.09	237	0.00	0.00	31.38	0		squad-6	-1	bot-65	bot-40	30.65	w
245649	bot-45	alpha	S00r-4320	state+latches	-22.71	16.06	101	3.81	0.00	0.70	1	grenade	squad-8	0	bot-45	bot-31	37.71	w
245649	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	58.36	r
245649	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	42.38	w
245753	bot-65	alpha	S00r-4410	tick	-0.21	19.21	151	2.40	1.18	19.12	8	seek	squad-6	0	bot-65	bot-60	19.23	w
245868	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	56.64	r
245868	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	41.47	w
245868	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	55.17	r
245868	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	43.52	w
246143	bot-31	bravo	S00r-2310	tick	11.06	1.02	255	2.39	1.34	16.86	6	seek	squad-7	0	bot-31	bot-52	20.12	w
246333	bot-52	alpha	H00r-3110	tick	-5.69	-8.53	104	4.08	2.21	1.95	1	grenade	squad-8	2	bot-45	bot-31	19.07	w
246333	bot-59	alpha	S00r-3310	tick	-14.87	-6.01	157	4.03	2.59	4.07	1	grenade	squad-8	3	bot-45	bot-68	24.50	w
246333	bot-68	bravo	A00m-3420	state	-17.14	18.57	154	2.41	1.72	23.32	5	seek	squad-17	0	bot-68	bot-59	24.58	w
246489	bot-68	bravo	A00m-342G	latches	-17.14	18.57	134	0.00	0.00		0		squad-17	0	bot-68	bot-65	17.32	w
246593	bot-47	alpha	S00r-4410	tick	-3.30	9.72	303	1.83	1.89	20.22	4	seek	squad-8	1	bot-45	bot-31	16.11	w
246593	bot-48	alpha	S00m-4330	tick	-2.48	10.40	308	2.16	1.69	20.03	4	seek	squad-8	4	bot-45	bot-68	16.89	w
246593	bot-66	alpha	A00r-4310	tick	-19.20	7.92	43	0.00	0.00		0		squad-8	5	bot-45	bot-60	41.64	y
246593	bot-67	alpha	S00m-4420	tick	-4.15	10.45	315	1.49	1.90	19.37	4	seek	squad-8	6	bot-45	bot-68	15.40	w
246685	bot-22	alpha	D00m--000	tick	9.50	9.09	237	0.00	0.00	31.38	0		squad-6	-1	bot-65	bot-40	30.65	w
246685	bot-31	bravo	A00r-2310	state	10.17	0.99	255	2.40	0.89	15.99	6	seek	squad-7	0	bot-31	bot-52	18.12	w
246685	bot-45	alpha	S00r-4320	tick	-19.88	16.58	49	2.76	2.88	5.52	2	seek	squad-8	0	bot-45	bot-31	33.96	w
246685	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	55.54	r
246685	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	39.55	w
246809	bot-65	alpha	S00r-4410	tick	0.49	17.65	65	2.22	1.71	19.06	7	seek	squad-6	0	bot-65	bot-60	19.31	w
246809	bot-68	bravo	S00m-3420	state+latches	-17.14	18.57	134	0.00	0.00		0		squad-17	0	bot-68	bot-65	17.62	w
246919	bot-31	bravo	A00r-231G	latches	10.17	0.99	252	0.00	0.00		0		squad-7	0	bot-31	bot-59	25.87	w
246919	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	53.82	r
246919	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	38.60	w
246919	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	52.35	r
246919	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	40.72	w
247093	bot-31	bravo	S00r-2310	state+latches	10.17	0.99	252	0.00	0.00		0		squad-7	0	bot-31	bot-59	25.88	w
247216	bot-66	alpha	C00r-4310	state	-19.20	7.92	43	0.00	0.00		0		squad-8	5	bot-45	bot-60	41.64	y
247326	bot-65	alpha	P00r-4410	state	0.88	17.44	115	2.26	0.44	18.80	7	seek	squad-6	0	bot-65	bot-60	19.05	w
247326	bot-66	alpha	C00r-4312	latches	-19.20	7.92	43	0.00	0.00		0		squad-8	5	bot-45	bot-68	12.03	y
247326	bot-68	bravo	A00m-3420	state	-16.92	18.14	92	2.41	0.48	16.68	17	seek	squad-17	0	bot-68	bot-65	17.91	w
247439	bot-52	alpha	H00r-3110	tick	-4.05	-8.69	98	0.00	1.65	0.31	0	grenade	squad-8	2	bot-45	bot-31	17.20	w
247439	bot-59	alpha	S00r-3310	tick	-14.01	-8.40	167	4.31	2.54	3.43	1	grenade	squad-8	3	bot-45	bot-68	26.49	w
247439	bot-68	bravo	A00m-342G	latches	-16.92	18.14	92	0.00	0.00		0		squad-17	0	bot-68	bot-65	18.03	w
247593	bot-47	alpha	S00r-4410	tick	-4.01	9.43	270	1.28	0.77	19.80	4	seek	squad-8	1	bot-45	bot-31	16.45	w
247593	bot-48	alpha	S00m-4330	tick	-3.35	10.60	284	0.36	0.89	19.23	4	seek	squad-8	4	bot-45	bot-68	15.56	w
247593	bot-67	alpha	S00m-4420	tick	-5.28	10.39	254	2.59	1.13	18.65	4	seek	squad-8	6	bot-45	bot-68	14.08	w
247593	bot-68	bravo	S00m-3420	state+latches	-16.92	18.14	92	0.00	0.00		0		squad-17	0	bot-68	bot-65	18.11	w
247731	bot-22	alpha	D00m--000	tick	9.50	9.09	237	0.00	0.00	31.38	0		squad-6	-1	bot-65	bot-40	30.65	w
247731	bot-45	alpha	S00r-4320	tick	-18.70	16.65	87	2.33	1.18	4.65	2	seek	squad-8	0	bot-45	bot-31	32.95	w
247731	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	54.40	r
247731	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	38.41	w
247928	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	52.48	r
247928	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	37.26	w
247928	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	51.02	r
247928	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	39.40	w
248112	bot-31	bravo	S00r-2310	tick	10.17	0.99	247	0.00	0.00		0		squad-7	0	bot-31	bot-59	26.38	w
248112	bot-45	alpha	E00r-3320	state+ammo	-17.95	16.69	41	2.38	0.75	4.18	2	seek	squad-8	0	bot-45	bot-31	32.30	w
248237	bot-45	alpha	E00r-3321	latches	-18.21	16.34	64	4.58	0.44	2.59	1	flee	squad-6	-1	bot-65	bot-68	1.87	y
248237	bot-68	bravo	A00m-3420	state	-16.39	17.34	128	2.40	0.96	17.14	16	seek	squad-17	0	bot-68	bot-65	18.38	w
248348	bot-65	alpha	P00r-4410	tick	2.10	16.39	107	2.13	1.61	35.43	7	patrolReentry	squad-6	0	bot-65	bot-31	17.50	w
248348	bot-66	alpha	C00r-4312	tick	-19.20	7.92	43	0.00	0.00		0		squad-6	6	bot-65	bot-68	11.45	y
248465	bot-52	alpha	H00r-3110	tick	-4.05	-8.69	98	0.00	0.00	0.31	0	grenade	squad-6	2	bot-65	bot-31	17.20	w
248465	bot-59	alpha	S00r-3310	tick	-13.56	-11.26	175	4.08	2.89	3.51	1	grenade	squad-6	3	bot-65	bot-68	28.58	f
248514	bot-68	bravo	C00m-3420	state	-16.38	17.36	168	0.00	0.02		0		squad-17	0	bot-68	bot-59	28.75	y
248622	bot-47	alpha	S00r-4410	tick	-5.26	9.55	307	2.63	1.26	18.71	4	seek	squad-6	1	bot-65	bot-31	17.52	w
248622	bot-48	alpha	S00m-4330	tick	-4.39	10.68	311	1.94	1.04	18.38	4	seek	squad-6	5	bot-65	bot-68	13.82	w
248622	bot-67	alpha	S00m-4420	tick	-7.03	10.72	321	2.42	1.78	17.27	3	seek	squad-6	7	bot-65	bot-68	11.58	w
248622	bot-68	bravo	C00m-3422	latches	-16.38	17.36	188	0.00	0.00		0		squad-17	0	bot-68	bot-45	3.17	y
248795	bot-22	alpha	D00m--000	tick	9.50	9.09	237	0.00	0.00	31.38	0		squad-6	-1	bot-65	bot-40	30.65	w
248795	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	55.11	r
248795	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	39.12	w
248941	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	54.09	r
248941	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	38.82	w
248941	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	52.66	r
248941	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	41.09	w
249038	bot-68	bravo	C00m-3322	health	-16.36	17.37	228	0.00	0.03		0		squad-17	0	bot-68	bot-45	4.37	y
249175	bot-31	bravo	S00r-2310	tick	10.17	0.99	231	0.00	0.00		0		squad-7	0	bot-31	bot-59	27.55	w
249251	bot-45	alpha	C00r-3320	state+latches	-19.60	14.45	48	0.00	2.34		0		squad-6	4	bot-65	bot-68	4.37	y
249251	bot-68	bravo	E00m-3220	state+health+latches	-16.36	17.37	228	0.00	0.00		0		squad-17	0	bot-68	bot-45	4.37	y
249362	bot-45	alpha	C00r-3322	latches	-19.59	14.47	49	0.66	0.02		0		squad-6	4	bot-65	bot-68	4.60	y
249362	bot-65	alpha	P00r-4410	tick	3.22	15.73	175	2.41	1.30	34.77	6	patrolReentry	squad-6	0	bot-65	bot-31	16.44	w
249362	bot-66	alpha	C00r-4312	tick	-19.20	7.92	43	0.00	0.00		0		squad-6	6	bot-65	bot-68	11.70	y
249362	bot-68	bravo	E00m-3229	latches	-15.86	17.53	229	4.96	0.52	4.66	1	muzzleRecovery	squad-17	0	bot-68	bot-45	4.58	y
249475	bot-52	alpha	H00r-3110	tick	-4.05	-8.69	98	0.00	0.00	0.31	0	grenade	squad-6	2	bot-65	bot-31	17.20	w
249475	bot-59	alpha	S00r-3310	tick	-13.84	-13.60	194	4.09	2.36	3.76	1	grenade	squad-6	3	bot-65	bot-68	31.00	f
249475	bot-68	bravo	E00m-3120	health+latches	-15.61	17.59	231	4.99	0.25	4.91	2	flee	squad-17	0	bot-68	bot-45	4.83	y
249609	bot-68	bravo	E00m-3129	latches	-15.38	17.63	232	4.81	0.24	4.67	2	flee	squad-17	0	bot-68	bot-45	5.05	y
249724	bot-45	alpha	C00r-2322	ammo	-19.59	14.47	53	0.00	0.00		0		squad-6	4	bot-65	bot-68	5.27	y
249724	bot-47	alpha	S00r-4410	tick	-6.72	10.08	280	2.53	1.55	17.23	3	seek	squad-6	1	bot-65	bot-31	19.07	w
249724	bot-48	alpha	S00m-4330	tick	-5.68	10.40	288	3.41	1.32	17.63	4	seek	squad-6	5	bot-65	bot-68	12.21	w
249724	bot-67	alpha	S00m-4420	tick	-8.36	11.04	288	2.15	1.37	16.21	3	seek	squad-6	7	bot-65	bot-68	9.75	w
249840	bot-22	alpha	D00m--000	tick	9.50	9.09	237	0.00	0.00	31.38	0		squad-6	-1	bot-65	bot-40	30.65	w
249840	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	55.94	r
249840	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	39.95	w
249958	bot-45	alpha	E00r-2220	state+health+latches	-19.59	14.47	54	0.00	0.00		0		squad-6	4	bot-65	bot-68	5.49	y
249958	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	54.45	r
249958	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	39.17	w
249958	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	53.02	r
249958	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	41.48	w
249958	bot-66	alpha	C21r-4312	tier+score	-19.20	7.92	43	0.00	0.00		0		squad-6	6	bot-65	bot-68	12.37	y
249958	bot-67	alpha	S21m-4420	tier+score	-8.57	11.10	288	2.14	0.21	16.04	3	seek	squad-6	7	bot-65	bot-68	9.32	w
250089	bot-47	alpha	S21r-4410	tier+score	-7.10	10.16	295	2.47	0.39	16.89	3	seek	squad-6	1	bot-65	bot-31	19.45	w
250089	bot-48	alpha	S21m-4330	tier+score	-6.05	10.38	275	2.75	0.38	17.37	3	seek	squad-6	5	bot-65	bot-68	11.55	w
250089	bot-67	alpha	M21m-4420	state	-8.57	11.10	288	2.14	0.00	16.04	3	seek	squad-6	7	bot-65	bot-68	9.32	w
250089	bot-68	bravo	E00m-2129	ammo	-14.52	17.87	231	4.11	0.89	3.79	2	flee	squad-17	0	bot-68	bot-45	6.14	y
250202	bot-31	bravo	S00r-2310	tick	10.17	0.99	302	0.00	0.00		0		squad-7	0	bot-31	bot-59	28.82	w
250202	bot-45	alpha	E00r-2129	health+latches	-19.47	13.74	52	4.92	0.74	4.55	1	flee	squad-6	4	bot-65	bot-68	6.34	y
250202	bot-47	alpha	S32r-4410	tier+score	-7.22	10.18	307	2.44	0.12	16.78	3	seek	squad-6	1	bot-65	bot-31	19.57	w
250202	bot-48	alpha	S32m-4330	tier+score	-6.15	10.46	288	2.52	0.13	17.24	3	seek	squad-6	5	bot-65	bot-68	11.32	w
250202	bot-66	alpha	C32r-4312	tier+score	-19.20	7.92	43	0.00	0.00		0		squad-6	6	bot-65	bot-68	12.69	y
250202	bot-67	alpha	M32m-4420	tier+score	-9.12	11.08	268	5.47	0.55	10.79	3	medic	squad-6	7	bot-65	bot-68	8.88	w
250202	bot-68	bravo	E10m-2129	tier	-14.36	17.91	230	2.86	0.17	3.62	2	flee	squad-17	0	bot-68	bot-45	6.46	y
250332	bot-45	alpha	E32r-2129	tier+score	-19.41	13.50	51	4.87	0.25	4.30	1	flee	squad-6	4	bot-65	bot-68	6.61	y
250441	bot-65	alpha	P00r-4410	tick	3.58	14.71	141	2.40	1.08	34.98	6	patrolReentry	squad-6	0	bot-65	bot-31	15.28	w
250441	bot-68	bravo	E10m-2029	health	-14.05	18.00	228	2.80	0.31	3.31	2	flee	squad-17	0	bot-68	bot-45	7.00	y
250583	bot-45	alpha	P32r-2120	state+latches	-19.37	13.26	48	4.93	0.25		0		squad-6	4	bot-65		6.87	y
250583	bot-68	bravo	D00m--000	state+tier+ammo+packs+latches	-14.05	18.00	228	0.00	0.00	3.31	2	flee	squad-17	0	bot-68	bot-45	7.00	y
250583	bot-52	alpha	H00r-3110	tick	-4.05	-8.69	98	0.00	0.00	0.31	0	grenade	squad-6	2	bot-65	bot-31	16.90	w
250583	bot-59	alpha	P00r-3310	state	-14.09	-15.21	183	4.10	1.63		0		squad-6	3	bot-65		32.98	f
250583	bot-66	alpha	A32r-4310	state+latches	-19.20	7.92	43	0.00	0.00		0		squad-6	6	bot-65		12.99	y
250702	bot-26	alpha	D00r--000	tick	10.34	9.64	239	0.00	0.00	11.26	0		squad-6	-1	bot-65	bot-27	12.28	w
250702	bot-45	alpha	E32r-4120	state+ammo	-19.33	13.02	48	4.76	0.24		0		squad-6	4	bot-65		7.14	y
250818	bot-45	alpha	E32r-4129	latches	-19.05	13.45	48	5.10	0.51	4.81	4	flee	squad-6	4	bot-65	bot-31	31.28	w
250926	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	55.56	r
250926	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	39.58	w
250991	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	53.81	r
250991	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	38.52	w
250991	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	52.40	r
250991	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	40.88	w
251044	bot-45	alpha	E10r-4129	tier+score	-18.63	14.13	48	5.09	0.80	4.12	4	flee	squad-6	4	bot-65	bot-31	30.85	w
251155	bot-59	alpha	E00r-3210	state+health	-14.05	-16.37	175	4.07	1.17		0		squad-6	3	bot-65	bot-31	28.90	w
251155	bot-66	alpha	E32r-4210	state+health	-19.20	7.92	43	0.00	0.00		0		squad-6	6	bot-65	bot-60	41.64	y
251273	bot-31	bravo	S00r-2310	tick	8.97	0.92	247	2.40	1.20	15.50	8	seek	squad-7	0	bot-31	bot-59	29.18	w
251273	bot-47	alpha	S32r-4410	tick	-8.24	10.47	310	1.61	1.06	15.81	3	seek	squad-6	1	bot-65	bot-31	19.60	w
251273	bot-48	alpha	S32m-4330	tick	-7.12	11.04	311	2.11	1.12	10.16	3	seek	squad-6	5	bot-65	bot-31	18.91	w
251273	bot-59	alpha	E00r-3219	latches	-14.48	-16.75	175	5.65	0.56	3.03	1	flee	squad-6	3	bot-65	bot-31	29.08	w
251273	bot-66	alpha	E32r-4219	latches	-19.41	7.81	64	2.33	0.23	3.24	1	flee	squad-6	6	bot-65	bot-60	41.76	y
251273	bot-67	alpha	M32m-4420	tick	-11.64	11.64	303	5.29	2.59	7.49	3	medic	squad-6	7	bot-65	bot-31	22.97	w
251410	bot-47	alpha	C32r-4410	state	-8.24	10.47	310	1.61	0.00	15.81	3	seek	squad-6	1	bot-65	bot-31	19.60	w
251529	bot-47	alpha	C32r-4412	latches	-8.51	10.78	319	4.07	0.41	2.58	1	cover	squad-6	1	bot-65	bot-31	19.69	w
251529	bot-65	alpha	P00r-4410	tick	4.62	14.44	89	2.40	1.08	34.25	5	patrolReentry	squad-6	0	bot-65	bot-31	14.21	w
251672	bot-52	alpha	H00r-3110	tick	-4.05	-8.69	160	0.00	0.00	0.31	0	grenade	squad-6	2	bot-65	bot-31	15.89	w
251720	bot-26	alpha	D00r--000	tick	10.34	9.64	239	0.00	0.00	11.26	0		squad-6	-1	bot-65	bot-27	12.28	w
251829	bot-45	alpha	E32r-4129	tier+score	-17.51	15.81	48	4.12	2.02	2.74	4	flee	squad-6	4	bot-65	bot-31	29.81	w
251944	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	53.34	r
251944	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	37.35	w
251998	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	51.65	r
251998	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	36.40	w
251998	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	50.20	r
251998	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	38.61	w
252094	bot-47	alpha	S32r-4410	state+latches	-9.26	12.11	341	4.21	1.52	1.14	1	cover	squad-6	1	bot-65	bot-31	20.34	w
252094	bot-47	alpha	P32r-4410	state	-9.26	12.11	341	4.21	0.00	1.14	1	cover	squad-6	1	bot-65	bot-31	20.34	w
252214	bot-47	alpha	C32r-4410	state	-9.33	12.29	337	4.19	0.19	47.46	0		squad-6	1	bot-65		20.43	w
252354	bot-31	bravo	S00r-2310	tick	7.55	0.85	267	2.40	1.43	14.18	8	seek	squad-7	0	bot-31	bot-59	30.93	w
252354	bot-47	alpha	C32r-4412	latches	-9.76	12.12	311	4.61	0.46	8.51	2	cover	squad-6	1	bot-65	bot-31	20.53	w
252354	bot-48	alpha	S32m-4330	tick	-8.47	11.43	285	2.47	1.41	8.91	3	seek	squad-6	5	bot-65	bot-31	19.09	w
252354	bot-59	alpha	E00r-3219	tick	-16.60	-18.64	175	2.60	2.84	0.19	1	flee	squad-6	3	bot-65	bot-31	30.84	w
252354	bot-66	alpha	E32r-4219	tick	-20.64	7.13	103	2.58	1.40	1.84	1	flee	squad-6	6	bot-65	bot-31	29.41	y
252354	bot-67	alpha	M32m-4420	tick	-14.13	13.47	321	5.90	3.09	4.44	1	medic	squad-6	7	bot-65	bot-31	24.81	f
252498	bot-69	bravo	P00r-0410	initial	-10.75	13.75	0	0.00			0			-1				-
252620	bot-31	bravo	A00r-2310	state	7.43	0.84	254	2.40	0.12	14.07	8	seek	squad-7	0	bot-31	bot-59	31.03	w
252620	bot-59	alpha	E00r-3210	latches	-16.60	-18.64	175	0.00	0.00		0		squad-6	3	bot-65	bot-31	30.93	w
252620	bot-65	alpha	S00r-4410	state	5.91	14.40	120	2.40	1.29	33.21	5	patrolReentry	squad-6	0	bot-65	bot-31	13.69	w
252620	bot-69	bravo	S33r-4410	state+tier+score+ammo	-10.75	13.75	0	0.00	0.00		0		squad-17	0				-
252795	bot-26	alpha	D00r--000	tick	10.34	9.64	239	0.00	0.00	11.26	0		squad-6	-1	bot-65	bot-27	12.28	w
252795	bot-47	alpha	E32r-4410	state+latches	-10.18	11.93	311	4.52	0.45	8.07	2	cover	squad-6	1	bot-65	bot-69	2.15	y
252795	bot-48	alpha	C32m-4330	state	-8.70	11.50	311	2.43	0.24	8.70	3	seek	squad-6	5	bot-65	bot-31	19.22	w
252795	bot-52	alpha	H00r-3110	tick	-4.05	-8.69	282	0.00	0.00	0.31	0	grenade	squad-6	2	bot-65	bot-31	14.92	w
252920	bot-45	alpha	E21r-4129	tier+score	-16.76	18.14	48	5.06	2.46	2.00	2	flee	squad-6	4	bot-65	bot-31	29.61	w
252920	bot-47	alpha	E00r-4411	tier+score+latches	-10.51	11.66	337	4.01	0.43	3.29	1	flee	squad-6	1	bot-65	bot-69	2.00	y
252920	bot-48	alpha	C00m-4332	tier+score+latches	-9.09	11.30	319	3.81	0.44	8.66	2	cover	squad-6	5	bot-65	bot-69	2.93	y
252920	bot-52	alpha	H00r-3210	health	-4.05	-8.69	293	0.00	0.00	0.31	0	grenade	squad-6	2	bot-65	bot-31	14.92	w
252920	bot-66	alpha	E00r-4219	tier+score	-21.14	6.86	77	3.06	0.57	1.27	1	flee	squad-6	6	bot-65	bot-69	13.77	y
252920	bot-67	alpha	M00m-4420	tier+score	-14.79	14.46	329	5.99	1.19	3.75	1	medic	squad-6	7	bot-65	bot-31	25.80	w
252920	bot-69	bravo	E33r-4410	state	-10.73	13.46	334	2.56	0.29	9.06	5	seek	squad-17	0				-
253073	bot-31	bravo	A00r-231G	latches	7.43	0.84	285	0.00	0.00		0		squad-7	0	bot-31	bot-67	26.07	w
253073	bot-57	bravo	P00r-4320	tick	33.17	32.95	92	0.00	0.00		0		squad-15	0	bot-57	bot-45	52.32	r
253073	bot-58	bravo	P00r-4310	tick	32.01	31.64	183	0.00	0.00		0		squad-15	1	bot-57	bot-45	50.84	r
253073	bot-60	bravo	P00r-4420	tick	17.82	25.96	314	0.00	0.00		0		squad-15	4	bot-57	bot-45	35.66	w
253073	bot-61	bravo	P00m-4330	tick	17.99	28.01	311	0.00	0.00		0		squad-15	5	bot-57	bot-45	36.33	w
253073	bot-62	bravo	P00r-4410	tick	30.39	31.96	99	0.00	0.00		0		squad-15	2	bot-57	bot-45	49.36	w
253073	bot-63	bravo	P00r-4410	tick	18.83	29.93	331	0.00	0.00		0		squad-15	3	bot-57	bot-45	37.70	w
253073	bot-69	bravo	E33r-441H	latches	-10.27	13.59	321	4.71	0.47	0.55	1	flee	squad-17	0		bot-67	4.60	w
253196	bot-31	bravo	S00r-2310	state+latches	7.43	0.84	285	0.00	0.00		0		squad-7	0	bot-31	bot-67	26.07	w
253196	bot-31	bravo	P00r-2310	state	7.43	0.84	285	0.00	0.00		0		squad-7	0	bot-31	bot-67	26.07	w
253196	bot-45	alpha	E00r-4129	tier+score	-17.23	18.17	48	4.96	0.47	1.53	1	flee	squad-6	4	bot-65	bot-31	29.93	w
253196	bot-59	alpha	H00r-3210	state	-16.59	-18.63	175	1.94	0.01		0		squad-6	3	bot-65	bot-31	30.93	w
253196	bot-69	bravo	E33r-4411	latches	-10.00	13.67	321	5.71	0.28	0.26	1	flee	squad-17	0		bot-67	5.00	w
253403	bot-69	bravo	C33r-4410	state+latches	-9.95	13.67	321	1.05	0.05		0		squad-17	0		bot-67	5.46	w
253521	bot-69	bravo	C32r-4412	score+latches	-9.58	13.37	347	4.73	0.48	8.48	17	cover	squad-17	0		bot-67	6.14	w
253647	bot-65	alpha	S00r-4410	tick	6.93	14.37	236	2.24	1.02	17.69	11	seek	squad-6	0	bot-65	bot-31	13.60	w
253764	bot-66	alpha	E00r-4210	latches	-22.06	6.36	61	0.00	1.05		0		squad-6	6	bot-65	bot-69	15.51	y
253911	bot-26	alpha	D00r--000	tick	10.34	9.64	239	0.00	0.00	11.26	0		squad-6	-1	bot-65	bot-27	12.28	w
253911	bot-59	alpha	H00r-3310	health	-16.56	-18.62	175	0.00	0.03		0		squad-6	3	bot-65	bot-31	30.90	w
254038	bot-45	alpha	E00r-4120	latches	-18.47	18.19	48	1.07	1.24		0		squad-6	4	bot-65	bot-31	31.20	w
