t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve
151267	bot-1	alpha	E00r-2110	latches	8.90	32.43	241	1.64	0.05	2.35	1	flee		-1		bot-4	13.83	y	0	10	81
151304	bot-1	alpha	E00r-2119	latches	8.93	32.62	241	5.06	0.19	2.16	1	flee		-1		bot-4	13.86	y	0	10	81
151388	bot-3	alpha	U00m-3420	tick	15.89	-28.96	109	4.08	4.09	10.20	2	pursue		-1		bot-2	16.26	y	0	15	101
151408	bot-4	bravo	F34r-1420	state+ammo	-3.25	25.75	59	0.00	0.00		0			-1		bot-1	14.25	y	0	1	35
151428	bot-1	alpha	D00r--000	state+ammo+health+packs+latches	9.00	33.14	239	5.06	0.53	1.63	1	flee		-1		bot-4	14.25	y	0	9	81
151428	bot-4	bravo	S10r-R420	state+tier+score+ammo	-3.23	25.76	60	1.32	0.03	14.30	2	seek		-1				-	0	1	35
151428	bot-6	bravo	H33r-3310	score	-0.97	32.66	137	0.00	0.00		0			-1				-	0	5	35
151453	bot-2	bravo	H00r-4420	health	31.04	-34.24	265	0.00	0.00		0			-1		bot-3	15.88	y	0	7	23
151453	bot-4	bravo	C10r-R420	state	-3.25	25.79	60	1.48	0.04	4.96	2	cover		-1				-	0	1	35
151478	bot-4	bravo	C10r-R422	latches	-3.28	25.82	60	1.48	0.04	4.93	2	cover		-1				-	0	1	35
151673	bot-2	bravo	A00r-4420	state	31.04	-34.24	286	0.00	0.00		0			-1		bot-3	14.99	y	0	7	23
151722	bot-2	bravo	F00r-4420	state	31.04	-34.24	289	0.00	0.00		0			-1		bot-3	14.80	y	0	6	23
151722	bot-3	alpha	U10m-3420	tier	17.20	-29.36	109	4.08	1.36	8.84	2	pursue		-1		bot-2	14.81	y	0	15	101
151745	bot-2	bravo	A00r-4420	state	31.04	-34.24	289	0.00	0.00		0			-1		bot-3	14.68	y	0	6	23
151808	bot-5	alpha	U00r-4410	tick	15.11	-33.25	93	4.08	4.32	10.12	3	pursue		-1		bot-2	16.24	y	0	19	101
151985	bot-6	bravo	H33r-3410	health	-0.97	32.66	112	0.00	0.00		0			-1				-	0	5	35
152063	bot-2	bravo	F00r-4420	state	31.04	-34.24	290	0.00	0.00		0			-1		bot-3	13.40	y	0	6	23
152086	bot-2	bravo	F00r-3420	ammo	31.04	-34.24	290	0.00	0.00		0			-1		bot-3	13.29	y	0	5	23
152106	bot-2	bravo	A00r-3420	state	31.04	-34.24	290	0.00	0.00		0			-1		bot-3	13.20	y	0	5	23
152223	bot-6	bravo	C33r-3410	state	-0.99	32.65	99	1.48	0.03	4.35	1	cover		-1				-	0	5	35
152240	bot-6	bravo	C33r-3412	latches	-1.02	32.65	102	1.48	0.03	4.33	1	cover		-1				-	0	5	35
152403	bot-4	bravo	C33r-R422	tier+score	-5.70	28.62	74	4.57	3.71	1.25	2	cover		-1				-	0	1	35
152437	bot-1	alpha	D00r--000	tick	9.00	33.14	239	5.06	0.00	1.63	1	flee		-1		bot-4	14.25	y	0	9	81
152437	bot-2	bravo	F00r-3420	state	31.04	-34.24	290	0.00	0.00		0			-1		bot-3	11.84	y	0	4	23
152454	bot-2	bravo	A00r-3420	state	31.04	-34.24	290	0.00	0.00		0			-1		bot-3	11.77	y	0	4	23
152616	bot-4	bravo	G33r-R422	state	-6.18	29.53	82	0.00	1.03		0			-1				-	0	1	35
152739	bot-3	alpha	U10m-3420	tick	21.16	-30.57	110	4.08	4.15	4.72	2	pursue		-1		bot-2	10.64	y	0	15	101
152804	bot-2	bravo	F00r-2420	state+ammo	31.04	-34.24	290	0.00	0.00		0			-1		bot-3	10.43	y	0	3	23
152821	bot-2	bravo	A00r-2420	state	31.04	-34.24	290	0.00	0.00		0			-1		bot-3	10.28	y	0	3	23
152821	bot-5	alpha	U00r-4410	tick	19.24	-33.25	95	4.08	4.13	6.00	2	pursue		-1		bot-2	11.94	y	0	19	101
153171	bot-2	bravo	F00r-2420	state	31.04	-34.24	289	0.00	0.00		0			-1		bot-3	8.93	y	0	2	23
153171	bot-3	alpha	U10m-3320	health	22.73	-31.37	109	4.08	1.76	2.96	1	pursue		-1		bot-2	8.95	y	0	15	101
153171	bot-5	alpha	U21r-4410	tier+score	20.66	-33.25	95	4.08	1.43	4.59	2	pursue		-1		bot-2	10.58	y	0	19	101
153189	bot-2	bravo	A00r-2420	state	31.04	-34.24	289	0.00	0.00		0			-1		bot-3	8.80	y	0	2	23
153189	bot-3	alpha	U21m-3320	tier+score	22.80	-31.40	109	4.08	0.08	2.89	1	pursue		-1		bot-2	8.83	y	0	15	101
153241	bot-4	bravo	G33r-4422	ammo	-6.25	29.75	39	0.00	0.23		0			-1				-	0	7	29
153241	bot-6	bravo	G33r-3412	state	-4.95	31.81	262	0.00	4.02		0			-1				-	0	5	35
153454	bot-1	alpha	D00r--000	tick	9.00	33.14	239	5.06	0.00	1.63	1	flee		-1		bot-4	14.25	y	0	9	81
153520	bot-2	bravo	F00r-1420	state+ammo	31.04	-34.24	287	0.00	0.00		0			-1		bot-3	7.47	y	0	1	23
153520	bot-3	alpha	C32m-3120	state+tier+score+health	23.88	-31.96	107	4.57	1.22	9.09	2	cover		-1		bot-2	7.50	y	0	14	101
153520	bot-5	alpha	U32r-4410	tier+score	22.09	-33.25	96	4.08	1.43	3.20	2	pursue		-1		bot-2	9.10	y	0	19	101
153539	bot-2	bravo	A10r-1420	state+tier	31.04	-34.24	288	0.00	0.00		0			-1		bot-3	7.53	y	0	1	23
153539	bot-3	alpha	C32m-3122	latches	23.84	-31.88	108	4.57	0.09	9.00	2	cover		-1		bot-2	7.55	y	0	14	101
153855	bot-2	bravo	A10r-1320	health	31.04	-34.24	294	0.00	0.00		0			-1		bot-3	8.61	y	0	1	23
153888	bot-2	bravo	A10r-R320	ammo	31.04	-34.24	294	0.00	0.00		0			-1		bot-3	8.74	y	0	0	23
153888	bot-3	alpha	D00m--000	state+tier+score+ammo+health+packs+latches	23.08	-30.66	114	4.57	1.44	7.59	2	cover		-1		bot-2	8.63	y	0	12	101
153888	bot-5	alpha	U34r-4410	score	23.54	-33.47	96	4.08	1.47	1.74	1	pursue		-1		bot-2	7.70	y	0	19	101
153937	bot-4	bravo	S00r-4420	state+tier+score+latches	-6.25	29.46	75	1.32	0.29	16.33	3	seek		-1				-	0	7	29
153937	bot-6	bravo	G32r-3412	score	-5.25	31.75	45	0.00	0.30		0			-1				-	0	5	35
153971	bot-4	bravo	C32r-4420	state+tier+score	-6.25	29.51	80	1.48	0.05	16.32	3	seek		-1				-	0	7	29
153994	bot-4	bravo	G32r-4422	state+latches	-6.25	29.70	85	0.00	0.19		0			-1				-	0	7	29
154271	bot-4	bravo	S00r-4420	state+tier+score+latches	-6.25	29.68	78	1.32	0.02	16.39	4	seek		-1				-	0	7	29
154271	bot-6	bravo	G00r-3412	tier+score	-6.25	30.75	100	0.00	1.41		0			-1				-	0	5	35
154459	bot-1	alpha	D00r--000	tick	9.00	33.14	239	5.06	0.00	1.63	1	flee		-1		bot-4	14.25	y	0	9	81
154459	bot-4	bravo	P00r-4420	state	-6.25	29.43	87	1.32	0.25	16.45	8	patrol		-1				-	0	7	29
154889	bot-2	bravo	A10r-R320	tick	31.04	-34.24	271	0.00	0.00		0			-1		bot-5	6.08	y	0	0	23
154889	bot-3	alpha	D00m--000	tick	23.08	-30.66	114	4.57	0.00	7.59	2	cover		-1		bot-2	8.63	y	0	12	101
154889	bot-5	alpha	U34r-4410	tick	24.97	-34.12	91	0.00	1.56		0			-1		bot-2	6.08	y	0	19	101
155224	bot-2	bravo	A00r-R420	tier+health	31.04	-34.24	271	0.00	0.00		0			-1		bot-5	6.08	y	0	0	23
155322	bot-6	bravo	G00r-3412	tick	-6.25	30.75	94	0.00	0.00		0			-1				-	0	5	35
155411	bot-6	bravo	S00r-3410	state+latches	-6.25	30.84	81	2.40	0.09	15.50	4	seek		-1				-	0	5	35
155457	bot-1	alpha	P00r-0410	state+ammo+health+packs	-8.25	-28.75	0	0.00	64.25		0			-1				-	0	0	22
155538	bot-1	alpha	S00r-2410	state+ammo	-8.15	-28.59	5	2.40	0.19	54.56	8	seek		-1				-	0	9	81
155538	bot-4	bravo	P00r-4420	tick	-6.41	26.87	157	2.40	2.56	17.37	8	patrol		-1				-	0	7	29
155710	bot-2	bravo	F00r-4420	state+ammo	31.04	-34.24	271	0.00	0.00		0			-1		bot-5	6.08	y	0	6	16
155710	bot-5	alpha	U35r-4310	score+health	24.97	-34.12	91	0.00	0.00		0			-1		bot-2	6.08	y	0	19	101
155751	bot-2	bravo	A00r-4420	state	31.04	-34.24	271	0.00	0.00		0			-1		bot-5	6.08	y	0	6	16
155973	bot-3	alpha	D00m--000	tick	23.08	-30.66	114	4.57	0.00	7.59	2	cover		-1		bot-2	8.63	y	0	12	101
156071	bot-2	bravo	F00r-3420	state+ammo	31.04	-34.24	271	0.00	0.00		0			-1		bot-5	6.08	y	0	5	16
156071	bot-5	alpha	E36r-4110	state+score+health	24.81	-33.97	91	5.06	0.22	6.92	1	flee		-1		bot-2	6.08	y	0	18	101
156104	bot-2	bravo	A10r-3420	state+tier	31.04	-34.24	272	0.00	0.00		0			-1		bot-5	6.24	y	0	5	16
156104	bot-5	alpha	E36r-4119	latches	24.68	-33.86	92	5.06	0.17	6.75	1	flee		-1		bot-2	6.24	y	0	18	101
156226	bot-5	alpha	E35r-4119	score	24.24	-33.44	95	5.06	0.61	6.14	1	flee		-1		bot-2	6.57	y	0	17	101
156262	bot-2	bravo	A10r-3320	health	31.04	-34.24	277	0.00	0.00		0			-1		bot-5	6.85	y	0	5	16
156434	bot-2	bravo	F10r-3320	state	31.04	-34.24	281	0.00	0.00		0			-1		bot-5	7.60	y	0	4	16
156434	bot-6	bravo	S00r-3410	tick	-4.53	31.80	77	2.40	1.97	13.60	3	seek		-1				-	0	5	35
156471	bot-2	bravo	A10r-3320	state	31.04	-34.24	281	0.00	0.00		0			-1		bot-5	7.73	y	0	4	16
156522	bot-5	alpha	E34r-3119	score+ammo	23.14	-32.42	102	5.06	1.50	4.64	1	flee		-1		bot-2	7.89	y	0	15	101
156567	bot-1	alpha	S00r-2410	tick	-6.90	-26.60	4	2.40	2.35	52.47	8	seek		-1				-	0	9	81
156567	bot-4	bravo	P00r-4420	tick	-6.55	24.53	190	2.40	2.35	18.48	8	patrol		-1				-	0	7	29
156791	bot-2	bravo	F10r-2320	state+ammo	31.04	-34.24	287	0.00	0.00		0			-1		bot-5	9.19	y	0	3	16
156854	bot-2	bravo	A10r-2320	state	31.04	-34.24	287	0.00	0.00		0			-1		bot-5	9.32	y	0	3	16
156880	bot-1	alpha	A00r-2410	state	-6.54	-26.01	38	0.00	0.69		0			-1		bot-2	38.47	y	0	9	81
156973	bot-3	alpha	D00m--000	tick	23.08	-30.66	114	4.57	0.00	7.59	2	cover		-1		bot-2	8.63	y	0	12	101
157134	bot-2	bravo	F10r-2320	state	31.04	-34.24	291	0.00	0.00		0			-1		bot-5	10.78	y	0	2	16
157159	bot-2	bravo	A10r-2320	state	31.04	-34.24	291	0.00	0.00		0			-1		bot-5	10.91	y	0	2	16
157339	bot-5	alpha	E34r-2119	ammo	20.12	-29.60	113	5.06	4.14	0.51	1	flee		-1		bot-2	11.70	y	0	10	101
157397	bot-1	alpha	F00r-2410	state	-6.54	-26.01	102	0.00	0.00		0			-1		bot-2	38.47	y	0	8	81
157419	bot-1	alpha	A00r-2410	state	-6.54	-26.01	102	0.00	0.00		0			-1		bot-2	38.47	y	0	8	81
157419	bot-6	bravo	P00r-3410	state	-2.29	32.27	83	2.40	2.29	11.31	9	patrol		-1				-	0	5	35
157456	bot-5	alpha	E34r-2110	latches	19.90	-29.39	114	0.00	0.29		0			-1		bot-2	12.17	y	0	10	101
157486	bot-2	bravo	F10r-1320	state+ammo	31.04	-34.24	294	0.00	0.00		0			-1		bot-5	12.15	y	0	1	16
157486	bot-5	alpha	D00r--000	state+tier+score+ammo+health+packs	19.90	-29.39	114	0.00	0.00		0			-1		bot-2	12.17	y	0	10	101
157514	bot-2	bravo	A10r-1320	state	31.04	-34.24	288	0.00	0.00		0			-1		bot-1	38.47	y	0	1	16
157544	bot-1	alpha	F00r-2410	state	-6.54	-26.01	102	0.00	0.00		0			-1		bot-2	38.47	y	0	7	81
157576	bot-1	alpha	A00r-2410	state	-6.54	-26.01	102	0.00	0.00		0			-1		bot-2	38.47	y	0	7	81
157576	bot-4	bravo	P00r-4420	tick	-6.70	22.12	202	2.40	2.42	19.86	8	patrol		-1				-	0	7	29
157700	bot-1	alpha	F00r-2410	state	-6.54	-26.01	102	0.00	0.00		0			-1		bot-2	38.47	y	0	6	81
157723	bot-1	alpha	A00r-2410	state	-6.54	-26.01	102	0.00	0.00		0			-1		bot-2	38.47	y	0	6	81
157851	bot-1	alpha	F00r-1410	state+ammo	-6.54	-26.01	102	0.00	0.00	0.77	1	muzzleRecovery		-1		bot-2	38.47	y	0	5	81
157851	bot-2	bravo	A10r-R320	ammo	31.04	-34.24	282	0.00	0.00		0			-1		bot-1	38.47	y	0	0	16
157868	bot-1	alpha	P00r-1410	state	-6.55	-26.04	106	1.32	0.02	0.74	1	muzzleRecovery		-1		bot-2	38.47	y	0	5	81
157913	bot-3	alpha	P00m-3420	state+ammo+health+packs	2.25	-25.25	0	0.00	21.52		0			-1				-	0	12	101
157948	bot-3	alpha	S00m-3420	state	2.33	-25.25	9	2.40	0.08	31.21	5	seek		-1				-	0	12	101
158078	bot-3	alpha	A00m-3420	state	2.60	-25.25	42	0.00	0.26		0			-1		bot-2	29.84	y	0	12	101
158196	bot-1	alpha	U00r-1410	state	-6.63	-26.43	166	1.32	0.40	32.62	4	pursue		-1		bot-2	38.50	y	0	5	81
158424	bot-6	bravo	P00r-3410	tick	-2.72	29.90	189	2.40	2.41	12.46	9	patrol		-1				-	0	5	35
158462	bot-3	alpha	F00m-3420	state	2.60	-25.25	108	0.00	0.00		0			-1		bot-2	29.83	y	0	11	101
158488	bot-3	alpha	A00m-3420	state	2.60	-25.25	108	0.00	0.00		0			-1		bot-2	29.83	y	0	11	101
158488	bot-5	alpha	D00r--000	tick	19.90	-29.39	114	0.00	0.00		0			-1		bot-2	12.17	y	0	10	101
158593	bot-4	bravo	P00r-4420	tick	-6.73	19.67	166	2.40	2.45	21.36	7	patrol		-1				-	0	7	29
158619	bot-3	alpha	F00m-2420	state+ammo	2.60	-25.25	108	0.00	0.00		0			-1		bot-2	29.83	y	0	10	101
158640	bot-3	alpha	A00m-2420	state	2.60	-25.25	108	0.00	0.00		0			-1		bot-2	29.83	y	0	10	101
158775	bot-3	alpha	F00m-2420	state	2.60	-25.25	108	0.00	0.00		0			-1		bot-2	29.83	y	0	9	101
158796	bot-3	alpha	U00m-2420	state	2.63	-25.25	108	1.32	0.03	23.95	3	pursue		-1		bot-2	29.83	y	0	9	101
158870	bot-2	bravo	A10r-R320	tick	31.04	-34.24	282	0.00	0.00		0			-1		bot-1	36.45	y	0	0	16
159214	bot-1	alpha	U00r-1410	tick	-3.06	-26.35	103	4.08	3.57	29.16	4	pursue		-1		bot-2	35.11	y	0	5	81
159238	bot-2	bravo	A10r-R420	health	31.04	-34.24	283	0.00	0.00		0			-1		bot-1	35.01	y	0	0	16
159441	bot-6	bravo	P00r-3410	tick	-3.16	27.50	217	2.40	2.44	13.94	9	patrol		-1				-	0	5	35
159515	bot-5	alpha	D00r--000	tick	19.90	-29.39	114	0.00	0.00		0			-1		bot-2	12.17	y	0	10	101
159639	bot-4	bravo	P00r-4420	tick	-6.74	17.17	170	2.40	2.51	23.04	7	patrol		-1				-	0	7	29
159698	bot-2	bravo	F10r-4420	state+ammo	31.04	-34.24	284	0.00	0.00	0.55	1	muzzleRecovery		-1		bot-1	33.33	y	0	6	9
159698	bot-3	alpha	U10m-2420	tier	5.65	-25.81	108	4.08	3.07	20.90	3	pursue		-1		bot-2	27.00	y	0	9	101
159746	bot-1	alpha	U10r-1410	tier	-0.90	-26.30	104	4.08	2.17	27.06	4	pursue		-1		bot-2	33.11	y	0	5	81
159746	bot-2	bravo	P10r-4420	state	31.06	-34.30	274	1.32	0.06	0.49	1	muzzleRecovery		-1		bot-1	33.10	y	0	6	9
159908	bot-2	bravo	A10r-4420	state	31.13	-34.45	256	0.00	0.16		0			-1		bot-1	32.56	y	0	6	9
159962	bot-4	bravo	A00r-4420	state	-6.74	16.52	171	0.00	0.65		0			-1		bot-1	43.29	y	0	7	29
159962	bot-6	bravo	S00r-3410	state	-3.36	26.26	188	2.40	1.25	52.61	7	seek		-1				-	0	5	35
160057	bot-4	bravo	A00r-442G	latches	-6.74	16.52	171	0.00	0.00		0			-1		bot-1	43.32	w	0	7	29
160196	bot-2	bravo	F10r-3420	state+ammo	31.13	-34.45	285	0.00	0.00		0			-1		bot-1	31.83	y	0	5	9
160252	bot-2	bravo	A10r-3420	state	31.13	-34.45	285	0.00	0.00		0			-1		bot-1	31.44	y	0	5	9
160252	bot-4	bravo	S00r-4420	state+latches	-6.74	16.45	180	1.32	0.07	43.34	7	seek		-1		bot-1	43.44	w	0	7	29
160302	bot-2	bravo	A00r-3420	tier	31.13	-34.45	285	0.00	0.00		0			-1		bot-1	31.22	y	0	5	9
160302	bot-4	bravo	A00r-4420	state	-6.74	16.45	169	0.00	0.00		0			-1		bot-3	45.02	y	0	7	29
160531	bot-3	alpha	U34m-2420	tier+score	8.83	-26.40	110	4.08	3.24	17.70	3	pursue		-1		bot-2	24.09	y	0	9	101
160531	bot-5	alpha	D00r--000	tick	19.90	-29.39	114	0.00	0.00		0			-1		bot-2	12.17	y	0	10	101
160562	bot-2	bravo	F00r-3420	state	31.13	-34.45	286	0.00	0.00		0			-1		bot-1	30.12	y	0	4	9
160562	bot-3	alpha	M35m-2420	state+score	8.69	-26.39	110	4.49	0.14	6.42	1	medic		-1		bot-2	23.71	y	0	8	101
160604	bot-1	alpha	U10r-1310	health	2.45	-26.25	106	4.08	3.34	23.85	3	pursue		-1		bot-2	30.01	y	0	5	81
160604	bot-2	bravo	A00r-3420	state	31.13	-34.45	286	0.00	0.00		0			-1		bot-1	30.00	y	0	4	9
160705	bot-1	alpha	U33r-1310	tier+score	2.85	-26.25	106	4.08	0.41	23.46	3	pursue		-1		bot-2	29.65	y	0	5	81
160705	bot-4	bravo	F00r-4420	state	-6.74	16.45	161	0.00	0.00		0			-1		bot-3	45.39	y	0	6	29
160785	bot-4	bravo	A00r-4420	state	-6.74	16.45	161	0.00	0.00		0			-1		bot-3	45.31	y	0	6	29
160948	bot-1	alpha	U33r-1314	latches	3.54	-26.25	107	0.00	0.69		0			-1		bot-2	28.79	y	0	4	81
160948	bot-2	bravo	F00r-2420	state+ammo	31.13	-34.45	287	0.00	0.00		0			-1		bot-1	28.78	y	0	3	9
160984	bot-2	bravo	A00r-2420	state	31.13	-34.45	287	0.00	0.00		0			-1		bot-1	28.78	y	0	3	9
160984	bot-4	bravo	A00r-442G	latches	-6.74	16.45	162	0.00	0.00		0			-1		bot-3	44.94	w	0	6	29
160984	bot-6	bravo	S00r-3410	tick	-3.33	23.90	176	2.40	2.36	50.25	7	seek		-1				-	0	5	35
161139	bot-3	alpha	M35m-1420	ammo	6.10	-26.32	108	4.49	2.59	2.56	1	medic		-1		bot-2	26.03	y	0	5	101
161212	bot-2	bravo	A10r-2420	tier	31.13	-34.45	287	0.00	0.00		0			-1		bot-1	28.78	y	0	3	9
161212	bot-4	bravo	S00r-4420	state+latches	-6.73	16.35	166	1.32	0.10	44.48	6	seek		-1		bot-3	44.66	w	0	6	29
161297	bot-2	bravo	F10r-2420	state	31.13	-34.45	287	0.00	0.00		0			-1		bot-1	28.78	y	0	2	9
161297	bot-3	alpha	M34m-1420	score	5.40	-26.30	108	4.49	0.71	1.86	1	medic		-1		bot-2	26.83	y	0	4	101
161297	bot-6	bravo	A00r-3410	state	-3.32	23.25	172	0.00	0.66		0			-1		bot-1	49.98	y	0	5	35
161335	bot-1	alpha	A34r-1110	state+score+health+latches	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	2	81
161335	bot-2	bravo	A10r-2420	state	31.13	-34.45	287	0.00	0.00		0			-1		bot-1	28.78	y	0	2	9
161475	bot-1	alpha	F34r-1110	state	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	1	81
161529	bot-1	alpha	A34r-1110	state	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	1	81
161529	bot-3	alpha	P34m-1420	state	4.73	-26.45	121	4.08	0.68	1.21	1	muzzleRecovery		-1		bot-2	27.77	y	0	3	101
161529	bot-5	alpha	P00r-0410	state+ammo+health+packs	7.25	-33.25	0	0.00	13.23		0			-1				-	0	0	35
161576	bot-1	alpha	A44rb1110	tier+element	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	1	81
161576	bot-3	alpha	M44mb1420	state+tier+element	4.73	-26.45	111	0.00	0.00		0			-1		bot-2	27.59	y	0	3	101
161576	bot-5	alpha	C46rm2410	state+tier+score+element+ammo	7.04	-33.29	12	4.57	0.21	6.79	3	cover		-1				-	0	10	101
161642	bot-1	alpha	A44rbR110	ammo	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	0	81
161642	bot-2	bravo	F10r-1420	state+ammo	31.13	-34.45	287	0.00	0.00		0			-1		bot-1	28.78	y	0	1	9
161642	bot-3	alpha	U47mb1324	state+score+health+latches	4.73	-26.45	107	0.00	0.00		0			-1		bot-2	27.58	y	0	3	101
161642	bot-5	alpha	C49rb2412	score+element+latches	7.04	-33.29	26	0.00	0.00		0			-1				-	0	10	101
161683	bot-1	alpha	D00r--000	state+tier+score+element+ammo+health+packs	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	0	81
161683	bot-2	bravo	A10r-1420	state	31.13	-34.45	278	0.00	0.00		0			-1		bot-5	24.11	y	0	1	9
161683	bot-3	alpha	U37m-1324	tier+element	4.73	-26.45	107	0.00	0.00		0			-1		bot-2	27.58	y	0	2	101
161683	bot-5	alpha	A39r-2410	state+tier+element+latches	7.04	-33.29	34	0.00	0.00		0			-1		bot-2	24.12	y	0	10	101
161683	bot-6	bravo	S00r-3410	state	-3.32	23.19	180	1.32	0.06	47.52	7	seek		-1				-	0	5	35
161900	bot-5	alpha	A37r-2410	score	7.04	-33.29	79	0.00	0.00		0			-1		bot-2	24.11	y	0	10	101
162004	bot-3	alpha	U37m-4324	ammo	4.73	-26.45	107	0.00	0.00		0			-1		bot-2	27.58	y	0	7	35
162004	bot-6	bravo	A00r-3410	state	-3.31	22.82	171	0.00	0.37		0			-1		bot-3	49.92	y	0	5	35
162135	bot-5	alpha	F37r-2410	state	7.04	-33.29	93	0.00	0.00		0			-1		bot-2	24.11	y	0	9	101
162181	bot-3	alpha	U37m-4320	latches	4.79	-26.46	107	1.32	0.06	18.43	3	pursue		-1		bot-2	27.58	y	0	7	35
162181	bot-5	alpha	A37r-2410	state	7.04	-33.29	93	0.00	0.00		0			-1		bot-2	24.11	y	0	9	101
162220	bot-4	bravo	S00r-4420	tick	-6.33	14.20	166	2.40	2.19	42.29	6	seek		-1		bot-3	42.24	w	0	6	29
162298	bot-5	alpha	F37r-2410	state	7.04	-33.29	92	0.00	0.00		0			-1		bot-2	24.31	y	0	8	101
162333	bot-5	alpha	A37r-2410	state	7.04	-33.29	92	0.00	0.00		0			-1		bot-2	24.41	y	0	8	101
162365	bot-6	bravo	A00r-341G	latches	-3.31	22.82	170	0.00	0.00		0			-1		bot-3	50.00	r	0	5	35
162438	bot-5	alpha	F37r-2410	state	7.04	-33.29	91	0.00	0.00		0			-1		bot-2	24.66	y	0	7	101
162469	bot-5	alpha	A37r-2410	state	6.92	-33.26	85	4.08	0.13	3.80	1	grenade		-1		bot-2	24.78	y	0	7	101
162583	bot-6	bravo	S00r-3410	state+latches	-3.31	22.79	171	1.32	0.03	47.15	7	seek		-1		bot-3	50.10	r	0	5	35
162637	bot-6	bravo	F00r-3410	state	-3.31	22.79	170	0.00	0.00		0			-1		bot-3	49.99	y	0	4	35
162660	bot-6	bravo	A00r-3410	state	-3.31	22.79	170	0.00	0.00		0			-1		bot-3	49.81	y	0	4	35
162688	bot-1	alpha	D00r--000	tick	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	0	81
162688	bot-2	bravo	A10r-1420	tick	32.13	-33.28	286	0.00	1.54		0			-1		bot-5	25.97	y	0	1	9
162790	bot-2	bravo	A10r-R420	ammo	32.13	-33.28	271	0.00	0.00		0			-1		bot-5	26.35	y	0	0	9
162790	bot-5	alpha	A37r-241G	latches	5.65	-32.91	2	4.08	1.31	2.49	1	grenade		-1		bot-2	26.35	f	0	7	101
162873	bot-3	alpha	E39m-4020	state+score+health	4.68	-25.49	15	5.82	0.97	4.76	1	flee		-1		bot-6	49.14	y	0	7	35
162873	bot-5	alpha	E39r-201G	state+score+health	5.28	-32.78	349	5.82	0.40	5.03	3	flee		-1		bot-2	26.68	f	0	7	101
162901	bot-3	alpha	E39m-4029	latches	4.67	-25.33	8	5.82	0.16	4.60	1	flee		-1		bot-6	48.94	y	0	7	35
162901	bot-5	alpha	E39r-201P	latches	5.13	-32.72	349	5.82	0.16	4.88	3	flee		-1		bot-2	26.86	f	0	7	101
163000	bot-6	bravo	F00r-2410	state+ammo	-3.31	22.79	171	0.00	0.00		0			-1		bot-3	48.39	y	0	3	35
163023	bot-5	alpha	E39r-2019	latches	4.47	-32.45	349	5.82	0.71	4.23	3	flee		-1		bot-2	27.55	f	0	7	101
163023	bot-6	bravo	A00r-2410	state	-3.31	22.79	171	0.00	0.00		0			-1		bot-3	48.20	y	0	3	35
163234	bot-4	bravo	S00r-4420	tick	-5.90	11.80	170	2.40	2.44	39.86	6	seek		-1		bot-3	36.96	w	0	6	29
163347	bot-6	bravo	F00r-2410	state	-3.31	22.79	170	0.00	0.00		0			-1		bot-3	46.38	y	0	2	35
163372	bot-6	bravo	U00r-2410	state	-3.31	22.76	170	1.32	0.03	28.01	4	pursue		-1		bot-3	46.19	y	0	2	35
163416	bot-3	alpha	E39m-3029	ammo	4.39	-22.34	350	5.82	3.00	1.60	1	muzzleRecovery		-1		bot-6	45.86	y	0	5	35
163439	bot-3	alpha	E39m-3020	latches	4.32	-22.26	350	5.06	0.12	6.78	1	flee		-1		bot-6	45.70	y	0	5	35
163462	bot-3	alpha	E39m-3029	latches	4.24	-22.17	350	5.06	0.12	6.66	1	flee		-1		bot-6	45.58	y	0	5	35
163483	bot-5	alpha	E37r-2019	score	1.96	-31.82	349	5.06	2.59	1.94	2	flee		-1		bot-2	30.11	f	0	7	101
163580	bot-3	alpha	E38m-3029	score	3.83	-21.73	351	5.06	0.60	6.06	1	flee		-1		bot-6	44.94	y	0	5	35
163580	bot-5	alpha	E36r-2019	score	1.47	-31.80	349	5.06	0.49	1.54	2	flee		-1		bot-2	30.58	f	0	7	101
163663	bot-3	alpha	E36m-3029	score	3.55	-21.42	351	5.06	0.42	5.64	1	flee		-1		bot-6	44.30	y	0	5	35
163691	bot-1	alpha	D00r--000	tick	3.54	-26.25	107	0.00	0.00		0			-1		bot-2	28.78	y	0	0	81
163810	bot-2	bravo	A10r-R420	tick	32.13	-33.28	273	0.00	0.00		0			-1		bot-5	31.61	y	0	0	9
163890	bot-4	bravo	A00r-4420	state	-5.62	10.31	170	0.00	1.51		0			-1		bot-5	43.04	y	0	6	29
163921	bot-2	bravo	A10r-R42G	latches	32.13	-33.28	272	0.00	0.00		0			-1		bot-5	31.78	w	0	0	9
