t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id
1847	bot-13	alpha	P00r-0410	initial	-24.45	7.05	0	0.00			0			-1		
1847	bot-13	alpha	P00r-4410	ammo	-24.45	7.05	0	0.00	0.00		0		squad-3	-1	bot-13	
1847	bot-14	bravo	P00r-0410	initial	1.55	22.55	0	0.00			0			-1		
1876	bot-14	bravo	P00r-4410	ammo	1.55	22.55	0	0.00	0.00		0		squad-4	0	bot-14	
2888	bot-13	alpha	P00r-4410	tick	-23.79	5.02	168	2.44	2.13		10	patrol	squad-3	0	bot-13	bot-14
2888	bot-14	bravo	P00r-4410	tick	0.51	20.42	195	1.05	2.37		7	patrol	squad-4	0	bot-14	bot-13
3905	bot-13	alpha	P00r-4410	tick	-22.27	2.94	130	2.44	2.58		9	patrol	squad-3	0	bot-13	bot-14
3905	bot-14	bravo	P00r-4410	tick	-0.27	18.58	227	2.04	2.00		7	patrol	squad-4	0	bot-14	bot-13
4908	bot-13	alpha	P00r-4410	tick	-20.36	2.19	86	1.92	2.05		9	patrol	squad-3	0	bot-13	bot-14
4908	bot-14	bravo	P00r-4410	tick	-1.09	16.61	203	2.43	2.13		7	patrol	squad-4	0	bot-14	bot-13
5918	bot-13	alpha	P00r-4410	tick	-18.47	1.57	108	1.74	1.99		9	patrol	squad-3	0	bot-13	bot-14
5918	bot-14	bravo	P00r-4410	tick	-1.90	15.28	159	0.33	1.56		7	patrol	squad-4	0	bot-14	bot-13
6872	bot-15	alpha	P00r-0410	initial	-19.95	1.55	0	0.00			0			-1		
6872	bot-16	bravo	P00r-0410	initial	-6.45	19.55	0	0.00			0			-1		
6885	bot-15	alpha	P00r-4410	ammo	-19.95	1.55	0	0.00	0.00		0		squad-3	1	bot-13	
6885	bot-16	bravo	P00r-4410	ammo	-6.45	19.55	0	0.00	0.00		0		squad-4	1	bot-14	
6926	bot-13	alpha	P00r-4410	tick	-16.70	1.69	80	1.80	1.78		8	patrol	squad-3	0	bot-13	bot-14
6926	bot-14	bravo	P00r-4410	tick	-2.45	14.21	243	1.29	1.20		6	patrol	squad-4	0	bot-14	bot-13
7233	bot-14	bravo	A00r-4410	state	-2.81	13.93	255	1.89	0.46		6	patrol	squad-4	0	bot-14	bot-13
7233	bot-16	bravo	S00r-4410	state	-6.10	18.79	88	2.29	0.84	8.66	4	squad	squad-4	1	bot-14	bot-13
7255	bot-13	alpha	A00r-4410	state	-16.11	1.85	70	1.96	0.61		8	patrol	squad-3	0	bot-13	bot-14
7255	bot-14	bravo	A00r-441G	latches	-2.81	13.92	250	0.29	0.01		0		squad-4	0	bot-14	bot-13
7255	bot-15	alpha	S00r-4410	state	-20.26	2.06	352	1.25	0.60	1.28	1	squad	squad-3	1	bot-13	bot-14
7283	bot-13	alpha	A00r-441G	latches	-16.11	1.85	65	0.00	0.00		0		squad-3	0	bot-13	bot-14
7496	bot-14	bravo	S00r-4410	state+latches	-2.81	13.92	250	0.00	0.00		0		squad-4	0	bot-14	bot-13
7528	bot-13	alpha	S00r-4410	state+latches	-16.12	1.84	65	0.00	0.01		0		squad-3	0	bot-13	bot-14
7798	bot-14	bravo	A00r-4410	state	-3.16	13.85	236	2.09	0.36	16.63	6	seek	squad-4	0	bot-14	bot-13
7816	bot-13	alpha	A00r-4410	state	-15.75	1.97	55	2.08	0.39	18.60	4	seek	squad-3	0	bot-13	bot-14
7839	bot-14	bravo	A00r-441G	latches	-3.16	13.85	228	0.00	0.00		0		squad-4	0	bot-14	bot-13
7865	bot-13	alpha	A00r-441G	latches	-15.75	1.97	47	0.06	0.00		0		squad-3	0	bot-13	bot-14
8075	bot-14	bravo	S00r-4410	state+latches	-3.15	13.82	228	0.00	0.03		0		squad-4	0	bot-14	bot-13
8107	bot-13	alpha	S00r-4410	state+latches	-15.75	1.97	47	0.00	0.00		0		squad-3	0	bot-13	bot-14
8242	bot-16	bravo	S00r-4410	tick	-6.06	16.46	214	2.54	2.34	17.48	3	seek	squad-4	1	bot-14	bot-13
8258	bot-14	bravo	A00r-4410	state	-3.37	13.77	236	1.34	0.23	15.72	6	seek	squad-4	0	bot-14	bot-13
8258	bot-15	alpha	S00r-4410	tick	-18.53	1.67	57	1.62	1.77	17.34	3	seek	squad-3	1	bot-13	bot-14
8280	bot-13	alpha	A00r-4410	state	-15.54	2.04	56	1.28	0.22	18.10	4	seek	squad-3	0	bot-13	bot-14
8443	bot-13	alpha	F00r-4410	state	-15.54	2.04	46	0.02	0.01		0		squad-3	0	bot-13	bot-14
8443	bot-14	bravo	A00r-4310	health	-3.37	13.77	226	0.00	0.01		0		squad-4	0	bot-14	bot-13
8443	bot-16	bravo	S21r-4410	tier+score	-6.05	15.93	211	2.63	0.53	17.05	3	seek	squad-4	1	bot-14	bot-13
8466	bot-13	alpha	A00r-4410	state	-15.54	2.04	46	0.01	0.00		0		squad-3	0	bot-13	bot-14
8466	bot-14	bravo	A21r-4310	tier+score	-3.37	13.77	226	0.00	0.00		0		squad-4	0	bot-14	bot-13
8558	bot-13	alpha	F00r-4410	state	-15.54	2.04	46	0.00	0.00		0		squad-3	0	bot-13	bot-14
8558	bot-14	bravo	E32r-4210	state+tier+score+health	-3.37	13.77	226	0.00	0.00		0		squad-4	0	bot-14	bot-13
8558	bot-16	bravo	S32r-4410	tier+score	-6.04	15.61	181	2.71	0.32	16.80	3	seek	squad-4	1	bot-14	bot-13
8585	bot-13	alpha	A00r-4410	state	-15.54	2.04	46	0.00	0.00		0		squad-3	0	bot-13	bot-14
8585	bot-14	bravo	E32r-4219	latches	-3.32	13.78	226	1.21	0.05	6.14	2	flee	squad-4	0	bot-14	bot-13
8680	bot-13	alpha	F00r-4410	state	-15.54	2.04	46	0.00	0.00		0		squad-3	0	bot-13	bot-14
8680	bot-14	bravo	E33r-4119	score+health	-3.21	13.84	226	1.39	0.12	6.03	2	flee	squad-4	0	bot-14	bot-13
8680	bot-16	bravo	S33r-4410	score	-6.03	15.26	179	3.51	0.35	16.52	3	seek	squad-4	1	bot-14	bot-13
8712	bot-13	alpha	A00r-4410	state	-15.54	2.04	46	0.00	0.00		0		squad-3	0	bot-13	bot-14
8806	bot-13	alpha	F00r-4410	state	-15.54	2.04	46	0.00	0.00		0		squad-3	0	bot-13	bot-14
8806	bot-14	bravo	E34r-4019	score+health	-2.94	13.98	226	5.11	0.31	5.74	2	flee	squad-4	0	bot-14	bot-13
8806	bot-16	bravo	S34r-4410	score	-6.01	14.90	179	2.76	0.36	16.24	3	seek	squad-4	1	bot-14	bot-13
8828	bot-13	alpha	A00r-4410	state	-15.54	2.04	46	0.00	0.00		0		squad-3	0	bot-13	bot-14
8929	bot-13	alpha	F00r-4410	state	-15.54	2.04	47	0.00	0.00		0		squad-3	0	bot-13	bot-14
8929	bot-13	alpha	P00r-4410	state	-15.54	2.04	47	0.00	0.00		0		squad-3	0	bot-13	
8929	bot-14	bravo	D00r--000	state+tier+score+ammo+packs+latches	-2.44	14.27	227	0.00	0.57	5.22	2	flee	squad-4	0	bot-14	bot-13
8929	bot-16	bravo	S36r-4410	score	-6.00	14.54	179	2.76	0.36	15.97	3	seek	squad-4	1	bot-14	bot-13
8956	bot-15	alpha	P00r-4410	state	-17.50	1.58	80	1.61	1.03	15.72	3	seek	squad-3	1	bot-13	
8985	bot-16	bravo	C36r-4410	state	-6.00	14.46	179	2.81	0.08	15.91	3	seek	squad-4	0		bot-13
9018	bot-16	bravo	C36r-4412	latches	-5.72	14.34	163	5.49	0.31	4.60	3	cover	squad-4	0		bot-13
9213	bot-13	alpha	A00r-4410	state	-15.17	2.16	75	2.43	0.39		7	patrol	squad-3	0	bot-13	bot-16
9291	bot-16	bravo	S36r-4410	state+latches	-4.67	14.18	97	3.99	1.06	3.73	3	cover	squad-4	0		bot-13
9474	bot-16	bravo	A36r-4410	state	-4.97	13.77	145	2.72	0.51	16.77	3	seek	squad-4	0		bot-13
9508	bot-13	alpha	A00r-441G	latches	-15.17	2.15	41	0.00	0.01		0		squad-3	0	bot-13	bot-16
9508	bot-16	bravo	A36r-441G	latches	-4.97	13.77	152	0.00	0.00		0		squad-4	0		bot-13
9746	bot-13	alpha	S00r-4410	state+latches	-15.17	2.15	41	0.00	0.00		0		squad-3	0	bot-13	bot-16
9746	bot-16	bravo	S36r-4410	state+latches	-5.00	13.64	152	0.01	0.13		0		squad-4	0		bot-13
9797	bot-16	bravo	C36r-4410	state	-5.02	13.61	156	1.49	0.03	15.24	3	seek	squad-4	0		bot-13
9817	bot-13	alpha	A00r-4410	state	-15.08	2.19	56	1.34	0.10	15.32	3	seek	squad-3	0	bot-13	bot-16
9817	bot-16	bravo	C36r-4412	latches	-4.94	13.58	171	1.19	0.08	4.28	3	cover	squad-4	0		bot-13
9972	bot-15	alpha	P00r-4410	tick	-16.55	1.70	93	1.84	0.96	2.69	9	squad	squad-3	1	bot-13	bot-16
10258	bot-15	alpha	A00r-4410	state	-16.01	1.77	106	2.17	0.55	2.59	9	squad	squad-3	1	bot-13	bot-16
10291	bot-15	alpha	A00r-441G	latches	-16.01	1.77	99	0.00	0.00		0		squad-3	1	bot-13	bot-16
10482	bot-16	bravo	P36r-4410	state+latches	-3.08	13.76	226	4.48	1.87	2.81	1	muzzleRecovery	squad-4	0		bot-13
10541	bot-15	alpha	S00r-4410	state+latches	-16.01	1.75	99	0.00	0.02		0		squad-3	1	bot-13	bot-16
10595	bot-15	alpha	A00r-4410	state	-15.97	1.76	91	1.05	0.04	14.42	2	seek	squad-3	1	bot-13	bot-16
10595	bot-16	bravo	U36r-4410	state	-2.99	13.30	199	0.00	0.47	3.15	0	muzzleRecovery	squad-4	0		bot-13
10669	bot-15	alpha	A00r-441G	latches	-15.98	1.75	76	0.20	0.01		0		squad-3	1	bot-13	bot-16
10797	bot-13	alpha	F00r-4410	state	-15.07	2.18	47	0.00	0.01		0		squad-3	0	bot-13	bot-16
10797	bot-16	bravo	U37r-4310	score+health	-3.75	12.59	227	4.46	1.04	4.58	1	pursue	squad-4	0	bot-16	bot-13
10822	bot-13	alpha	A00r-4410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
10887	bot-15	alpha	S00r-4410	state+latches	-15.98	1.74	76	0.00	0.00		0		squad-3	1	bot-13	bot-16
10912	bot-13	alpha	F00r-4410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
10912	bot-16	bravo	E38r-4210	state+score+health	-4.06	12.30	227	4.36	0.42		0		squad-4	0	bot-16	bot-13
10934	bot-13	alpha	A00r-4410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
10934	bot-16	bravo	E38r-4219	latches	-3.96	12.42	227	3.41	0.16	5.53	2	flee	squad-4	0	bot-16	bot-13
11024	bot-13	alpha	F00r-4410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
11024	bot-13	alpha	F00r-3410	ammo	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
11024	bot-16	bravo	E39r-4119	score+health	-3.78	12.61	227	3.04	0.27	5.26	2	flee	squad-4	0	bot-16	bot-13
11055	bot-13	alpha	A10r-3410	state+tier	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
11055	bot-15	alpha	S10r-4410	tier	-15.77	1.81	48	1.18	0.22	14.30	2	seek	squad-3	1	bot-13	bot-16
11085	bot-15	alpha	A10r-4410	state	-15.77	1.81	48	1.18	0.00	14.30	2	seek	squad-3	1	bot-13	bot-16
11141	bot-13	alpha	F10r-3410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
11141	bot-16	bravo	E39r-4019	health	-3.56	12.84	227	2.34	0.31	4.96	2	flee	squad-4	0	bot-16	bot-13
11161	bot-13	alpha	A10r-3410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
11253	bot-13	alpha	F10r-3410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	bot-16
11253	bot-13	alpha	P10r-3410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	
11253	bot-16	bravo	D00r--000	state+tier+score+ammo+packs+latches	-3.41	13.00	227	0.00	0.22	4.74	2	flee	squad-4	0	bot-16	bot-13
11253	bot-15	alpha	P10r-4410	state	-15.77	1.80	48	0.00	0.02		0		squad-3	1	bot-13	
11283	bot-13	alpha	S10r-3410	state	-15.07	2.18	47	0.00	0.00		0		squad-3	0	bot-13	
11874	bot-17	bravo	P00r-0410	initial	0.05	9.55	0	0.00			0			-1		
11874	bot-18	alpha	P00r-0410	initial	-9.45	7.05	0	0.00			0			-1		
11891	bot-17	bravo	C38r-4410	state+tier+score+ammo	0.05	9.55	0	0.00	0.00		0		squad-4	0		
11891	bot-18	alpha	S00r-4410	state+ammo	-9.45	7.05	0	0.00	0.00		0		squad-3	2	bot-13	
11914	bot-13	alpha	C10r-3410	state	-13.85	2.68	45	2.62	1.33	15.94	4	seek	squad-3	0	bot-13	
11914	bot-17	bravo	C38r-4412	latches	-0.17	9.46	350	4.79	0.24	6.71	4	cover	squad-4	0		bot-13
11914	bot-18	alpha	A00r-4410	state	-9.33	7.02	4	2.49	0.12	7.13	1	seek	squad-3	2	bot-13	bot-17
11935	bot-13	alpha	C10r-3412	latches	-13.93	2.58	57	2.77	0.13	6.69	2	cover	squad-3	0	bot-13	bot-17
11955	bot-15	alpha	A10r-4410	state	-15.30	1.99	45	2.42	0.50	2.72	8	squad	squad-3	1	bot-13	
12658	bot-13	alpha	C00r-3412	tier	-15.84	0.83	52	3.51	2.59	4.61	2	cover	squad-3	0	bot-13	bot-17
12658	bot-15	alpha	A00r-4410	tier	-15.29	1.98	54	0.00	0.01		0		squad-3	1	bot-13	bot-17
12677	bot-13	alpha	A00r-3410	state+latches	-15.84	0.83	52	3.51	0.00	4.61	2	cover	squad-3	0	bot-13	bot-17
12811	bot-17	bravo	P38r-4410	state+latches	-2.96	11.73	234	3.69	3.59	4.58	1	muzzleRecovery	squad-4	0		bot-18
12843	bot-18	alpha	F00r-4410	state	-9.32	7.02	54	0.00	0.01		0		squad-3	2	bot-13	bot-17
12862	bot-17	bravo	P38r-4310	health	-3.01	11.50	217	3.44	0.23	4.81	1	muzzleRecovery	squad-4	0		bot-18
12862	bot-18	alpha	A00r-4410	state	-9.32	7.02	54	0.00	0.00		0		squad-3	2	bot-13	bot-17
12919	bot-17	bravo	C39r-4310	state+score	-3.04	11.36	206	0.00	0.14	4.95	0	muzzleRecovery	squad-4	0		bot-18
12943	bot-17	bravo	C39r-4312	latches	-3.05	11.53	215	4.60	0.16	4.80	3	cover	squad-4	0		bot-18
12967	bot-13	alpha	F00r-3410	state	-15.84	0.82	50	0.00	0.01		0		squad-3	0	bot-13	bot-17
12967	bot-17	bravo	E39r-4210	state+health+latches	-3.05	11.53	215	4.60	0.00		0		squad-4	0		bot-18
12967	bot-18	alpha	F00r-4410	state	-9.32	7.02	54	0.00	0.00		0		squad-3	2	bot-13	bot-17
12986	bot-13	alpha	A00r-3410	state	-15.84	0.82	50	0.00	0.00		0		squad-3	0	bot-13	bot-17
12986	bot-17	bravo	E39r-4119	health+latches	-3.07	11.75	226	5.10	0.22	5.07	3	flee	squad-4	0		bot-18
12986	bot-18	alpha	A00r-4410	state	-9.32	7.02	53	0.00	0.00		0		squad-3	2	bot-13	bot-17
13021	bot-18	alpha	A10r-4410	tier	-9.32	7.02	52	0.00	0.00		0		squad-3	2	bot-13	bot-17
13091	bot-13	alpha	F00r-3410	state	-15.84	0.82	48	0.00	0.00		0		squad-3	0	bot-13	bot-17
13091	bot-17	bravo	E39r-4019	health	-3.10	12.28	230	4.89	0.53	4.58	3	flee	squad-4	0		bot-18
13091	bot-18	alpha	F10r-4410	state	-9.32	7.02	50	0.00	0.00		0		squad-3	2	bot-13	bot-17
13091	bot-18	alpha	P10r-4410	state	-9.32	7.02	50	0.00	0.00		0		squad-3	2	bot-13	
13091	bot-17	bravo	D00r--000	state+tier+score+ammo+packs+latches	-3.10	12.28	230	0.00	0.00	4.58	3	flee	squad-4	0		bot-18
13111	bot-13	alpha	S00r-3410	state	-15.84	0.82	48	0.00	0.00		0		squad-3	0	bot-13	
13111	bot-15	alpha	P00r-4410	state	-15.29	1.97	50	0.00	0.01		0		squad-3	1	bot-13	
13111	bot-18	alpha	S10r-4410	state	-9.32	7.02	50	0.00	0.00		0		squad-3	2	bot-13	
13958	bot-15	alpha	S00r-4410	state	-15.66	1.44	257	1.86	0.64	1.28	1	squad	squad-3	1	bot-13	
14124	bot-13	alpha	S00r-3410	tick	-13.61	1.22	58	2.46	2.26	15.58	3	seek	squad-3	0	bot-13	
14124	bot-18	alpha	S10r-4410	tick	-7.35	7.93	48	2.12	2.17	4.89	1	seek	squad-3	2	bot-13	
14526	bot-18	alpha	S00r-4410	tier	-6.55	8.32	48	2.21	0.89	4.00	1	seek	squad-3	2	bot-13	
14962	bot-15	alpha	S00r-4410	tick	-13.44	2.73	53	2.54	2.56	11.29	2	seek	squad-3	1	bot-13	
15150	bot-13	alpha	S00r-3410	tick	-11.66	2.73	57	2.35	2.47	13.12	3	seek	squad-3	0	bot-13	
15535	bot-18	alpha	S00r-4410	tick	-4.93	9.10	64	0.94	1.80	2.19	1	seek	squad-3	2	bot-13	
15974	bot-15	alpha	S00r-4410	tick	-11.38	4.30	53	2.41	2.59	8.70	2	seek	squad-3	1	bot-13	
16161	bot-13	alpha	S00r-3410	tick	-9.65	4.12	59	2.40	2.44	10.68	3	seek	squad-3	0	bot-13	
16541	bot-18	alpha	S00r-4410	tick	-3.95	9.58	65	1.11	1.09	1.11	1	seek	squad-3	2	bot-13	
16891	bot-19	bravo	P00m-0420	initial	20.05	22.05	0	0.00			0			-1		
16891	bot-20	alpha	P00m-0420	initial	-13.95	7.55	0	0.00			0			-1		
16907	bot-13	alpha	P00r-3410	state	-8.36	5.36	62	2.36	1.79	8.95	3	seek	squad-3	0	bot-13	
16907	bot-19	bravo	P00m-4420	ammo	20.05	22.05	0	0.00	0.00		0		squad-4	0		
16907	bot-20	alpha	S00m-4420	state+ammo	-13.95	7.55	0	0.00	0.00		0		squad-3	3	bot-13	
16939	bot-20	alpha	P00m-4420	state	-13.97	7.59	4	2.35	0.04	8.94	5	seek	squad-3	3	bot-13	
16964	bot-15	alpha	P00r-4410	state	-9.42	5.51	51	2.40	2.30	6.41	2	seek	squad-3	1	bot-13	
16997	bot-18	alpha	P00r-4410	state	-3.57	9.78	66	0.70	0.43	0.68	1	seek	squad-3	2	bot-13	
17724	bot-18	alpha	P00r-4420	packs	-3.24	10.89	41	1.43	1.16	5.34	1	squad	squad-3	2	bot-13	bot-19
17907	bot-13	alpha	P00r-3410	tick	-9.11	7.37	333	1.19	2.15	19.57	5	patrolReentry	squad-3	0	bot-13	bot-19
17907	bot-19	bravo	P00m-4420	tick	17.89	20.96	246	2.35	2.42		12	patrol	squad-4	0		bot-13
17941	bot-20	alpha	P00m-4420	tick	-14.96	9.79	320	2.30	2.42	9.95	7	squad	squad-3	3	bot-13	bot-19
17974	bot-15	alpha	P00r-4410	tick	-9.43	5.14	176	0.00	0.36		0		squad-3	1	bot-13	bot-19
18741	bot-18	alpha	P00r-4420	tick	-4.19	9.36	205	2.48	1.79	3.05	1	squad	squad-3	2	bot-13	bot-19
18908	bot-13	alpha	P00r-3410	tick	-9.56	8.22	304	0.96	0.96	18.64	5	patrolReentry	squad-3	0	bot-13	bot-19
18908	bot-19	bravo	P00m-4420	tick	15.92	19.97	267	2.41	2.20		12	patrol	squad-4	0	bot-19	bot-13
18944	bot-20	alpha	P00m-4420	tick	-15.91	11.98	331	2.44	2.39	11.34	6	squad	squad-3	3	bot-13	bot-19
18974	bot-15	alpha	P00r-4410	tick	-9.43	5.14	176	0.00	0.00		0		squad-3	1	bot-13	bot-19
19757	bot-18	alpha	P00r-4420	tick	-5.58	7.95	226	0.00	1.98		0		squad-3	2	bot-13	bot-19
19924	bot-13	alpha	P00r-3410	tick	-10.31	9.59	336	2.57	1.57	17.11	5	patrolReentry	squad-3	0	bot-13	bot-19
19924	bot-19	bravo	P00m-4420	tick	13.69	18.88	234	2.42	2.48		12	patrol	squad-4	0	bot-19	bot-13
19957	bot-20	alpha	P00m-4420	tick	-14.99	14.09	114	2.64	2.30	12.04	4	squad	squad-3	3	bot-13	bot-19
19974	bot-15	alpha	P00r-4410	tick	-10.07	5.52	256	2.40	0.75	0.96	1	squad	squad-3	1	bot-13	bot-19
20758	bot-18	alpha	P00r-4420	tick	-7.17	8.88	316	2.14	1.84	2.44	1	squad	squad-3	2	bot-13	bot-19
20924	bot-13	alpha	P00r-3410	tick	-11.39	11.61	350	1.90	2.28	14.92	5	patrolReentry	squad-3	0	bot-13	bot-19
20924	bot-19	bravo	P00m-4420	tick	11.67	18.20	253	2.24	2.13		11	patrol	squad-4	0	bot-19	bot-13
20974	bot-20	alpha	P00m-4420	tick	-12.65	13.16	137	2.55	2.52	9.12	2	squad	squad-3	3	bot-13	bot-19
20991	bot-15	alpha	P00r-4410	tick	-10.57	6.76	37	1.63	1.34	2.38	1	squad	squad-3	1	bot-13	bot-19
21759	bot-18	alpha	P00r-4420	tick	-8.09	8.40	326	1.88	1.04	3.20	1	squad	squad-3	2	bot-13	bot-19
21895	bot-21	bravo	P00r-0410	initial	15.55	19.55	0	0.00			0			-1		
21895	bot-22	alpha	P00r-0410	initial	-18.45	10.05	0	0.00			0			-1		
21911	bot-21	bravo	P00r-4410	ammo	15.55	19.55	0	0.00	0.00		0		squad-4	1	bot-19	
21911	bot-22	alpha	P00r-4410	ammo	-18.45	10.05	0	0.00	0.00		0		squad-3	3	bot-13	
21932	bot-13	alpha	P00r-3410	tick	-12.27	12.63	299	1.62	1.35	13.58	4	patrolReentry	squad-3	0	bot-13	bot-19
21932	bot-19	bravo	P00m-4420	tick	9.75	17.90	287	1.69	1.95		11	patrol	squad-4	0	bot-19	bot-13
21992	bot-15	alpha	P00r-4410	tick	-10.37	8.29	11	2.09	1.55	3.33	1	squad	squad-3	1	bot-13	bot-19
21992	bot-20	alpha	P00m-4420	tick	-10.38	12.25	98	2.58	2.44	5.60	1	squad	squad-3	4	bot-13	bot-19
22775	bot-18	alpha	P00r-4420	tick	-8.28	9.38	312	0.94	1.00	5.32	2	squad	squad-3	2	bot-13	bot-19
22918	bot-21	bravo	P00r-4410	tick	13.49	18.29	259	1.89	2.41	4.44	3	squad	squad-4	1	bot-19	bot-13
22918	bot-22	alpha	P00r-4410	tick	-17.22	12.21	16	2.59	2.48	10.35	4	squad	squad-3	3	bot-13	bot-19
22946	bot-13	alpha	P00r-3410	tick	-13.49	13.87	279	1.60	1.74	11.84	4	patrolReentry	squad-3	0	bot-13	bot-19
22946	bot-19	bravo	P00m-4420	tick	7.62	17.93	281	2.41	2.13		11	patrol	squad-4	0	bot-19	bot-13
22996	bot-15	alpha	P00r-4410	tick	-10.95	10.45	318	2.45	2.23	2.20	1	squad	squad-3	1	bot-13	bot-19
22996	bot-20	alpha	P00m-4420	tick	-8.48	12.13	69	2.53	1.90	4.26	1	squad	squad-3	4	bot-13	bot-19
23791	bot-18	alpha	P00r-4420	tick	-8.88	10.57	333	2.26	1.33	6.68	2	squad	squad-3	2	bot-13	bot-19
23930	bot-21	bravo	P00r-4410	tick	12.37	17.06	253	2.32	1.67	4.35	2	squad	squad-4	1	bot-19	bot-13
23930	bot-22	alpha	P00r-4410	tick	-15.12	14.04	129	2.58	2.79	7.34	2	squad	squad-3	3	bot-13	bot-19
23957	bot-13	alpha	P00r-3410	tick	-14.52	14.42	315	2.43	1.16	10.72	3	patrolReentry	squad-3	0	bot-13	bot-19
23957	bot-19	bravo	P00m-4420	tick	5.26	18.00	249	2.46	2.36		11	patrol	squad-4	0	bot-19	bot-13
24008	bot-15	alpha	P00r-4410	tick	-11.34	11.67	305	1.62	1.28	1.06	1	squad	squad-3	1	bot-13	bot-19
24008	bot-20	alpha	P00m-4420	tick	-6.30	12.61	103	2.31	2.24	3.38	1	packseek	squad-3	4	bot-13	bot-19
24792	bot-18	alpha	P00r-4420	tick	-10.02	12.62	333	1.56	2.35	6.10	2	squad	squad-3	2	bot-13	bot-19
24940	bot-21	bravo	P00r-4410	tick	10.48	17.84	252	2.09	2.05	4.48	1	squad	squad-4	1	bot-19	bot-13
24940	bot-22	alpha	P00r-4410	tick	-12.65	13.46	139	2.50	2.53	3.76	1	squad	squad-3	3	bot-13	bot-19
24974	bot-13	alpha	P00r-3410	tick	-15.73	14.76	265	0.93	1.26	9.65	3	patrolReentry	squad-3	0	bot-13	bot-19
24974	bot-19	bravo	P00m-4420	tick	2.90	18.06	268	2.15	2.36		10	patrol	squad-4	0	bot-19	bot-13
25017	bot-15	alpha	P00r-4410	tick	-11.88	12.25	316	1.41	0.78	1.11	1	squad	squad-3	1	bot-13	bot-19
25017	bot-20	alpha	P00m-4420	tick	-5.33	12.71	88	0.00	0.98		0		squad-3	4	bot-13	bot-19
25807	bot-18	alpha	P00r-4420	tick	-10.96	13.46	315	1.21	1.26	5.30	2	squad	squad-3	2	bot-13	bot-19
25941	bot-21	bravo	P00r-4410	tick	8.58	17.87	283	2.10	1.90	4.63	1	squad	squad-4	1	bot-19	bot-13
25941	bot-22	alpha	P00r-4410	tick	-11.10	11.76	148	2.56	2.30	1.03	1	squad	squad-3	3	bot-13	bot-19
25978	bot-13	alpha	P00r-3410	tick	-17.02	14.48	234	1.37	1.31	9.09	3	patrolReentry	squad-3	0	bot-13	bot-19
25978	bot-19	bravo	P00m-4420	tick	0.88	17.53	251	2.13	2.09		9	patrol	squad-4	0	bot-19	bot-13
26024	bot-15	alpha	P00r-4410	tick	-12.61	12.96	299	1.61	1.03	1.22	5	squad	squad-3	1	bot-13	bot-19
26024	bot-20	alpha	P00m-4420	tick	-5.33	12.70	88	0.00	0.01		0		squad-3	4	bot-13	bot-19
26824	bot-18	alpha	P00r-4420	tick	-12.06	14.52	308	2.15	1.53	4.33	1	squad	squad-3	2	bot-13	bot-19
26907	bot-23	bravo	P00r-0410	initial	-0.95	19.05	0	0.00			0			-1		
26907	bot-24	alpha	P00r-0410	initial	-16.45	8.05	0	0.00			0			-1		
26924	bot-23	bravo	P00r-4410	ammo	-0.95	19.05	0	0.00	0.00		0		squad-4	2	bot-19	
26924	bot-24	alpha	A00r-4410	state+ammo	-16.45	8.05	0	0.00	0.00		0		squad-3	4	bot-13	
26946	bot-13	alpha	S00r-3410	state	-17.96	14.26	261	0.12	0.97	8.80	3	patrolReentry	squad-3	0	bot-13	bot-19
26946	bot-15	alpha	S00r-4410	state	-13.27	13.64	252	0.80	0.94	1.94	4	squad	squad-3	1	bot-13	bot-19
26946	bot-18	alpha	S00r-4420	state	-12.21	14.69	305	2.53	0.23	4.10	1	squad	squad-3	2	bot-13	bot-19
26946	bot-19	bravo	A00m-4420	state	-0.57	16.31	225	1.95	1.89	2.65	2	packseek	squad-4	0	bot-19	bot-13
26946	bot-20	alpha	S00m-4420	state	-5.36	12.67	93	2.53	0.04	6.35	1	squad	squad-3	5	bot-13	bot-19
26946	bot-21	bravo	S00r-4410	state	6.41	18.15	290	2.25	2.19	4.53	1	squad	squad-4	1	bot-19	bot-13
26946	bot-22	alpha	S00r-4410	state	-11.22	10.94	208	0.83	0.82	1.03	1	squad	squad-3	3	bot-13	bot-19
26946	bot-23	bravo	S00r-4410	state	-0.94	19.08	4	1.98	0.03	3.99	1	squad	squad-4	2	bot-19	
26977	bot-24	alpha	A00r-441G	latches	-16.45	8.05	8	0.00	0.00		0		squad-3	4	bot-13	bot-19
