t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve	role_id
21928616	bot-1570	alpha	S10r-4410	state+latches	-17.98	-46.55	88	0.00	0.00		0		squad-198	1	bot-1567	bot-1566	28.26	w	0	30	120	0	30	120	technical
21928651	bot-1567	alpha	F00m-4320	state	-17.74	-44.68	6	0.00	0.02		0		squad-198	0	bot-1567	bot-1564	21.68	y	0	17	101	0	7	35	medic
21928681	bot-1564	bravo	S10r-0420	tier	-15.65	-23.03	301	2.49	0.24	43.56	7	seek	squad-205	1	bot-1566	bot-1575	44.30	w	0	0	2	0	30	120	technical
21928681	bot-1567	alpha	A00m-432G	state+latches	-17.74	-44.68	6	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	21.73	y	0	16	101	0	7	35	medic
21928798	bot-52	alpha	P00r-4320	tick	-96.31	-46.29	167	2.40	2.18		27	patrol	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
21928798	bot-129	alpha	P00r-4420	tick	-95.17	-27.27	168	2.32	2.39	9.37	2	squad	squad-1	4	bot-52			-	0	1	30	0	20	101	sniper
21928798	bot-261	bravo	P00r-4420	tick	-64.77	-40.73	101	2.44	2.48		23	patrol	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
21928798	bot-312	bravo	P00r-4320	tick	-78.83	-43.97	75	2.32	2.18	16.56	4	squad	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21928798	bot-425	alpha	P00r-4320	tick	-94.16	-21.25	171	1.98	1.94	24.69	4	squad	squad-1	6	bot-52			-	0	1	27	0	20	101	sniper
21928798	bot-596	alpha	P00r-4320	tick	-95.82	-40.22	158	2.44	2.50	3.42	1	squad	squad-1	1	bot-52			-	0	28	120	0	7	35	rifleman
21928798	bot-704	bravo	P00r-4420	tick	-83.37	-32.22	277	2.57	2.53	17.16	5	squad	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21928798	bot-760	alpha	P00r-2320	tick	-95.54	-37.02	192	0.00	2.22		0		squad-1	2	bot-52			-	0	12	120	0	7	35	rifleman
21928798	bot-860	alpha	P00m-24E0	tick	-95.65	-21.08	187	1.66	1.88	24.69	4	squad	squad-1	7	bot-52			-	0	8	81	0	7	28	medic
21928798	bot-892	bravo	P00m-43E0	tick	-66.98	-47.55	175	2.46	2.35	3.76	1	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21928798	bot-1023	alpha	P00r-4420	tick	-95.31	-33.76	204	0.00	2.21		0		squad-1	3	bot-52			-	0	1	29	0	20	101	sniper
21928798	bot-1308	alpha	P00r-4420	tick	-94.99	-24.82	173	0.00	2.07		0		squad-1	5	bot-52			-	0	1	29	0	7	35	sniper
21928798	bot-1404	bravo	S00r-0420	tick	-6.69	-21.39	315	2.36	2.40	45.78	7	seek	squad-2	4	bot-261	bot-1575	50.89	w	0	0	0	0	0	23	sniper
21928798	bot-1569	bravo	P00m-4420	tick	50.72	47.60	283	2.18	2.19		21	patrol	squad-203	0	bot-1569			-	0	20	101	0	7	35	medic
21928798	bot-1571	bravo	P00r-4410	tick	56.76	48.34	245	2.38	2.41	0.57	1	squad	squad-203	2	bot-1569			-	0	1	30	0	20	101	sniper
21928882	bot-1570	alpha	S10r-0410	ammo	-17.74	-46.57	93	1.43	0.25	28.28	5	seek	squad-198	1	bot-1567	bot-1566	28.08	w	0	0	4	0	30	120	technical
21928916	bot-426	bravo	P00r-4320	tick	-64.97	-47.25	142	2.43	2.30	1.13	1	squad	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21928916	bot-1562	bravo	S00r-4420	state	-20.77	-7.56	122	2.18	2.25	49.05	5	squad	squad-205	2	bot-1566			-	0	1	18	0	7	35	sniper
21928916	bot-1567	alpha	S00m-4320	state+latches	-17.74	-44.68	6	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	22.05	w	0	16	101	0	7	35	medic
21928964	bot-1564	bravo	A10r-0420	state	-16.03	-22.66	249	2.58	0.54	43.02	7	seek	squad-205	1	bot-1566	bot-1575	44.24	w	0	0	2	0	30	120	technical
21928964	bot-1566	bravo	H00r-3120	state	10.26	-45.74	271	0.16	0.00		0		squad-205	0	bot-1566	bot-1573	27.29	w	0	20	100	0	7	35	rifleman
21928964	bot-1570	alpha	S00r-0410	tier	-17.62	-46.61	93	1.53	0.12	28.16	5	seek	squad-198	1	bot-1567	bot-1566	28.00	w	0	0	4	0	30	120	technical
21928964	bot-1573	alpha	S00m-R320	tier	-16.85	-45.50	94	1.71	0.50	29.43	6	seek	squad-198	3	bot-1567	bot-1566	27.25	w	0	6	101	0	7	35	medic
21929036	bot-604	bravo	P00r-4420	tick	-70.66	-40.13	68	2.48	2.53	5.70	1	squad	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21929036	bot-776	bravo	P00r-4420	tick	-66.97	-43.50	78	2.49	2.43	2.28	1	squad	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21929036	bot-787	bravo	P00r-3320	tick	-75.33	-43.40	32	1.89	1.47	12.36	2	squad	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21929092	bot-1578	bravo	P00r-4410	tick	55.32	47.13	273	2.13	2.19	2.05	1	squad	squad-203	1	bot-1569			-	0	1	4	0	30	120	technical
21929140	bot-1564	bravo	A10r-4420	ammo	-16.17	-22.66	203	0.07	0.14		0		squad-205	1	bot-1566	bot-1573	22.86	y	0	30	120	0	30	120	technical
21929253	bot-1574	alpha	P00r-4410	tick	-96.22	45.83	301	2.43	1.62		13	patrol	squad-209	0	bot-1574			-	0	1	30	0	7	35	sniper
21929253	bot-1576	alpha	P00r-4410	tick	-89.26	41.72	282	2.21	2.23	3.33	1	squad	squad-209	2	bot-1574			-	0	30	120	0	7	35	rifleman
21929253	bot-1577	alpha	P00m-4420	tick	-89.98	36.87	328	0.58	1.96		0		squad-209	3	bot-1574			-	0	20	101	0	7	35	medic
21929352	bot-1566	bravo	H00r-3220	health	10.26	-45.75	266	0.00	0.02		0		squad-205	0	bot-1566	bot-1573	26.55	w	0	20	100	0	7	35	rifleman
21929464	bot-1570	alpha	S00r-4410	ammo	-16.74	-46.70	93	2.06	0.88	27.28	5	seek	squad-198	1	bot-1567	bot-1566	27.24	w	0	30	120	0	30	120	technical
21929484	bot-1575	alpha	P00r-4310	tick	-49.97	7.70	342	2.41	2.36	59.32	7	squad	squad-209	1	bot-1574			-	0	1	4	0	30	120	technical
21929561	bot-1572	alpha	S00r-3310	tick	-15.52	-48.10	99	4.24	2.34	3.56	1	grenade	squad-198	2	bot-1567	bot-1566	26.13	w	0	21	120	0	7	35	rifleman
21929603	bot-1573	alpha	S00m-4320	ammo	-15.43	-45.71	128	4.15	1.44	4.50	1	grenade	squad-198	3	bot-1567	bot-1566	25.96	w	0	20	87	0	7	35	medic
21929704	bot-1564	bravo	A10r-0420	ammo	-16.13	-22.46	161	2.66	0.20	4.17	1	grenade	squad-205	1	bot-1566	bot-1573	23.25	y	0	0	2	0	30	120	technical
21929819	bot-52	alpha	P00r-4320	tick	-94.42	-45.77	98	1.60	1.96		27	patrol	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
21929819	bot-129	alpha	P00r-4420	tick	-95.18	-27.47	172	0.00	0.20		0		squad-1	4	bot-52			-	0	1	30	0	20	101	sniper
21929819	bot-261	bravo	P00r-4420	tick	-62.48	-40.66	76	2.21	2.30		22	patrol	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
21929819	bot-312	bravo	P00r-4320	tick	-76.75	-43.97	94	1.44	2.07	17.18	4	squad	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21929819	bot-425	alpha	P00r-4320	tick	-94.14	-23.22	168	2.05	1.97	22.55	3	squad	squad-1	6	bot-52			-	0	1	27	0	20	101	sniper
21929819	bot-596	alpha	P00r-4320	tick	-96.53	-42.49	200	2.46	2.38	4.16	1	squad	squad-1	1	bot-52			-	0	28	120	0	7	35	rifleman
21929819	bot-704	bravo	P00r-4420	tick	-83.96	-30.05	332	2.60	2.25	23.13	4	squad	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21929819	bot-760	alpha	P00r-2320	tick	-96.16	-38.80	171	2.46	1.89	8.92	2	squad	squad-1	2	bot-52			-	0	12	120	0	7	35	rifleman
21929819	bot-860	alpha	P00m-24E0	tick	-95.61	-22.96	196	2.13	1.88	22.83	3	squad	squad-1	7	bot-52			-	0	8	81	0	7	28	medic
21929819	bot-892	bravo	P00m-43E0	tick	-64.95	-48.76	110	2.44	2.36	2.62	1	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21929819	bot-1023	alpha	P00r-4420	tick	-95.31	-33.76	204	0.00	0.00		0		squad-1	3	bot-52			-	0	1	29	0	20	101	sniper
21929819	bot-1308	alpha	P00r-4420	tick	-94.99	-24.82	173	0.00	0.00		0		squad-1	5	bot-52			-	0	1	29	0	7	35	sniper
21929819	bot-1404	bravo	S00r-0420	tick	-8.25	-19.71	308	4.00	2.30	4.92	1	grenade	squad-2	4	bot-261	bot-1575	50.85	w	0	0	0	0	0	23	sniper
21929819	bot-1569	bravo	P00m-4420	tick	48.33	47.34	250	2.46	2.40		21	patrol	squad-203	0	bot-1569			-	0	20	101	0	7	35	medic
21929819	bot-1571	bravo	P00r-4410	tick	54.48	48.16	270	1.90	2.29	1.35	1	squad	squad-203	2	bot-1569			-	0	1	30	0	20	101	sniper
21929920	bot-426	bravo	P00r-4320	tick	-64.34	-47.79	110	2.40	0.83	1.64	3	squad	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21929920	bot-1562	bravo	S00r-4420	tick	-22.60	-5.93	293	2.31	2.45	26.48	4	seek	squad-205	2	bot-1566			-	0	1	18	0	7	35	sniper
21929920	bot-1567	alpha	S00m-4320	tick	-18.75	-45.25	292	5.01	1.16	20.16	4	seek	squad-198	0	bot-1567	bot-1564	23.84	w	0	16	101	0	7	35	medic
21929991	bot-1404	bravo	A00r-0420	state	-7.92	-19.22	346	4.02	0.59	4.33	1	grenade	squad-2	4	bot-261	bot-1575	51.10	w	0	0	0	0	0	23	sniper
21929991	bot-1564	bravo	A10r-042G	latches	-15.76	-21.50	87	3.89	1.03	3.14	1	grenade	squad-205	1	bot-1566	bot-1573	24.46	f	0	0	2	0	30	120	technical
21930041	bot-604	bravo	P00r-4420	tick	-68.41	-39.50	57	2.16	2.33	5.65	1	squad	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21930041	bot-776	bravo	P00r-4420	tick	-64.47	-43.24	115	2.48	2.51	1.90	1	squad	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21930041	bot-787	bravo	P00r-3320	tick	-73.89	-42.60	72	1.03	1.65	13.01	3	squad	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21930041	bot-1570	alpha	S00r-0410	ammo	-14.48	-47.13	80	5.17	2.30	25.48	5	seek	squad-198	1	bot-1567	bot-1566	25.01	w	0	0	4	0	30	120	technical
21930094	bot-1578	bravo	P00r-4410	tick	53.16	47.02	236	2.41	2.16	2.92	1	squad	squad-203	1	bot-1569			-	0	1	4	0	30	120	technical
21930122	bot-1404	bravo	A00r-042G	latches	-7.57	-18.70	26	4.06	0.63	3.70	1	grenade	squad-2	4	bot-261	bot-1575	51.41	f	0	0	0	0	0	23	sniper
21930175	bot-1564	bravo	A00r-042G	tier	-15.40	-21.01	45	3.21	0.61	5.51	1	grenade	squad-205	1	bot-1566	bot-1573	24.89	f	0	0	2	0	30	120	technical
21930235	bot-1564	bravo	S00r-0420	state+latches	-15.31	-20.92	45	3.26	0.13	5.38	1	grenade	squad-205	1	bot-1566	bot-1573	24.97	f	0	0	2	0	30	120	technical
21930235	bot-1570	alpha	A00r-0410	state	-13.63	-46.88	69	5.07	0.89	24.64	5	seek	squad-198	1	bot-1567	bot-1566	24.05	w	0	0	4	0	30	120	technical
21930255	bot-1564	bravo	S00r-4420	ammo	-15.21	-20.82	45	3.26	0.13	5.24	1	grenade	squad-205	1	bot-1566	bot-1573	25.04	f	0	30	120	0	30	120	technical
21930255	bot-1574	alpha	P00r-4410	tick	-96.13	43.49	168	2.31	2.34		13	patrol	squad-209	0	bot-1574			-	0	1	30	0	7	35	sniper
21930255	bot-1576	alpha	P00r-4410	tick	-90.80	43.05	337	2.24	2.04	7.69	1	squad	squad-209	2	bot-1574			-	0	30	120	0	7	35	rifleman
21930255	bot-1577	alpha	P00m-4420	tick	-90.08	37.02	331	2.21	0.18	15.19	2	squad	squad-209	3	bot-1574			-	0	20	101	0	7	35	medic
21930326	bot-1562	bravo	A00r-4420	state	-23.28	-5.36	309	2.26	0.88	25.64	4	seek	squad-205	2	bot-1566			-	0	1	18	0	7	35	sniper
21930349	bot-1404	bravo	S00r-0420	state+latches	-7.11	-18.00	32	4.08	0.83	3.98	1	grenade	squad-2	4	bot-261	bot-1575	51.75	f	0	0	0	0	0	23	sniper
21930349	bot-1562	bravo	A00r-442G	latches	-23.28	-5.35	305	0.10	0.00		0		squad-205	2	bot-1566	bot-1575	31.22	w	0	1	18	0	7	35	sniper
21930378	bot-1566	bravo	H00r-3220	tick	10.26	-45.77	304	0.00	0.01		0		squad-205	0	bot-1566	bot-1573	22.29	w	0	20	100	0	7	35	rifleman
21930476	bot-1566	bravo	H00r-3320	health	10.26	-45.77	297	0.10	0.00		0		squad-205	0	bot-1566	bot-1573	21.88	w	0	20	100	0	7	35	rifleman
21930495	bot-1567	alpha	A00m-4320	state	-17.75	-43.35	29	1.50	2.14	18.23	4	seek	squad-198	0	bot-1567	bot-1564	23.32	w	0	16	101	0	7	35	medic
21930495	bot-1575	alpha	P00r-4310	tick	-51.14	9.19	326	1.41	1.89	56.60	6	squad	squad-209	1	bot-1574			-	0	1	4	0	30	120	technical
21930569	bot-1572	alpha	S00r-3310	tick	-11.52	-47.23	95	2.36	4.09	16.08	3	seek	squad-198	2	bot-1567			-	0	21	120	0	7	35	rifleman
21930589	bot-1562	bravo	S00r-4420	state+latches	-23.28	-5.35	305	0.00	0.00		0		squad-205	2	bot-1566	bot-1575	31.51	w	0	1	18	0	7	35	sniper
21930619	bot-1570	alpha	A00r-4410	ammo	-13.61	-46.87	359	0.00	0.02		0		squad-198	1	bot-1567	bot-1564	27.02	y	0	30	120	0	30	120	technical
21930619	bot-1573	alpha	S00m-4320	tick	-11.20	-45.73	76	2.38	4.23	24.24	5	seek	squad-198	3	bot-1567	bot-1566	21.56	w	0	20	87	0	7	35	medic
21930782	bot-1567	alpha	F00m-4320	state	-17.78	-43.36	9	0.00	0.03		0		squad-198	0	bot-1567	bot-1564	24.17	y	0	16	101	0	7	35	medic
21930782	bot-1567	alpha	F00m-3320	ammo	-17.78	-43.36	9	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	24.27	y	0	15	101	0	7	35	medic
21930809	bot-1564	bravo	S00r-0420	ammo	-13.79	-19.37	45	3.96	2.04	4.62	1	grenade	squad-205	1	bot-1566	bot-1573	26.40	f	0	0	2	0	30	120	technical
21930809	bot-1567	alpha	A00m-332G	state+latches	-17.78	-43.36	9	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	24.27	y	0	15	101	0	7	35	medic
21930838	bot-52	alpha	P00r-4320	tick	-92.52	-45.24	66	2.16	1.97		27	patrol	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
21930838	bot-129	alpha	P00r-4420	tick	-95.18	-27.47	172	0.00	0.00		0		squad-1	4	bot-52			-	0	1	30	0	20	101	sniper
21930838	bot-261	bravo	P00r-4420	tick	-60.47	-40.65	79	1.95	2.01		22	patrol	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
21930838	bot-312	bravo	P00r-4320	tick	-75.72	-43.51	58	1.74	1.13	17.74	3	squad	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21930838	bot-425	alpha	P00r-4320	tick	-94.05	-23.88	162	0.00	0.66		0		squad-1	6	bot-52			-	0	1	27	0	20	101	sniper
21930838	bot-596	alpha	P00r-4320	tick	-96.25	-44.90	166	2.47	2.42	1.44	1	squad	squad-1	1	bot-52			-	0	28	120	0	7	35	rifleman
21930838	bot-704	bravo	P00r-4420	tick	-82.60	-29.72	99	2.12	1.40	23.90	3	squad	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21930838	bot-760	alpha	P00r-2320	tick	-96.84	-41.19	193	2.41	2.49	5.42	1	squad	squad-1	2	bot-52			-	0	12	120	0	7	35	rifleman
21930838	bot-860	alpha	P00m-24E0	tick	-95.64	-23.84	183	0.00	0.88		0		squad-1	7	bot-52			-	0	8	81	0	7	28	medic
21930838	bot-892	bravo	P00m-43E0	tick	-64.64	-47.01	353	2.40	1.78	4.98	3	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21930838	bot-1023	alpha	P00r-4420	tick	-95.83	-35.08	189	2.37	1.42	12.71	2	squad	squad-1	3	bot-52			-	0	1	29	0	20	101	sniper
21930838	bot-1308	alpha	P00r-4420	tick	-94.99	-24.82	173	0.00	0.00		0		squad-1	5	bot-52			-	0	1	29	0	7	35	sniper
21930838	bot-1569	bravo	P00m-4420	tick	45.90	47.05	251	2.31	2.45		21	patrol	squad-203	0	bot-1569			-	0	20	101	0	7	35	medic
21930838	bot-1571	bravo	P00r-4410	tick	52.22	48.20	296	2.21	2.25	1.18	1	squad	squad-203	2	bot-1569			-	0	1	30	0	20	101	sniper
21930907	bot-1562	bravo	A00r-4420	state	-23.64	-5.05	309	2.35	0.47	30.70	5	seek	squad-205	2	bot-1566	bot-1575	31.64	w	0	1	18	0	7	35	sniper
21930937	bot-426	bravo	P00r-4320	tick	-62.87	-46.63	102	2.40	1.87	2.53	2	squad	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21930965	bot-1562	bravo	A00r-442G	latches	-23.64	-5.05	298	0.00	0.00		0		squad-205	2	bot-1566	bot-1575	31.76	w	0	1	18	0	7	35	sniper
21931036	bot-1567	alpha	S00m-3320	state+latches	-17.78	-43.36	9	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	25.05	w	0	15	101	0	7	35	medic
21931063	bot-604	bravo	P00r-4420	tick	-66.11	-39.04	94	2.41	2.35	5.36	1	squad	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21931063	bot-776	bravo	P00r-4420	tick	-62.15	-43.16	85	2.20	2.32	1.59	1	squad	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21931063	bot-787	bravo	P00r-3320	tick	-72.73	-42.00	78	2.30	1.30	13.50	2	squad	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21931084	bot-1579	bravo	P00r-0410	initial	50.50	48.38	0	0.00			0			-1				-	0			0			rifleman
21931099	bot-1578	bravo	P00r-4410	tick	51.06	46.78	273	2.14	2.11	2.83	1	squad	squad-203	1	bot-1569			-	0	1	4	0	30	120	technical
21931099	bot-1579	bravo	P00r-4410	ammo	50.50	48.38	0	0.00	0.00		0		squad-203	2	bot-1569			-	0	30	120	0	20	101	rifleman
21931157	bot-1566	bravo	S00r-3320	state	10.26	-45.78	245	0.00	0.01		0		squad-205	0	bot-1566	bot-1573	20.35	w	0	20	100	0	7	35	rifleman
21931190	bot-1562	bravo	S00r-4420	state+latches	-23.64	-5.05	298	0.00	0.00		0		squad-205	2	bot-1566	bot-1575	32.21	w	0	1	18	0	7	35	sniper
21931190	bot-1570	alpha	A00r-0410	ammo	-13.61	-46.87	2	0.00	0.00		0		squad-198	1	bot-1567	bot-1564	28.64	y	0	0	4	0	30	120	technical
21931264	bot-1574	alpha	P00r-4410	tick	-96.08	41.35	164	1.88	2.13		13	patrol	squad-209	0	bot-1574			-	0	1	30	0	7	35	sniper
21931264	bot-1576	alpha	P00r-4410	tick	-92.61	44.56	299	2.21	2.36	4.05	1	squad	squad-209	2	bot-1574			-	0	30	120	0	7	35	rifleman
21931264	bot-1577	alpha	P00m-4420	tick	-91.10	38.86	358	1.87	2.10	11.22	2	squad	squad-209	3	bot-1574			-	0	20	101	0	7	35	medic
21931286	bot-1567	alpha	A00m-3320	state	-17.72	-43.18	7	1.18	0.19	21.23	4	seek	squad-198	0	bot-1567	bot-1564	25.72	w	0	15	101	0	7	35	medic
21931343	bot-1567	alpha	F00m-3320	state	-17.72	-43.18	12	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	25.74	y	0	15	101	0	7	35	medic
21931377	bot-1404	bravo	S21r-0420	tier+score	-4.78	-14.89	40	3.81	3.89	4.28	1	grenade	squad-2	4	bot-261	bot-1575	54.17	w	0	0	0	0	0	23	sniper
21931377	bot-1564	bravo	S00r-4320	ammo+health	-12.19	-17.78	45	3.84	2.25	5.19	1	grenade	squad-205	1	bot-1566	bot-1573	27.67	f	0	30	120	0	30	120	technical
21931377	bot-1567	alpha	A00m-3320	state	-17.74	-43.19	12	0.45	0.02		0		squad-198	0	bot-1567	bot-1564	25.91	y	0	14	101	0	7	35	medic
21931513	bot-1404	bravo	S32r-0420	tier+score	-4.81	-14.57	28	4.71	0.32	53.82	7	seek	squad-2	4	bot-261	bot-1575	54.47	w	0	0	0	0	0	23	sniper
21931513	bot-1564	bravo	E00r-4120	state+health	-12.00	-17.60	45	4.09	0.26		0		squad-205	1	bot-1566	bot-1573	27.82	f	0	30	120	0	30	120	technical
21931513	bot-1567	alpha	F00m-3320	state	-17.75	-43.19	13	0.05	0.01		0		squad-198	0	bot-1567	bot-1564	26.27	y	0	14	101	0	7	35	medic
21931513	bot-1575	alpha	P00r-4310	tick	-52.52	10.87	289	2.40	2.18	53.16	6	squad	squad-209	1	bot-1574			-	0	1	4	0	30	120	technical
21931564	bot-1404	bravo	S33r-0420	score	-5.01	-14.44	15	4.74	0.24	53.59	7	seek	squad-2	4	bot-261	bot-1575	54.35	w	0	0	0	0	0	23	sniper
21931564	bot-1562	bravo	F00r-4420	state	-24.03	-4.70	298	2.41	0.53	31.09	5	seek	squad-205	2	bot-1566	bot-1575	32.47	w	0	1	18	0	7	35	sniper
21931564	bot-1562	bravo	F00r-R420	ammo	-24.03	-4.70	299	0.00	0.00		0		squad-205	2	bot-1566	bot-1575	32.47	y	0	0	18	0	7	35	sniper
21931564	bot-1564	bravo	E00r-4029	health+latches	-12.39	-17.22	45	5.51	0.54	5.10	1	flee	squad-205	1	bot-1566	bot-1573	28.11	f	0	30	120	0	30	120	technical
21931564	bot-1567	alpha	A00m-332G	state+latches	-17.75	-43.19	12	0.02	0.00		0		squad-198	0	bot-1567	bot-1564	26.41	y	0	13	101	0	7	35	medic
21931600	bot-1562	bravo	A00r-R42G	state+latches	-24.03	-4.70	299	0.00	0.00		0		squad-205	2	bot-1566	bot-1575	32.47	y	0	0	18	0	7	35	sniper
21931600	bot-1572	alpha	S00r-3310	tick	-9.52	-46.40	88	2.40	2.17	14.19	2	seek	squad-198	2	bot-1567			-	0	21	120	0	7	35	rifleman
21931626	bot-1573	alpha	S00m-4320	tick	-8.96	-45.30	95	2.33	2.28	22.03	5	seek	squad-198	3	bot-1567	bot-1566	18.52	w	0	20	87	0	7	35	medic
21931744	bot-1570	alpha	A00r-4410	ammo	-13.61	-46.87	1	0.00	0.00		0		squad-198	1	bot-1567	bot-1564	30.44	y	0	30	120	0	30	120	technical
21931784	bot-1567	alpha	S00m-3320	state+latches	-17.75	-43.19	12	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	27.14	w	0	13	101	0	7	35	medic
21931839	bot-52	alpha	P00r-4320	tick	-90.38	-44.65	58	2.21	2.22		27	patrol	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
21931839	bot-129	alpha	P00r-4420	tick	-95.26	-27.88	166	2.34	0.42	19.98	3	squad	squad-1	4	bot-52			-	0	1	30	0	20	101	sniper
21931839	bot-261	bravo	P00r-4420	tick	-58.60	-40.64	111	2.07	1.87		22	patrol	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
21931839	bot-312	bravo	P00r-4320	tick	-74.32	-42.40	50	1.41	1.79	17.74	3	squad	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21931839	bot-425	alpha	P00r-4320	tick	-94.05	-23.88	162	0.00	0.00		0		squad-1	6	bot-52			-	0	1	27	0	20	101	sniper
21931839	bot-596	alpha	P00r-4320	tick	-94.55	-45.54	80	1.58	1.82	1.20	1	squad	squad-1	1	bot-52			-	0	28	120	0	7	35	rifleman
21931839	bot-704	bravo	P00r-4420	tick	-80.95	-29.70	105	1.28	1.65	24.31	4	squad	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21931839	bot-760	alpha	P00r-2320	tick	-96.64	-43.53	176	2.49	2.35	2.81	1	squad	squad-1	2	bot-52			-	0	12	120	0	7	35	rifleman
21931839	bot-860	alpha	P00m-24E0	tick	-95.64	-23.84	183	0.00	0.00		0		squad-1	7	bot-52			-	0	8	81	0	7	28	medic
21931839	bot-892	bravo	P00m-43E0	tick	-62.38	-46.71	86	2.40	2.28	5.03	2	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21931839	bot-1023	alpha	P00r-4420	tick	-96.49	-37.31	209	2.41	2.33	9.37	2	squad	squad-1	3	bot-52			-	0	1	29	0	20	101	sniper
21931839	bot-1308	alpha	P00r-4420	tick	-94.99	-24.82	173	0.00	0.00		0		squad-1	5	bot-52			-	0	1	29	0	7	35	sniper
21931839	bot-1562	bravo	S00r-R420	state+latches	-24.02	-4.69	299	0.00	0.01		0		squad-205	2	bot-1566	bot-1575	33.11	w	0	0	18	0	7	35	sniper
21931839	bot-1569	bravo	P00m-4420	tick	43.62	46.95	290	2.39	2.28		20	patrol	squad-203	0	bot-1569			-	0	20	101	0	7	35	medic
21931839	bot-1571	bravo	P00r-4410	tick	51.68	48.09	272	0.00	0.55		0		squad-203	3	bot-1569			-	0	1	30	0	20	101	sniper
21931906	bot-1567	alpha	A00m-3320	state	-17.71	-43.11	10	0.70	0.09	23.37	4	seek	squad-198	0	bot-1567	bot-1564	27.56	w	0	13	101	0	7	35	medic
21931929	bot-1564	bravo	E00r-0029	ammo	-13.94	-15.69	45	5.95	2.19	2.91	1	flee	squad-205	1	bot-1566	bot-1573	30.04	f	0	0	2	0	30	120	technical
21931929	bot-1567	alpha	F00m-3320	state	-17.71	-43.11	8	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	27.62	y	0	13	101	0	7	35	medic
21931963	bot-426	bravo	P00r-4320	tick	-60.56	-47.17	82	2.44	2.37	2.10	1	squad	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21931963	bot-1567	alpha	A00m-3320	state	-17.71	-43.11	8	0.00	0.00		0		squad-198	0	bot-1567	bot-1564	27.70	y	0	12	101	0	7	35	medic
21931992	bot-1567	alpha	A00m-332G	latches	-17.74	-43.12	7	0.34	0.03		0		squad-198	0	bot-1567	bot-1564	27.94	w	0	12	101	0	7	35	medic
21932074	bot-604	bravo	P00r-4420	tick	-63.86	-38.72	95	2.19	2.27	5.15	1	squad	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21932074	bot-776	bravo	P00r-4420	tick	-59.97	-43.13	69	2.16	2.18	1.47	1	squad	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21932074	bot-787	bravo	P00r-3320	tick	-70.46	-40.91	57	2.48	2.52	12.88	2	squad	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21932101	bot-1562	bravo	A00r-R420	state	-24.32	-4.45	299	2.42	0.39	32.07	5	seek	squad-205	2	bot-1566	bot-1575	33.29	w	0	0	18	0	7	35	sniper
21932101	bot-1578	bravo	P00r-4410	tick	48.85	46.46	272	2.59	2.23	2.65	1	squad	squad-203	1	bot-1569			-	0	1	4	0	30	120	technical
