t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
296452	bot-150	bravo	S32r-4410	score	-16.75	-2.33	50	1.83	0.28	20.70	5	seek	squad-27	1	bot-125
296486	bot-137	alpha	C32r-4422	state	4.10	13.09	181	3.85	0.36	3.54	1	grenade	squad-26	2	bot-126
296502	bot-155	bravo	P00r-0410	initial	-21.45	6.05	0	0.00			0			-1	
296502	bot-156	alpha	P00r-0410	initial	6.55	-2.45	0	0.00			0			-1	
296519	bot-155	bravo	S32r-4410	state+tier+score+ammo	-21.45	6.05	0	0.00	0.00		0		squad-47	0	
296519	bot-156	alpha	C32r-4410	state+tier+score+ammo	6.55	-2.45	0	0.00	0.00		0		squad-46	1	bot-151
296536	bot-156	alpha	C32r-4412	latches	6.66	-2.55	9	4.57	0.15	7.28	1	cover	squad-46	1	bot-151
296620	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
296871	bot-113	alpha	S00r-4320	state+tier+score+latches	6.30	-0.60	127	3.16	1.94	5.38	1	grenade	squad-26	1	bot-126
296871	bot-151	alpha	S00m-3420	tier+score	3.21	-2.28	268	0.96	0.54	7.17	2	seek	squad-46	0	bot-151
296871	bot-156	alpha	C00r-4412	tier+score	7.81	-3.60	95	4.68	1.56	5.72	1	cover	squad-46	1	bot-151
296887	bot-113	alpha	S32r-4320	tier+score	6.27	-0.59	136	3.82	0.02	5.40	1	grenade	squad-26	1	bot-126
296887	bot-151	alpha	S32m-3420	tier+score	3.20	-2.28	268	0.96	0.02	7.15	2	seek	squad-46	0	bot-151
296887	bot-155	bravo	A32r-4410	state	-21.25	6.38	77	1.92	0.39	22.89	5	seek	squad-47	0	
296887	bot-156	alpha	C32r-4412	tier+score	7.87	-3.66	99	4.65	0.08	5.65	1	cover	squad-46	1	bot-151
296920	bot-137	alpha	A32r-4420	state+latches	4.08	11.34	181	3.99	1.75	3.29	1	grenade	squad-26	2	bot-126
296920	bot-147	alpha	S32r-4310	state+latches	-0.67	19.70	354	4.26	2.27	2.86	1	grenade	squad-26	3	bot-126
296920	bot-149	alpha	C32r-4320	state	-3.43	8.91	251	4.70	2.35	2.66	1	grenade	squad-26	5	bot-126
296937	bot-149	alpha	C32r-4322	latches	-3.56	8.83	247	4.49	0.15	5.42	1	grenade	squad-26	5	bot-126
297038	bot-113	alpha	C32r-4320	state	6.06	-0.58	144	4.70	0.21	7.60	1	seek	squad-26	1	bot-126
297055	bot-113	alpha	C32r-4322	latches	6.17	-0.69	135	5.07	0.16	5.40	1	grenade	squad-26	1	bot-126
297071	bot-113	alpha	S00r-4320	state+tier+score+latches	6.17	-0.69	135	5.07	0.00	5.40	1	grenade	squad-26	1	bot-126
297071	bot-151	alpha	S00m-3420	tier+score	3.02	-2.29	273	1.17	0.18	6.97	2	seek	squad-46	0	bot-151
297071	bot-156	alpha	C00r-4412	tier+score	8.50	-4.24	132	4.77	0.86	4.79	1	cover	squad-46	1	bot-151
297088	bot-113	alpha	S32r-4320	tier+score	6.02	-0.66	144	4.69	0.16	7.07	1	seek	squad-26	1	bot-126
297088	bot-151	alpha	S32m-3420	tier+score	3.00	-2.30	273	1.21	0.02	6.95	2	seek	squad-46	0	bot-151
297088	bot-156	alpha	C32r-4412	tier+score	8.56	-4.29	132	4.68	0.08	4.71	1	cover	squad-46	1	bot-151
297105	bot-150	bravo	C32r-4410	state	-16.11	-1.63	74	1.37	0.95	19.76	4	seek	squad-27	1	bot-125
297121	bot-137	alpha	A32r-442G	latches	4.07	10.46	181	4.10	0.89	2.41	1	grenade	squad-26	2	bot-126
297121	bot-150	bravo	C32r-441I	latches	-16.14	-1.78	74	4.63	0.16	7.66	4	cover	squad-27	1	bot-125
297138	bot-149	alpha	C32r-432I	latches	-4.22	8.21	226	5.40	0.90	4.52	1	grenade	squad-26	5	bot-126
297205	bot-137	alpha	A32r-4420	latches	4.02	10.12	189	4.06	0.34	2.75	1	grenade	squad-26	2	bot-126
297240	bot-156	alpha	S32r-4410	state+latches	9.04	-4.73	132	4.69	0.65	4.06	1	cover	squad-46	1	bot-151
297322	bot-147	alpha	S00r-4310	tier+score	-0.80	21.48	357	4.18	1.78	2.57	1	grenade	squad-26	3	bot-126
297339	bot-126	alpha	S00r-4420	tier+score	0.86	23.93	324	0.00	0.21	0.33	0	grenade	squad-26	0	bot-126
297339	bot-139	alpha	P00m-22A0	tier+score	-0.52	23.27	331	4.29	3.99	0.89	1	grenade	squad-26	4	bot-126
297356	bot-150	bravo	C32r-4412	latches	-16.41	-2.78	135	4.24	1.04	6.84	4	cover	squad-27	1	bot-125
297372	bot-149	alpha	C32r-4322	latches	-4.83	7.69	225	3.15	0.80	5.84	1	grenade	squad-26	5	bot-126
297422	bot-125	bravo	P00m-3320	tick	-15.12	-21.08	4	0.23	0.23		0		squad-27	0	bot-125
297439	bot-149	alpha	S32r-4320	state+latches	-4.95	7.57	225	3.47	0.17	5.67	1	grenade	squad-26	5	bot-126
297456	bot-150	bravo	S32r-4410	state+latches	-16.44	-3.14	156	4.40	0.36	6.53	4	cover	squad-27	1	bot-125
297623	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
297623	bot-155	bravo	A32r-441G	latches	-21.25	6.37	85	0.00	0.00		0		squad-47	0	
297640	bot-137	alpha	A32r-442G	latches	3.38	8.43	201	4.48	1.81	0.94	1	grenade	squad-26	2	bot-126
297723	bot-149	alpha	C32r-4320	state	-5.76	6.77	225	4.15	1.14	4.53	1	grenade	squad-26	5	bot-126
297740	bot-149	alpha	C32r-4322	latches	-5.85	6.67	225	4.13	0.14	5.81	1	grenade	squad-26	5	bot-126
297774	bot-149	alpha	S32r-2320	state+ammo+latches	-5.90	6.62	225	4.12	0.07	5.74	1	grenade	squad-26	5	bot-126
297841	bot-113	alpha	C32r-4320	state	5.27	-0.84	240	1.55	0.77	7.28	1	seek	squad-26	1	bot-126
297857	bot-113	alpha	C32r-4322	latches	5.45	-0.92	231	5.76	0.19	8.97	2	cover	squad-26	1	bot-126
297857	bot-155	bravo	S32r-4410	state+latches	-21.25	6.37	85	0.00	0.00		0		squad-47	0	
297874	bot-137	alpha	S32r-4420	state+latches	3.23	7.77	192	1.63	0.68	0.43	1	grenade	squad-26	2	bot-126
297907	bot-150	bravo	C32r-4410	state	-16.36	-2.25	49	1.78	0.89	16.46	5	seek	squad-27	1	bot-125
297924	bot-150	bravo	C32r-4412	latches	-16.38	-2.39	58	4.14	0.14	7.18	3	cover	squad-27	1	bot-125
297924	bot-156	alpha	S00r-4410	tier+score	9.04	-4.73	312	0.00	0.00		0		squad-46	1	bot-151
298092	bot-151	alpha	S32m-3420	tick	0.90	-2.37	275	2.51	2.10	4.87	2	seek	squad-46	0	bot-151
298125	bot-150	bravo	S32r-4410	state+latches	-16.42	-3.15	105	4.24	0.76	6.51	3	cover	squad-27	1	bot-125
298242	bot-113	alpha	S32r-4320	state+latches	6.39	-1.29	136	2.04	1.02	7.95	2	cover	squad-26	1	bot-126
298326	bot-147	alpha	S00r-4310	tick	-0.84	23.30	345	0.02	1.82	0.76	0	grenade	squad-26	3	bot-126
298343	bot-126	alpha	S00r-4420	tick	0.86	23.93	324	0.00	0.00	0.33	0	grenade	squad-26	0	bot-126
298343	bot-139	alpha	P00m-22A0	tick	-0.67	23.88	335	0.00	0.63	0.33	0	grenade	squad-26	4	bot-126
298426	bot-125	bravo	P00m-3320	tick	-15.20	-20.83	350	0.49	0.27		0		squad-27	0	bot-125
298509	bot-156	alpha	S32r-4410	tier+score	9.04	-4.73	269	0.00	0.00		0		squad-46	1	bot-151
298627	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
298643	bot-113	alpha	C32r-4320	state	5.25	-1.09	240	1.71	1.17	6.79	1	seek	squad-26	1	bot-126
298660	bot-113	alpha	S32r-4320	state	5.32	-1.12	235	4.87	0.08	9.03	2	cover	squad-26	1	bot-126
298744	bot-113	alpha	S33r-4320	score	5.16	-1.10	261	1.07	0.16	6.22	1	seek	squad-26	1	bot-126
298744	bot-126	alpha	S46rm4320	tier+score+element+health	0.84	23.86	320	4.33	0.07	19.14	3	seek	squad-26	0	bot-126
298744	bot-137	alpha	E36r-4120	state+score+health	3.77	7.57	119	0.23	0.58		0		squad-26	2	bot-126
298744	bot-139	alpha	E46mm21A0	state+tier+score+element+health	-0.67	23.88	335	0.00	0.00		0		squad-26	4	bot-126
298744	bot-147	alpha	E46rm4210	state+tier+score+element+health	-0.84	23.29	345	0.02	0.00		0		squad-26	3	bot-126
298744	bot-149	alpha	S33r-2320	score	-8.83	3.79	229	4.08	4.07	4.15	1	grenade	squad-26	5	bot-126
298744	bot-151	alpha	S33m-3420	score	-0.33	-2.52	260	4.52	1.23	5.52	1	grenade	squad-46	0	bot-151
298744	bot-156	alpha	S33r-4410	score	9.04	-4.73	282	0.00	0.00		0		squad-46	1	bot-151
298766	bot-137	alpha	E36r-4129	latches	3.78	7.60	113	0.91	0.04	5.26	2	flee	squad-26	2	bot-126
298766	bot-139	alpha	E46mm21A9	latches	-0.51	24.04	335	4.77	0.23	1.06	1	flee	squad-26	4	bot-126
298766	bot-147	alpha	E46rm4219	latches	-0.66	23.21	345	5.43	0.20	2.36	1	flee	squad-26	3	bot-126
298861	bot-149	alpha	C33r-2320	state	-9.14	3.51	229	4.08	0.41	3.74	1	grenade	squad-26	5	bot-126
298861	bot-155	bravo	S32r-4410	tick	-20.00	7.61	46	4.01	1.76	4.23	1	grenade	squad-47	0	bot-155
298877	bot-149	alpha	C33r-2322	latches	-9.24	3.43	229	4.08	0.13	3.61	1	grenade	squad-26	5	bot-126
298978	bot-139	alpha	E46mm21A0	latches	0.26	24.05	335	0.00	0.77		0		squad-26	4	bot-126
299061	bot-137	alpha	E36r-4120	latches	3.84	7.84	37	1.11	0.24	1.85	1	grenade	squad-26	2	bot-126
299128	bot-150	bravo	S32r-4410	tick	-16.49	-2.69	83	4.76	0.46	16.51	5	seek	squad-27	1	bot-125
299262	bot-147	alpha	E46rm4210	latches	1.23	23.98	345	0.00	2.04		0		squad-26	3	bot-126
299279	bot-150	bravo	C32r-4410	state	-16.43	-2.20	52	2.06	0.50	16.15	4	seek	squad-27	1	bot-125
299295	bot-150	bravo	C32r-4412	latches	-16.43	-2.36	61	4.95	0.17	7.23	3	cover	squad-27	1	bot-125
299430	bot-125	bravo	P00m-3320	tick	-15.20	-20.21	342	0.86	0.62		0		squad-27	0	bot-125
299430	bot-156	alpha	S21r-4410	tier+score	9.65	-5.69	198	4.17	1.14	4.36	1	grenade	squad-46	1	bot-151
299446	bot-113	alpha	C33r-4320	state	5.28	-2.22	220	3.66	1.12	5.28	1	grenade	squad-26	1	bot-126
299446	bot-126	alpha	C46rm4320	state	1.28	22.33	238	5.01	1.59	18.56	3	seek	squad-26	0	bot-126
299463	bot-113	alpha	C33r-4322	latches	5.20	-2.31	225	3.76	0.12	5.15	1	grenade	squad-26	1	bot-126
299463	bot-126	alpha	C46rb4322	element+latches	1.23	22.16	230	5.48	0.18	0.63	1	cover	squad-26	0	bot-126
299463	bot-150	bravo	S32r-4410	state+latches	-16.46	-3.08	100	4.82	0.71	6.60	3	cover	squad-27	1	bot-125
299463	bot-155	bravo	A32r-4410	state	-18.87	9.73	89	4.70	2.40	23.92	5	seek	squad-47	0	bot-155
299480	bot-139	alpha	P46mm21A0	state	0.26	24.05	335	0.00	0.00		0		squad-26	4	bot-126
299530	bot-126	alpha	G46rb4322	state	1.15	21.90	217	5.35	0.27	0.36	1	cover	squad-26	0	bot-126
299547	bot-149	alpha	S33r-2320	state+latches	-8.76	4.10	336	5.26	0.82	9.12	2	cover	squad-26	5	bot-126
299564	bot-156	alpha	S33r-4410	tier+score	9.30	-5.69	216	4.57	0.34	13.77	2	seek	squad-46	1	bot-151
299630	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
299630	bot-151	alpha	S00m-3420	tier+score	-0.98	-3.47	296	1.35	1.16	3.59	1	seek	squad-46	0	bot-151
299680	bot-149	alpha	C33r-2320	state	-9.27	3.72	301	4.69	0.63	8.76	4	seek	squad-26	5	bot-126
299697	bot-149	alpha	C33r-2322	latches	-9.13	3.83	310	5.26	0.18	9.58	2	cover	squad-26	5	bot-126
299714	bot-151	alpha	S33m-3420	tier+score	-1.18	-3.35	304	2.30	0.23	3.36	1	seek	squad-46	0	bot-151
299764	bot-147	alpha	H46rm4210	state	1.17	23.99	345	0.00	0.06		0		squad-26	3	bot-126
299798	bot-137	alpha	E36r-4129	latches	3.54	8.62	285	3.21	0.84	4.41	2	flee	squad-26	2	bot-126
299814	bot-149	alpha	S33r-2320	state+latches	-8.74	4.14	336	4.57	0.50	9.08	2	cover	squad-26	5	bot-126
299898	bot-113	alpha	S33r-4320	state+latches	6.03	-2.73	147	5.00	0.94	8.05	2	cover	squad-26	1	bot-126
299898	bot-156	alpha	C33r-4410	state	7.91	-5.33	286	4.44	1.44	12.33	2	seek	squad-46	1	bot-151
299915	bot-156	alpha	C33r-4412	latches	8.07	-5.42	277	5.34	0.18	4.47	1	cover	squad-46	1	bot-151
300032	bot-156	alpha	S33r-4410	state+latches	8.54	-5.66	251	5.31	0.53	3.94	1	cover	squad-46	1	bot-151
300049	bot-113	alpha	P33r-4320	state	5.35	-2.44	186	5.12	0.74	6.31	1	seek	squad-26	1	bot-126
300082	bot-150	bravo	C32r-4410	state	-16.30	-1.91	48	1.73	1.18	15.81	5	seek	squad-27	1	bot-125
300098	bot-150	bravo	C32r-4412	latches	-16.35	-2.04	57	3.80	0.13	7.50	3	cover	squad-27	1	bot-125
300284	bot-155	bravo	A32r-441G	latches	-18.86	9.72	87	0.00	0.01		0		squad-47	0	bot-155
300305	bot-137	alpha	E36r-412P	latches	3.94	11.33	267	5.84	2.74	2.02	2	flee	squad-26	2	bot-126
300383	bot-150	bravo	S32r-4410	state+latches	-16.42	-3.15	126	4.24	1.12	6.51	3	cover	squad-27	1	bot-125
300433	bot-125	bravo	S00m-3320	state	-15.17	-19.60	4	0.60	0.60		0		squad-27	0	bot-125
300433	bot-125	bravo	P00m-3320	state	-15.17	-19.60	4	0.60	0.00		0		squad-27	0	bot-125
300483	bot-139	alpha	P46mm21A0	tick	0.25	24.05	241	0.00	0.01		0		squad-26	4	bot-126
300517	bot-155	bravo	S32r-4410	state+latches	-18.86	9.72	87	0.07	0.00		0		squad-47	0	bot-155
300533	bot-126	alpha	G46rb4322	tick	1.05	21.55	265	0.00	0.36		0		squad-26	0	bot-126
300550	bot-137	alpha	E36r-4129	latches	4.75	12.14	267	5.13	1.15	0.89	1	flee	squad-26	2	bot-126
300634	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
300634	bot-147	alpha	H46rm4310	health	1.17	24.00	248	0.00	0.01		0		squad-26	3	bot-126
300701	bot-137	alpha	E36r-4120	latches	5.33	12.44	267	1.85	0.65		0		squad-26	2	bot-126
300701	bot-149	alpha	S00r-2320	tier+score	-10.48	2.86	228	2.40	2.16	7.98	4	seek	squad-26	5	bot-126
300701	bot-156	alpha	C33r-4410	state	7.00	-5.34	282	2.22	1.58	10.48	2	seek	squad-46	1	bot-151
300717	bot-151	alpha	S33m-3420	tick	-3.03	-2.10	305	2.19	2.23	1.13	1	seek	squad-46	0	bot-151
300717	bot-156	alpha	C33r-4412	latches	7.14	-5.40	274	4.67	0.16	5.32	1	cover	squad-46	1	bot-151
300751	bot-113	alpha	P00r-4320	tier+score	5.22	-2.32	284	0.00	0.18		0		squad-26	1	bot-126
300751	bot-126	alpha	G44rb4322	score	1.31	21.55	257	0.00	0.26		0		squad-26	0	bot-126
300751	bot-137	alpha	E00r-4120	tier+score	5.35	12.45	267	0.11	0.02		0		squad-26	2	bot-126
300751	bot-139	alpha	P44mm21A0	score	0.25	24.05	221	0.00	0.00		0		squad-26	4	bot-126
300751	bot-147	alpha	H44rm4310	score	1.17	24.00	257	0.00	0.00		0		squad-26	3	bot-126
300751	bot-151	alpha	S21m-3420	tier+score	-3.09	-2.06	305	2.19	0.07	1.05	1	seek	squad-46	0	bot-151
300751	bot-156	alpha	C00r-4412	tier+score	7.28	-5.46	265	4.68	0.16	5.16	1	cover	squad-46	1	bot-151
300868	bot-126	alpha	C44rb4322	state	1.83	21.45	250	0.00	0.52		0		squad-26	0	bot-126
300885	bot-150	bravo	C32r-4410	state	-16.36	-2.17	47	1.80	0.99	16.36	5	seek	squad-27	1	bot-125
300901	bot-150	bravo	C32r-4412	latches	-16.38	-2.31	55	4.16	0.14	7.26	3	cover	squad-27	1	bot-125
301018	bot-156	alpha	S00r-4410	state+latches	8.36	-5.92	200	4.60	1.17	3.99	1	cover	squad-46	1	bot-151
301068	bot-126	alpha	G44rb4322	state	1.49	21.48	216	1.58	0.33	0.45	1	cover	squad-26	0	bot-126
301119	bot-150	bravo	S32r-4410	state+latches	-16.42	-3.14	107	4.24	0.83	6.53	3	cover	squad-27	1	bot-125
301202	bot-137	alpha	H00r-4120	state	5.35	12.45	267	0.00	0.00		0		squad-26	2	bot-126
301220	bot-151	alpha	S00m-3420	tier+score	-3.67	-1.77	288	2.52	0.64	2.69	1	seek	squad-46	0	bot-151
301253	bot-126	alpha	G44rm4322	element	1.05	21.55	201	0.00	0.45		0		squad-26	0	bot-126
301319	bot-147	alpha	S44rm4310	state	1.16	24.01	234	0.00	0.01		0		squad-26	3	bot-126
301436	bot-125	bravo	P00m-3320	tick	-15.56	-19.42	325	0.37	0.43		0		squad-27	0	bot-125
301503	bot-157	bravo	P00m-0420	initial	-11.45	11.05	0	0.00			0			-1	
301520	bot-155	bravo	S32r-4410	tick	-17.69	11.58	88	2.42	2.19	21.75	6	seek	squad-47	0	bot-155
301520	bot-157	bravo	C32m-4420	state+tier+score+ammo	-11.45	11.05	0	0.00	0.00		0		squad-47	1	bot-155
301537	bot-149	alpha	A00r-2320	state	-12.03	1.72	227	2.16	1.92	6.07	4	seek	squad-26	5	bot-126
301537	bot-150	bravo	A32r-4410	state	-16.37	-2.30	25	1.82	0.84	16.55	5	seek	squad-27	1	bot-125
301537	bot-157	bravo	S32m-4420	state	-11.37	11.23	356	4.59	0.20	3.68	2	cover	squad-47	1	bot-155
301587	bot-149	alpha	A00r-232G	latches	-12.03	1.72	227	0.00	0.00		0		squad-26	5	bot-126
301587	bot-150	bravo	A32r-441G	latches	-16.39	-2.30	38	0.44	0.03		0		squad-27	1	bot-125
301604	bot-150	bravo	A00r-441G	tier+score	-16.40	-2.30	38	0.28	0.00		0		squad-27	1	bot-125
301604	bot-155	bravo	S10r-4410	tier+score	-17.59	11.75	93	2.42	0.20	21.65	6	seek	squad-47	0	bot-155
301604	bot-157	bravo	S00m-4420	tier+score	-11.15	11.20	17	2.65	0.23	16.34	3	seek	squad-47	1	bot-155
301637	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
301721	bot-155	bravo	S00r-4410	tier	-17.43	11.99	92	2.46	0.29	21.51	6	seek	squad-47	0	bot-155
301737	bot-126	alpha	S00r-4320	state+tier+score+element+latches	1.05	21.55	238	0.00	0.00		0		squad-26	0	bot-126
301737	bot-139	alpha	P00m-21A0	tier+score+element	0.25	24.05	169	0.00	0.00		0		squad-26	4	bot-126
301737	bot-147	alpha	S00r-4310	tier+score+element	1.20	23.51	210	1.72	0.50	18.39	3	seek	squad-26	3	bot-126
301754	bot-113	alpha	P00r-4320	tick	5.22	-2.32	284	0.00	0.00		0		squad-26	1	bot-126
301821	bot-149	alpha	S00r-2320	state+latches	-12.03	1.72	227	0.00	0.01		0		squad-26	5	bot-126
301821	bot-150	bravo	S00r-4410	state+latches	-16.40	-2.30	38	0.00	0.01		0		squad-27	1	bot-125
301922	bot-137	alpha	H00r-4220	health	5.35	12.45	302	0.00	0.00		0		squad-26	2	bot-126
302022	bot-156	alpha	S00r-4410	tick	6.22	-5.20	277	2.25	2.26	9.75	2	seek	squad-46	1	bot-151
302223	bot-151	alpha	S00m-3420	tick	-3.23	-3.95	202	1.40	2.22	0.55	1	seek	squad-46	0	bot-151
302440	bot-125	bravo	P00m-3320	tick	-15.83	-19.05	272	0.68	0.46		0		squad-27	0	bot-125
302557	bot-137	alpha	H00r-4210	packs	5.35	12.45	253	0.00	0.00		0		squad-26	2	bot-126
302607	bot-157	bravo	S00m-4420	tick	-9.05	10.91	98	2.42	2.12	14.22	3	seek	squad-47	1	bot-155
302641	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
302724	bot-155	bravo	S00r-4410	tick	-15.46	13.94	83	2.88	2.77	19.72	5	seek	squad-47	0	bot-155
302741	bot-126	alpha	S00r-4320	tick	0.27	19.88	221	1.65	1.85	16.33	2	seek	squad-26	0	bot-126
302741	bot-139	alpha	P00m-21A0	tick	-0.36	22.65	180	2.28	1.53	3.66	5	squad	squad-26	4	bot-126
302741	bot-147	alpha	S00r-4310	tick	0.49	21.34	200	2.15	2.28	16.17	3	seek	squad-26	3	bot-126
302758	bot-113	alpha	P00r-4320	tick	5.22	-2.32	284	0.00	0.00		0		squad-26	1	bot-126
302825	bot-149	alpha	S00r-2320	tick	-9.63	1.41	154	2.39	2.43	6.89	4	seek	squad-26	5	bot-126
302825	bot-150	bravo	S00r-4410	tick	-15.88	-1.48	52	0.29	0.97	4.96	3	seek	squad-27	1	bot-125
303026	bot-156	alpha	S00r-4410	tick	4.02	-4.46	285	2.44	2.32	7.48	2	seek	squad-46	1	bot-151
303042	bot-137	alpha	H00r-4310	health	5.35	12.45	215	0.00	0.00		0		squad-26	2	bot-126
303226	bot-151	alpha	S00m-3420	tick	-3.26	-3.08	342	1.98	0.87	0.66	1	seek	squad-46	0	bot-151
303443	bot-125	bravo	P00m-3320	tick	-16.03	-19.26	159	0.53	0.29		0		squad-27	0	bot-125
303611	bot-155	bravo	C00r-4410	state	-13.13	13.81	99	2.58	2.33	17.40	4	seek	squad-47	0	bot-155
303611	bot-157	bravo	S00m-4420	tick	-6.43	10.51	97	2.49	2.65	11.57	3	seek	squad-47	1	bot-155
303628	bot-155	bravo	C00r-4412	latches	-13.17	13.97	108	4.81	0.16	1.11	1	cover	squad-47	0	bot-155
303644	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
303728	bot-137	alpha	S00r-4310	state	5.35	12.45	255	0.00	0.00		0		squad-26	2	bot-126
303745	bot-126	alpha	S00r-4320	tick	-0.54	18.05	210	2.02	1.99	14.44	2	seek	squad-26	0	bot-126
303745	bot-139	alpha	P00m-21A0	tick	-0.81	20.52	173	1.97	2.18	4.00	4	squad	squad-26	4	bot-126
303745	bot-147	alpha	S00r-4310	tick	0.19	19.39	214	1.98	1.97	14.37	3	seek	squad-26	3	bot-126
303761	bot-113	alpha	P00r-4320	tick	5.22	-2.32	284	0.00	0.00		0		squad-26	1	bot-126
303795	bot-155	bravo	G00r-4412	state	-13.35	14.68	147	4.92	0.74	0.38	1	cover	squad-47	0	bot-155
303828	bot-149	alpha	S00r-2320	tick	-7.57	1.21	227	1.38	2.07	8.20	4	seek	squad-26	5	bot-126
303828	bot-150	bravo	S00r-4410	tick	-15.80	-1.39	44	0.04	0.12	4.85	2	seek	squad-27	1	bot-125
303979	bot-155	bravo	A00r-4410	state+latches	-13.45	15.05	125	0.03	0.38		0		squad-47	0	bot-155
304029	bot-156	alpha	S00r-4410	tick	1.80	-4.02	271	2.60	2.26	5.25	1	seek	squad-26	4	bot-126
304096	bot-150	bravo	A00r-4410	state	-15.81	-1.38	53	0.52	0.01	4.85	2	seek	squad-27	1	bot-125
304113	bot-137	alpha	A00r-4310	state	5.10	12.32	266	1.22	0.28	25.11	7	seek	squad-26	2	bot-126
304129	bot-150	bravo	A00r-441G	latches	-15.81	-1.39	57	0.33	0.01		0		squad-27	1	bot-125
304146	bot-137	alpha	A00r-431G	latches	5.10	12.32	259	0.00	0.00		0		squad-26	2	bot-126
304230	bot-151	alpha	S00m-3420	tick	-3.43	-1.30	356	1.13	1.79	0.35	1	seek	squad-26	7	bot-126
304363	bot-150	bravo	S00r-4410	state+latches	-15.82	-1.42	57	0.00	0.03		0		squad-27	1	bot-125
304380	bot-137	alpha	S00r-4310	state+latches	5.10	12.32	259	0.00	0.00		0		squad-26	2	bot-126
304447	bot-125	bravo	P00m-3320	tick	-15.89	-19.80	176	0.43	0.57		0		squad-27	0	bot-125
304614	bot-147	alpha	C00r-4310	state	-0.42	17.82	210	2.06	1.69	12.73	3	seek	squad-26	3	bot-126
304614	bot-157	bravo	S00m-4420	tick	-4.31	10.18	97	2.00	2.15	9.43	3	seek	squad-47	1	bot-155
304631	bot-147	alpha	C00r-4312	latches	-0.47	17.70	207	3.92	0.13	5.18	4	cover	squad-26	3	bot-126
304648	bot-106	bravo	D00r--000	tick	-12.19	3.71	43	0.00	0.00		0		squad-27	-1	bot-125
304648	bot-157	bravo	C00m-4420	state	-4.27	10.18	97	2.01	0.03	9.39	3	seek	squad-47	1	bot-155
304664	bot-157	bravo	C00m-4422	latches	-4.15	10.15	88	3.89	0.13	2.77	1	cover	squad-47	1	bot-155
304681	bot-137	alpha	A00r-4310	state	4.83	12.16	240	2.04	0.32	25.16	5	seek	squad-26	2	bot-126
304681	bot-147	alpha	C00r-431I	latches	-0.56	17.53	205	3.96	0.20	5.26	4	cover	squad-26	3	bot-126
304681	bot-150	bravo	A00r-4410	state	-15.80	-1.42	56	0.29	0.02	25.09	7	seek	squad-27	1	bot-125
304681	bot-157	bravo	C00m-442I	latches	-4.09	10.14	93	3.86	0.06	2.70	1	cover	squad-47	1	bot-155
304698	bot-126	alpha	C00r-4320	state	-1.47	16.16	226	2.15	2.11	12.44	2	seek	squad-26	0	bot-126
304698	bot-137	alpha	A00r-431G	latches	4.83	12.16	237	0.00	0.00		0		squad-26	2	bot-126
304698	bot-150	bravo	A00r-441G	latches	-15.80	-1.42	57	0.21	0.00		0		squad-27	1	bot-125
304716	bot-126	alpha	C00r-4322	latches	-1.53	16.03	217	3.82	0.14	7.48	5	cover	squad-26	0	bot-126
304716	bot-157	bravo	C00m-4422	latches	-3.96	10.11	92	3.73	0.13	2.57	1	cover	squad-47	1	bot-155
304748	bot-126	alpha	C00r-432I	latches	-1.58	15.93	209	3.51	0.11	7.45	5	cover	squad-26	0	bot-126
304748	bot-139	alpha	P00m-21A0	tick	-0.19	19.31	181	1.80	1.36	7.97	5	squad	squad-26	5	bot-126
304765	bot-113	alpha	P00r-4320	tick	5.22	-2.32	284	0.00	0.00		0		squad-26	1	bot-126
304798	bot-126	alpha	C00r-4322	latches	-1.65	15.80	201	2.88	0.15	7.42	5	cover	squad-26	0	bot-126
304832	bot-149	alpha	S00r-2320	tick	-7.28	1.18	224	0.20	0.29	8.41	3	seek	squad-26	6	bot-126
304915	bot-147	alpha	C00r-4312	latches	-0.97	16.62	200	3.79	1.00	5.76	4	cover	squad-26	3	bot-126
304915	bot-155	bravo	F00r-4410	state	-13.44	15.06	156	0.00	0.01		0		squad-47	0	bot-155
304932	bot-137	alpha	S00r-4310	state+latches	4.83	12.16	237	0.00	0.00		0		squad-26	2	bot-126
304932	bot-150	bravo	S00r-4410	state+latches	-15.82	-1.42	57	0.00	0.02		0		squad-27	1	bot-125
304932	bot-155	bravo	A00r-4410	state	-13.44	15.06	156	0.00	0.00		0		squad-47	0	bot-155
305033	bot-155	bravo	F00r-4410	state	-13.44	15.06	156	0.00	0.00		0		squad-47	0	bot-155
