t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate
154399	bot-26	alpha	H33r-4320	score	-28.22	1.06	176	0.00	0.00		0		squad-1	1	bot-19	bot-46	40.42	y
154399	bot-30	alpha	T33m-R310	score	-16.05	9.68	46	0.00	0.00	1.92	2	medic	squad-1	5	bot-19	bot-52	42.32	w
154399	bot-35	alpha	H33r-4320	state+score	-17.96	9.43	148	0.01	0.00		0		squad-1	2	bot-19	bot-42	44.98	w
154399	bot-51	alpha	A32r-4310	score	-23.49	-9.23	133	0.00	0.00		0		squad-1	3	bot-19	bot-44	27.94	y
154416	bot-30	alpha	S33m-R310	state	-16.05	9.68	46	0.00	0.00	1.92	2	medic	squad-1	5	bot-19	bot-52	42.32	w
154416	bot-35	alpha	S33r-4324	state+latches	-17.96	9.43	145	0.00	0.00		0		squad-1	2	bot-19	bot-42	44.98	w
154433	bot-3	alpha	D00r--000	tick	-27.85	-14.46	57	0.00	0.00	1.20	0		squad-1	-1	bot-19	bot-31	15.27	y
154433	bot-26	alpha	H33r-4310	packs	-28.22	1.06	179	0.00	0.00		0		squad-1	1	bot-19	bot-46	40.42	y
154433	bot-49	bravo	S00m-2420	tick	30.49	-5.06	285	2.06	2.23	46.40	19	seek	squad-2	2	bot-20			-
154533	bot-30	alpha	A33m-R310	state	-15.78	9.70	76	2.26	0.28	45.55	24	seek	squad-1	5	bot-19	bot-52	42.09	w
154550	bot-42	bravo	A00r-441G	latches	7.22	-27.65	328	0.00	0.00		0		squad-9	1	bot-40	bot-30	44.04	w
154567	bot-30	alpha	A33m-R31G	latches	-15.78	9.70	83	0.00	0.00		0		squad-1	5	bot-19	bot-42	44.04	w
154567	bot-42	bravo	A00r-4410	latches	7.22	-27.65	325	0.00	0.00		0		squad-9	1	bot-40	bot-26	45.74	y
154667	bot-20	bravo	C34r-2312	tick	25.24	14.46	275	0.00	0.00		0		squad-2	0	bot-20			-
154718	bot-30	alpha	A33m-431G	ammo	-15.78	9.70	83	0.00	0.00		0		squad-1	5	bot-19	bot-42	44.07	w
154734	bot-40	bravo	F00r-4310	state	-2.24	-29.62	314	0.00	0.01		0		squad-9	0	bot-40	bot-51	29.56	y
154734	bot-40	bravo	F00r-R310	ammo	-2.24	-29.62	314	0.00	0.00		0		squad-9	0	bot-40	bot-51	29.56	y
154751	bot-26	alpha	A33r-4310	state	-28.22	1.06	165	0.00	0.00		0		squad-1	1	bot-19	bot-46	40.42	y
154751	bot-40	bravo	A00r-R310	state	-2.24	-29.62	314	0.00	0.00		0		squad-9	0	bot-40	bot-51	29.56	y
154801	bot-30	alpha	S33m-4310	state+latches	-15.78	9.70	83	0.00	0.00		0		squad-1	5	bot-19	bot-42	44.08	w
154902	bot-26	alpha	F33r-4310	state	-28.22	1.06	135	0.00	0.00		0		squad-1	1	bot-19	bot-46	40.42	y
154902	bot-35	alpha	S33r-4320	latches	-17.95	9.45	129	1.33	0.02	44.18	13	seek	squad-1	2	bot-19	bot-42	45.03	w
154902	bot-42	bravo	A00r-0410	ammo	7.22	-27.65	309	0.00	0.00		0		squad-9	1	bot-40	bot-26	45.74	y
154923	bot-26	alpha	P33r-4310	state	-28.22	1.06	135	1.40	0.00		1	muzzleRecovery	squad-1	1	bot-19	bot-46	40.42	y
154968	bot-45	bravo	F00r-4410	state	5.08	-28.28	311	0.00	0.01		0		squad-9	2	bot-40	bot-26	44.57	y
154968	bot-51	alpha	A33r-4310	score	-23.48	-9.23	133	0.00	0.01		0		squad-1	3	bot-19	bot-44	27.93	y
154985	bot-26	alpha	E34r-4210	state+score+health	-28.31	1.09	149	1.38	0.09		0		squad-1	1	bot-19	bot-46	40.48	y
154985	bot-30	alpha	S34m-4310	score	-15.59	9.64	124	1.31	0.20	42.39	11	seek	squad-1	5	bot-19	bot-42	43.95	w
154985	bot-35	alpha	S34r-4320	score	-17.85	9.48	112	1.33	0.10	44.14	12	seek	squad-1	2	bot-19	bot-42	45.02	w
154985	bot-45	bravo	A00r-4410	state	5.08	-28.28	311	0.00	0.00		0		squad-9	2	bot-40	bot-26	44.60	y
155001	bot-26	alpha	E34r-4219	latches	-28.36	1.06	142	1.71	0.06	4.90	3	flee	squad-1	1	bot-19	bot-46	40.51	y
155018	bot-19	alpha	P00r-3320	tick	-2.85	-2.88	65	2.97	2.40		2	patrolLocal	squad-1	0	bot-19			-
155035	bot-46	bravo	F00r-4310	state	0.37	-27.42	315	0.00	0.00		0		squad-9	3	bot-40	bot-26	40.53	y
155052	bot-46	bravo	A10r-4310	state+tier	0.37	-27.42	315	0.00	0.00		0		squad-9	3	bot-40	bot-26	40.54	y
155069	bot-21	alpha	G00r-4322	tick	0.75	-4.25	223	0.00	0.40		0		squad-1	4	bot-19	bot-44	25.15	w
155085	bot-45	bravo	F00r-4410	state	5.08	-28.28	311	0.00	0.00		0		squad-9	2	bot-40	bot-26	44.65	y
155102	bot-45	bravo	A00r-4410	state	5.08	-28.28	311	0.00	0.00		0		squad-9	2	bot-40	bot-26	44.66	y
155135	bot-20	bravo	C33r-2312	score	25.24	14.46	275	0.00	0.00		0		squad-2	0	bot-20			-
155135	bot-52	bravo	H33r-4210	score	26.00	12.84	249	0.00	0.00		0		squad-2	1	bot-20	bot-30	41.90	w
155152	bot-46	bravo	F10r-4310	state	0.37	-27.42	314	0.00	0.00		0		squad-9	3	bot-40	bot-26	40.57	y
155169	bot-26	alpha	E34r-3219	ammo	-28.57	0.93	134	1.42	0.25	4.68	3	flee	squad-1	1	bot-19	bot-46	40.57	y
155169	bot-46	bravo	P10r-4310	state	0.37	-27.42	314	1.38	0.00		1	muzzleRecovery	squad-9	3	bot-40	bot-26	40.57	y
155185	bot-20	bravo	C32r-2312	score	25.24	14.46	275	0.00	0.00		0		squad-2	0	bot-20			-
155185	bot-52	bravo	H32r-4210	score	26.00	12.84	252	0.00	0.00		0		squad-2	1	bot-20	bot-30	41.90	w
155202	bot-44	bravo	A00m-4420	tick	-3.11	-28.22	313	0.00	0.00		0		squad-9	4	bot-40	bot-51	27.92	y
155202	bot-45	bravo	F00r-4410	state	5.08	-28.27	311	0.00	0.00		0		squad-9	2	bot-40	bot-26	44.69	y
155219	bot-45	bravo	P00r-4410	state	5.08	-28.27	311	1.29	0.00		1	muzzleRecovery	squad-9	2	bot-40	bot-26	44.70	y
155219	bot-51	alpha	F33r-4310	state	-23.48	-9.23	133	0.00	0.00		0		squad-1	3	bot-19	bot-44	27.92	y
155236	bot-51	alpha	A33r-4310	state	-23.48	-9.23	133	0.10	0.00		0		squad-1	3	bot-19	bot-44	27.92	y
155253	bot-35	alpha	A34r-4320	state	-17.39	9.53	83	2.40	0.46	43.91	12	seek	squad-1	2	bot-19	bot-42	44.79	w
155253	bot-49	bravo	A00m-2420	state	29.49	-6.29	220	2.47	1.58	45.79	19	seek	squad-2	2	bot-20			-
155286	bot-20	bravo	C00r-2312	tier+score	25.24	14.46	275	0.00	0.00		0		squad-2	0	bot-20			-
155286	bot-52	bravo	H00r-4210	tier+score	26.00	12.84	260	0.12	0.00		0		squad-2	1	bot-20	bot-30	41.90	w
155303	bot-26	alpha	E34r-3210	latches	-28.93	0.70	134	3.77	0.43	3.82	2	flee	squad-1	1	bot-19	bot-46	40.48	y
155319	bot-26	alpha	E34r-3219	latches	-28.99	0.68	134	3.61	0.06	3.76	2	flee	squad-1	1	bot-19	bot-46	40.48	y
155336	bot-30	alpha	A34m-4310	state	-15.56	8.87	146	2.26	0.76	41.74	11	seek	squad-1	5	bot-19	bot-42	43.25	w
155336	bot-35	alpha	A34r-432G	latches	-17.39	9.53	101	0.00	0.00		0		squad-1	2	bot-19	bot-49	49.55	w
155336	bot-51	alpha	F33r-4310	state	-23.48	-9.23	133	0.10	0.00		0		squad-1	3	bot-19	bot-44	27.92	y
155336	bot-52	bravo	H00r-4310	health	26.00	12.84	264	0.00	0.00		0		squad-2	1	bot-20	bot-30	41.91	w
155353	bot-46	bravo	P10r-431G	latches	0.32	-27.14	350	1.36	0.28		1	muzzleRecovery	squad-9	3	bot-40	bot-26	40.50	w
155353	bot-49	bravo	A00m-242G	latches	29.49	-6.30	241	0.00	0.01		0		squad-2	2	bot-20	bot-30	47.59	w
155353	bot-51	alpha	A33r-4310	state	-23.48	-9.23	133	0.00	0.00		0		squad-1	3	bot-19	bot-44	27.92	y
155369	bot-30	alpha	A34m-431G	latches	-15.56	8.87	139	0.01	0.00		0		squad-1	5	bot-19	bot-49	47.59	w
155407	bot-46	bravo	A10r-431G	state	0.31	-27.09	350	0.00	0.05		0	muzzleRecovery	squad-9	3	bot-40	bot-26	40.51	w
155437	bot-3	alpha	D00r--000	tick	-27.85	-14.46	57	0.00	0.00	1.20	0		squad-1	-1	bot-19	bot-31	15.27	y
155453	bot-21	alpha	C00r-4322	state	0.74	-3.47	194	0.00	0.78		0		squad-1	4	bot-19	bot-44	25.75	w
155453	bot-42	bravo	A00r-4410	ammo	7.22	-27.65	308	0.00	0.00		0		squad-9	1	bot-40	bot-26	46.25	y
155453	bot-51	alpha	F33r-4310	state	-23.47	-9.23	133	0.00	0.00		0		squad-1	3	bot-19	bot-44	27.92	y
155470	bot-45	bravo	A00r-4410	state	5.41	-28.26	3	0.00	0.33		0	muzzleRecovery	squad-9	2	bot-40	bot-26	45.19	y
155470	bot-51	alpha	U33r-4310	state	-23.47	-9.23	133	0.10	0.00		0		squad-1	3	bot-19	bot-44	27.92	y
155570	bot-35	alpha	S34r-4320	state+latches	-17.39	9.53	101	0.00	0.00		0		squad-1	2	bot-19	bot-49	49.55	w
155587	bot-26	alpha	E33r-3219	score	-29.77	0.35	127	3.56	0.85	3.01	2	flee	squad-1	1	bot-19	bot-42	46.42	y
155587	bot-30	alpha	A00m-431G	tier+score	-15.56	8.87	139	0.00	0.00		0		squad-1	5	bot-19	bot-49	47.60	w
155587	bot-35	alpha	S00r-4320	tier+score	-17.35	9.53	101	1.32	0.04	50.52	20	seek	squad-1	2	bot-19	bot-49	49.53	w
155587	bot-44	bravo	F00m-4420	state	-3.11	-28.22	313	0.00	0.00		0		squad-9	4	bot-40	bot-51	27.82	y
155587	bot-46	bravo	S10r-4310	state+latches	0.31	-27.09	350	0.00	0.00		0		squad-9	3	bot-40	bot-26	40.71	w
155587	bot-49	bravo	S00m-2420	state+latches	29.49	-6.30	241	0.00	0.00		0		squad-2	2	bot-20	bot-30	47.60	w
155587	bot-51	alpha	E34r-4210	state+score+health	-23.45	-9.38	133	1.32	0.16		0		squad-1	3	bot-19	bot-44	27.82	y
155604	bot-26	alpha	E34r-3219	score	-29.83	0.33	127	3.63	0.06	2.95	2	flee	squad-1	1	bot-19	bot-42	46.45	y
155604	bot-30	alpha	S00m-4310	state+latches	-15.56	8.87	139	0.00	0.00		0		squad-1	5	bot-19	bot-49	47.60	w
155604	bot-44	bravo	A00m-4420	state	-3.11	-28.22	313	0.00	0.00		0		squad-9	4	bot-40	bot-51	27.80	y
155604	bot-45	bravo	A00r-441G	latches	5.41	-28.26	335	0.00	0.00		0		squad-9	2	bot-40	bot-26	45.42	w
155620	bot-51	alpha	E34r-4219	latches	-23.53	-9.36	133	1.64	0.08	4.85	1	flee	squad-1	3	bot-19	bot-44	27.85	y
155637	bot-46	bravo	A10r-4310	state	0.26	-27.08	339	1.18	0.06	42.32	9	seek	squad-9	3	bot-40	bot-26	40.75	w
155670	bot-21	alpha	G00r-4322	state	0.74	-3.82	179	1.74	0.36	0.43	1	cover	squad-1	4	bot-19	bot-44	25.54	w
155704	bot-20	bravo	G00r-2312	state	25.37	14.54	284	4.57	0.15	0.43	1	cover	squad-2	0	bot-20			-
155704	bot-51	alpha	E34r-3219	ammo	-23.72	-9.32	133	5.06	0.19	4.65	1	flee	squad-1	3	bot-19	bot-44	27.97	y
155721	bot-42	bravo	A00r-441G	latches	7.22	-27.65	307	0.00	0.00		0		squad-9	1	bot-40	bot-26	46.70	w
155737	bot-26	alpha	E34r-321P	latches	-30.31	0.13	127	3.98	0.52	2.52	2	flee	squad-1	1	bot-19	bot-42	46.70	w
155737	bot-44	bravo	F00m-4420	state	-3.11	-28.22	313	0.00	0.00		0		squad-9	4	bot-40	bot-51	28.03	y
155737	bot-44	bravo	F00m-3420	ammo	-3.11	-28.22	312	0.00	0.00		0		squad-9	4	bot-40	bot-51	28.10	y
155737	bot-51	alpha	E35r-3119	score+health	-23.88	-9.28	132	4.83	0.17	4.49	1	flee	squad-1	3	bot-19	bot-44	28.10	y
155754	bot-26	alpha	E35r-321P	score	-30.37	0.10	127	3.89	0.07	2.47	2	flee	squad-1	1	bot-19	bot-42	46.73	w
155754	bot-40	bravo	A00r-R310	tick	-2.24	-29.62	313	0.00	0.00		0		squad-9	0	bot-40	bot-51	29.79	y
155754	bot-44	bravo	A00m-3420	state	-3.11	-28.22	312	0.00	0.00		0		squad-9	4	bot-40	bot-51	28.10	y
155838	bot-45	bravo	S00r-4410	state+latches	5.41	-28.25	335	0.00	0.00		0		squad-9	2	bot-40	bot-26	45.82	w
155838	bot-51	alpha	E35r-3110	latches	-24.38	-9.17	132	5.06	0.51	4.96	1	flee	squad-1	3	bot-19	bot-44	28.53	y
155854	bot-51	alpha	E35r-3119	latches	-24.46	-9.15	132	5.06	0.08	4.87	1	flee	squad-1	3	bot-19	bot-44	28.60	y
155888	bot-44	bravo	F00m-3420	state	-3.11	-28.22	312	0.00	0.00		0		squad-9	4	bot-40	bot-51	28.67	y
155888	bot-51	alpha	E36r-3019	score+health	-24.63	-9.12	132	5.06	0.17	4.70	1	flee	squad-1	3	bot-19	bot-44	28.74	y
155905	bot-26	alpha	E36r-321P	score	-30.96	-0.14	127	4.42	0.64	2.00	2	flee	squad-1	1	bot-19	bot-42	47.05	w
155905	bot-44	bravo	A00m-3420	state	-3.11	-28.22	312	0.00	0.00		0		squad-9	4	bot-40	bot-51	28.74	y
155921	bot-53	alpha	P00m-0420	initial	-9.25	-21.75	0	0.00			0			-1				-
155938	bot-40	bravo	A00r-4310	ammo	-2.24	-29.62	316	0.00	0.00		0		squad-9	0	bot-40	bot-53	11.21	y
155938	bot-53	alpha	A00m-4420	state+ammo	-9.25	-21.75	0	0.00	0.00		0		squad-11	0	bot-53			-
155955	bot-40	bravo	A10r-4310	tier	-2.24	-29.62	318	0.00	0.00		0		squad-9	0	bot-40	bot-53	11.24	y
155955	bot-42	bravo	S00r-4410	state+latches	7.22	-27.65	307	0.00	0.00		0		squad-9	1	bot-40	bot-26	47.18	w
155955	bot-44	bravo	A10m-3420	tier	-3.11	-28.22	317	0.00	0.00		0		squad-9	4	bot-40	bot-53	9.53	y
155971	bot-26	alpha	E36r-3219	latches	-31.14	-0.05	127	3.09	0.20	1.80	1	flee	squad-1	1	bot-19	bot-42	47.22	w
155971	bot-42	bravo	A00r-4410	state	7.19	-27.66	305	1.36	0.02	45.12	9	seek	squad-9	1	bot-40	bot-26	47.23	w
155988	bot-45	bravo	A00r-4410	state	5.22	-28.28	304	1.29	0.20	42.25	9	seek	squad-9	2	bot-40	bot-26	46.07	w
155988	bot-49	bravo	A00m-2420	state	29.01	-6.87	289	2.45	0.74	46.77	19	seek	squad-2	2	bot-20	bot-30	47.09	w
156005	bot-42	bravo	C00r-0410	state+ammo	7.19	-27.66	298	0.01	0.00		0		squad-9	1	bot-40	bot-53	18.10	y
156022	bot-19	alpha	P00r-3320	tick	-0.74	-2.79	97	1.62	2.11		2	patrolLocal	squad-1	0	bot-19			-
156022	bot-42	bravo	C00r-0412	latches	7.24	-27.66	291	1.36	0.04	9.54	3	cover	squad-9	1	bot-40	bot-53	18.15	y
156022	bot-52	bravo	A00r-4310	state	26.00	12.84	318	0.00	0.00		0		squad-2	1	bot-20	bot-30	41.96	y
156056	bot-52	bravo	A00r-431G	latches	26.00	12.84	311	0.00	0.00		0		squad-2	1	bot-20	bot-30	41.97	w
156072	bot-51	alpha	E36r-3010	latches	-25.54	-8.93	131	5.06	0.93	5.19	1	flee	squad-1	3	bot-19	bot-44	29.54	y
156089	bot-51	alpha	E36r-3019	latches	-25.61	-8.89	131	5.06	0.08	5.11	1	flee	squad-1	3	bot-19	bot-44	29.62	y
156156	bot-35	alpha	A00r-4320	state	-16.25	9.65	93	2.40	1.11	49.49	20	seek	squad-1	2	bot-19	bot-49	48.25	w
156189	bot-35	alpha	A00r-432G	latches	-16.25	9.65	100	0.00	0.00		0		squad-1	2	bot-19	bot-42	44.37	w
156222	bot-20	bravo	P00r-2310	state+latches	25.75	14.75	253	0.00	0.43		0		squad-2	0	bot-20			-
156290	bot-52	bravo	S00r-4310	state+latches	26.00	12.84	311	0.00	0.00		0		squad-2	1	bot-20	bot-30	42.00	w
156290	bot-52	bravo	P00r-4310	state	26.00	12.84	311	0.00	0.00		0		squad-2	1	bot-20	bot-30	42.00	w
156307	bot-30	alpha	A00m-4310	state	-15.50	7.44	178	2.40	1.43	45.52	18	seek	squad-1	5	bot-19	bot-49	46.80	w
156307	bot-49	bravo	A00m-242G	latches	29.01	-6.87	249	0.00	0.00		0		squad-2	2	bot-20	bot-53	41.16	w
156307	bot-51	alpha	E36r-3010	latches	-26.61	-8.43	130	5.06	1.10	4.01	1	flee	squad-1	3	bot-19	bot-44	30.68	y
156323	bot-26	alpha	E36r-3210	latches	-32.50	0.60	127	0.43	1.51		0		squad-1	1	bot-19	bot-42	49.27	w
156323	bot-30	alpha	A00m-431G	latches	-15.50	7.44	175	0.00	0.00		0		squad-1	5	bot-19	bot-42	42.37	w
156323	bot-35	alpha	A00r-4320	latches	-16.25	9.65	104	0.00	0.00		0		squad-1	2	bot-19	bot-42	44.65	y
156323	bot-51	alpha	E36r-3019	latches	-26.69	-8.39	130	4.92	0.08	3.92	1	flee	squad-1	3	bot-19	bot-44	30.76	y
156339	bot-30	alpha	A00m-4310	latches	-15.50	7.44	171	0.00	0.00		0		squad-1	5	bot-19	bot-42	42.42	y
156423	bot-30	alpha	A00m-431G	latches	-15.50	7.44	157	0.00	0.00		0		squad-1	5	bot-19	bot-42	42.65	w
156440	bot-3	alpha	D00r--000	tick	-27.85	-14.46	57	0.00	0.00	1.20	0		squad-1	-1	bot-19	bot-31	15.27	y
156540	bot-49	bravo	S00m-2420	state+latches	29.01	-6.87	249	0.00	0.00		0		squad-2	2	bot-20	bot-53	41.16	w
156557	bot-35	alpha	A00r-432G	latches	-16.25	9.65	146	0.00	0.00		0		squad-1	2	bot-19	bot-42	45.25	w
156557	bot-42	bravo	A00r-4410	state+ammo+latches	8.71	-27.72	288	4.42	1.48	9.00	3	cover	squad-9	1	bot-40	bot-53	19.79	y
156557	bot-46	bravo	A00r-4310	tier	0.26	-27.07	299	0.00	0.01		0		squad-9	3	bot-40	bot-53	11.54	y
156574	bot-30	alpha	A00m-4310	latches	-15.50	7.44	154	0.00	0.00		0		squad-1	5	bot-19	bot-52	42.46	y
156607	bot-46	bravo	A00r-431G	latches	0.26	-27.07	299	0.00	0.00		0		squad-9	3	bot-40	bot-53	11.54	w
156641	bot-46	bravo	A00r-4310	latches	0.26	-27.07	303	0.00	0.00		0		squad-9	3	bot-40	bot-51	34.32	y
156674	bot-20	bravo	A00r-2310	state	25.34	14.05	211	2.40	0.82		1	patrolLocal	squad-2	0	bot-20			-
156674	bot-21	alpha	G00r-4322	tick	0.75	-4.25	223	0.00	0.43		0		squad-1	4	bot-19	bot-44	25.15	w
156674	bot-30	alpha	A00m-431G	latches	-15.50	7.44	137	0.00	0.00		0		squad-1	5	bot-19	bot-20	41.62	w
156691	bot-20	bravo	A00r-231G	latches	25.34	14.05	214	0.00	0.00		0		squad-2	0	bot-20	bot-30	41.62	w
156707	bot-30	alpha	A00m-4310	latches	-15.50	7.44	133	0.10	0.00		0		squad-1	5	bot-19	bot-52	42.57	y
156791	bot-35	alpha	S00r-4320	state+latches	-16.25	9.65	146	0.00	0.00		0		squad-1	2	bot-19	bot-42	45.19	w
156791	bot-49	bravo	A00m-2420	state	28.70	-7.03	249	2.44	0.35	40.70	17	seek	squad-2	2	bot-20	bot-53	40.85	w
156825	bot-26	alpha	H36r-3210	state	-32.50	0.60	127	0.00	0.00		0		squad-1	1	bot-19	bot-42	50.06	r
156926	bot-20	bravo	S00r-2310	state+latches	25.34	14.05	214	0.00	0.00		0		squad-2	0	bot-20	bot-30	41.58	w
156926	bot-20	bravo	P00r-2310	state	25.34	14.05	214	0.00	0.00		0		squad-2	0	bot-20	bot-30	41.58	w
156926	bot-40	bravo	F10r-4310	state	-2.24	-29.62	318	0.00	0.00		0		squad-9	0	bot-40	bot-53	11.43	y
156926	bot-53	alpha	A00m-4320	health	-9.25	-21.75	137	0.00	0.00		0		squad-11	0	bot-53	bot-44	9.72	y
156942	bot-40	bravo	A10r-4310	state	-2.24	-29.62	318	0.00	0.00		0		squad-9	0	bot-40	bot-53	11.43	y
156958	bot-44	bravo	A10m-3420	tick	-3.11	-28.22	317	0.00	0.00		0		squad-9	4	bot-40	bot-53	9.72	y
156958	bot-49	bravo	A00m-242G	latches	28.70	-7.03	249	0.00	0.00		0		squad-2	2	bot-20	bot-53	40.81	w
156992	bot-45	bravo	A00r-4410	tick	5.22	-28.27	294	0.00	0.01		0		squad-9	2	bot-40	bot-53	16.64	y
157009	bot-19	alpha	S00r-3320	state	0.09	-4.11	189	2.40	1.56		1	patrolLocal	squad-1	0	bot-19			-
157009	bot-19	alpha	P00r-3320	state	0.09	-4.11	189	2.40	0.00		1	patrolLocal	squad-1	0	bot-19			-
157042	bot-44	bravo	F10m-3420	state	-3.11	-28.22	317	0.00	0.00		0		squad-9	4	bot-40	bot-53	9.72	y
157042	bot-53	alpha	E00m-4220	state+health	-9.25	-21.75	137	0.00	0.00		0		squad-11	0	bot-53	bot-44	9.72	y
157059	bot-44	bravo	A10m-3420	state	-3.11	-28.22	317	0.00	0.00		0		squad-9	4	bot-40	bot-53	9.72	y
157059	bot-53	alpha	E00m-4229	latches	-9.29	-21.71	137	1.66	0.06	7.01	2	flee	squad-11	0	bot-53	bot-44	9.75	y
157076	bot-51	alpha	E36r-3010	latches	-29.99	-6.87	124	0.00	3.64		0		squad-1	3	bot-19	bot-46	36.40	y
157109	bot-42	bravo	C00r-0410	state+ammo	8.71	-27.72	288	0.00	0.00		0		squad-9	1	bot-40	bot-53	19.78	y
157126	bot-42	bravo	C00r-0412	latches	8.76	-27.72	289	1.46	0.05	8.98	3	cover	squad-9	1	bot-40	bot-53	19.85	y
157159	bot-52	bravo	A00r-4310	state	26.14	12.78	334	2.38	0.15	1.21	1	squad	squad-2	1	bot-20			-
157193	bot-44	bravo	F10m-3420	state	-3.11	-28.22	316	0.00	0.00		0		squad-9	4	bot-40	bot-53	9.93	y
157193	bot-49	bravo	S00m-2420	state+latches	28.70	-7.03	249	0.00	0.00		0		squad-2	2	bot-20	bot-53	40.91	w
157193	bot-53	alpha	E00m-4129	health	-9.45	-21.56	136	1.64	0.22	6.80	2	flee	squad-11	0	bot-53	bot-44	9.95	y
157209	bot-44	bravo	A10m-3420	state	-3.11	-28.22	316	0.00	0.00		0		squad-9	4	bot-40	bot-53	9.95	y
157209	bot-45	bravo	F00r-4410	state	5.22	-28.27	295	0.00	0.00		0		squad-9	2	bot-40	bot-53	16.86	y
157226	bot-45	bravo	A00r-4410	state	5.22	-28.27	295	0.00	0.00		0		squad-9	2	bot-40	bot-53	16.89	y
157243	bot-21	alpha	C00r-4322	state	0.74	-3.47	180	0.00	0.78		0		squad-1	4	bot-19	bot-44	25.74	w
157243	bot-52	bravo	A00r-431G	latches	26.14	12.78	317	0.00	0.00		0		squad-2	1	bot-20	bot-30	42.21	w
157259	bot-20	bravo	A00r-2310	state	24.82	13.93	268	2.40	0.53		1	patrolLocal	squad-2	0	bot-20			-
157259	bot-30	alpha	A00m-431G	latches	-15.49	7.44	81	0.00	0.01		0		squad-1	5	bot-19	bot-20	41.08	w
157276	bot-20	bravo	A00r-231G	latches	24.82	13.93	265	0.00	0.00		0		squad-2	0	bot-20	bot-30	41.08	w
157276	bot-40	bravo	F10r-4310	state	-2.24	-29.62	318	0.00	0.00		0		squad-9	0	bot-40	bot-53	11.76	y
157276	bot-40	bravo	P10r-3310	state+ammo	-2.24	-29.62	318	0.00	0.00		0		squad-9	0	bot-40		11.76	y
157276	bot-53	alpha	D00m--000	state+ammo+health+packs+latches	-9.53	-21.49	136	0.00	0.11	6.69	2	flee	squad-11	0	bot-53	bot-44	10.05	y
157276	bot-44	bravo	S10m-3420	state	-3.11	-28.22	316	0.00	0.00		0		squad-9	4	bot-40		10.05	y
157276	bot-49	bravo	P00m-2420	state	28.60	-7.08	244	1.32	0.11		0		squad-2	2	bot-20		40.88	w
157293	bot-12	bravo	D00r--000	tick	0.57	4.70	304	0.00	0.00		0		squad-2	-1	bot-20			-
157293	bot-40	bravo	S10r-0310	state+ammo	-2.24	-29.62	318	0.00	0.00		0		squad-9	0	bot-40		11.79	y
157443	bot-3	alpha	D00r--000	tick	-27.85	-14.46	57	0.00	0.00	1.20	0		squad-1	-1	bot-19	bot-31	15.27	y
157460	bot-21	alpha	G00r-4322	state	0.81	-3.82	174	1.72	0.36	0.43	1	cover	squad-1	4	bot-19	bot-44	25.53	w
157477	bot-26	alpha	H36r-3310	health	-32.50	0.60	168	0.00	0.00		0		squad-1	1	bot-19	bot-42	50.38	r
157477	bot-52	bravo	S00r-4310	state+latches	26.14	12.78	317	0.00	0.00		0		squad-2	1	bot-20	bot-30	42.18	w
157477	bot-52	bravo	P00r-4310	state	26.14	12.78	317	0.00	0.00		0		squad-2	1	bot-20	bot-30	42.18	w
157494	bot-30	alpha	S00m-4310	state+latches	-15.49	7.44	81	0.11	0.00		0		squad-1	5	bot-19	bot-20	41.05	w
157517	bot-20	bravo	S00r-2310	state+latches	24.82	13.92	265	0.07	0.01		0		squad-2	0	bot-20	bot-30	41.05	w
157517	bot-20	bravo	P00r-2310	state	24.82	13.92	265	0.07	0.00		0		squad-2	0	bot-20	bot-30	41.05	w
157577	bot-51	alpha	H36r-3010	state	-29.99	-6.87	124	0.00	0.00		0		squad-1	3	bot-19	bot-46	36.40	y
157577	bot-52	bravo	A00r-4310	state	26.06	12.75	303	1.31	0.09	1.35	1	squad	squad-2	1	bot-20			-
157627	bot-35	alpha	A00r-4320	state	-15.53	8.64	143	2.40	1.24	42.98	10	seek	squad-1	2	bot-19	bot-42	44.37	w
157627	bot-52	bravo	A00r-431G	latches	26.06	12.75	292	0.03	0.00		0		squad-2	1	bot-20	bot-35	41.95	w
157644	bot-35	alpha	A00r-432G	latches	-15.53	8.64	140	0.00	0.00		0		squad-1	2	bot-19	bot-52	41.95	w
157644	bot-42	bravo	S00r-0410	state+latches	9.55	-27.55	336	3.07	0.80	8.58	2	cover	squad-9	1	bot-40			-
157644	bot-46	bravo	A00r-4310	tick	0.27	-27.06	304	0.00	0.01		0		squad-9	3	bot-40	bot-51	36.42	y
157661	bot-42	bravo	S00r-4410	ammo	9.47	-27.55	327	2.30	0.08	19.69	8	seek	squad-9	1	bot-40			-
157761	bot-20	bravo	A00r-2310	state	24.51	13.85	284	2.40	0.32		1	patrolLocal	squad-2	0	bot-20			-
157761	bot-30	alpha	A00m-4310	state	-15.48	7.44	52	0.11	0.00		0		squad-1	5	bot-19	bot-20	40.72	w
157795	bot-20	bravo	A00r-231G	latches	24.51	13.85	277	0.00	0.00		0		squad-2	0	bot-20	bot-30	40.72	w
157795	bot-30	alpha	A00m-431G	latches	-15.48	7.44	59	0.00	0.00		0		squad-1	5	bot-19	bot-20	40.72	w
157845	bot-40	bravo	S10r-R310	ammo	-2.95	-28.67	324	2.47	1.19	34.62	11	seek	squad-9	0	bot-40			-
