t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
546451	damage	bot-369	bravo	bot-377	alpha	cz_805_bren	bullet	24.00	76.00	-80.03	14.33	-70.81	-34.35	49.54
546451	damage	bot-377	alpha	bot-369	bravo	five_seven	bullet	20.00	60.00	-70.81	-34.35	-80.03	14.33	49.54
546610	damage	bot-377	alpha	bot-369	bravo	five_seven	bullet	20.00	40.00	-70.81	-34.35	-80.13	14.43	49.66
546730	damage	bot-369	bravo	bot-377	alpha	cz_805_bren	bullet	24.00	52.00	-80.13	14.43	-70.81	-34.35	49.66
546828	damage	bot-377	alpha	bot-369	bravo	five_seven	bullet	20.00	20.00	-70.75	-34.29	-80.35	14.65	49.88
547342	damage	bot-355	bravo	bot-377	alpha	cz_805_bren	bullet	24.00	28.00	-56.92	12.69	-69.72	-33.27	47.72
547474	damage	bot-355	bravo	bot-377	alpha	cz_805_bren	bullet	24.00	4.00	-56.92	12.69	-69.34	-32.90	47.26
547604	kill	bot-355	bravo	bot-377	alpha	cz_805_bren	bullet	24.00	0.00	-56.92	12.69	-68.96	-32.55	46.82
547780	damage	bot-380	alpha	bot-355	bravo	cz_805_bren	bullet	24.00	76.00	-58.14	-37.24	-56.92	12.69	49.95
548082	damage	bot-380	alpha	bot-355	bravo	cz_805_bren	bullet	24.00	52.00	-58.14	-37.24	-56.93	12.71	49.96
552189	damage	bot-371	alpha	bot-341	bravo	cz_805_bren	bullet	24.00	58.86	28.37	-39.21	38.53	-16.66	24.74
552325	damage	bot-371	alpha	bot-341	bravo	cz_805_bren	bullet	24.00	34.86	28.37	-39.21	38.76	-16.44	25.03
552782	damage	bot-367	bravo	bot-371	alpha	five_seven	bullet	20.00	52.21	47.66	5.57	28.03	-39.55	49.20
553137	damage	bot-366	alpha	bot-369	bravo	cz_805_bren	bullet	24.00	48.73	-71.54	-20.72	-81.86	16.04	38.18
553137	damage	bot-367	bravo	bot-371	alpha	five_seven	bullet	20.00	32.21	47.66	5.57	27.53	-40.08	49.89
553268	damage	bot-366	alpha	bot-369	bravo	cz_805_bren	bullet	24.00	24.73	-71.55	-20.72	-82.20	16.39	38.61
554187	damage	bot-380	alpha	bot-305	bravo	cz_805_bren	bullet	24.00	48.30	-54.54	-34.21	-16.25	-25.48	39.28
554305	damage	bot-380	alpha	bot-305	bravo	cz_805_bren	bullet	24.00	24.30	-54.54	-34.21	-16.04	-25.63	39.44
554480	damage	bot-305	bravo	bot-380	alpha	cz_805_bren	bullet	24.00	76.00	-15.84	-25.79	-54.54	-34.21	39.61
556128	damage	bot-393	alpha	bot-359	bravo	five_seven	bullet	20.00	80.00	16.10	28.26	35.35	18.27	21.69
556292	damage	bot-393	alpha	bot-359	bravo	five_seven	bullet	20.00	60.00	16.10	28.27	35.63	18.01	22.07
556631	damage	bot-393	alpha	bot-359	bravo	five_seven	bullet	20.00	40.00	16.10	28.27	36.23	17.43	22.87
556803	damage	bot-393	alpha	bot-359	bravo	five_seven	bullet	20.00	20.00	16.10	28.27	36.52	17.15	23.26
557006	kill	bot-393	alpha	bot-359	bravo	five_seven	bullet	20.00	0.00	16.10	28.27	36.81	16.90	23.63
557571	damage	bot-393	alpha	bot-256	bravo	five_seven	bullet	20.00	75.14	16.06	28.28	31.16	27.84	15.10
557721	damage	bot-393	alpha	bot-256	bravo	five_seven	bullet	20.00	55.14	16.06	28.28	30.70	28.27	14.64
557873	damage	bot-391	alpha	bot-256	bravo	cz_805_bren	bullet	24.00	31.14	18.95	32.00	30.39	28.82	11.87
557873	damage	bot-393	alpha	bot-256	bravo	five_seven	bullet	20.00	11.14	16.06	28.28	30.39	28.82	14.33
557986	kill	bot-391	alpha	bot-256	bravo	cz_805_bren	bullet	24.00	0.00	18.95	32.00	30.21	29.15	11.61
558199	damage	bot-281	alpha	bot-351	bravo	five_seven	bullet	20.00	80.00	22.01	-43.49	7.20	-23.26	25.07
558300	damage	bot-391	alpha	bot-361	bravo	cz_805_bren	bullet	24.00	76.00	18.95	32.00	47.25	26.89	28.75
558378	damage	bot-367	bravo	bot-281	alpha	five_seven	bullet	20.00	5.18	46.49	-1.39	22.30	-43.77	48.81
558423	damage	bot-391	alpha	bot-361	bravo	cz_805_bren	bullet	24.00	52.00	18.95	32.00	47.38	26.94	28.87
558491	damage	bot-393	alpha	bot-361	bravo	five_seven	bullet	20.00	32.00	16.05	28.28	47.78	26.97	31.76
558527	kill	bot-367	bravo	bot-281	alpha	five_seven	bullet	20.00	0.00	46.49	-1.39	22.67	-44.06	48.87
558564	damage	bot-391	alpha	bot-361	bravo	cz_805_bren	bullet	24.00	8.00	18.95	32.00	48.17	27.12	29.62
558797	damage	bot-394	bravo	bot-393	alpha	cz_805_bren	bullet	24.00	76.00	14.10	25.29	16.05	28.28	3.57
558881	damage	bot-355	bravo	bot-383	alpha	cz_805_bren	bullet	24.00	52.00	-56.57	9.86	-61.26	-19.44	29.67
558922	damage	bot-394	bravo	bot-393	alpha	cz_805_bren	bullet	24.00	52.00	13.51	25.19	16.05	28.28	4.00
558994	damage	bot-355	bravo	bot-383	alpha	cz_805_bren	bullet	24.00	28.00	-56.57	9.86	-60.80	-19.96	30.12
559036	damage	bot-394	bravo	bot-393	alpha	cz_805_bren	bullet	24.00	28.00	13.14	25.08	15.94	28.61	4.50
559111	kill	bot-351	bravo	bot-371	alpha	five_seven	bullet	20.00	0.00	7.91	-23.31	17.07	-46.16	24.62
559221	damage	bot-355	bravo	bot-383	alpha	cz_805_bren	bullet	24.00	4.00	-56.57	9.86	-60.03	-20.75	30.80
559221	damage	bot-393	alpha	bot-392	bravo	five_seven	bullet	20.00	80.00	15.68	29.37	12.88	24.21	5.87
559375	damage	bot-393	alpha	bot-392	bravo	five_seven	bullet	20.00	60.00	15.49	29.97	12.88	24.21	6.32
559578	damage	bot-383	alpha	bot-355	bravo	cz_805_bren	bullet	24.00	48.70	-58.77	-22.03	-56.73	9.88	31.98
559850	damage	bot-392	bravo	bot-391	alpha	cz_805_bren	bullet	24.00	76.00	11.81	22.57	18.62	32.48	12.02
560090	damage	bot-367	bravo	bot-391	alpha	five_seven	bullet	20.00	56.00	46.58	-2.94	18.51	32.58	45.27
560186	damage	bot-391	alpha	bot-392	bravo	cz_805_bren	bullet	24.00	45.08	18.54	32.73	10.65	21.40	13.80
560238	damage	bot-367	bravo	bot-391	alpha	five_seven	bullet	20.00	36.00	46.58	-2.94	18.57	32.88	45.47
560238	damage	bot-392	bravo	bot-391	alpha	cz_805_bren	bullet	24.00	12.00	10.46	21.21	18.58	32.95	14.28
560397	kill	bot-367	bravo	bot-391	alpha	five_seven	bullet	20.00	0.00	46.58	-2.94	18.65	33.39	45.83
560542	damage	bot-393	alpha	bot-367	bravo	five_seven	bullet	20.00	52.43	14.33	33.23	46.58	-2.94	48.46
560717	damage	bot-380	alpha	bot-396	bravo	cz_805_bren	bullet	24.00	76.00	-46.24	-29.26	-17.63	-26.07	28.79
561048	damage	bot-380	alpha	bot-396	bravo	cz_805_bren	bullet	24.00	52.00	-46.24	-29.26	-18.14	-26.07	28.29
561194	damage	bot-380	alpha	bot-396	bravo	cz_805_bren	bullet	24.00	28.00	-46.24	-29.26	-17.67	-25.88	28.78
561407	damage	bot-384	alpha	bot-396	bravo	cz_805_bren	bullet	24.00	4.00	-44.24	-35.66	-16.73	-25.48	29.34
561407	damage	bot-393	alpha	bot-262	bravo	five_seven	bullet	20.00	52.16	14.98	33.80	14.09	25.45	8.39
561484	kill	bot-380	alpha	bot-396	bravo	cz_805_bren	bullet	24.00	0.00	-46.24	-29.26	-16.32	-25.31	30.18
561557	damage	bot-393	alpha	bot-262	bravo	five_seven	bullet	20.00	32.16	15.38	34.15	13.74	24.87	9.42
561628	damage	bot-381	alpha	bot-355	bravo	five_seven	bullet	20.00	28.70	-74.64	-8.86	-51.43	15.32	33.52
561720	damage	bot-393	alpha	bot-262	bravo	five_seven	bullet	20.00	12.16	15.83	34.53	13.65	24.18	10.58
562203	kill	bot-393	alpha	bot-262	bravo	five_seven	bullet	20.00	0.00	16.80	36.17	13.70	21.92	14.59
562239	damage	bot-394	bravo	bot-395	alpha	cz_805_bren	bullet	24.00	76.00	13.19	25.18	18.75	37.62	13.63
562346	damage	bot-380	alpha	bot-355	bravo	cz_805_bren	bullet	24.00	8.62	-46.17	-29.22	-51.43	15.32	44.85
562373	damage	bot-394	bravo	bot-395	alpha	cz_805_bren	bullet	24.00	52.00	13.19	25.18	18.75	37.42	13.44
562486	damage	bot-394	bravo	bot-395	alpha	cz_805_bren	bullet	24.00	28.00	13.19	25.18	18.75	37.59	13.60
562611	kill	bot-380	alpha	bot-355	bravo	cz_805_bren	bullet	24.00	0.00	-46.17	-29.22	-51.43	15.32	44.85
562611	damage	bot-394	bravo	bot-395	alpha	cz_805_bren	bullet	24.00	4.00	13.19	25.18	18.75	37.81	13.80
562705	damage	bot-395	alpha	bot-394	bravo	cz_805_bren	bullet	24.00	76.00	18.75	38.15	13.19	25.18	14.11
562730	kill	bot-394	bravo	bot-395	alpha	cz_805_bren	bullet	24.00	0.00	13.19	25.18	18.75	38.40	14.34
563713	damage	bot-369	bravo	bot-375	alpha	five_seven	bullet	20.00	75.23	-89.58	10.88	-70.65	-7.32	26.26
564507	damage	bot-393	alpha	bot-388	bravo	m1911	bullet	33.00	67.00	18.63	41.82	12.11	38.17	7.48
564654	damage	bot-369	bravo	bot-366	alpha	five_seven	bullet	20.00	80.00	-89.51	10.87	-69.91	-5.18	25.33
564849	damage	bot-393	alpha	bot-388	bravo	m1911	bullet	33.00	34.00	19.04	43.54	12.59	38.44	8.23
564980	damage	bot-388	bravo	bot-393	alpha	cz_805_bren	bullet	24.00	16.55	12.43	37.93	19.18	44.13	9.16
565110	kill	bot-388	bravo	bot-393	alpha	cz_805_bren	bullet	24.00	0.00	12.22	37.21	19.32	44.77	10.37
566574	damage	bot-388	bravo	bot-397	alpha	cz_805_bren	bullet	24.00	76.00	8.45	31.23	16.66	43.46	14.73
566986	damage	bot-366	alpha	bot-369	bravo	cz_805_bren	bullet	24.00	48.00	-70.36	-4.92	-92.53	15.21	29.94
567109	damage	bot-366	alpha	bot-369	bravo	cz_805_bren	bullet	24.00	24.00	-70.36	-4.91	-92.63	15.50	30.21
567109	damage	bot-381	alpha	bot-369	bravo	five_seven	bullet	20.00	4.00	-72.45	-4.19	-92.64	15.56	28.25
567231	kill	bot-366	alpha	bot-369	bravo	cz_805_bren	bullet	24.00	0.00	-70.36	-4.91	-92.72	15.79	30.47
568364	damage	bot-386	bravo	bot-397	alpha	cz_805_bren	bullet	24.00	52.00	14.03	27.18	16.70	41.33	14.40
568502	damage	bot-386	bravo	bot-397	alpha	cz_805_bren	bullet	24.00	28.00	14.03	27.18	17.18	41.80	14.96
570492	damage	bot-392	bravo	bot-399	alpha	cz_805_bren	bullet	24.00	76.00	14.01	25.57	19.24	40.35	15.68
570606	damage	bot-392	bravo	bot-399	alpha	cz_805_bren	bullet	24.00	52.00	14.00	25.57	19.72	40.27	15.77
570717	damage	bot-392	bravo	bot-399	alpha	cz_805_bren	bullet	24.00	28.00	14.00	25.57	19.40	40.67	16.04
570717	damage	bot-397	alpha	bot-339	bravo	cz_805_bren	bullet	24.00	63.39	19.83	44.43	14.28	38.72	7.96
570717	damage	bot-399	alpha	bot-339	bravo	cz_805_bren	bullet	24.00	39.39	19.40	40.67	14.28	38.72	5.48
570836	damage	bot-397	alpha	bot-339	bravo	cz_805_bren	bullet	24.00	15.39	19.96	44.57	13.70	38.80	8.51
570836	kill	bot-399	alpha	bot-339	bravo	cz_805_bren	bullet	24.00	0.00	18.99	41.19	13.70	38.80	5.81
571035	damage	bot-367	bravo	bot-399	alpha	five_seven	bullet	20.00	8.00	37.32	3.35	19.07	42.23	42.94
571341	kill	bot-367	bravo	bot-399	alpha	five_seven	bullet	20.00	0.00	37.32	3.35	19.32	43.79	44.26
571752	damage	bot-384	alpha	bot-400	bravo	cz_805_bren	bullet	24.00	76.00	-28.38	-26.71	-21.49	-30.45	7.84
571801	damage	bot-380	alpha	bot-400	bravo	cz_805_bren	bullet	24.00	52.00	-29.53	-28.09	-21.49	-30.45	8.39
571869	damage	bot-384	alpha	bot-400	bravo	cz_805_bren	bullet	24.00	28.00	-28.38	-26.71	-21.28	-30.75	8.17
571918	damage	bot-380	alpha	bot-400	bravo	cz_805_bren	bullet	24.00	4.00	-29.53	-28.09	-21.13	-30.98	8.89
571918	damage	bot-400	bravo	bot-384	alpha	cz_805_bren	bullet	24.00	48.23	-21.13	-30.98	-28.38	-26.71	8.42
571988	kill	bot-384	alpha	bot-400	bravo	cz_805_bren	bullet	24.00	0.00	-28.44	-26.77	-20.93	-31.28	8.76
573795	damage	bot-390	bravo	bot-397	alpha	five_seven	bullet	20.00	49.93	11.25	36.98	21.55	46.28	13.88
574573	damage	bot-390	bravo	bot-397	alpha	five_seven	bullet	20.00	43.93	11.30	37.09	21.55	46.28	13.77
574718	damage	bot-390	bravo	bot-397	alpha	five_seven	bullet	20.00	26.56	11.30	37.09	21.55	46.28	13.77
574868	damage	bot-390	bravo	bot-397	alpha	five_seven	bullet	20.00	9.26	11.30	37.09	21.55	46.28	13.77
575009	kill	bot-390	bravo	bot-397	alpha	five_seven	bullet	20.00	0.00	11.30	37.09	21.55	46.28	13.77
575168	damage	bot-353	bravo	bot-401	alpha	cz_805_bren	bullet	24.00	76.00	17.57	35.42	19.98	40.79	5.89
575284	damage	bot-353	bravo	bot-401	alpha	cz_805_bren	bullet	24.00	52.00	17.05	35.30	19.98	40.79	6.22
575612	damage	bot-401	alpha	bot-390	bravo	five_seven	bullet	20.00	80.00	20.35	41.58	11.69	38.47	9.21
575762	damage	bot-401	alpha	bot-390	bravo	five_seven	bullet	20.00	60.00	20.67	42.26	12.14	38.82	9.20
575904	damage	bot-392	bravo	bot-401	alpha	cz_805_bren	bullet	24.00	28.00	19.41	32.74	20.99	42.94	10.32
575904	damage	bot-401	alpha	bot-390	bravo	five_seven	bullet	20.00	40.00	20.99	42.94	11.93	38.11	10.27
575926	damage	bot-390	bravo	bot-401	alpha	five_seven	bullet	20.00	8.00	11.93	38.11	21.03	43.01	10.33
576029	kill	bot-392	bravo	bot-401	alpha	cz_805_bren	bullet	24.00	0.00	19.41	32.74	21.27	43.51	10.92
577139	damage	bot-384	alpha	bot-402	bravo	cz_805_bren	bullet	24.00	76.00	-22.28	-30.06	-19.75	-34.50	5.11
577262	damage	bot-384	alpha	bot-402	bravo	cz_805_bren	bullet	24.00	52.00	-22.28	-30.06	-19.75	-34.56	5.16
579687	damage	bot-351	bravo	bot-380	alpha	five_seven	bullet	20.00	56.00	8.38	-41.12	-34.25	-38.50	42.71
579720	damage	bot-384	alpha	bot-305	bravo	cz_805_bren	bullet	24.00	48.26	-20.00	-29.87	-19.95	-39.47	9.60
579837	damage	bot-384	alpha	bot-305	bravo	cz_805_bren	bullet	24.00	24.26	-20.00	-29.87	-19.89	-39.65	9.78
579886	damage	bot-305	bravo	bot-384	alpha	cz_805_bren	bullet	24.00	48.01	-19.86	-39.69	-20.00	-29.87	9.82
579960	damage	bot-384	alpha	bot-305	bravo	cz_805_bren	bullet	24.00	0.26	-19.92	-29.78	-19.71	-39.83	10.06
580085	kill	bot-384	alpha	bot-305	bravo	cz_805_bren	bullet	24.00	0.00	-19.78	-29.62	-19.24	-40.27	10.67
