t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
321251	kill	bot-789	alpha	bot-792	bravo	five_seven	bullet	20.00	0.00	-22.78	-18.55	-20.27	-12.89	6.19
322742	damage	bot-788	bravo	bot-722	alpha	cz_805_bren	bullet	24.00	38.49	-12.37	-13.02	-14.95	-16.83	4.61
322811	damage	bot-670	alpha	bot-794	bravo	cz_805_bren	bullet	24.00	76.00	-4.13	-16.13	12.75	14.74	35.19
322889	damage	bot-788	bravo	bot-722	alpha	cz_805_bren	bullet	24.00	14.49	-12.36	-12.85	-15.12	-16.83	4.84
322979	damage	bot-670	alpha	bot-794	bravo	cz_805_bren	bullet	24.00	52.00	-4.13	-16.13	12.66	14.52	34.95
326120	damage	bot-752	bravo	bot-748	alpha	cz_805_bren	bullet	24.00	62.81	-11.80	-11.38	-14.62	-16.26	5.64
326346	damage	bot-752	bravo	bot-748	alpha	cz_805_bren	bullet	24.00	38.81	-11.15	-11.61	-14.62	-16.26	5.80
326624	damage	bot-733	alpha	bot-794	bravo	cz_805_bren	bullet	24.00	48.70	3.89	-17.70	11.79	18.52	37.07
326782	damage	bot-733	alpha	bot-794	bravo	cz_805_bren	bullet	24.00	24.70	3.88	-17.69	11.90	18.65	37.21
326782	damage	bot-781	alpha	bot-786	bravo	five_seven	bullet	20.00	52.62	19.53	-4.59	10.92	-6.23	8.77
326905	damage	bot-733	alpha	bot-794	bravo	cz_805_bren	bullet	24.00	0.70	3.87	-17.69	12.02	18.76	37.35
326905	damage	bot-786	bravo	bot-764	alpha	cz_805_bren	bullet	24.00	71.23	10.83	-6.09	21.41	-5.32	10.60
327078	kill	bot-733	alpha	bot-794	bravo	cz_805_bren	bullet	24.00	0.00	3.86	-17.68	12.20	18.95	37.57
327365	damage	bot-718	bravo	bot-583	alpha	m1911	bullet	33.00	33.53	-11.51	-10.66	-12.75	-15.25	4.76
327441	damage	bot-764	alpha	bot-795	bravo	cz_805_bren	bullet	24.00	76.00	21.36	-5.45	9.90	-5.59	11.46
327616	damage	bot-764	alpha	bot-795	bravo	cz_805_bren	bullet	24.00	52.00	21.36	-5.45	9.77	-5.62	11.59
327778	damage	bot-718	bravo	bot-583	alpha	m1911	bullet	33.00	0.53	-11.63	-10.92	-12.92	-15.09	4.36
327778	kill	bot-752	bravo	bot-583	alpha	cz_805_bren	bullet	24.00	0.00	-11.44	-12.32	-12.92	-15.09	3.14
327858	damage	bot-750	alpha	bot-786	bravo	cz_805_bren	bullet	24.00	28.62	-8.79	-15.58	8.48	-3.56	21.04
328025	damage	bot-750	alpha	bot-786	bravo	cz_805_bren	bullet	24.00	4.62	-8.90	-15.71	7.88	-3.15	20.95
328392	kill	bot-750	alpha	bot-786	bravo	cz_805_bren	bullet	24.00	0.00	-8.92	-15.75	7.29	-2.76	20.78
328938	damage	bot-750	alpha	bot-795	bravo	cz_805_bren	bullet	24.00	28.00	-9.03	-16.17	8.00	-4.34	20.73
329229	damage	bot-733	alpha	bot-797	bravo	cz_805_bren	bullet	24.00	76.00	3.93	-15.34	-12.56	-6.59	18.67
329412	damage	bot-733	alpha	bot-797	bravo	cz_805_bren	bullet	24.00	52.00	3.95	-15.30	-12.55	-6.59	18.66
329412	damage	bot-798	alpha	bot-796	bravo	cz_805_bren	bullet	24.00	76.00	23.63	2.08	7.93	-3.90	16.80
329498	damage	bot-795	bravo	bot-798	alpha	cz_805_bren	bullet	24.00	76.00	6.78	-3.05	23.63	2.08	17.61
329676	damage	bot-670	alpha	bot-797	bravo	cz_805_bren	bullet	24.00	28.00	-1.92	-12.35	-13.50	-6.96	12.77
329772	damage	bot-750	alpha	bot-795	bravo	cz_805_bren	bullet	24.00	4.00	-9.06	-16.03	6.61	-2.88	20.46
329772	damage	bot-798	alpha	bot-796	bravo	cz_805_bren	bullet	24.00	52.00	23.63	2.08	7.81	-3.40	16.74
329864	damage	bot-795	bravo	bot-798	alpha	cz_805_bren	bullet	24.00	52.00	6.55	-2.83	23.63	2.08	17.77
329972	kill	bot-750	alpha	bot-795	bravo	cz_805_bren	bullet	24.00	0.00	-9.06	-16.04	6.48	-2.78	20.43
329972	damage	bot-797	bravo	bot-773	alpha	five_seven	bullet	20.00	46.14	-14.44	-7.31	-20.31	-6.78	5.90
330084	damage	bot-798	alpha	bot-796	bravo	cz_805_bren	bullet	24.00	28.00	24.34	2.13	7.69	-3.59	17.60
330465	damage	bot-750	alpha	bot-796	bravo	cz_805_bren	bullet	24.00	4.00	-9.06	-16.07	7.55	-3.64	20.74
330465	kill	bot-766	alpha	bot-796	bravo	cz_805_bren	bullet	24.00	0.00	-10.25	-15.75	7.55	-3.64	21.52
331121	damage	bot-752	bravo	bot-766	alpha	cz_805_bren	bullet	24.00	43.49	-11.75	-11.37	-10.55	-15.95	4.74
331292	damage	bot-715	alpha	bot-799	bravo	cz_805_bren	bullet	24.00	76.00	-3.59	-25.16	-5.59	-16.95	8.45
331292	damage	bot-752	bravo	bot-766	alpha	cz_805_bren	bullet	24.00	19.49	-11.69	-11.52	-10.39	-15.95	4.62
331421	damage	bot-715	alpha	bot-799	bravo	cz_805_bren	bullet	24.00	52.00	-3.43	-25.21	-5.49	-17.06	8.41
331421	damage	bot-766	alpha	bot-799	bravo	cz_805_bren	bullet	24.00	28.00	-10.24	-15.90	-5.49	-17.06	4.89
331567	damage	bot-715	alpha	bot-799	bravo	cz_805_bren	bullet	24.00	4.00	-3.26	-25.27	-5.64	-17.04	8.56
331567	kill	bot-766	alpha	bot-799	bravo	cz_805_bren	bullet	24.00	0.00	-10.13	-15.74	-5.64	-17.04	4.67
332022	damage	bot-773	alpha	bot-797	bravo	five_seven	bullet	20.00	8.00	-24.41	-2.68	-12.74	-4.65	11.83
332515	kill	bot-781	alpha	bot-797	bravo	five_seven	bullet	20.00	0.00	17.06	-5.03	-11.29	-5.54	28.35
334640	damage	bot-798	alpha	bot-801	bravo	cz_805_bren	bullet	24.00	76.00	26.75	7.73	25.41	20.52	12.85
334837	damage	bot-798	alpha	bot-801	bravo	cz_805_bren	bullet	24.00	52.00	26.75	7.73	25.46	20.28	12.61
335474	damage	bot-789	alpha	bot-803	bravo	five_seven	bullet	20.00	80.00	-18.25	-21.25	-24.47	-14.96	8.84
335673	damage	bot-773	alpha	bot-803	bravo	five_seven	bullet	20.00	60.00	-26.29	-4.17	-24.19	-15.03	11.06
335673	damage	bot-789	alpha	bot-803	bravo	five_seven	bullet	20.00	40.00	-18.25	-21.25	-24.19	-15.03	8.60
335779	damage	bot-748	alpha	bot-803	bravo	cz_805_bren	bullet	24.00	16.00	-20.35	-20.02	-24.05	-15.21	6.07
338736	damage	bot-793	alpha	bot-805	bravo	cz_805_bren	bullet	24.00	76.00	-11.36	-17.53	-14.25	-11.75	6.46
339030	damage	bot-793	alpha	bot-805	bravo	cz_805_bren	bullet	24.00	52.00	-11.30	-16.75	-14.25	-11.75	5.81
339465	damage	bot-715	alpha	bot-807	bravo	cz_805_bren	bullet	24.00	76.00	-5.50	-20.15	-5.76	10.62	30.76
339631	damage	bot-715	alpha	bot-807	bravo	cz_805_bren	bullet	24.00	52.00	-5.50	-20.15	-5.76	10.60	30.74
339839	damage	bot-715	alpha	bot-807	bravo	cz_805_bren	bullet	24.00	28.00	-5.50	-20.15	-5.76	10.60	30.74
339839	damage	bot-781	alpha	bot-807	bravo	five_seven	bullet	20.00	8.00	12.93	-5.20	-5.76	10.60	24.48
339962	kill	bot-715	alpha	bot-807	bravo	cz_805_bren	bullet	24.00	0.00	-5.50	-20.15	-5.76	10.60	30.74
339962	damage	bot-788	bravo	bot-793	alpha	cz_805_bren	bullet	24.00	27.31	-11.60	-11.30	-10.73	-16.39	5.16
340086	damage	bot-788	bravo	bot-793	alpha	cz_805_bren	bullet	24.00	3.31	-11.66	-11.28	-10.66	-16.34	5.16
340221	kill	bot-788	bravo	bot-793	alpha	cz_805_bren	bullet	24.00	0.00	-11.73	-11.26	-10.58	-16.32	5.18
341670	damage	bot-801	bravo	bot-809	alpha	cz_805_bren	bullet	24.00	76.00	19.89	24.15	0.75	18.76	19.89
341759	damage	bot-809	alpha	bot-801	bravo	five_seven	bullet	20.00	52.70	0.75	18.76	19.89	24.15	19.89
341843	damage	bot-801	bravo	bot-809	alpha	cz_805_bren	bullet	24.00	52.00	19.89	24.15	0.75	18.76	19.89
341954	damage	bot-809	alpha	bot-801	bravo	five_seven	bullet	20.00	32.70	0.44	18.94	20.36	24.43	20.66
342270	damage	bot-670	alpha	bot-808	bravo	cz_805_bren	bullet	24.00	76.00	-11.24	-17.88	-7.64	-12.03	6.87
342613	damage	bot-670	alpha	bot-805	bravo	cz_805_bren	bullet	24.00	44.20	-11.69	-18.68	-13.80	-10.80	8.15
342613	damage	bot-805	bravo	bot-670	alpha	five_seven	bullet	20.00	52.58	-13.80	-10.80	-11.69	-18.68	8.15
342613	damage	bot-808	bravo	bot-789	alpha	cz_805_bren	bullet	24.00	74.48	-7.37	-11.76	-9.70	-15.91	4.76
342813	damage	bot-808	bravo	bot-789	alpha	cz_805_bren	bullet	24.00	50.48	-7.27	-11.66	-9.83	-15.87	4.92
343026	damage	bot-789	alpha	bot-808	bravo	five_seven	bullet	20.00	56.00	-9.90	-15.90	-7.16	-11.57	5.13
343026	damage	bot-808	bravo	bot-789	alpha	cz_805_bren	bullet	24.00	26.48	-7.16	-11.57	-9.97	-15.91	5.18
343026	damage	bot-809	alpha	bot-801	bravo	five_seven	bullet	20.00	12.70	-4.37	19.80	24.46	26.00	29.49
344206	damage	bot-804	alpha	bot-810	bravo	cz_805_bren	bullet	24.00	76.00	-24.05	-26.32	-21.02	-15.10	11.62
344340	damage	bot-804	alpha	bot-810	bravo	cz_805_bren	bullet	24.00	52.00	-24.05	-26.32	-20.91	-15.41	11.35
344503	damage	bot-808	bravo	bot-670	alpha	cz_805_bren	bullet	24.00	28.58	-8.41	-9.70	-8.85	-16.68	7.00
345160	kill	bot-809	alpha	bot-801	bravo	five_seven	bullet	20.00	0.00	-6.64	16.93	26.22	25.28	33.90
345325	damage	bot-804	alpha	bot-810	bravo	cz_805_bren	bullet	24.00	28.00	-24.05	-26.32	-18.59	-16.22	11.48
345688	damage	bot-810	bravo	bot-748	alpha	five_seven	bullet	20.00	52.78	-17.87	-16.23	-16.58	-16.20	1.29
345855	damage	bot-748	alpha	bot-810	bravo	cz_805_bren	bullet	24.00	4.00	-16.58	-16.20	-17.52	-16.24	0.94
345855	damage	bot-811	bravo	bot-781	alpha	five_seven	bullet	20.00	80.00	18.75	-15.75	16.75	-4.75	11.18
346036	damage	bot-781	alpha	bot-811	bravo	five_seven	bullet	20.00	80.00	16.75	-4.75	18.75	-15.75	11.18
346036	damage	bot-811	bravo	bot-781	alpha	five_seven	bullet	20.00	60.00	18.75	-15.75	16.75	-4.75	11.18
346180	damage	bot-781	alpha	bot-811	bravo	five_seven	bullet	20.00	60.00	16.75	-4.75	18.75	-15.75	11.18
346347	kill	bot-752	bravo	bot-789	alpha	cz_805_bren	bullet	24.00	0.00	-13.72	-13.25	-13.35	-18.46	5.23
346347	damage	bot-781	alpha	bot-811	bravo	five_seven	bullet	20.00	40.00	16.75	-4.39	18.68	-16.11	11.88
346347	kill	bot-802	alpha	bot-810	bravo	m1911	bullet	33.00	0.00	-14.89	-18.11	-16.57	-16.11	2.61
346515	damage	bot-781	alpha	bot-811	bravo	five_seven	bullet	20.00	20.00	16.76	-4.03	18.61	-16.46	12.57
347570	damage	bot-715	alpha	bot-812	bravo	cz_805_bren	bullet	24.00	76.00	-9.38	-21.06	19.24	-22.25	28.65
347681	damage	bot-715	alpha	bot-812	bravo	cz_805_bren	bullet	24.00	52.00	-9.38	-21.06	19.24	-22.25	28.65
347681	kill	bot-791	alpha	bot-812	bravo	m24	bullet	95.00	0.00	-8.51	-20.58	19.24	-22.25	27.80
348443	kill	bot-715	alpha	bot-811	bravo	cz_805_bren	bullet	24.00	0.00	-9.33	-21.05	19.64	-20.94	28.98
352003	damage	bot-715	alpha	bot-814	bravo	cz_805_bren	bullet	24.00	76.00	-8.85	-21.41	5.62	-3.14	23.31
352272	damage	bot-715	alpha	bot-814	bravo	cz_805_bren	bullet	24.00	52.00	-8.85	-21.41	5.65	-3.27	23.23
354594	damage	bot-815	bravo	bot-809	alpha	five_seven	bullet	20.00	52.70	15.83	24.59	-5.91	16.21	23.29
354736	damage	bot-815	bravo	bot-809	alpha	five_seven	bullet	20.00	32.70	15.83	24.59	-5.34	15.67	22.97
356588	damage	bot-814	bravo	bot-813	alpha	cz_805_bren	bullet	24.00	76.00	19.71	0.72	16.89	-5.70	7.01
357265	damage	bot-814	bravo	bot-813	alpha	cz_805_bren	bullet	24.00	52.00	22.32	1.72	18.38	-3.50	6.54
357378	damage	bot-814	bravo	bot-813	alpha	cz_805_bren	bullet	24.00	28.00	22.99	1.91	17.97	-4.07	7.80
357592	damage	bot-814	bravo	bot-813	alpha	cz_805_bren	bullet	24.00	4.00	24.04	2.20	17.28	-4.85	9.76
357667	damage	bot-798	alpha	bot-814	bravo	cz_805_bren	bullet	24.00	28.00	26.40	2.95	24.04	2.20	2.48
357728	kill	bot-814	bravo	bot-813	alpha	cz_805_bren	bullet	24.00	0.00	24.04	2.20	16.74	-5.32	10.48
357783	damage	bot-798	alpha	bot-814	bravo	cz_805_bren	bullet	24.00	4.00	26.40	2.95	24.04	2.20	2.48
357959	kill	bot-798	alpha	bot-814	bravo	cz_805_bren	bullet	24.00	0.00	26.45	2.90	24.04	2.20	2.51
358418	damage	bot-798	alpha	bot-818	bravo	cz_805_bren	bullet	24.00	76.00	26.43	2.95	18.37	-4.94	11.28
358730	damage	bot-798	alpha	bot-818	bravo	cz_805_bren	bullet	24.00	52.00	26.40	2.91	18.13	-5.61	11.87
358888	damage	bot-798	alpha	bot-818	bravo	cz_805_bren	bullet	24.00	28.00	26.39	2.89	17.96	-5.63	11.99
359048	damage	bot-798	alpha	bot-818	bravo	cz_805_bren	bullet	24.00	4.00	26.38	2.87	17.79	-5.64	12.08
359120	damage	bot-815	bravo	bot-670	alpha	five_seven	bullet	20.00	52.20	14.92	23.13	-2.60	-20.59	47.10
359120	damage	bot-818	bravo	bot-798	alpha	cz_805_bren	bullet	24.00	48.67	17.71	-5.64	26.37	2.85	12.13
359417	damage	bot-815	bravo	bot-670	alpha	five_seven	bullet	20.00	32.20	14.93	23.15	-2.82	-20.82	47.41
359678	damage	bot-805	bravo	bot-670	alpha	five_seven	bullet	20.00	12.20	-15.12	-13.26	-3.05	-21.05	14.36
359857	kill	bot-805	bravo	bot-670	alpha	five_seven	bullet	20.00	0.00	-15.05	-13.24	-3.21	-21.20	14.27
360939	kill	bot-781	alpha	bot-818	bravo	five_seven	bullet	20.00	0.00	13.89	-2.58	13.36	-5.75	3.21
361939	damage	bot-802	alpha	bot-822	bravo	m1911	bullet	33.00	67.00	-15.25	-16.25	0.26	-13.74	15.71
361939	damage	bot-806	alpha	bot-822	bravo	cz_805_bren	bullet	24.00	43.00	-6.30	-20.83	0.26	-13.74	9.66
362100	damage	bot-806	alpha	bot-822	bravo	cz_805_bren	bullet	24.00	8.46	-6.30	-20.84	0.78	-13.22	10.40
362190	kill	bot-791	alpha	bot-822	bravo	five_seven	bullet	20.00	0.00	-6.96	-18.63	1.04	-12.96	9.81
363451	damage	bot-815	bravo	bot-821	alpha	five_seven	bullet	20.00	10.85	15.39	22.89	0.64	-10.00	36.05
365570	damage	bot-715	alpha	bot-817	bravo	cz_805_bren	bullet	24.00	76.00	-3.54	-14.60	12.24	13.17	31.95
365730	damage	bot-715	alpha	bot-817	bravo	cz_805_bren	bullet	24.00	52.00	-3.54	-14.60	12.21	13.05	31.83
365898	damage	bot-715	alpha	bot-817	bravo	cz_805_bren	bullet	24.00	28.00	-3.54	-14.60	12.25	13.19	31.97
366036	damage	bot-715	alpha	bot-817	bravo	cz_805_bren	bullet	24.00	4.00	-3.54	-14.60	12.17	13.38	32.09
366201	kill	bot-715	alpha	bot-817	bravo	cz_805_bren	bullet	24.00	0.00	-3.54	-14.60	12.17	13.51	32.21
366845	damage	bot-820	bravo	bot-804	alpha	five_seven	bullet	20.00	76.34	15.85	18.42	-9.74	-21.22	47.19
367723	damage	bot-820	bravo	bot-804	alpha	five_seven	bullet	20.00	56.34	15.56	18.40	-9.74	-21.22	47.00
367778	damage	bot-806	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	76.00	-6.27	-19.45	15.33	19.80	44.80
367893	damage	bot-806	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	52.00	-6.26	-19.43	15.30	19.72	44.70
367893	damage	bot-820	bravo	bot-804	alpha	five_seven	bullet	20.00	36.34	15.56	18.40	-9.90	-21.38	47.23
368022	damage	bot-715	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	28.00	-3.71	-14.03	15.33	19.89	38.90
368080	damage	bot-820	bravo	bot-804	alpha	five_seven	bullet	20.00	16.34	15.56	18.40	-10.08	-21.53	47.45
368239	kill	bot-820	bravo	bot-804	alpha	five_seven	bullet	20.00	0.00	15.56	18.40	-10.20	-21.64	47.61
368636	damage	bot-820	bravo	bot-715	alpha	five_seven	bullet	20.00	52.54	15.56	18.40	-3.76	-14.03	37.75
368714	damage	bot-787	alpha	bot-826	bravo	cz_805_bren	bullet	24.00	76.00	-18.00	-5.67	0.23	18.50	30.28
368799	damage	bot-820	bravo	bot-715	alpha	five_seven	bullet	20.00	32.54	15.56	18.40	-3.91	-14.03	37.82
368880	damage	bot-787	alpha	bot-826	bravo	cz_805_bren	bullet	24.00	52.00	-18.00	-5.67	0.23	18.50	30.28
369363	damage	bot-820	bravo	bot-715	alpha	five_seven	bullet	20.00	12.54	15.52	18.40	-4.44	-14.04	38.09
369691	kill	bot-820	bravo	bot-715	alpha	five_seven	bullet	20.00	0.00	15.52	18.42	-4.83	-14.06	38.33
369855	damage	bot-816	bravo	bot-827	alpha	m1911	bullet	33.00	67.00	16.70	23.67	23.48	16.03	10.22
370314	damage	bot-820	bravo	bot-791	alpha	five_seven	bullet	20.00	52.35	15.57	18.49	-6.84	-16.85	41.85
370479	damage	bot-737	alpha	bot-830	bravo	five_seven	bullet	20.00	80.00	21.17	6.93	-22.10	6.04	43.28
370479	damage	bot-787	alpha	bot-828	bravo	cz_805_bren	bullet	24.00	76.00	-17.85	-4.81	0.99	20.11	31.24
370647	damage	bot-737	alpha	bot-830	bravo	five_seven	bullet	20.00	60.00	21.17	6.93	-22.10	6.04	43.28
370818	damage	bot-737	alpha	bot-830	bravo	five_seven	bullet	20.00	40.00	21.17	6.93	-22.63	5.55	43.83
370967	damage	bot-737	alpha	bot-830	bravo	five_seven	bullet	20.00	20.00	21.17	6.93	-23.10	5.07	44.31
371283	kill	bot-737	alpha	bot-830	bravo	five_seven	bullet	20.00	0.00	21.17	6.93	-24.13	4.13	45.39
371283	damage	bot-820	bravo	bot-791	alpha	m1911	bullet	33.00	19.35	15.53	18.48	-7.77	-16.65	42.15
371843	damage	bot-816	bravo	bot-827	alpha	m1911	bullet	33.00	34.00	16.72	23.84	23.48	16.02	10.33
372005	damage	bot-820	bravo	bot-829	alpha	m1911	bullet	33.00	67.00	15.53	18.48	-10.85	-22.70	48.90
372131	damage	bot-827	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	58.47	24.88	15.06	16.71	23.84	12.00
372207	damage	bot-816	bravo	bot-827	alpha	m1911	bullet	33.00	1.00	16.71	23.84	25.18	14.85	12.35
372282	damage	bot-825	alpha	bot-832	bravo	five_seven	bullet	20.00	80.00	-9.66	0.53	-8.34	-8.65	9.27
372282	damage	bot-832	bravo	bot-773	alpha	cz_805_bren	bullet	24.00	48.21	-8.34	-8.65	-14.22	-3.19	8.03
372358	damage	bot-773	alpha	bot-832	bravo	five_seven	bullet	20.00	60.00	-14.22	-3.19	-8.11	-8.88	8.34
372358	damage	bot-820	bravo	bot-829	alpha	m1911	bullet	33.00	34.00	15.53	18.51	-10.76	-22.89	49.05
372438	damage	bot-825	alpha	bot-832	bravo	five_seven	bullet	20.00	40.00	-9.67	0.53	-8.08	-9.20	9.85
372559	kill	bot-805	bravo	bot-791	alpha	five_seven	bullet	20.00	0.00	-15.41	-10.75	-11.32	-17.99	8.31
372716	damage	bot-820	bravo	bot-829	alpha	m1911	bullet	33.00	1.00	15.53	18.51	-11.11	-23.20	49.49
372775	damage	bot-785	alpha	bot-832	bravo	cz_805_bren	bullet	24.00	16.00	-6.63	-20.97	-8.04	-9.67	11.39
372865	damage	bot-829	alpha	bot-820	bravo	cz_805_bren	bullet	24.00	76.00	-11.29	-23.35	15.53	18.51	49.72
372913	kill	bot-785	alpha	bot-832	bravo	cz_805_bren	bullet	24.00	0.00	-6.63	-20.97	-8.00	-9.87	11.19
373282	damage	bot-820	bravo	bot-806	alpha	m1911	bullet	33.00	67.00	15.53	18.51	-7.40	-19.91	44.75
373676	damage	bot-820	bravo	bot-806	alpha	m1911	bullet	33.00	34.00	15.55	18.54	-7.37	-19.96	44.81
374018	damage	bot-806	alpha	bot-820	bravo	cz_805_bren	bullet	24.00	52.00	-7.61	-20.04	15.55	18.54	45.00
374273	damage	bot-826	bravo	bot-684	alpha	cz_805_bren	bullet	24.00	44.97	6.29	22.29	17.81	4.94	20.82
374273	damage	bot-831	alpha	bot-834	bravo	five_seven	bullet	20.00	80.00	-23.23	-13.84	-18.83	-16.54	5.16
374408	damage	bot-826	bravo	bot-684	alpha	cz_805_bren	bullet	24.00	20.97	6.29	22.29	17.95	4.87	20.96
374490	damage	bot-831	alpha	bot-834	bravo	five_seven	bullet	20.00	60.00	-23.23	-13.84	-18.21	-16.67	5.77
374561	kill	bot-826	bravo	bot-684	alpha	cz_805_bren	bullet	24.00	0.00	6.29	22.29	18.10	4.80	21.10
374944	damage	bot-833	alpha	bot-834	bravo	five_seven	bullet	20.00	40.00	-20.23	-13.75	-17.75	-16.75	3.90
375070	damage	bot-834	bravo	bot-831	alpha	cz_805_bren	bullet	24.00	76.00	-17.59	-16.78	-23.21	-13.59	6.46
375119	damage	bot-831	alpha	bot-834	bravo	five_seven	bullet	20.00	20.00	-23.21	-13.59	-17.51	-16.79	6.54
375245	damage	bot-834	bravo	bot-831	alpha	cz_805_bren	bullet	24.00	52.00	-17.33	-16.81	-23.25	-13.60	6.73
375321	kill	bot-831	alpha	bot-834	bravo	five_seven	bullet	20.00	0.00	-23.25	-13.60	-17.26	-16.83	6.80
375407	damage	bot-798	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	48.29	26.69	12.91	11.77	26.74	20.34
375599	damage	bot-798	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	24.29	26.69	12.91	11.70	26.60	20.30
375747	damage	bot-798	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	0.29	26.69	12.91	11.63	26.46	20.26
376066	kill	bot-798	alpha	bot-816	bravo	cz_805_bren	bullet	24.00	0.00	26.69	12.91	11.46	26.16	20.19
376219	damage	bot-820	bravo	bot-798	alpha	m1911	bullet	33.00	39.07	14.33	22.55	26.69	12.91	15.68
376387	damage	bot-837	alpha	bot-820	bravo	cz_805_bren	bullet	24.00	29.80	11.70	19.71	14.33	22.55	3.87
376568	damage	bot-837	alpha	bot-820	bravo	cz_805_bren	bullet	24.00	7.60	11.24	19.25	14.33	22.55	4.52
376708	kill	bot-837	alpha	bot-820	bravo	cz_805_bren	bullet	24.00	0.00	10.81	18.82	14.33	22.55	5.13
377099	damage	bot-815	bravo	bot-837	alpha	m1911	bullet	33.00	67.00	15.52	22.62	10.82	18.82	6.05
377099	damage	bot-837	alpha	bot-815	bravo	cz_805_bren	bullet	24.00	76.00	10.82	18.82	15.52	22.62	6.05
377240	damage	bot-837	alpha	bot-815	bravo	cz_805_bren	bullet	24.00	52.00	10.82	18.82	15.52	22.62	6.05
377367	damage	bot-837	alpha	bot-815	bravo	cz_805_bren	bullet	24.00	28.00	10.82	18.82	16.10	23.08	6.79
377458	damage	bot-815	bravo	bot-837	alpha	m1911	bullet	33.00	34.00	16.36	23.29	10.82	18.82	7.12
377514	damage	bot-837	alpha	bot-815	bravo	cz_805_bren	bullet	24.00	4.00	10.74	18.55	16.89	23.71	8.03
377645	kill	bot-837	alpha	bot-815	bravo	cz_805_bren	bullet	24.00	0.00	10.55	17.94	17.34	24.07	9.14
378372	damage	bot-781	alpha	bot-838	bravo	five_seven	bullet	20.00	80.00	16.47	-3.28	-17.28	-8.00	34.07
378544	damage	bot-781	alpha	bot-838	bravo	five_seven	bullet	20.00	60.00	16.48	-3.27	-16.66	-8.15	33.49
378626	damage	bot-825	alpha	bot-838	bravo	five_seven	bullet	20.00	40.00	-9.83	-2.20	-17.01	-8.16	9.33
378689	damage	bot-781	alpha	bot-838	bravo	five_seven	bullet	20.00	20.00	16.49	-3.26	-17.36	-8.18	34.20
378840	kill	bot-781	alpha	bot-838	bravo	five_seven	bullet	20.00	0.00	16.50	-3.26	-18.07	-8.21	34.92
380193	damage	bot-831	alpha	bot-839	bravo	five_seven	bullet	20.00	80.00	-20.82	-11.66	-21.00	4.13	15.79
380476	damage	bot-825	alpha	bot-839	bravo	five_seven	bullet	20.00	60.00	-10.78	-2.67	-21.89	4.19	13.05
382967	damage	bot-737	alpha	bot-839	bravo	five_seven	bullet	20.00	40.00	20.75	6.80	-24.91	5.52	45.68
383281	damage	bot-737	alpha	bot-839	bravo	five_seven	bullet	20.00	20.00	20.75	6.80	-25.68	5.82	46.44
383555	damage	bot-825	alpha	bot-840	bravo	five_seven	bullet	20.00	80.00	-12.54	-2.17	-21.25	-6.96	9.94
383638	kill	bot-781	alpha	bot-839	bravo	five_seven	bullet	20.00	0.00	15.54	-3.12	-26.70	6.22	43.27
383638	damage	bot-840	bravo	bot-831	alpha	cz_805_bren	bullet	24.00	48.08	-21.28	-6.90	-17.75	-4.99	4.01
383727	damage	bot-825	alpha	bot-840	bravo	five_seven	bullet	20.00	60.00	-12.54	-2.17	-21.25	-6.89	9.90
383727	damage	bot-831	alpha	bot-840	bravo	five_seven	bullet	20.00	40.00	-17.75	-4.99	-21.25	-6.89	3.98
383897	damage	bot-825	alpha	bot-840	bravo	five_seven	bullet	20.00	20.00	-12.54	-2.18	-21.83	-6.92	10.43
384095	kill	bot-825	alpha	bot-840	bravo	five_seven	bullet	20.00	0.00	-12.54	-2.18	-22.55	-7.06	11.14
384781	damage	bot-806	alpha	bot-841	bravo	cz_805_bren	bullet	24.00	76.00	-8.89	-20.17	14.70	10.19	38.44
384919	kill	bot-722	alpha	bot-841	bravo	m24	bullet	95.00	0.00	-8.13	-18.83	14.70	10.19	36.92
386237	damage	bot-829	alpha	bot-842	bravo	cz_805_bren	bullet	24.00	76.00	-11.73	-23.40	8.76	-4.02	28.20
388297	damage	bot-656	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	76.00	17.25	9.75	8.75	-5.25	17.24
388435	damage	bot-656	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	52.00	17.25	9.75	8.75	-5.25	17.24
389588	damage	bot-806	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	28.00	-6.00	-17.86	5.64	-8.44	14.98
389727	damage	bot-806	alpha	bot-843	bravo	cz_805_bren	bullet	24.00	4.00	-6.00	-17.86	5.59	-9.15	14.49
390386	damage	bot-844	bravo	bot-781	alpha	cz_805_bren	bullet	24.00	48.60	20.11	-10.60	16.75	-4.75	6.75
390505	damage	bot-844	bravo	bot-781	alpha	cz_805_bren	bullet	24.00	24.60	20.58	-11.05	16.76	-4.57	7.52
390646	kill	bot-722	alpha	bot-843	bravo	m24	bullet	95.00	0.00	-11.25	-21.25	5.28	-11.91	18.99
