t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
64049	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
64083	bot-240	bravo	U00m-24C0	tick	0.05	-12.45	322	0.00	0.00		0		squad-27	6	bot-234
64117	bot-247	bravo	S00m-4320	tick	-10.68	-17.81	284	0.96	1.70	1.32	1	seek	squad-27	7	bot-234
64267	bot-244	bravo	P00r-4410	tick	-13.01	-16.32	274	0.00	0.00		0		squad-27	3	bot-234
64283	bot-252	alpha	S00r-4310	tick	-3.73	-7.60	121	0.50	0.01	11.40	6	seek	squad-26	3	bot-196
64317	bot-237	alpha	P00r-4410	state	-3.19	-7.40	116	0.30	0.00	16.35	3	seek	squad-26	6	bot-196
64350	bot-255	bravo	C00r-3412	tier	19.28	-17.14	321	4.49	1.64	4.82	2	cover	squad-27	4	bot-234
64367	bot-246	alpha	S33r-4420	state+latches	9.05	-7.95	170	0.00	0.00		0		squad-26	1	bot-196
64367	bot-246	alpha	P33r-4420	state	9.05	-7.95	170	0.00	0.00		0		squad-26	1	bot-196
64384	bot-238	bravo	P00r-4420	tick	-14.44	-16.34	57	0.00	0.00		0		squad-27	2	bot-234
64434	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
64468	bot-258	bravo	G00r-4312	tick	19.62	-20.01	8	1.05	0.95		0		squad-27	5	bot-234
64501	bot-236	bravo	P00r-4410	tick	-10.51	-17.68	124	0.00	2.03		0		squad-27	1	bot-234
64601	bot-234	bravo	P00r-4410	tick	-12.14	-17.89	60	0.00	0.00		0		squad-27	0	bot-234
64802	bot-246	alpha	C33r-4420	state	9.05	-7.95	107	0.00	0.00		0		squad-26	1	bot-196
64819	bot-246	alpha	C33r-4422	latches	9.08	-7.92	100	1.42	0.05	4.20	1	cover	squad-26	1	bot-196
64836	bot-255	bravo	P00r-3410	state+latches	20.08	-19.24	327	3.03	2.25	2.76	1	muzzleRecovery	squad-27	4	bot-234
64869	bot-205	alpha	M33m-43E0	ammo	13.36	-6.83	151	0.00	0.00		0		squad-26	5	bot-196
65019	bot-226	alpha	S33m-4310	tick	11.80	-6.93	193	0.50	0.47	7.72	3	seek	squad-26	6	bot-196
65019	bot-250	alpha	S33r-3310	tick	11.83	-8.14	175	0.58	0.76	6.90	2	seek	squad-26	2	bot-196
65019	bot-259	alpha	C33r-4412	tick	12.34	-7.83	344	5.26	3.27	1.34	2	cover	squad-26	4	bot-196
65036	bot-205	alpha	P33m-43E0	state	13.36	-6.83	150	4.25	0.00		1	muzzleRecovery	squad-26	5	bot-196
65053	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
65070	bot-205	alpha	M33m-43E0	state	13.43	-6.71	141	0.00	0.14		0	muzzleRecovery	squad-26	5	bot-196
65086	bot-240	bravo	U00m-24C0	tick	0.05	-12.45	322	0.00	0.00		0		squad-27	6	bot-234
65120	bot-247	bravo	S00m-4320	tick	-11.74	-17.01	337	2.40	1.33	0.60	1	seek	squad-27	7	bot-234
65153	bot-255	bravo	C00r-3410	state	20.58	-18.79	357	0.00	0.68	3.33	0	muzzleRecovery	squad-27	4	bot-234
65170	bot-255	bravo	C00r-3412	latches	20.54	-18.95	348	5.02	0.17	3.16	2	cover	squad-27	4	bot-234
65220	bot-205	alpha	M33m-43EG	latches	13.29	-6.77	154	0.09	0.16		0		squad-26	5	bot-196
65220	bot-255	bravo	C00r-341I	latches	20.48	-19.19	335	5.03	0.25	2.91	2	cover	squad-27	4	bot-234
65237	bot-259	alpha	G33r-4412	state	11.44	-7.46	301	5.26	0.97	0.39	1	cover	squad-26	4	bot-196
65270	bot-244	bravo	P00r-4410	tick	-13.01	-16.32	274	0.00	0.00		0		squad-27	3	bot-234
65287	bot-252	alpha	S00r-4310	tick	-3.69	-7.61	19	0.32	0.04	11.36	6	seek	squad-26	3	bot-196
65321	bot-237	alpha	P00r-4410	tick	-3.16	-6.90	28	0.49	0.50	9.79	4	squad	squad-26	7	bot-196
65354	bot-226	alpha	P33m-4310	state	11.91	-6.80	194	0.55	0.18	7.88	3	seek	squad-26	6	bot-196
65387	bot-238	bravo	P00r-4420	tick	-14.44	-16.34	57	0.00	0.00		0		squad-27	2	bot-234
65438	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
65454	bot-205	alpha	M33m-43E0	latches	13.29	-6.77	172	0.00	0.00		0		squad-26	5	bot-196
65454	bot-255	bravo	C00r-3412	latches	20.25	-20.32	275	4.60	1.15	1.78	2	cover	squad-27	4	bot-234
65471	bot-258	bravo	G00r-4312	tick	19.55	-20.95	327	0.00	0.95		0		squad-27	5	bot-234
65488	bot-259	alpha	C33r-4410	state+latches	10.99	-7.38	249	0.77	0.45		0		squad-26	4	bot-196
65505	bot-236	bravo	P00r-4410	tick	-10.51	-17.68	124	0.00	0.00		0		squad-27	1	bot-234
65505	bot-259	alpha	G33r-4412	state+latches	10.98	-7.37	249	0.79	0.01		0		squad-26	4	bot-196
65555	bot-226	alpha	C33m-4310	state	11.88	-6.77	151	0.11	0.05		0		squad-26	6	bot-196
65571	bot-226	alpha	C33m-4312	latches	11.91	-6.72	145	1.53	0.05	2.11	1	cover	squad-26	6	bot-196
65605	bot-234	bravo	P00r-4410	tick	-12.14	-17.89	60	0.00	0.00		0		squad-27	0	bot-234
65823	bot-246	alpha	C33r-4422	tick	11.59	-5.00	59	4.56	3.85	0.46	1	cover	squad-26	1	bot-196
65839	bot-255	bravo	G00r-3412	state	19.93	-21.86	219	4.58	1.58	0.39	1	cover	squad-27	4	bot-234
65857	bot-246	alpha	G33r-4422	state	11.66	-4.96	62	4.58	0.08	0.39	1	cover	squad-26	1	bot-196
65857	bot-259	alpha	S33r-4410	state+latches	11.01	-7.41	183	0.87	0.04		0		squad-26	4	bot-196
66023	bot-250	alpha	S33r-3310	tick	11.73	-8.19	203	0.17	0.12	6.81	2	seek	squad-26	2	bot-196
66056	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
66090	bot-226	alpha	G33m-4312	state	12.87	-5.29	46	4.63	1.72	0.39	1	cover	squad-26	6	bot-196
66090	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.15		0		squad-27	6	bot-234
66123	bot-247	bravo	S00m-4320	tick	-10.79	-17.21	134	2.40	0.98	0.81	1	seek	squad-27	7	bot-234
66274	bot-244	bravo	P00r-4410	tick	-13.01	-16.32	274	0.00	0.00		0		squad-27	3	bot-234
66291	bot-252	alpha	S00r-4310	tick	-3.73	-7.58	121	0.06	0.05	11.41	6	seek	squad-26	3	bot-196
66291	bot-259	alpha	C33r-4410	state	11.27	-7.17	124	1.26	0.36	11.20	2	seek	squad-26	4	bot-196
66308	bot-259	alpha	G33r-4412	state+latches	11.20	-7.20	128	4.79	0.08	0.29	1	cover	squad-26	4	bot-196
66324	bot-237	alpha	P00r-4410	tick	-3.19	-6.81	357	0.37	0.09	9.70	4	squad	squad-26	7	bot-196
66391	bot-238	bravo	P00r-4420	tick	-14.44	-16.34	57	0.00	0.00		0		squad-27	2	bot-234
66441	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
66458	bot-205	alpha	M33m-43E0	tick	13.28	-6.76	94	0.00	0.01	0.38	0	medic	squad-26	5	bot-196
66475	bot-258	bravo	G00r-4312	tick	19.72	-20.20	306	0.20	0.77		0		squad-27	5	bot-234
66508	bot-236	bravo	P00r-4410	tick	-10.47	-17.74	124	0.00	0.08		0		squad-27	1	bot-234
66609	bot-234	bravo	P00r-4410	tick	-12.14	-17.89	60	0.00	0.00		0		squad-27	0	bot-234
66625	bot-258	bravo	S00r-4310	state+latches	19.70	-20.07	317	0.90	0.14		0		squad-27	5	bot-234
66692	bot-246	alpha	C33r-4420	state+latches	12.05	-4.95	185	0.00	0.39		0		squad-26	1	bot-196
66709	bot-246	alpha	G33r-4422	state+latches	12.05	-4.95	185	0.00	0.00		0		squad-26	1	bot-196
66759	bot-205	alpha	M32m-43E0	score	13.28	-6.76	116	0.00	0.00	0.38	0	medic	squad-26	5	bot-196
66759	bot-226	alpha	C32m-4310	state+score+latches	13.05	-4.95	132	0.00	0.39		0		squad-26	6	bot-196
66759	bot-246	alpha	P32r-4420	state+score+latches	12.05	-4.95	180	0.00	0.00		0		squad-26	1	bot-196
66759	bot-250	alpha	S32r-3310	score	11.73	-8.21	203	0.20	0.02	6.79	2	seek	squad-26	2	bot-196
66759	bot-259	alpha	G32r-4412	score	11.01	-7.41	187	0.88	0.28		0		squad-26	4	bot-196
66776	bot-226	alpha	P32m-4310	state	13.05	-4.95	132	0.00	0.00		0		squad-26	6	bot-196
66842	bot-255	bravo	G00r-3412	tick	19.55	-21.95	328	0.00	0.39		0		squad-27	4	bot-234
66859	bot-259	alpha	S32r-4410	state+latches	11.01	-7.41	188	0.88	0.00		0		squad-26	4	bot-196
66893	bot-250	alpha	P32r-3310	state	11.73	-8.22	203	0.20	0.00	6.78	2	seek	squad-26	2	bot-196
67060	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
67060	bot-250	alpha	C32r-3310	state	11.70	-8.12	168	0.87	0.10		0		squad-26	2	bot-196
67077	bot-250	alpha	P32r-3310	state	11.70	-8.11	164	0.87	0.01	0.92	3	cover	squad-26	2	bot-196
67094	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
67094	bot-259	alpha	C32r-4410	state	11.04	-7.22	140	0.52	0.19	12.06	2	seek	squad-26	4	bot-196
67110	bot-259	alpha	G32r-4412	state+latches	11.04	-7.22	140	0.00	0.00		0		squad-26	4	bot-196
67127	bot-247	bravo	S00m-4320	tick	-12.14	-16.89	290	2.40	1.39	0.54	1	seek	squad-27	7	bot-234
67244	bot-244	bravo	S00r-4410	state	-13.01	-16.32	274	0.00	0.00		0		squad-27	3	bot-234
67294	bot-252	alpha	S00r-4310	tick	-3.73	-7.58	16	0.05	0.00	11.41	6	seek	squad-26	3	bot-196
67328	bot-237	alpha	P00r-4410	tick	-3.19	-6.81	29	0.36	0.00	9.70	4	squad	squad-26	7	bot-196
67378	bot-238	bravo	S00r-4420	state	-14.44	-16.34	57	0.00	0.00		0		squad-27	2	bot-234
67445	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
67495	bot-246	alpha	C32r-4420	state	12.05	-4.95	128	0.00	0.00		0		squad-26	1	bot-196
67512	bot-236	bravo	P00r-4410	tick	-10.47	-17.74	124	0.00	0.00		0		squad-27	1	bot-234
67512	bot-246	alpha	P32r-4420	state	12.05	-4.95	128	0.00	0.00		0		squad-26	1	bot-196
67562	bot-226	alpha	C32m-4310	state	13.05	-4.94	201	0.16	0.01		0		squad-26	6	bot-196
67578	bot-226	alpha	P32m-4310	state	13.02	-4.94	204	1.58	0.03	0.97	1	cover	squad-26	6	bot-196
67595	bot-234	bravo	S00r-4410	state	-12.22	-17.94	60	0.00	0.10		0		squad-27	0	bot-234
67629	bot-258	bravo	S00r-4310	tick	19.93	-19.84	326	0.66	0.33	11.35	2	seek	squad-27	5	bot-234
67645	bot-259	alpha	S32r-4410	state+latches	11.00	-7.40	188	0.88	0.18		0		squad-26	4	bot-196
67762	bot-205	alpha	M32m-43E0	tick	13.28	-6.75	116	0.00	0.01	0.38	0	medic	squad-26	5	bot-196
67846	bot-255	bravo	G00r-3412	tick	19.55	-21.95	18	0.00	0.00		0		squad-27	4	bot-234
67863	bot-250	alpha	C32r-3310	state	11.35	-7.64	95	0.50	0.58		0		squad-26	2	bot-196
67880	bot-250	alpha	P32r-3310	state	11.33	-7.65	98	1.58	0.03	0.34	1	cover	squad-26	2	bot-196
67896	bot-259	alpha	C32r-4410	state	11.15	-7.06	136	2.19	0.37	11.66	2	seek	squad-26	4	bot-196
67913	bot-259	alpha	G32r-4412	state+latches	11.15	-7.06	136	0.07	0.00		0		squad-26	4	bot-196
68047	bot-196	alpha	S00m-3320	state	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
68047	bot-196	alpha	P00m-3320	state	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
68097	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
68130	bot-247	bravo	S00m-4320	tick	-10.98	-17.12	158	2.40	1.18	1.43	1	seek	squad-27	7	bot-234
68247	bot-244	bravo	S00r-4410	tick	-13.01	-16.32	81	0.00	0.00		0		squad-27	3	bot-234
68298	bot-246	alpha	C32r-4420	state	12.05	-4.95	132	0.00	0.00		0		squad-26	1	bot-196
68298	bot-252	alpha	S00r-4310	tick	-3.73	-7.58	121	0.43	0.00	11.41	6	seek	squad-26	3	bot-196
68314	bot-246	alpha	P32r-4420	state	12.05	-4.95	132	0.00	0.00		0		squad-26	1	bot-196
68331	bot-237	alpha	P00r-4410	tick	-3.19	-6.81	46	0.35	0.00	9.70	4	squad	squad-26	7	bot-196
68365	bot-226	alpha	C32m-4310	state	13.01	-4.92	148	0.00	0.03		0		squad-26	6	bot-196
68381	bot-226	alpha	P32m-4310	state	12.98	-4.92	151	1.56	0.03	0.93	1	cover	squad-26	6	bot-196
68381	bot-238	bravo	S00r-4420	tick	-14.44	-16.34	62	0.00	0.00		0		squad-27	2	bot-234
68448	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
68448	bot-259	alpha	S32r-4410	state+latches	10.98	-7.36	188	0.88	0.35		0		squad-26	4	bot-196
68498	bot-236	bravo	S00r-4410	state	-10.31	-17.86	124	0.00	0.20		0		squad-27	1	bot-234
68599	bot-234	bravo	S00r-4410	tick	-12.22	-17.94	27	0.00	0.00		0		squad-27	0	bot-234
68632	bot-258	bravo	S00r-4310	tick	20.31	-19.46	358	0.78	0.53	11.27	2	seek	squad-27	5	bot-234
68666	bot-250	alpha	C32r-3310	state	11.20	-7.77	94	0.44	0.18		0		squad-26	2	bot-196
68682	bot-250	alpha	P32r-3310	state	11.19	-7.77	94	0.54	0.01		0		squad-26	2	bot-196
68699	bot-259	alpha	C32r-4410	state	11.16	-7.09	136	1.96	0.32	11.76	2	seek	squad-26	4	bot-196
68716	bot-259	alpha	G32r-4412	state+latches	11.16	-7.09	136	0.00	0.00		0		squad-26	4	bot-196
68766	bot-205	alpha	M32m-43E0	tick	13.28	-6.75	116	0.00	0.00	0.38	0	medic	squad-26	5	bot-196
68850	bot-255	bravo	G00r-3412	tick	19.66	-20.04	297	1.03	1.91		0		squad-27	4	bot-234
69050	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
69100	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
69100	bot-246	alpha	C32r-4420	state	12.05	-4.95	195	0.00	0.00		0		squad-26	1	bot-196
69117	bot-246	alpha	P32r-4420	state	12.05	-4.95	195	0.00	0.00		0		squad-26	1	bot-196
69134	bot-205	alpha	M00m-43E0	tier+score	13.28	-6.75	116	0.00	0.00	0.38	0	medic	squad-26	5	bot-196
69134	bot-226	alpha	P00m-4310	tier+score	12.97	-4.90	145	0.00	0.02		0		squad-26	6	bot-196
69134	bot-246	alpha	P00r-4420	tier+score	12.05	-4.95	197	0.00	0.00		0		squad-26	1	bot-196
69134	bot-247	bravo	S00m-4320	tick	-11.89	-18.66	288	2.40	1.78	0.60	1	seek	squad-27	7	bot-234
69134	bot-250	alpha	P00r-3310	tier+score	10.71	-7.92	127	0.21	0.51		0		squad-26	2	bot-196
69134	bot-259	alpha	G00r-4412	tier+score	11.01	-7.41	186	0.88	0.35		0		squad-26	4	bot-196
69251	bot-244	bravo	S00r-4410	tick	-13.01	-16.32	43	0.00	0.00		0		squad-27	3	bot-234
69251	bot-252	alpha	P00r-4310	state	-3.73	-7.58	12	0.06	0.00	11.41	6	seek	squad-26	3	bot-196
69251	bot-259	alpha	S00r-4410	state+latches	11.01	-7.41	188	0.88	0.00		0		squad-26	4	bot-196
69335	bot-237	alpha	P00r-4410	tick	-3.20	-6.81	12	0.41	0.01	9.71	4	squad	squad-26	7	bot-196
69385	bot-238	bravo	S00r-4420	tick	-14.44	-16.34	9	0.00	0.00		0		squad-27	2	bot-234
69452	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
69502	bot-236	bravo	S00r-4410	tick	-10.30	-17.86	79	0.00	0.01		0		squad-27	1	bot-234
69602	bot-234	bravo	S00r-4410	tick	-12.22	-17.94	21	0.00	0.00		0		squad-27	0	bot-234
69636	bot-258	bravo	S00r-4310	tick	20.79	-19.00	320	0.62	0.67	11.21	2	seek	squad-27	5	bot-234
69853	bot-255	bravo	G00r-3412	tick	19.55	-21.95	345	0.02	1.91		0		squad-27	4	bot-234
70054	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
70104	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
70104	bot-247	bravo	P00m-4320	state	-13.21	-17.59	20	2.40	1.69	1.66	1	seek	squad-27	7	bot-234
70137	bot-205	alpha	M00m-43E0	tick	13.28	-6.75	116	0.00	0.00	0.38	0	medic	squad-26	5	bot-196
70137	bot-226	alpha	P00m-4310	tick	11.51	-3.31	306	2.41	2.16	12.25	8	squad	squad-26	6	bot-196
70137	bot-246	alpha	P00r-4420	tick	10.66	-4.56	316	2.43	1.44	13.80	3	squad	squad-26	1	bot-196
70137	bot-250	alpha	P00r-3310	tick	10.70	-7.92	127	0.00	0.01		0		squad-26	2	bot-196
70254	bot-244	bravo	S00r-4410	tick	-11.78	-16.14	82	2.40	1.24	1.35	1	seek	squad-27	3	bot-234
70254	bot-252	alpha	P00r-4310	tick	-3.72	-7.60	355	0.05	0.02	12.19	4	squad	squad-26	3	bot-196
70254	bot-259	alpha	S00r-4410	tick	11.73	-7.02	130	0.63	0.81	10.83	2	seek	squad-26	4	bot-196
70339	bot-237	alpha	P00r-4410	tick	-3.20	-6.81	10	0.40	0.00	9.70	4	squad	squad-26	7	bot-196
70389	bot-238	bravo	S00r-4420	tick	-13.53	-16.05	88	2.40	0.96	2.58	1	seek	squad-27	2	bot-234
70456	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
70506	bot-236	bravo	S00r-4410	tick	-10.30	-17.86	17	0.00	0.00		0		squad-27	1	bot-234
70606	bot-234	bravo	S00r-4410	tick	-12.19	-17.93	85	2.40	0.04	2.28	1	seek	squad-27	0	bot-234
70639	bot-258	bravo	S00r-4310	tick	20.97	-18.77	322	0.07	0.29	11.15	2	seek	squad-27	5	bot-234
70706	bot-255	bravo	S00r-3410	state+latches	19.55	-21.95	14	0.00	0.00		0		squad-27	4	bot-234
71057	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
71108	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
71108	bot-247	bravo	P00m-4320	tick	-13.23	-17.52	11	0.00	0.08		0		squad-27	7	bot-234
71141	bot-205	alpha	M00m-43E0	tick	13.28	-6.75	116	0.00	0.00	0.38	0	medic	squad-26	5	bot-196
71141	bot-226	alpha	P00m-4310	tick	9.30	-2.40	295	2.40	2.39	11.24	8	squad	squad-26	6	bot-196
71141	bot-246	alpha	P00r-4420	tick	8.46	-3.57	290	2.39	2.41	11.59	3	squad	squad-26	1	bot-196
71141	bot-250	alpha	P00r-3310	tick	10.69	-7.91	127	0.00	0.01		0		squad-26	2	bot-196
71208	bot-237	alpha	P00r-3410	ammo	-3.20	-6.81	38	0.39	0.00	9.70	4	squad	squad-26	7	bot-196
71258	bot-244	bravo	S00r-4410	tick	-11.51	-15.90	291	2.40	0.36	0.94	1	seek	squad-27	3	bot-234
71258	bot-252	alpha	P00r-4310	tick	-3.73	-7.58	27	0.02	0.02	12.17	4	squad	squad-26	3	bot-196
71258	bot-259	alpha	S00r-4410	tick	11.87	-6.81	131	0.11	0.26	10.86	2	seek	squad-26	4	bot-196
71392	bot-238	bravo	S00r-4420	tick	-12.06	-16.23	106	2.40	1.48	1.15	1	seek	squad-27	2	bot-234
71459	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
71509	bot-236	bravo	S00r-4410	tick	-10.30	-17.86	18	0.00	0.00		0		squad-27	1	bot-234
71609	bot-234	bravo	S00r-4410	tick	-10.71	-16.71	3	0.00	1.91		0		squad-27	0	bot-234
71643	bot-258	bravo	S00r-4310	tick	21.09	-18.64	317	0.29	0.18	11.13	2	seek	squad-27	5	bot-234
71710	bot-255	bravo	S00r-3410	tick	19.91	-20.22	324	0.96	1.77	13.33	3	seek	squad-27	4	bot-234
71760	bot-237	alpha	P00r-4410	ammo	-3.20	-6.81	51	0.39	0.00	9.70	4	squad	squad-26	7	bot-196
72061	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
72111	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
72111	bot-247	bravo	P00m-4320	tick	-13.23	-17.52	11	0.00	0.00		0		squad-27	7	bot-234
72144	bot-205	alpha	M00m-43E0	tick	13.28	-6.75	116	0.00	0.00	0.38	0	medic	squad-26	5	bot-196
72144	bot-226	alpha	P00m-4310	tick	7.38	-1.22	290	2.43	2.25	10.35	7	squad	squad-26	6	bot-196
72144	bot-246	alpha	P00r-4420	tick	6.43	-2.35	291	2.42	2.38	9.36	3	squad	squad-26	1	bot-196
72144	bot-250	alpha	P00r-3310	tick	10.69	-7.91	127	0.00	0.00		0		squad-26	2	bot-196
72262	bot-244	bravo	S00r-4410	tick	-13.57	-15.85	256	2.40	2.06	0.39	1	seek	squad-27	3	bot-234
72262	bot-252	alpha	P00r-4310	tick	-3.73	-7.58	29	0.02	0.00	12.17	4	squad	squad-26	3	bot-196
72262	bot-258	bravo	C00r-4310	state	21.11	-18.38	320	0.25	0.26	10.95	2	seek	squad-27	5	bot-234
72262	bot-259	alpha	S00r-4410	tick	11.98	-6.79	132	0.09	0.11	10.79	2	seek	squad-26	4	bot-196
72279	bot-258	bravo	C00r-431I	latches	21.03	-18.52	320	4.61	0.16	2.85	1	cover	squad-27	5	bot-234
72312	bot-237	alpha	P00r-3410	ammo	-3.20	-6.81	34	0.38	0.00	9.70	4	squad	squad-26	7	bot-196
72396	bot-238	bravo	S00r-4420	tick	-12.80	-16.03	299	2.40	0.76	1.16	1	seek	squad-27	2	bot-234
72462	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
72512	bot-236	bravo	S00r-4410	tick	-11.20	-17.73	327	2.40	0.91	3.71	1	seek	squad-27	1	bot-234
72512	bot-258	bravo	C00r-4312	latches	20.72	-19.57	259	4.97	1.09	1.81	1	cover	squad-27	5	bot-234
72613	bot-234	bravo	S00r-4410	tick	-11.43	-17.03	157	2.40	0.79	1.07	1	seek	squad-27	0	bot-234
72713	bot-255	bravo	S00r-3410	tick	20.09	-19.78	329	0.14	0.47	13.09	3	seek	squad-27	4	bot-234
72864	bot-237	alpha	P00r-4410	ammo	-3.20	-6.81	16	0.39	0.00	9.70	4	squad	squad-26	7	bot-196
72914	bot-258	bravo	G00r-4312	state	19.84	-20.65	257	3.34	1.39	0.42	2	cover	squad-27	5	bot-234
73064	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
73114	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
73114	bot-247	bravo	P00m-4320	tick	-13.23	-17.52	11	0.00	0.00		0		squad-27	7	bot-234
73131	bot-205	alpha	S00m-43E0	state	13.28	-6.75	116	0.00	0.00	0.38	0	medic	squad-26	5	bot-196
73148	bot-226	alpha	P00m-4310	tick	5.72	0.28	312	1.67	2.24	9.50	7	squad	squad-26	6	bot-196
73148	bot-246	alpha	P00r-4420	tick	5.04	-0.63	352	1.33	2.21	7.16	3	squad	squad-26	1	bot-196
73148	bot-250	alpha	P00r-3310	tick	10.68	-7.90	127	0.00	0.01		0		squad-26	2	bot-196
73265	bot-244	bravo	S00r-4410	tick	-11.82	-15.83	114	2.40	1.76	1.50	1	seek	squad-27	3	bot-234
73265	bot-252	alpha	P00r-4310	tick	-3.73	-7.58	357	0.03	0.00	12.17	4	squad	squad-26	3	bot-196
73265	bot-259	alpha	S00r-4410	tick	12.09	-6.81	132	0.24	0.11	10.70	2	seek	squad-26	4	bot-196
73399	bot-238	bravo	S00r-4420	tick	-14.52	-16.01	278	2.14	1.73	0.43	1	seek	squad-27	2	bot-234
73416	bot-237	alpha	P00r-3410	ammo	-3.20	-6.81	359	0.39	0.00	9.71	4	squad	squad-26	7	bot-196
73466	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
73516	bot-236	bravo	S00r-4410	tick	-13.11	-16.61	311	2.40	2.21	1.50	1	seek	squad-27	1	bot-234
73616	bot-234	bravo	S00r-4410	tick	-11.73	-16.80	260	2.40	0.38	0.69	1	seek	squad-27	0	bot-234
73717	bot-255	bravo	S00r-3410	tick	20.49	-19.34	320	0.43	0.60	13.01	3	seek	squad-27	4	bot-234
73917	bot-258	bravo	G00r-4312	tick	19.55	-20.95	295	0.00	0.42		0		squad-27	5	bot-234
73968	bot-237	alpha	P00r-4410	ammo	-3.19	-6.81	11	0.35	0.01	9.70	4	squad	squad-26	7	bot-196
74068	bot-196	alpha	P00m-3320	tick	3.17	6.14	156	0.00	0.00		0		squad-26	0	bot-196
74118	bot-240	bravo	U00m-24C0	tick	0.05	-12.30	321	0.00	0.00		0		squad-27	6	bot-234
74118	bot-247	bravo	P00m-4320	tick	-13.23	-17.52	11	0.00	0.00		0		squad-27	7	bot-234
74135	bot-205	alpha	S00m-43E0	tick	14.55	-7.70	146	2.33	1.58	15.33	3	seek	squad-26	5	bot-196
74151	bot-226	alpha	P00m-4310	tick	3.98	1.56	325	2.33	2.16	9.34	7	squad	squad-26	6	bot-196
74151	bot-246	alpha	P00r-4420	tick	3.45	0.30	311	2.33	1.85	5.54	2	squad	squad-26	1	bot-196
74151	bot-250	alpha	P00r-3310	tick	10.68	-7.90	127	0.00	0.00		0		squad-26	2	bot-196
74269	bot-244	bravo	S00r-4410	tick	-11.57	-16.40	244	2.40	0.62	0.39	1	seek	squad-27	3	bot-234
74269	bot-252	alpha	P00r-4310	tick	-3.73	-7.58	8	0.45	0.00	12.17	4	squad	squad-26	3	bot-196
74269	bot-259	alpha	S00r-4410	tick	12.18	-6.64	133	0.16	0.19	10.75	2	seek	squad-26	4	bot-196
74402	bot-238	bravo	S00r-4420	tick	-15.11	-15.73	256	0.22	0.65	0.86	1	seek	squad-27	2	bot-234
74469	bot-164	bravo	D00r--000	tick	-19.85	-22.73	349	0.00	0.00	4.72	0		squad-27	-1	bot-234
74520	bot-236	bravo	S00r-4410	tick	-13.04	-15.94	51	2.40	0.68	2.59	1	seek	squad-27	1	bot-234
74620	bot-234	bravo	S00r-4410	tick	-10.94	-17.75	63	2.40	1.24	2.35	1	seek	squad-27	0	bot-234
