t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
13436	bot-685	bravo	S47rm4420	score	8.42	12.75	20	0.11	0.41		0	
13436	bot-696	bravo	S46rm3320	score	-4.15	5.24	25	2.44	0.77	18.67	3	seek
13436	bot-698	bravo	S47rm3320	score	6.80	12.92	249	1.13	0.35	2.41	1	seek
13436	bot-706	bravo	M46mm4320	score	-3.40	11.51	275	6.03	1.83	5.98	1	medic
13436	bot-708	bravo	S48rm3320	score	-0.01	9.69	56	2.45	0.67	8.09	3	seek
13436	bot-712	bravo	E46rm0010	score	-10.22	11.28	77	0.00	0.00		0	
13469	bot-685	bravo	S47rm1420	ammo	8.38	12.76	13	1.23	0.04	1.36	1	seek
13586	bot-685	bravo	S46rm1420	score	8.24	12.79	349	1.22	0.14	1.22	1	seek
13586	bot-696	bravo	S45rm3320	score	-4.00	5.58	51	2.44	0.37	18.31	3	seek
13586	bot-698	bravo	S46rm3320	score	6.64	12.86	249	1.13	0.17	2.24	1	seek
13586	bot-706	bravo	M45mm4320	score	-4.31	11.48	266	6.07	0.91	5.91	1	medic
13586	bot-708	bravo	S47rm3320	score	0.35	9.73	51	2.40	0.36	7.80	3	seek
13586	bot-712	bravo	E45rm0010	score	-10.22	11.28	77	0.00	0.00		0	
13636	bot-688	bravo	G00r-4322	tick	-19.45	-13.95	142	0.09	0.43		0	
13653	bot-712	bravo	E45rm4010	ammo	-10.22	11.28	77	0.00	0.00		0	
13703	bot-709	alpha	H00m-2220	tick	14.24	20.31	243	0.00	0.00		0	
13753	bot-715	bravo	S21m-4420	tick	-16.96	0.61	147	2.40	0.44	18.67	4	seek
13803	bot-709	alpha	H00m-2320	health	14.24	20.31	235	0.00	0.00		0	
13869	bot-712	bravo	H45rm4010	state	-10.22	11.28	77	0.00	0.00		0	
14020	bot-685	bravo	S46rm4420	ammo	7.75	12.91	281	1.08	0.51	0.71	1	seek
14086	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
14086	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
14086	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
14086	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
14086	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
14219	bot-712	bravo	H45rm0010	ammo	-10.22	11.28	106	0.00	0.00		0	
14219	bot-713	alpha	S00r-4410	tick	4.71	18.59	267	2.36	2.30	11.27	2	seek
14253	bot-715	bravo	S00m-4420	tier+score	-16.97	-0.60	187	2.43	1.21	17.47	4	seek
14269	bot-698	bravo	S47rm3320	score	5.93	12.58	249	1.14	0.76	1.48	1	seek
14369	bot-711	alpha	S00r-3310	tick	8.77	19.31	253	2.36	2.37	16.92	3	seek
14386	bot-712	bravo	H45rb0010	element	-10.22	11.28	119	0.00	0.00		0	
14386	bot-713	alpha	A00r-4410	state	4.36	18.59	269	2.36	0.35	10.92	2	seek
14403	bot-712	bravo	H45rm001G	element+latches	-10.22	11.28	121	0.00	0.00		0	
14403	bot-713	alpha	A00r-441G	latches	4.36	18.59	266	0.08	0.00		0	
14469	bot-696	bravo	S44rm3320	score	-3.10	7.55	49	2.41	2.16	16.19	3	seek
14469	bot-698	bravo	S46rm3320	score	5.72	12.51	249	1.15	0.22	1.26	1	seek
14469	bot-706	bravo	M44mm4320	score	-8.86	11.16	262	4.62	4.57	1.36	1	medic
14469	bot-708	bravo	S46rm3320	score	2.39	9.97	83	2.34	2.06	6.26	3	seek
14469	bot-712	bravo	H44rm001G	score	-10.22	11.28	124	0.00	0.00		0	
14486	bot-709	alpha	S00m-2320	state	14.24	20.31	221	0.00	0.00		0	
14503	bot-706	bravo	T44mm4320	state	-8.94	11.15	261	4.72	0.08	1.28	1	medic
14503	bot-712	bravo	H44rm011G	health	-10.22	11.28	121	0.00	0.00		0	
14586	bot-685	bravo	P46rm1420	state+ammo	7.26	12.81	246	0.00	0.50		0	
14602	bot-685	bravo	S46rm1420	state	7.26	12.81	249	0.00	0.00	30.73	0	
14636	bot-688	bravo	G00r-4322	tick	-19.89	-14.65	135	0.00	0.83		0	
14636	bot-712	bravo	H44rm0110	latches	-10.22	11.28	111	0.00	0.00		0	
14636	bot-713	alpha	S00r-4410	state+latches	4.36	18.59	266	0.00	0.00		0	
14703	bot-685	bravo	S45rm1420	score	7.13	12.83	273	1.16	0.13	11.48	5	seek
14703	bot-696	bravo	S33r-3320	tier+score+element	-2.87	8.05	28	2.37	0.56	15.65	3	seek
14703	bot-698	bravo	S45rm3320	score	5.47	12.41	249	1.16	0.27	0.99	1	seek
14703	bot-706	bravo	T33m-4320	tier+score+element	-8.95	11.15	205	0.00	0.01	1.28	1	medic
14703	bot-708	bravo	S45rm3320	score	2.79	10.20	62	2.35	0.46	5.84	2	seek
14703	bot-712	bravo	H33r-0110	tier+score+element	-10.22	11.28	106	0.00	0.00		0	
14786	bot-712	bravo	H33r-4110	ammo	-10.22	11.28	99	0.00	0.00		0	
14819	bot-685	bravo	S44rm1420	score	6.99	12.84	298	1.16	0.13	11.58	5	seek
14819	bot-696	bravo	S32r-3320	score	-2.76	8.31	25	2.38	0.28	15.38	3	seek
14819	bot-698	bravo	S44rm3320	score	5.34	12.36	249	1.17	0.13	0.85	1	seek
14819	bot-706	bravo	T32m-4320	score	-8.95	11.15	175	0.00	0.00	1.27	1	medic
14819	bot-708	bravo	S44rm3320	score	2.86	10.47	32	2.38	0.28	5.58	2	seek
14819	bot-712	bravo	H32r-4110	score	-10.22	11.28	97	0.00	0.00		0	
14869	bot-713	alpha	A00r-4410	state	4.07	18.54	258	1.27	0.30	16.82	3	seek
14919	bot-698	bravo	P44rm3320	state	5.25	12.33	249	1.17	0.10	0.76	1	seek
14936	bot-685	bravo	S33r-1420	tier+score+element	6.75	12.86	328	2.13	0.25	11.76	5	seek
14936	bot-696	bravo	S00r-3320	tier+score	-2.64	8.56	25	2.38	0.28	15.11	3	seek
14936	bot-698	bravo	P33r-3320	tier+score+element	5.22	12.31	251	1.06	0.04	15.07	4	squad
14936	bot-706	bravo	T00m-4320	tier+score	-8.95	11.15	145	0.00	0.00	1.27	1	medic
14936	bot-708	bravo	S33r-3320	tier+score+element	2.93	10.74	15	2.41	0.28	5.32	2	seek
14936	bot-712	bravo	H00r-4110	tier+score	-10.22	11.28	88	0.00	0.00		0	
15003	bot-712	bravo	H00r-4210	health	-10.22	11.28	82	0.00	0.00		0	
15053	bot-685	bravo	S32r-1420	score	6.50	12.88	358	2.14	0.25	11.94	5	seek
15053	bot-698	bravo	P32r-3320	score	5.10	12.24	254	1.17	0.14	14.93	4	squad
15053	bot-708	bravo	S32r-3320	score	3.00	11.01	15	2.46	0.28	5.06	2	seek
15086	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
15086	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
15086	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
15086	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
15086	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
15136	bot-685	bravo	S32r-4420	ammo	6.32	12.91	19	2.17	0.18	12.07	5	seek
15269	bot-715	bravo	S00m-4420	tick	-16.97	-3.10	180	2.45	2.51	14.98	4	seek
15302	bot-706	bravo	T00m-4310	packs	-8.96	11.15	60	0.00	0.00	1.27	1	medic
15353	bot-712	bravo	H00r-0210	ammo	-10.22	11.28	48	0.00	0.00		0	
15369	bot-711	alpha	S00r-3310	tick	6.48	19.16	246	2.22	2.29	14.76	3	seek
15419	bot-685	bravo	S00r-4420	tier+score	5.72	12.98	56	2.18	0.61	12.52	5	seek
15419	bot-698	bravo	P00r-3320	tier+score	4.52	11.88	253	2.18	0.69	14.26	4	squad
15419	bot-708	bravo	S00r-3320	tier+score	3.15	11.88	42	2.42	0.88	4.29	2	seek
15486	bot-709	alpha	S00m-2320	tick	12.03	19.98	249	2.18	2.24	16.58	3	seek
15503	bot-712	bravo	H00r-0310	health	-10.22	11.28	36	0.00	0.00		0	
15652	bot-688	bravo	G00r-4322	tick	-19.45	-13.95	203	0.09	0.83		0	
15819	bot-712	bravo	S00r-0314	state+latches	-10.22	11.28	13	0.00	0.00		0	
15869	bot-713	alpha	A00r-4410	tick	4.07	18.54	240	0.00	0.00		0	
15919	bot-712	bravo	S00r-4314	ammo	-10.22	11.28	14	0.00	0.00		0	
15936	bot-696	bravo	S00r-3320	tick	-1.71	10.75	40	2.48	2.38	12.81	2	seek
16036	bot-711	alpha	A00r-3310	state	5.01	19.05	243	2.25	1.48	13.38	2	seek
16103	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
16103	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
16103	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
16103	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
16103	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
16152	bot-713	alpha	F00r-4410	state	4.07	18.54	240	0.00	0.00		0	
16169	bot-712	bravo	S00r-4414	health	-10.22	11.28	33	0.00	0.00		0	
16169	bot-713	alpha	A00r-4410	state	4.07	18.54	240	0.00	0.00		0	
16269	bot-711	alpha	A00r-331G	latches	5.01	19.05	241	0.00	0.00		0	
16286	bot-715	bravo	S00m-4420	tick	-16.96	-5.56	189	2.40	2.46	12.54	4	seek
16302	bot-706	bravo	T00m-4310	tick	-8.97	11.15	60	0.00	0.01	1.26	1	medic
16302	bot-713	alpha	F00r-4410	state	4.07	18.54	240	0.00	0.00		0	
16319	bot-713	alpha	A00r-4410	state	4.07	18.54	240	0.00	0.00		0	
16386	bot-706	bravo	T00m-3310	ammo	-8.97	11.15	60	0.13	0.00	1.26	1	medic
16436	bot-685	bravo	S00r-4420	tick	4.22	13.99	351	2.42	1.80	13.29	4	seek
16436	bot-698	bravo	P00r-3320	tick	3.02	10.35	208	2.41	2.15	12.30	2	squad
16436	bot-708	bravo	S00r-3320	tick	3.35	14.33	29	2.51	2.46	2.80	2	seek
16453	bot-713	alpha	F00r-4410	state	4.07	18.54	240	0.00	0.00		0	
16453	bot-713	alpha	F00r-3410	ammo	4.07	18.54	240	0.00	0.00		0	
16469	bot-712	bravo	S00r-0414	ammo	-10.22	11.28	57	0.00	0.00		0	
16469	bot-713	alpha	A00r-3410	state	4.07	18.54	240	0.00	0.00		0	
16502	bot-709	alpha	S00m-2320	tick	9.73	19.63	257	2.41	2.32	14.31	3	seek
16502	bot-711	alpha	S00r-3310	state+latches	5.01	19.05	241	0.00	0.00		0	
16552	bot-706	bravo	P00m-3310	state	-8.97	11.15	60	2.32	0.00	1.26	1	muzzleRecovery
16586	bot-706	bravo	T00m-3310	state	-8.94	11.22	52	0.00	0.08	1.28	0	muzzleRecovery
16603	bot-713	alpha	F00r-3410	state	4.07	18.54	241	0.00	0.00		0	
16619	bot-713	alpha	U00r-3410	state	4.07	18.54	241	0.00	0.00		0	
16652	bot-688	bravo	G00r-4322	tick	-19.45	-13.95	125	0.09	0.00		0	
16686	bot-713	alpha	U00r-3420	packs	3.97	18.50	241	1.25	0.10	8.97	2	pursue
16752	bot-711	alpha	A00r-3310	state	4.67	19.06	272	2.36	0.34	18.41	3	seek
16853	bot-706	bravo	P00m-3310	state	-8.94	11.22	60	2.45	0.00	1.28	1	muzzleRecovery
16869	bot-711	alpha	A00r-331G	latches	4.67	19.06	248	0.00	0.00		0	
16936	bot-696	bravo	S00r-3320	tick	-0.85	13.01	21	2.35	2.42	10.56	2	seek
16936	bot-706	bravo	T00m-3310	state	-9.12	11.12	82	0.00	0.20	1.11	0	muzzleRecovery
16986	bot-706	bravo	U00m-3310	state	-9.12	11.12	69	0.00	0.00	1.11	0	
17019	bot-712	bravo	S00r-4414	ammo	-10.22	11.28	99	0.00	0.00		0	
17103	bot-711	alpha	A00r-3310	latches	4.67	19.06	244	0.00	0.00		0	
17119	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
17119	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
17119	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
17119	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
17119	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
17286	bot-715	bravo	S00m-4420	tick	-17.43	-7.83	201	2.42	2.32	10.23	3	seek
17436	bot-712	bravo	A00r-4410	state+latches	-10.22	11.28	105	0.00	0.00		0	
17453	bot-685	bravo	S00r-4420	tick	5.89	14.86	63	2.43	1.88	11.41	3	seek
17453	bot-698	bravo	P00r-3320	tick	0.65	10.28	276	2.42	2.37	12.70	3	squad
17453	bot-708	bravo	S00r-3320	tick	5.21	15.48	117	1.32	2.19	0.94	1	seek
17486	bot-696	bravo	E00r-3320	state	-0.40	14.19	21	2.46	1.27	9.42	2	seek
17503	bot-696	bravo	E00r-3321	latches	-0.50	14.08	29	4.47	0.15	3.52	1	flee
17503	bot-709	alpha	S00m-2320	tick	7.40	19.27	244	2.28	2.36	12.04	3	seek
17503	bot-711	alpha	F00r-3310	state	4.67	19.06	241	0.00	0.00		0	
17503	bot-712	bravo	A21r-4410	tier+score	-10.22	11.28	88	0.00	0.00		0	
17519	bot-696	bravo	E21r-3321	tier+score	-0.55	14.03	33	4.48	0.07	3.45	1	flee
17519	bot-698	bravo	P33r-3320	tier+score	0.51	10.36	278	2.42	0.16	12.54	3	squad
17519	bot-706	bravo	E21m-3210	state+tier+score+health	-7.62	12.16	59	3.38	1.83		0	
17519	bot-711	alpha	A00r-3310	state	4.67	19.06	241	0.00	0.00		0	
17536	bot-706	bravo	E21m-3219	latches	-7.74	12.04	59	5.24	0.17	6.86	1	flee
17536	bot-713	alpha	A00r-3420	state	2.55	18.25	239	3.82	1.45	2.57	2	pursue
17553	bot-698	bravo	P21r-3320	tier+score	0.44	10.40	279	2.42	0.08	12.46	3	squad
17586	bot-712	bravo	A21r-0410	ammo	-10.22	11.28	71	0.00	0.00		0	
17619	bot-711	alpha	F00r-3310	state	4.67	19.06	240	0.00	0.00		0	
17619	bot-712	bravo	A32r-0410	tier+score	-10.22	11.28	64	0.00	0.00		0	
17636	bot-696	bravo	E32r-3321	tier+score	-0.92	13.65	37	4.59	0.53	2.92	1	flee
17636	bot-698	bravo	P32r-3320	tier+score	0.26	10.43	272	2.32	0.18	5.13	1	squad
17636	bot-706	bravo	E32m-3119	tier+score+health	-8.10	11.66	58	5.22	0.52	6.34	1	flee
17636	bot-711	alpha	A00r-3310	state	4.67	19.06	240	0.00	0.00		0	
17652	bot-688	bravo	G00r-4322	tick	-19.89	-14.65	152	0.00	0.83		0	
17669	bot-706	bravo	E32m-2119	ammo	-8.22	11.53	58	5.20	0.17	6.16	1	muzzleRecovery
17669	bot-713	alpha	A10r-3420	tier	2.55	18.25	217	0.00	0.00		0	
17686	bot-706	bravo	E32m-2110	latches	-8.28	11.47	58	5.21	0.09	7.14	1	flee
17703	bot-706	bravo	E32m-2119	latches	-8.35	11.42	58	5.67	0.09	7.05	1	flee
17736	bot-711	alpha	F00r-3310	state	4.67	19.06	240	0.00	0.00		0	
17736	bot-712	bravo	A33r-0410	score	-10.22	11.28	61	0.00	0.00		0	
17752	bot-696	bravo	E33r-3321	score	-1.29	13.27	38	4.55	0.53	2.39	1	flee
17752	bot-698	bravo	P33r-3320	score	0.01	10.33	242	2.30	0.27	4.86	1	squad
17752	bot-706	bravo	E33m-2019	score+health	-8.54	11.24	58	5.17	0.26	6.79	1	flee
17752	bot-711	alpha	A00r-3310	state	4.67	19.06	239	0.00	0.00		0	
17803	bot-711	alpha	A00r-331G	latches	4.67	19.06	239	0.00	0.00		0	
17819	bot-688	bravo	S00r-4320	state+latches	-19.89	-14.65	163	0.00	0.00		0	
17819	bot-709	alpha	S21m-2320	tier+score	6.71	19.16	260	2.11	0.70	11.37	3	seek
17819	bot-711	alpha	A21r-331G	tier+score	4.67	19.06	239	0.00	0.00		0	
17819	bot-713	alpha	A21r-3320	tier+score+health	2.55	18.25	218	0.00	0.00		0	
18052	bot-711	alpha	S21r-3310	state+latches	4.67	19.06	239	0.00	0.00		0	
18119	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
18119	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
18119	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
18119	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
18119	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
18136	bot-706	bravo	E33m-2010	latches	-9.72	9.72	55	5.11	1.92	7.01	1	flee
18152	bot-706	bravo	E33m-2019	latches	-9.78	9.66	55	5.09	0.09	6.92	1	flee
18152	bot-712	bravo	A33r-4410	ammo	-10.22	11.28	61	0.00	0.00		0	
18252	bot-696	bravo	A33r-3320	state+latches	-2.73	11.78	39	0.00	2.07		0	
18302	bot-715	bravo	S00m-4420	tick	-18.20	-9.86	185	2.10	2.17	8.13	3	seek
18319	bot-711	alpha	F21r-3310	state	4.31	18.98	236	2.31	0.37	17.67	3	seek
18336	bot-711	alpha	A21r-3310	state	4.31	18.98	236	0.00	0.00		0	
18336	bot-712	bravo	A33r-441G	latches	-10.22	11.28	61	0.00	0.00		0	
18336	bot-713	alpha	F21r-3320	state	2.55	18.25	219	0.00	0.00		0	
18352	bot-685	bravo	S34r-4420	tier+score	8.08	15.06	76	2.43	2.20	9.41	3	seek
18352	bot-696	bravo	E44rb3220	state+tier+score+element+health	-2.73	11.78	39	0.00	0.00		0	
18352	bot-698	bravo	S44rm3320	state+tier+score+element	-1.22	9.81	251	2.37	1.34	6.88	2	squad
18352	bot-706	bravo	E44mb2019	tier+score+element	-10.47	8.91	54	4.94	1.02	5.91	1	flee
18352	bot-708	bravo	S44rm3320	tier+score+element	6.26	15.17	87	1.33	1.10	0.48	1	seek
18352	bot-711	alpha	A21r-331G	latches	4.31	18.98	236	0.00	0.00		0	
18352	bot-712	bravo	A44rm441G	tier+score+element	-10.22	11.28	61	0.00	0.00		0	
18352	bot-713	alpha	A21r-3320	state	2.55	18.25	219	0.19	0.00		0	
18369	bot-696	bravo	E44rb3229	latches	-2.77	11.74	39	1.65	0.05	7.33	1	flee
18419	bot-706	bravo	E44mb1019	ammo	-10.70	8.66	54	5.15	0.34	5.57	1	flee
18419	bot-709	alpha	M32m-2320	state+tier+score	5.46	18.85	249	2.20	1.28	10.13	2	seek
18419	bot-711	alpha	A32r-331G	tier+score	4.31	18.98	236	0.00	0.00		0	
18419	bot-713	alpha	E32r-3220	state+tier+score+health	2.55	18.25	219	0.00	0.00		0	
18436	bot-713	alpha	E32r-3229	latches	2.59	18.29	219	1.67	0.06	6.87	1	flee
18502	bot-685	bravo	S35r-4420	score	8.43	15.14	76	2.46	0.36	9.06	3	seek
18502	bot-696	bravo	E45rb3129	score+health	-2.92	11.59	39	1.64	0.22	7.12	1	flee
18502	bot-698	bravo	S45rm3320	score	-0.82	9.83	208	2.41	0.40	7.32	2	seek
18502	bot-706	bravo	E45mb1019	score	-10.98	8.35	54	5.10	0.42	5.14	1	flee
18502	bot-708	bravo	S45rm3320	score	6.31	15.30	59	1.23	0.14	0.36	1	seek
18502	bot-712	bravo	A45rm441G	score	-10.22	11.28	61	0.00	0.00		0	
18569	bot-708	bravo	S45rm4320	ammo	6.26	15.33	52	1.22	0.06	0.75	1	seek
18586	bot-709	alpha	T32m-2320	state	4.80	18.29	240	5.47	0.88	2.25	1	medic
18586	bot-709	alpha	T32m-2310	packs	4.80	18.29	245	0.00	0.00	2.25	1	medic
18586	bot-712	bravo	S45rm4410	state+latches	-10.22	11.28	61	0.00	0.00		0	
18586	bot-713	alpha	E32r-3329	health	2.77	18.47	220	1.67	0.26	6.62	1	flee
18602	bot-711	alpha	S32r-3310	state+latches	4.31	18.98	236	0.00	0.00		0	
18652	bot-685	bravo	S36r-4420	score	8.79	15.23	63	2.41	0.36	8.72	3	seek
18652	bot-696	bravo	E46rb3029	score+health	-3.30	11.21	40	5.09	0.53	6.58	1	flee
18652	bot-698	bravo	S46rm3320	score	-0.46	9.86	169	2.41	0.36	7.12	2	seek
18652	bot-706	bravo	E46mb1019	score	-11.50	7.79	53	5.08	0.76	4.38	1	flee
18652	bot-708	bravo	S46rm4320	score	6.17	15.36	35	1.23	0.10	0.65	1	seek
18652	bot-712	bravo	S46rm4410	score	-10.14	11.34	62	1.18	0.10	14.36	3	seek
18702	bot-712	bravo	A46rb0410	state+element+ammo	-10.11	11.36	62	1.20	0.04	14.32	3	seek
18719	bot-696	bravo	E46rb3020	latches	-3.54	10.97	40	5.10	0.34	6.95	1	flee
18719	bot-709	alpha	M33m-2310	state+score	4.80	18.29	275	0.00	0.00	2.25	1	medic
18719	bot-711	alpha	S33r-3310	score	4.14	19.01	234	1.32	0.18	20.35	3	seek
18719	bot-713	alpha	E33r-3229	score+health	3.06	18.91	220	5.48	0.52	6.11	1	flee
18736	bot-696	bravo	E46rb3029	latches	-3.60	10.91	40	5.11	0.08	6.87	1	flee
18786	bot-713	alpha	E33r-2229	ammo	3.17	19.24	219	5.22	0.35	5.81	1	flee
18805	bot-685	bravo	S35r-4420	score	9.14	15.32	56	2.41	0.37	8.37	3	seek
18819	bot-688	bravo	S00r-4320	tick	-19.89	-15.05	150	2.39	0.40	9.75	3	seek
18819	bot-709	alpha	T33m-2310	state	4.32	17.99	248	5.62	0.57	1.79	1	medic
18886	bot-711	alpha	A33r-3310	state	3.90	18.99	223	2.25	0.24	20.15	3	seek
18919	bot-709	alpha	M33m-2310	state	4.32	17.99	273	0.22	0.00	1.79	1	medic
18936	bot-709	alpha	M44mm2310	tier+score+element	4.25	18.18	265	6.02	0.20	1.87	1	medic
18936	bot-711	alpha	A44rm331G	tier+score+element+latches	3.90	18.99	233	0.00	0.00		0	
18936	bot-713	alpha	E44rb2129	tier+score+element+health	3.44	19.97	219	5.39	0.79	5.13	1	flee
18969	bot-712	bravo	A46rm041G	element+latches	-10.11	11.36	58	0.00	0.00		0	
18986	bot-712	bravo	A46rb0410	element+latches	-10.11	11.36	61	0.00	0.00		0	
19002	bot-709	alpha	M44mb2310	element	4.20	18.57	248	6.04	0.39	1.51	1	medic
19019	bot-685	bravo	S34r-4420	score	9.65	15.44	54	2.42	0.52	7.89	3	seek
19036	bot-706	bravo	E46mb1010	latches	-12.77	6.41	50	4.73	1.88	7.10	1	flee
19036	bot-709	alpha	T44mb2310	state	4.27	18.62	243	6.08	0.09	1.51	1	medic
19053	bot-688	bravo	C00r-4320	state	-19.89	-15.57	148	2.40	0.52	9.30	3	seek
19053	bot-696	bravo	E46rb2029	ammo	-4.76	9.76	39	5.19	1.63	5.23	1	flee
19053	bot-706	bravo	E46mb1019	latches	-12.83	6.36	50	4.68	0.08	7.02	1	flee
19069	bot-688	bravo	C00r-432I	latches	-19.90	-15.42	142	4.57	0.15	1.53	2	cover
19086	bot-709	alpha	M44mb2310	state	4.28	18.62	243	0.00	0.01	1.51	1	medic
19119	bot-708	bravo	S46rm3320	ammo	5.83	15.33	333	1.39	0.34	1.24	1	seek
19136	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
19136	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
19136	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
19136	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
19136	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
19152	bot-712	bravo	A46rm041G	element+latches	-10.11	11.36	62	0.00	0.00		0	
19169	bot-706	bravo	E46mb4019	ammo	-13.23	5.98	50	4.73	0.55	6.47	1	flee
19169	bot-709	alpha	M44mm231G	element+latches	4.49	19.18	238	6.34	0.60	1.30	1	medic
19169	bot-711	alpha	S44rm3310	state+latches	3.84	19.06	233	0.00	0.10		0	
19186	bot-696	bravo	E46rb2020	latches	-5.24	9.27	39	5.14	0.69	6.67	1	flee
19202	bot-696	bravo	E46rb2029	latches	-5.30	9.21	40	5.22	0.08	6.58	1	flee
19202	bot-709	alpha	M44mb2310	element+latches	4.48	19.38	233	6.08	0.20	1.20	1	medic
19219	bot-685	bravo	S33r-4420	score	10.12	15.56	53	2.44	0.49	7.44	3	seek
19219	bot-709	alpha	T44mb2310	state	4.48	19.38	233	6.08	0.00	1.20	1	medic
19269	bot-712	bravo	A46rm441G	ammo	-10.11	11.36	62	0.00	0.00		0	
19303	bot-688	bravo	C00r-4322	latches	-19.94	-14.35	82	4.59	1.07	0.63	2	cover
19303	bot-715	bravo	S00m-4420	tick	-19.02	-12.03	201	2.45	2.32	5.92	3	seek
19336	bot-706	bravo	E00m-4019	tier+score+element	-13.82	5.43	53	4.89	0.81	5.67	1	flee
19369	bot-688	bravo	G00r-4322	state	-19.81	-14.19	69	4.55	0.20	0.43	1	cover
19386	bot-712	bravo	S46rm4414	state+latches	-10.11	11.36	62	0.00	0.00		0	
19419	bot-696	bravo	E46rb2020	latches	-6.06	8.46	32	4.11	1.07	5.51	1	grenade
19419	bot-711	alpha	A44rm3310	state	3.87	19.13	237	4.19	0.07	5.73	1	grenade
19419	bot-713	alpha	E44rb2120	latches	5.31	21.55	212	4.12	2.44	4.50	1	grenade
19436	bot-709	alpha	M44mb2310	state	4.59	19.47	241	4.16	0.14	5.68	1	grenade
19452	bot-709	alpha	M44mb2320	packs	4.70	19.55	250	4.29	0.14	5.55	1	grenade
19452	bot-712	bravo	A46rb4410	state+element+latches	-10.21	11.27	77	4.16	0.14	5.27	1	grenade
19652	bot-698	bravo	S46rm3320	tick	1.08	8.91	96	4.06	1.81	2.91	1	grenade
19670	bot-706	bravo	E00m-4010	latches	-15.00	4.33	60	3.74	1.61	5.47	1	grenade
19670	bot-708	bravo	S46rm4320	ammo	7.37	15.29	95	4.18	1.54	2.69	1	grenade
19686	bot-711	alpha	A44rm331G	latches	4.36	20.22	310	4.23	1.20	4.65	1	grenade
19702	bot-711	alpha	A44rm3310	latches	4.40	20.28	315	4.23	0.07	4.58	1	grenade
19702	bot-712	bravo	A46rm441G	element+latches	-10.99	10.49	146	4.06	1.10	4.17	1	grenade
19719	bot-696	bravo	E46rm202G	element+latches	-6.94	7.58	315	4.11	1.24	4.27	1	grenade
19719	bot-713	alpha	E44rm412G	element+ammo+latches	6.32	22.21	139	4.66	1.21	5.07	1	flee
19736	bot-711	alpha	A44rm331G	latches	4.47	20.40	323	4.23	0.14	4.45	1	grenade
19736	bot-713	alpha	E44rm412P	latches	6.40	22.24	139	5.21	0.09	4.99	1	flee
19752	bot-709	alpha	M44mm232G	element+latches	5.75	20.25	327	4.37	1.26	4.33	1	grenade
19802	bot-709	alpha	M44mb2320	element+latches	5.98	20.51	314	6.97	0.35	1.83	1	medic
19819	bot-709	alpha	T44mb2320	state	5.98	20.51	314	6.97	0.00	1.83	1	medic
19819	bot-712	bravo	A46rm041G	ammo	-11.33	10.16	176	4.03	0.47	3.70	1	grenade
19852	bot-709	alpha	M44mb2320	state	5.99	20.52	306	0.06	0.01	1.82	1	medic
19902	bot-713	alpha	E44rb4129	element+latches	7.17	22.54	140	4.99	0.83	4.16	1	flee
