t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
109426	bot-28	alpha	S00r-2320	ammo	-23.24	-10.53	37	2.49	0.52	32.44	6	seek	squad-10	0	bot-28
109426	bot-44	alpha	S00r-4420	state+latches	10.18	18.04	250	1.08	0.00		0		squad-14	0	bot-44
109426	bot-45	bravo	S00m-4420	tick	-15.23	14.14	193	2.76	1.08	28.40	9	seek	squad-2	5	bot-33
109426	bot-46	bravo	C00r-441I	latches	-13.68	13.82	350	3.98	0.59	6.02	4	cover	squad-2	3	bot-33
109639	bot-3	alpha	C00r-4202	latches	-17.12	24.10	158	0.00	0.00		0		squad-1	0	bot-3
109639	bot-46	bravo	C00r-4412	latches	-13.44	13.93	3	5.26	0.26	5.79	4	cover	squad-2	3	bot-33
109896	bot-18	bravo	S32r-4320	tick	-0.18	20.22	201	1.86	0.54	42.04	8	seek	squad-2	1	bot-33
109896	bot-44	alpha	C00r-4420	state	10.05	17.93	283	1.38	0.17	10.34	2	seek	squad-14	0	bot-44
110063	bot-28	alpha	S00r-0320	ammo	-22.93	-10.14	31	1.36	0.50	31.94	6	seek	squad-10	0	bot-28
110063	bot-33	bravo	S32r-3310	tick	-1.84	15.45	188	1.14	0.36	34.01	7	seek	squad-2	0	bot-33
110063	bot-44	alpha	C00r-4422	latches	9.73	17.89	282	3.32	0.32	9.68	5	cover	squad-14	0	bot-44
110233	bot-34	alpha	P00m-44A0	tick	-16.58	-1.81	59	0.00	0.03		0		squad-10	4	bot-28
110233	bot-35	alpha	P00r-4410	tick	-18.17	-4.06	238	2.42	0.76	7.85	1	squad	squad-10	1	bot-28
110233	bot-38	alpha	P00r-2410	tick	-15.98	-2.25	193	1.31	0.32	11.61	2	squad	squad-10	2	bot-28
110233	bot-39	bravo	P00r-4410	tick	-2.48	-2.55	182	0.00	0.02		0		squad-2	4	bot-33
110233	bot-40	alpha	P00r-4410	tick	-17.29	-5.29	341	2.49	0.25	9.30	1	squad	squad-10	3	bot-28
110233	bot-42	alpha	P00m-4420	tick	-21.60	-10.54	173	1.17	0.49	1.25	2	packseek	squad-10	5	bot-28
110233	bot-43	bravo	P00r-4410	tick	-10.10	12.84	100	2.63	0.82	6.74	2	squad	squad-2	2	bot-33
110449	bot-45	bravo	S00m-4420	tick	-14.36	14.02	129	2.40	0.88	28.50	8	seek	squad-2	5	bot-33
110523	bot-28	alpha	A00r-0320	state	-22.79	-9.81	24	2.42	0.36	31.59	6	seek	squad-10	0	bot-28
110523	bot-33	bravo	A32r-3310	state	-1.91	15.29	222	1.25	0.18	33.84	7	seek	squad-2	0	bot-33
110523	bot-39	bravo	S00r-4410	state	-2.48	-2.54	182	0.00	0.01		0		squad-2	4	bot-33
110694	bot-3	alpha	C00r-4202	tick	-17.11	24.12	158	0.00	0.03		0		squad-1	0	bot-3
110694	bot-28	alpha	A00r-232G	ammo+latches	-22.78	-9.81	34	0.05	0.01		0		squad-10	0	bot-28
110694	bot-33	bravo	A32r-331G	latches	-1.91	15.29	219	0.00	0.00		0		squad-2	0	bot-33
110694	bot-46	bravo	C00r-4412	tick	-12.24	14.91	51	2.16	1.55	4.30	4	cover	squad-2	3	bot-33
110867	bot-28	alpha	S00r-2320	state+latches	-22.78	-9.81	34	0.05	0.00		0		squad-10	0	bot-28
110867	bot-33	bravo	S32r-3310	state+latches	-1.91	15.29	219	0.00	0.00		0		squad-2	0	bot-33
110867	bot-40	alpha	S00r-4410	state	-17.72	-5.58	289	2.51	0.52	8.83	1	squad	squad-10	3	bot-28
110867	bot-44	alpha	C00r-3422	ammo	8.65	17.87	281	3.64	1.08	9.07	1	muzzleRecovery	squad-14	0	bot-44
110867	bot-47	bravo	P00r-0410	initial	5.05	10.05	0	0.00			0			-1	
111063	bot-18	bravo	S32r-4320	tick	-0.39	19.51	215	1.97	0.74	41.33	8	seek	squad-2	1	bot-33
111063	bot-44	alpha	P00r-3420	state+latches	8.65	17.87	281	4.12	0.00	9.07	1	muzzleRecovery	squad-14	0	bot-44
111063	bot-47	bravo	S00r-4410	state+ammo	5.05	10.05	0	0.00	0.00		0		squad-15	0	bot-47
111237	bot-34	alpha	P00m-44A0	tick	-16.63	-1.85	59	0.50	0.07		0		squad-10	4	bot-28
111237	bot-35	alpha	P00r-4410	tick	-18.72	-4.40	232	2.30	0.65	7.20	1	squad	squad-10	1	bot-28
111237	bot-38	alpha	P00r-2410	tick	-16.64	-2.91	218	2.89	0.93	9.66	3	squad	squad-10	2	bot-28
111237	bot-42	alpha	P00m-4420	tick	-21.89	-10.94	223	2.11	0.49	0.76	1	packseek	squad-10	5	bot-28
111237	bot-43	bravo	P00r-4410	tick	-9.14	12.80	96	2.72	0.96	5.92	2	squad	squad-2	2	bot-33
111346	bot-28	alpha	S00r-0320	ammo	-22.59	-9.47	36	2.46	0.39	29.80	5	seek	squad-10	0	bot-28
111512	bot-42	alpha	P00m-4430	packs	-22.00	-10.95	236	0.80	0.11		0		squad-10	5	bot-28
111512	bot-44	alpha	C00r-3420	state	9.27	17.96	319	0.00	0.62	9.48	0	muzzleRecovery	squad-14	0	bot-44
111512	bot-45	bravo	S00m-4420	tick	-13.32	14.02	197	2.38	1.04	28.79	8	seek	squad-2	6	bot-33
111512	bot-47	bravo	P00r-4410	state	4.88	9.99	321	1.48	0.18	26.87	6	seek	squad-2	4	bot-33
111716	bot-3	alpha	C00r-4202	tick	-17.11	24.12	160	0.00	0.00		0		squad-1	0	bot-3
111716	bot-39	bravo	S00r-4410	tick	-2.50	-2.51	278	0.00	0.03		0		squad-2	5	bot-33
111716	bot-44	alpha	C00r-3422	latches	9.74	17.97	293	4.79	0.48	8.58	3	cover	squad-14	0	bot-44
111716	bot-46	bravo	C00r-4412	tick	-11.81	15.26	51	1.83	0.55	3.78	4	cover	squad-2	3	bot-33
111883	bot-28	alpha	A00r-0320	state	-22.42	-9.28	36	2.45	0.25	29.55	5	seek	squad-10	0	bot-28
111883	bot-33	bravo	S32r-3310	tick	-2.05	15.03	211	1.04	0.30	22.22	5	seek	squad-2	0	bot-33
111883	bot-40	alpha	S00r-4410	tick	-17.45	-4.98	19	2.18	0.66	25.33	6	seek	squad-10	3	bot-28
112091	bot-18	bravo	P32r-4320	state	-0.53	19.03	215	2.02	0.50	40.86	8	seek	squad-2	1	bot-33
112091	bot-28	alpha	A00r-232G	ammo+latches	-22.39	-9.28	40	0.15	0.03		0		squad-10	0	bot-28
112091	bot-35	alpha	S00r-4410	state	-19.16	-4.69	245	3.02	0.52	6.69	1	squad	squad-10	1	bot-28
112290	bot-3	alpha	F00r-4200	state+latches	-17.11	24.12	159	0.00	0.00		0		squad-1	0	bot-3
112290	bot-18	bravo	C32r-4320	state	-0.56	18.93	202	2.02	0.10	21.72	0		squad-2	1	bot-33
112290	bot-28	alpha	S00r-2320	state+latches	-22.39	-9.28	40	0.15	0.00		0		squad-10	0	bot-28
112290	bot-34	alpha	S00m-44A0	state	-16.63	-1.85	59	0.00	0.00		0		squad-10	4	bot-28
112290	bot-38	alpha	S00r-2410	state	-16.97	-3.46	188	2.51	0.64	9.02	2	squad	squad-10	2	bot-28
112290	bot-42	alpha	S00m-4430	state	-22.12	-10.82	236	1.17	0.18		0		squad-10	5	bot-28
112290	bot-43	bravo	P00r-4410	tick	-8.28	12.69	87	2.65	0.87	3.52	1	packseek	squad-2	2	bot-33
112497	bot-18	bravo	P32r-4320	state	-0.35	18.94	189	4.11	0.21	5.90	1	cover	squad-2	1	bot-33
112497	bot-44	alpha	C00r-3420	latches	10.77	17.96	275	4.97	1.02	8.24	3	cover	squad-14	0	bot-44
112497	bot-45	bravo	S10m-4420	tier	-12.89	13.69	143	2.46	0.54	28.61	8	seek	squad-2	6	bot-33
112667	bot-28	alpha	S00r-0320	ammo	-22.23	-9.07	27	2.41	0.26	29.27	5	seek	squad-10	0	bot-28
112667	bot-44	alpha	C00r-2422	ammo+latches	11.00	17.97	275	4.65	0.23	8.18	1	muzzleRecovery	squad-14	0	bot-44
112667	bot-47	bravo	P00r-4410	tick	4.20	9.98	292	2.35	0.68	12.82	3	squad	squad-2	4	bot-33
112821	bot-39	bravo	S00r-4410	tick	-2.52	-2.50	282	0.00	0.02		0		squad-2	5	bot-33
112821	bot-44	alpha	P00r-2420	state+latches	11.00	17.97	275	3.93	0.00	8.18	1	muzzleRecovery	squad-14	0	bot-44
112821	bot-46	bravo	C00r-4412	tick	-11.53	15.89	15	2.99	0.69	3.10	3	cover	squad-2	3	bot-33
112943	bot-3	alpha	A00r-420G	state+latches	-17.11	24.12	158	0.00	0.00		0		squad-1	0	bot-3
112943	bot-28	alpha	A00r-0320	state	-22.18	-8.97	27	2.16	0.12	29.15	5	seek	squad-10	0	bot-28
112943	bot-33	bravo	S32r-3310	tick	-2.12	14.73	222	0.72	0.31	21.95	5	seek	squad-2	0	bot-33
112943	bot-40	alpha	S00r-4410	tick	-17.21	-4.35	28	2.22	0.67	24.68	6	seek	squad-10	3	bot-28
113087	bot-3	alpha	P00r-4200	state+latches	-17.11	24.12	158	0.00	0.00		0		squad-1	0	bot-3
113087	bot-28	alpha	A00r-032G	latches	-22.19	-8.96	37	0.20	0.00		0		squad-10	0	bot-28
113087	bot-45	bravo	M10m-4420	state	-12.65	13.40	105	2.72	0.38	28.41	8	seek	squad-2	6	bot-33
113233	bot-18	bravo	C32r-4320	state	-0.31	18.98	241	0.00	0.06		0		squad-2	1	bot-33
113233	bot-28	alpha	S00r-2320	state+ammo+latches	-22.19	-8.96	37	0.20	0.00		0		squad-10	0	bot-28
113233	bot-35	alpha	S00r-4410	tick	-18.80	-4.53	348	1.42	0.39	28.32	5	seek	squad-10	1	bot-28
113233	bot-43	bravo	S00r-4410	state	-7.68	12.53	100	2.43	0.62	2.90	1	packseek	squad-2	2	bot-33
113372	bot-18	bravo	P32r-4320	state	-0.24	18.98	230	1.47	0.07	5.79	1	cover	squad-2	1	bot-33
113372	bot-34	alpha	S00m-44A0	tick	-16.10	-1.60	42	1.40	0.58	20.39	4	seek	squad-10	4	bot-28
113372	bot-38	alpha	S00r-2410	tick	-16.76	-2.73	85	2.02	0.77	25.36	7	seek	squad-10	2	bot-28
113372	bot-42	alpha	S00m-4430	tick	-21.60	-10.00	336	2.18	0.97	30.24	7	seek	squad-10	5	bot-28
113372	bot-44	alpha	C00r-2420	state	10.28	18.03	276	0.00	0.72	8.44	0	muzzleRecovery	squad-14	0	bot-44
113496	bot-33	bravo	A32r-3310	state	-2.20	14.56	223	0.82	0.18	21.77	5	seek	squad-2	0	bot-33
113496	bot-44	alpha	C00r-2422	latches	10.76	18.03	275	4.72	0.48	8.30	3	cover	squad-14	0	bot-44
113666	bot-34	alpha	A00m-44A0	state	-16.05	-1.57	55	1.18	0.06	20.34	4	seek	squad-10	4	bot-28
113782	bot-34	alpha	A00m-44AG	latches	-16.06	-1.57	45	0.47	0.01		0		squad-10	4	bot-28
113782	bot-47	bravo	P00r-4410	tick	3.25	9.99	257	2.26	0.95	12.06	3	squad	squad-2	4	bot-33
113924	bot-28	alpha	S00r-0320	ammo	-21.97	-8.40	37	2.40	0.60	28.17	5	seek	squad-10	0	bot-28
113924	bot-33	bravo	A32r-331G	latches	-2.19	14.61	221	0.32	0.04		0		squad-2	0	bot-33
113924	bot-34	alpha	S00m-44A0	state+latches	-16.06	-1.57	45	0.47	0.00		0		squad-10	4	bot-28
113924	bot-39	bravo	S00r-4410	tick	-2.54	-2.48	235	0.00	0.03		0		squad-2	5	bot-33
113924	bot-44	alpha	U00r-2420	state+latches	11.19	17.99	275	2.67	0.43	8.16	3	cover	squad-14	0	bot-44
113924	bot-46	bravo	C00r-4412	tick	-11.18	17.20	15	3.48	1.36	1.83	3	cover	squad-2	3	bot-33
114054	bot-18	bravo	C32r-4320	state	-0.23	19.00	257	0.00	0.02		0		squad-2	1	bot-33
114054	bot-33	bravo	S32r-3310	state+latches	-2.19	14.61	221	0.32	0.00		0		squad-2	0	bot-33
114054	bot-40	alpha	S00r-4410	tick	-16.86	-3.66	39	1.62	0.78	23.92	6	seek	squad-10	3	bot-28
114054	bot-45	bravo	M00m-4420	tier	-10.71	13.15	53	4.57	1.95	8.69	4	medic	squad-2	6	bot-33
114298	bot-3	alpha	P00r-4200	tick	-17.11	24.12	158	0.00	0.00		0		squad-1	0	bot-3
114298	bot-18	bravo	P32r-4320	state	-0.15	19.00	247	1.49	0.07	5.70	1	cover	squad-2	1	bot-33
114298	bot-35	alpha	S00r-4410	tick	-18.21	-4.08	47	2.85	0.74	27.61	5	seek	squad-10	1	bot-28
114298	bot-43	bravo	S00r-4410	tick	-7.32	12.02	203	1.10	0.62	14.37	3	seek	squad-2	2	bot-33
114434	bot-28	alpha	A00r-0320	state	-21.90	-8.18	37	2.32	0.23	27.95	5	seek	squad-10	0	bot-28
114434	bot-38	alpha	S00r-2410	tick	-16.58	-2.11	33	1.35	0.64	24.75	7	seek	squad-10	2	bot-28
114434	bot-42	alpha	S00m-4430	tick	-21.07	-9.36	42	2.54	0.83	29.41	7	seek	squad-10	5	bot-28
114434	bot-46	bravo	S00r-4410	state+latches	-11.09	17.55	15	3.63	0.36	1.52	3	cover	squad-2	3	bot-33
114594	bot-18	bravo	P00r-4320	tier+score	-0.14	19.01	255	0.02	0.02		0		squad-2	1	bot-33
114594	bot-28	alpha	A00r-232G	ammo+latches	-21.94	-8.17	41	0.72	0.04		0		squad-10	0	bot-28
114594	bot-33	bravo	S00r-3310	tier+score	-2.26	14.45	217	1.48	0.17	30.13	5	seek	squad-2	0	bot-33
114705	bot-28	alpha	S00r-2320	state+latches	-21.94	-8.17	41	0.72	0.00		0		squad-10	0	bot-28
114705	bot-34	alpha	A00m-44A0	state	-15.94	-1.52	43	0.24	0.13	19.86	5	seek	squad-10	4	bot-28
114843	bot-34	alpha	A00m-44AG	latches	-15.95	-1.53	41	0.50	0.02		0		squad-10	4	bot-28
114843	bot-47	bravo	P00r-4410	tick	2.42	10.00	263	2.37	0.83	3.84	2	packseek	squad-2	4	bot-33
114975	bot-34	alpha	S00m-44A0	state+latches	-15.95	-1.53	41	0.50	0.00		0		squad-10	4	bot-28
114975	bot-39	bravo	S00r-4410	tick	-2.52	-2.85	245	2.60	0.37	9.75	3	seek	squad-2	5	bot-33
114975	bot-44	alpha	U00r-2420	tick	9.89	17.88	275	2.58	1.30	1.11	1	pursue	squad-14	0	bot-44
115125	bot-33	bravo	A00r-3310	state	-2.38	14.26	223	1.34	0.22	29.91	5	seek	squad-2	0	bot-33
115125	bot-40	alpha	S00r-4410	tick	-16.62	-3.20	37	1.49	0.52	23.41	6	seek	squad-10	3	bot-28
115125	bot-45	bravo	M00m-4420	tick	-9.07	13.05	91	4.94	1.64	7.10	4	medic	squad-2	6	bot-33
115270	bot-28	alpha	S00r-0320	ammo	-21.76	-7.72	37	2.35	0.49	27.51	5	seek	squad-10	0	bot-28
115270	bot-33	bravo	A00r-331G	latches	-2.37	14.26	221	0.33	0.00		0		squad-2	0	bot-33
115270	bot-43	bravo	A00r-4410	state	-7.08	11.56	157	2.07	0.52	14.09	3	seek	squad-2	2	bot-33
115405	bot-3	alpha	P00r-4200	tick	-17.11	24.12	158	0.00	0.00		0		squad-1	0	bot-3
115405	bot-33	bravo	S00r-3310	state+latches	-2.37	14.26	221	0.33	0.00		0		squad-2	0	bot-33
115405	bot-35	alpha	S00r-4410	tick	-17.75	-3.37	40	1.74	0.85	26.77	5	seek	squad-10	1	bot-28
115405	bot-42	alpha	A00m-4430	state	-20.66	-8.73	42	2.48	0.75	28.67	7	seek	squad-10	5	bot-28
115518	bot-33	bravo	A00r-3310	state	-2.35	14.24	224	0.78	0.03	29.55	4	seek	squad-2	0	bot-33
115518	bot-34	alpha	A00m-44A0	state	-15.86	-1.47	48	0.55	0.11	19.42	5	seek	squad-10	4	bot-28
115518	bot-38	alpha	S00r-2410	tick	-16.34	-1.67	41	0.43	0.50	24.26	6	seek	squad-10	2	bot-28
115518	bot-42	alpha	A00m-443G	latches	-20.65	-8.72	34	0.02	0.01		0		squad-10	5	bot-28
115518	bot-43	bravo	A00r-441G	latches	-7.08	11.56	178	0.01	0.00		0		squad-2	2	bot-33
115518	bot-46	bravo	S00r-4410	tick	-11.29	16.95	296	2.54	0.63	12.48	4	seek	squad-2	3	bot-33
115630	bot-18	bravo	P00r-4320	tick	-0.43	18.34	213	2.04	0.74	5.27	5	squad	squad-2	1	bot-33
115630	bot-33	bravo	A00r-331G	latches	-2.34	14.24	221	0.44	0.01		0		squad-2	0	bot-33
115630	bot-34	alpha	A00m-44AG	latches	-15.86	-1.46	41	0.45	0.01		0		squad-10	4	bot-28
115729	bot-42	alpha	S00m-4430	state+latches	-20.65	-8.72	34	0.00	0.00		0		squad-10	5	bot-28
115729	bot-43	bravo	S00r-4410	state+latches	-7.08	11.56	178	0.00	0.00		0		squad-2	2	bot-33
115729	bot-47	bravo	A00r-4410	state	1.70	10.02	288	2.42	0.72	3.32	2	packseek	squad-2	4	bot-33
115856	bot-28	alpha	S00r-2320	ammo	-21.39	-7.26	38	2.41	0.59	26.91	5	seek	squad-10	0	bot-28
115856	bot-33	bravo	S00r-3310	state+latches	-2.34	14.26	221	0.30	0.02		0		squad-2	0	bot-33
115856	bot-34	alpha	S00m-44A0	state+latches	-15.82	-1.42	41	0.15	0.05		0		squad-10	4	bot-28
115856	bot-38	alpha	A00r-2410	state	-16.37	-1.64	35	0.91	0.04	24.24	6	seek	squad-10	2	bot-28
115856	bot-43	bravo	A00r-4410	state	-7.08	11.52	188	0.52	0.04	14.75	2	seek	squad-2	2	bot-33
115856	bot-47	bravo	A00r-441G	latches	1.69	10.00	278	0.02	0.02		0		squad-2	4	bot-33
115967	bot-38	alpha	A00r-241G	latches	-16.37	-1.69	45	1.22	0.05		0		squad-10	2	bot-28
115967	bot-48	bravo	P00r-0410	initial	21.05	14.05	0	0.00			0			-1	
116076	bot-39	bravo	S00r-4410	tick	-2.44	-4.00	191	2.52	1.15	8.87	3	seek	squad-2	5	bot-33
116076	bot-40	alpha	A00r-4410	state	-16.38	-2.79	39	0.90	0.48	22.94	6	seek	squad-10	3	bot-28
116076	bot-43	bravo	A00r-441G	latches	-7.06	11.53	209	0.23	0.03		0		squad-2	2	bot-33
116076	bot-44	alpha	U00r-2420	tick	8.81	17.94	271	2.75	1.09	0.26	1	pursue	squad-14	0	bot-44
116076	bot-47	bravo	S00r-4410	state+latches	1.69	10.00	278	0.00	0.00		0		squad-2	4	bot-33
116076	bot-48	bravo	P00r-4410	ammo	21.05	14.05	0	0.00	0.00		0		squad-16	0	bot-48
116182	bot-34	alpha	A00m-44A0	state	-15.82	-1.41	73	0.21	0.02	19.35	5	seek	squad-10	4	bot-28
116182	bot-38	alpha	S00r-2410	state+latches	-16.37	-1.69	45	0.09	0.00		0		squad-10	2	bot-28
116182	bot-40	alpha	A00r-441G	latches	-16.38	-2.79	33	0.00	0.00		0		squad-10	3	bot-28
116182	bot-45	bravo	M00m-4420	tick	-7.09	13.05	63	3.46	1.98	4.81	2	medic	squad-2	6	bot-33
116319	bot-34	alpha	A00m-44AG	latches	-15.83	-1.43	63	0.55	0.02		0		squad-10	4	bot-28
116319	bot-43	bravo	S00r-4410	state+latches	-7.05	11.54	209	0.09	0.00		0		squad-2	2	bot-33
116429	bot-3	alpha	P00r-4200	tick	-17.11	24.12	158	0.00	0.00		0		squad-1	0	bot-3
116429	bot-28	alpha	S00r-0320	ammo	-20.92	-6.76	38	2.49	0.68	26.23	5	seek	squad-10	0	bot-28
116429	bot-35	alpha	S00r-4410	tick	-17.31	-2.65	28	1.55	0.85	25.93	5	seek	squad-10	1	bot-28
116429	bot-40	alpha	S00r-4410	state+latches	-16.42	-2.78	33	1.03	0.04		0		squad-10	3	bot-28
116540	bot-34	alpha	S00m-44A0	state+latches	-15.81	-1.41	63	0.12	0.02		0		squad-10	4	bot-28
116540	bot-46	bravo	S00r-4410	tick	-11.67	15.85	247	2.62	1.16	12.69	4	seek	squad-2	3	bot-33
116652	bot-18	bravo	P00r-4320	tick	-0.79	17.59	180	1.86	0.83	4.55	5	squad	squad-2	1	bot-33
116652	bot-47	bravo	A00r-4410	state	1.17	9.92	264	2.56	0.53	23.92	6	seek	squad-2	4	bot-33
116826	bot-38	alpha	A00r-2410	state	-16.33	-1.64	50	0.46	0.07	22.75	5	seek	squad-10	2	bot-28
116826	bot-42	alpha	S00m-4430	tick	-19.95	-7.78	37	2.45	1.18	21.66	5	seek	squad-10	5	bot-28
116826	bot-47	bravo	A00r-441G	latches	1.14	9.90	254	0.07	0.03		0		squad-2	4	bot-33
116944	bot-33	bravo	A00r-3310	state	-2.71	13.78	223	2.07	0.61	20.13	3	seek	squad-2	0	bot-33
116944	bot-34	alpha	A00m-44A0	state	-15.79	-1.41	61	0.21	0.02	18.24	4	seek	squad-10	4	bot-28
116944	bot-38	alpha	A00r-241G	latches	-16.34	-1.64	57	0.00	0.01		0		squad-10	2	bot-28
116944	bot-47	bravo	S00r-4410	state+latches	1.14	9.90	254	0.07	0.00		0		squad-2	4	bot-33
117124	bot-18	bravo	S00r-4320	state	-0.86	17.41	182	1.50	0.20	5.20	5	squad	squad-2	1	bot-33
117124	bot-28	alpha	S00r-R320	ammo	-20.54	-6.26	43	2.47	0.64	25.60	5	seek	squad-10	0	bot-28
117124	bot-33	bravo	A00r-331G	latches	-2.69	13.75	221	0.01	0.03		0		squad-2	0	bot-33
117124	bot-34	alpha	A00m-44AG	latches	-15.82	-1.42	51	0.16	0.03		0		squad-10	4	bot-28
117124	bot-38	alpha	S00r-2410	state+latches	-16.35	-1.65	57	0.00	0.01		0		squad-10	2	bot-28
117124	bot-39	bravo	S00r-4410	tick	-2.32	-5.02	213	0.63	1.03	8.18	3	seek	squad-2	5	bot-33
117124	bot-44	alpha	U00r-2420	tick	8.40	17.92	267	3.12	0.41	0.31	1	pursue	squad-14	0	bot-44
117124	bot-48	bravo	P00r-4410	tick	20.74	14.74	352	2.23	0.75		2	patrol	squad-16	0	bot-48
117235	bot-33	bravo	S00r-3310	state+latches	-2.69	13.75	221	0.01	0.00		0		squad-2	0	bot-33
117235	bot-34	alpha	S00m-44A0	state+latches	-15.81	-1.41	51	0.20	0.01		0		squad-10	4	bot-28
117235	bot-35	alpha	A00r-4410	state	-17.26	-2.20	7	1.76	0.45	25.56	5	seek	squad-10	1	bot-28
117235	bot-43	bravo	A00r-4410	state	-7.17	11.01	203	1.86	0.54	14.26	2	seek	squad-2	2	bot-33
117235	bot-45	bravo	M00m-4420	tick	-5.60	13.13	83	3.22	1.50	2.97	1	medic	squad-2	6	bot-33
117371	bot-33	bravo	S00r-3314	latches	-2.71	13.72	235	0.39	0.04		0		squad-2	0	bot-33
117371	bot-35	alpha	A00r-441G	latches	-17.25	-2.20	17	0.27	0.01		0		squad-10	1	bot-28
117371	bot-40	alpha	A00r-4410	state	-16.36	-2.52	47	0.35	0.27	16.93	5	seek	squad-10	3	bot-28
117371	bot-43	bravo	A00r-441G	latches	-7.17	11.01	213	0.40	0.00		0		squad-2	2	bot-33
117499	bot-3	alpha	P00r-4200	tick	-17.11	24.12	158	0.00	0.00		0		squad-1	0	bot-3
117499	bot-35	alpha	S00r-4410	state+latches	-17.25	-2.20	17	0.27	0.00		0		squad-10	1	bot-28
117499	bot-40	alpha	A00r-441G	latches	-16.36	-2.52	36	0.31	0.00		0		squad-10	3	bot-28
117499	bot-43	bravo	S00r-4410	state+latches	-7.17	11.01	213	0.40	0.00		0		squad-2	2	bot-33
117499	bot-44	alpha	U00r-R42G	ammo+latches	8.24	17.97	265	0.00	0.16		0		squad-14	0	bot-44
117612	bot-33	bravo	A00r-3310	state+latches	-2.71	13.72	234	0.00	0.00		0		squad-2	0	bot-33
117612	bot-34	alpha	A00m-44A0	state	-15.79	-1.41	44	0.21	0.02	18.60	4	seek	squad-10	4	bot-28
117612	bot-44	alpha	C00r-R42G	state	8.24	17.97	265	0.00	0.00		0		squad-14	0	bot-44
117612	bot-46	bravo	S00r-4410	tick	-12.39	15.26	273	2.76	0.93	12.42	3	seek	squad-2	3	bot-33
117612	bot-47	bravo	A00r-4410	state	0.58	9.78	232	2.76	0.57	22.97	5	seek	squad-2	4	bot-33
117716	bot-33	bravo	A00r-331G	latches	-2.70	13.72	223	0.00	0.01		0		squad-2	0	bot-33
117716	bot-34	alpha	A00m-44AG	latches	-15.83	-1.43	41	0.80	0.04		0		squad-10	4	bot-28
117716	bot-40	alpha	S00r-4410	state+latches	-16.40	-2.51	36	1.05	0.04		0		squad-10	3	bot-28
117716	bot-44	alpha	C00r-R422	latches	8.26	17.91	265	0.53	0.07		0		squad-14	0	bot-44
117825	bot-38	alpha	A00r-2410	state	-16.33	-1.63	45	0.43	0.03	22.37	5	seek	squad-10	2	bot-28
117825	bot-47	bravo	A00r-441G	latches	0.50	9.64	236	0.79	0.16		0		squad-2	4	bot-33
117960	bot-33	bravo	S00r-3314	state+latches	-2.70	13.72	223	0.34	0.00		0		squad-2	0	bot-33
117960	bot-34	alpha	S00m-44A0	state+latches	-15.81	-1.41	41	0.13	0.02		0		squad-10	4	bot-28
117960	bot-38	alpha	A00r-241G	latches	-16.35	-1.64	55	0.00	0.02		0		squad-10	2	bot-28
117960	bot-42	alpha	S00m-4430	tick	-19.31	-6.83	32	2.60	1.15	20.52	5	seek	squad-10	5	bot-28
118062	bot-47	bravo	S00r-4410	state+latches	0.49	9.63	236	0.46	0.02		0		squad-2	4	bot-33
118171	bot-18	bravo	S00r-4320	tick	-1.40	16.33	216	2.41	1.20	25.66	6	seek	squad-2	1	bot-33
118171	bot-28	alpha	S00r-R320	tick	-19.87	-5.30	38	2.55	1.16	24.44	5	seek	squad-10	0	bot-28
118171	bot-38	alpha	S00r-2410	state+latches	-16.36	-1.65	55	0.71	0.02		0		squad-10	2	bot-28
118171	bot-39	bravo	S00r-4410	tick	-2.28	-5.93	201	2.65	0.91	7.57	3	seek	squad-2	5	bot-33
118171	bot-48	bravo	P00r-4410	tick	20.68	15.77	25	2.19	1.04		2	patrol	squad-16	0	bot-48
118279	bot-45	bravo	M00m-4420	tick	-4.11	13.27	81	3.24	1.50	1.49	1	medic	squad-2	6	bot-33
118392	bot-33	bravo	A00r-3310	state+latches	-2.69	13.72	172	0.00	0.00		0		squad-2	0	bot-33
118392	bot-34	alpha	A00m-44A0	state	-15.79	-1.41	73	0.26	0.03	18.60	4	seek	squad-10	4	bot-28
118548	bot-3	alpha	P00r-4200	tick	-17.11	24.12	158	0.00	0.00		0		squad-1	0	bot-3
118548	bot-33	bravo	A00r-331G	latches	-2.69	13.72	192	0.34	0.00		0		squad-2	0	bot-33
118548	bot-34	alpha	A00m-44AG	latches	-15.82	-1.42	52	0.16	0.03		0		squad-10	4	bot-28
118548	bot-35	alpha	S00r-4410	tick	-17.30	-1.63	57	0.33	0.58	24.24	6	seek	squad-10	1	bot-28
118548	bot-43	bravo	S00r-4410	tick	-7.63	10.00	215	2.36	1.11	12.76	2	seek	squad-2	2	bot-33
118648	bot-46	bravo	S00r-4410	tick	-13.68	15.04	260	1.63	1.31	11.55	3	seek	squad-2	3	bot-33
118756	bot-33	bravo	S00r-3314	state+latches	-2.69	13.72	192	0.31	0.00		0		squad-2	0	bot-33
118756	bot-34	alpha	S00m-44A0	state+latches	-15.81	-1.41	52	0.48	0.02		0		squad-10	4	bot-28
118756	bot-40	alpha	S00r-4410	tick	-16.39	-2.38	35	0.30	0.13	16.42	5	seek	squad-10	3	bot-28
118756	bot-43	bravo	C00r-4410	state	-7.72	9.78	215	2.46	0.24	12.53	2	seek	squad-2	2	bot-33
