t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
277166	damage	bot-311	bravo	bot-278	alpha	five_seven	bullet	20.00	52.21	-14.86	22.81	-4.54	14.41	13.31
277301	damage	bot-310	alpha	bot-311	bravo	five_seven	bullet	20.00	60.00	-14.21	-9.78	-14.86	22.81	32.60
277346	damage	bot-311	bravo	bot-278	alpha	five_seven	bullet	20.00	32.21	-14.91	22.81	-4.08	13.90	14.03
277468	damage	bot-310	alpha	bot-311	bravo	five_seven	bullet	20.00	40.00	-14.21	-9.78	-15.11	22.78	32.57
277584	damage	bot-311	bravo	bot-278	alpha	five_seven	bullet	20.00	12.21	-15.20	22.78	-3.59	13.24	15.02
277732	kill	bot-311	bravo	bot-278	alpha	five_seven	bullet	20.00	0.00	-15.85	22.76	-3.26	12.84	16.03
277787	damage	bot-310	alpha	bot-311	bravo	five_seven	bullet	20.00	20.00	-14.21	-9.78	-16.13	22.76	32.59
280420	damage	bot-309	bravo	bot-308	alpha	five_seven	bullet	20.00	64.89	12.66	-18.69	4.26	-9.61	12.36
280579	damage	bot-309	bravo	bot-308	alpha	five_seven	bullet	20.00	44.89	12.66	-18.69	3.97	-9.47	12.67
280748	damage	bot-309	bravo	bot-308	alpha	five_seven	bullet	20.00	24.89	12.66	-18.69	3.31	-9.18	13.34
280906	damage	bot-309	bravo	bot-308	alpha	five_seven	bullet	20.00	4.89	12.66	-18.69	2.90	-9.00	13.75
281076	kill	bot-309	bravo	bot-308	alpha	five_seven	bullet	20.00	0.00	12.66	-18.69	2.65	-8.92	13.99
284788	damage	bot-309	bravo	bot-310	alpha	five_seven	bullet	20.00	80.00	17.60	-17.04	-13.83	4.84	38.29
284946	damage	bot-309	bravo	bot-310	alpha	five_seven	bullet	20.00	60.00	17.60	-17.04	-13.44	4.71	37.90
285130	damage	bot-309	bravo	bot-310	alpha	five_seven	bullet	20.00	40.00	17.60	-17.04	-14.04	4.17	38.09
285910	damage	bot-283	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	76.00	28.26	23.76	32.40	19.87	5.68
286032	damage	bot-283	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	52.00	28.26	23.76	32.38	19.93	5.62
287238	damage	bot-309	bravo	bot-314	alpha	five_seven	bullet	20.00	80.00	12.77	-17.17	-34.70	-23.75	47.92
288257	damage	bot-315	bravo	bot-310	alpha	cz_805_bren	bullet	24.00	44.65	1.38	19.07	-17.01	1.45	25.47
288428	damage	bot-315	bravo	bot-310	alpha	cz_805_bren	bullet	24.00	22.45	1.40	19.09	-17.01	1.45	25.49
288567	damage	bot-315	bravo	bot-310	alpha	cz_805_bren	bullet	24.00	0.25	1.41	19.10	-17.01	1.45	25.51
288770	kill	bot-315	bravo	bot-310	alpha	cz_805_bren	bullet	24.00	0.00	1.42	19.11	-17.01	1.45	25.53
291242	kill	bot-311	bravo	bot-268	alpha	m24	bullet	95.00	0.00	-19.08	24.91	34.17	-25.86	73.58
291635	damage	bot-300	alpha	bot-283	bravo	cz_805_bren	bullet	24.00	71.24	33.07	16.03	29.18	23.35	8.29
291718	damage	bot-304	alpha	bot-283	bravo	m1911	bullet	33.00	38.24	31.76	19.35	29.09	23.43	4.88
291718	damage	bot-315	bravo	bot-314	alpha	cz_805_bren	bullet	24.00	56.00	-0.28	14.95	-28.50	-25.15	49.03
291823	damage	bot-317	bravo	bot-316	alpha	five_seven	bullet	20.00	80.00	-3.77	4.27	-2.95	17.74	13.50
291887	damage	bot-283	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	48.47	28.73	23.78	31.76	19.35	5.37
291980	damage	bot-315	bravo	bot-314	alpha	cz_805_bren	bullet	24.00	32.00	-0.27	14.95	-28.87	-25.49	49.53
291980	damage	bot-317	bravo	bot-316	alpha	five_seven	bullet	20.00	60.00	-3.77	4.27	-2.95	17.74	13.50
292144	damage	bot-317	bravo	bot-316	alpha	five_seven	bullet	20.00	40.00	-3.77	4.27	-2.86	17.74	13.50
292302	damage	bot-317	bravo	bot-316	alpha	five_seven	bullet	20.00	20.00	-3.78	4.28	-2.77	17.74	13.50
292451	kill	bot-317	bravo	bot-316	alpha	five_seven	bullet	20.00	0.00	-3.78	4.28	-2.51	17.75	13.53
295674	kill	bot-311	bravo	bot-276	alpha	m24	bullet	95.00	0.00	-16.35	21.94	-9.93	-10.41	32.99
296771	damage	bot-283	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	48.65	23.79	28.67	31.38	20.65	11.04
296905	damage	bot-283	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	24.65	23.79	28.67	31.80	20.08	11.75
297047	damage	bot-283	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	0.65	23.79	28.67	32.20	19.70	12.30
297082	damage	bot-318	alpha	bot-319	bravo	five_seven	bullet	20.00	80.00	-12.17	-34.75	-30.49	-27.67	19.64
297201	kill	bot-283	bravo	bot-300	alpha	cz_805_bren	bullet	24.00	0.00	23.79	28.67	32.76	19.21	13.04
297201	damage	bot-314	alpha	bot-319	bravo	cz_805_bren	bullet	24.00	56.00	-34.06	-32.06	-30.41	-27.30	6.00
297251	damage	bot-318	alpha	bot-319	bravo	five_seven	bullet	20.00	36.00	-12.17	-34.75	-30.23	-27.14	19.61
297398	damage	bot-318	alpha	bot-319	bravo	five_seven	bullet	20.00	16.00	-12.17	-34.75	-29.69	-26.59	19.33
297560	kill	bot-318	alpha	bot-319	bravo	five_seven	bullet	20.00	0.00	-12.16	-34.76	-29.36	-26.25	19.19
298974	kill	bot-311	bravo	bot-314	alpha	m24	bullet	95.00	0.00	-14.57	17.24	-35.30	-34.83	56.04
300571	damage	bot-318	alpha	bot-317	bravo	five_seven	bullet	20.00	80.00	-12.77	-33.24	-3.80	1.43	35.81
303127	damage	bot-318	alpha	bot-305	bravo	five_seven	bullet	20.00	52.54	-11.33	-32.36	-14.62	-12.53	20.10
303845	damage	bot-318	alpha	bot-305	bravo	five_seven	bullet	20.00	32.54	-11.35	-31.82	-15.02	-11.79	20.36
305390	damage	bot-283	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	48.02	25.87	23.76	34.36	23.07	8.52
306253	damage	bot-321	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	24.02	29.51	11.36	34.73	18.59	8.91
306373	damage	bot-321	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	0.02	29.51	11.36	34.73	18.59	8.91
306492	kill	bot-321	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	0.00	29.51	11.36	34.73	18.59	8.91
307524	damage	bot-318	alpha	bot-317	bravo	five_seven	bullet	20.00	60.00	-17.13	-33.42	-12.47	-2.46	31.31
313185	damage	bot-317	bravo	bot-322	alpha	five_seven	bullet	20.00	80.00	-11.42	-1.02	-23.38	-17.85	20.65
314448	kill	bot-318	alpha	bot-315	bravo	five_seven	bullet	20.00	0.00	-17.03	-29.23	-12.82	1.54	31.06
314847	damage	bot-323	bravo	bot-320	alpha	cz_805_bren	bullet	24.00	76.00	1.27	24.83	-16.88	9.74	23.61
315106	damage	bot-323	bravo	bot-320	alpha	cz_805_bren	bullet	24.00	52.00	1.27	24.83	-17.75	9.37	24.51
315224	damage	bot-323	bravo	bot-320	alpha	cz_805_bren	bullet	24.00	28.00	1.27	24.83	-18.01	9.06	24.91
316397	damage	bot-323	bravo	bot-322	alpha	cz_805_bren	bullet	24.00	56.00	0.56	24.76	-21.25	-15.45	45.75
316666	damage	bot-323	bravo	bot-322	alpha	cz_805_bren	bullet	24.00	32.00	0.56	24.76	-21.39	-15.96	46.26
316792	damage	bot-323	bravo	bot-322	alpha	cz_805_bren	bullet	24.00	8.00	0.56	24.76	-21.60	-16.52	46.86
316924	kill	bot-323	bravo	bot-322	alpha	cz_805_bren	bullet	24.00	0.00	0.56	24.76	-21.82	-17.05	47.42
317003	damage	bot-326	alpha	bot-283	bravo	five_seven	bullet	20.00	52.10	32.75	2.24	34.57	19.82	17.67
317147	damage	bot-326	alpha	bot-283	bravo	five_seven	bullet	20.00	32.10	32.75	2.24	34.40	19.67	17.51
317450	damage	bot-326	alpha	bot-283	bravo	five_seven	bullet	20.00	12.10	32.75	2.24	33.50	18.93	16.71
317616	kill	bot-326	alpha	bot-283	bravo	five_seven	bullet	20.00	0.00	32.75	2.24	32.89	18.42	16.18
317864	damage	bot-326	alpha	bot-321	bravo	five_seven	bullet	20.00	80.00	32.75	2.24	31.85	23.13	20.91
321532	damage	bot-323	bravo	bot-320	alpha	cz_805_bren	bullet	24.00	48.11	-4.13	18.10	-18.52	8.78	17.15
321642	damage	bot-323	bravo	bot-320	alpha	cz_805_bren	bullet	24.00	24.11	-4.14	18.10	-18.38	8.24	17.32
321784	damage	bot-324	alpha	bot-321	bravo	cz_805_bren	bullet	24.00	56.00	31.80	18.00	28.97	23.51	6.19
323767	damage	bot-318	alpha	bot-323	bravo	five_seven	bullet	20.00	80.00	-16.89	-19.04	-7.57	15.70	35.97
323938	damage	bot-318	alpha	bot-323	bravo	five_seven	bullet	20.00	60.00	-16.86	-19.06	-7.58	15.69	35.97
324094	damage	bot-318	alpha	bot-323	bravo	five_seven	bullet	20.00	40.00	-16.86	-19.06	-7.80	15.86	36.08
324247	damage	bot-318	alpha	bot-323	bravo	five_seven	bullet	20.00	20.00	-16.86	-19.06	-8.06	16.09	36.23
324401	kill	bot-318	alpha	bot-323	bravo	five_seven	bullet	20.00	0.00	-16.86	-19.06	-8.60	16.56	36.57
326435	damage	bot-326	alpha	bot-321	bravo	five_seven	bullet	20.00	52.39	34.62	10.93	27.01	29.87	20.41
326583	damage	bot-326	alpha	bot-321	bravo	five_seven	bullet	20.00	32.39	34.62	10.93	26.48	30.29	21.00
327366	kill	bot-327	bravo	bot-326	alpha	m24	bullet	95.00	0.00	33.09	-32.63	34.62	10.96	43.62
328135	damage	bot-295	bravo	bot-328	alpha	five_seven	bullet	20.00	80.00	-25.98	26.78	-26.92	7.91	18.90
328473	damage	bot-295	bravo	bot-320	alpha	five_seven	bullet	20.00	52.39	-25.98	26.78	-13.22	13.28	18.58
328667	damage	bot-295	bravo	bot-320	alpha	five_seven	bullet	20.00	32.39	-25.98	26.78	-12.63	13.78	18.64
328829	damage	bot-295	bravo	bot-320	alpha	five_seven	bullet	20.00	12.39	-25.98	26.78	-11.92	14.38	18.75
328993	kill	bot-295	bravo	bot-320	alpha	five_seven	bullet	20.00	0.00	-25.98	26.78	-11.45	14.79	18.83
329451	damage	bot-295	bravo	bot-328	alpha	five_seven	bullet	20.00	60.00	-25.98	26.78	-24.60	10.33	16.50
329602	damage	bot-295	bravo	bot-328	alpha	five_seven	bullet	20.00	40.00	-25.98	26.78	-24.51	9.66	17.18
329747	damage	bot-295	bravo	bot-328	alpha	five_seven	bullet	20.00	20.00	-25.98	26.78	-24.04	8.96	17.92
329890	kill	bot-295	bravo	bot-328	alpha	five_seven	bullet	20.00	0.00	-25.98	26.78	-23.52	8.46	18.48
331530	damage	bot-295	bravo	bot-318	alpha	five_seven	bullet	20.00	49.01	-25.98	26.78	-17.96	-5.62	33.38
331678	damage	bot-295	bravo	bot-318	alpha	five_seven	bullet	20.00	29.01	-25.98	26.78	-18.11	-6.41	34.11
331839	damage	bot-295	bravo	bot-318	alpha	five_seven	bullet	20.00	9.01	-25.98	26.78	-18.26	-7.16	34.81
331997	kill	bot-295	bravo	bot-318	alpha	five_seven	bullet	20.00	0.00	-25.98	26.78	-18.42	-8.00	35.59
332317	damage	bot-327	bravo	bot-332	alpha	m24	bullet	95.00	5.00	33.82	-23.78	30.29	-5.72	18.40
332997	kill	bot-325	bravo	bot-332	alpha	five_seven	bullet	20.00	0.00	5.43	-7.15	32.55	-6.75	27.13
338770	kill	bot-327	bravo	bot-330	alpha	m24	bullet	95.00	0.00	34.28	-15.97	-20.19	1.38	57.17
342163	damage	bot-295	bravo	bot-335	alpha	five_seven	bullet	20.00	80.00	-14.75	9.57	-24.75	-4.71	17.43
342330	damage	bot-295	bravo	bot-335	alpha	five_seven	bullet	20.00	60.00	-14.75	9.57	-24.60	-4.54	17.21
342480	damage	bot-295	bravo	bot-335	alpha	five_seven	bullet	20.00	40.00	-14.75	9.57	-25.16	-4.57	17.55
342629	damage	bot-295	bravo	bot-335	alpha	five_seven	bullet	20.00	20.00	-14.75	9.57	-25.96	-4.60	18.07
342779	kill	bot-295	bravo	bot-335	alpha	five_seven	bullet	20.00	0.00	-14.75	9.57	-26.64	-4.63	18.51
345158	damage	bot-334	alpha	bot-327	bravo	five_seven	bullet	20.00	80.00	20.74	-32.40	34.27	-1.56	33.67
346012	damage	bot-334	alpha	bot-327	bravo	five_seven	bullet	20.00	60.00	20.90	-32.20	33.96	-2.42	32.52
346879	damage	bot-295	bravo	bot-336	alpha	five_seven	bullet	20.00	80.00	-17.34	1.50	-29.70	3.87	12.59
347043	damage	bot-295	bravo	bot-336	alpha	five_seven	bullet	20.00	60.00	-17.34	1.50	-29.92	4.42	12.92
347190	damage	bot-295	bravo	bot-336	alpha	five_seven	bullet	20.00	40.00	-17.34	1.50	-30.29	4.79	13.37
347330	damage	bot-334	alpha	bot-325	bravo	five_seven	bullet	20.00	80.00	21.17	-31.71	31.41	-1.35	32.04
347348	damage	bot-295	bravo	bot-336	alpha	five_seven	bullet	20.00	20.00	-17.34	1.50	-30.85	5.35	14.05
347483	damage	bot-334	alpha	bot-325	bravo	five_seven	bullet	20.00	60.00	21.17	-31.71	31.45	-0.93	32.45
347500	kill	bot-295	bravo	bot-336	alpha	five_seven	bullet	20.00	0.00	-17.34	1.50	-31.36	5.85	14.68
347632	damage	bot-334	alpha	bot-325	bravo	five_seven	bullet	20.00	40.00	21.17	-31.71	31.30	-0.20	33.09
347784	damage	bot-334	alpha	bot-325	bravo	five_seven	bullet	20.00	20.00	21.17	-31.71	31.46	0.51	33.82
347933	kill	bot-334	alpha	bot-325	bravo	five_seven	bullet	20.00	0.00	21.17	-31.71	31.82	1.17	34.56
348513	damage	bot-334	alpha	bot-313	bravo	five_seven	bullet	20.00	56.47	21.32	-31.50	29.26	-7.47	25.31
348658	damage	bot-334	alpha	bot-313	bravo	five_seven	bullet	20.00	36.47	21.32	-31.50	29.39	-7.28	25.53
349472	damage	bot-333	bravo	bot-334	alpha	five_seven	bullet	20.00	80.00	33.56	9.28	21.40	-31.40	42.46
349651	damage	bot-333	bravo	bot-334	alpha	five_seven	bullet	20.00	60.00	33.56	9.28	21.41	-31.41	42.46
351958	kill	bot-327	bravo	bot-334	alpha	m24	bullet	95.00	0.00	31.01	-1.60	12.74	-34.46	37.60
357091	damage	bot-337	alpha	bot-329	bravo	cz_805_bren	bullet	24.00	71.15	1.37	18.96	-17.72	-2.01	28.36
357198	damage	bot-339	alpha	bot-331	bravo	five_seven	bullet	20.00	80.00	-8.39	1.57	-20.84	0.52	12.49
357234	damage	bot-311	bravo	bot-339	alpha	five_seven	bullet	20.00	80.00	-10.36	10.79	-8.39	1.57	9.43
357320	damage	bot-331	bravo	bot-339	alpha	cz_805_bren	bullet	24.00	56.00	-20.76	0.61	-8.39	1.57	12.40
357408	damage	bot-311	bravo	bot-339	alpha	five_seven	bullet	20.00	36.00	-10.36	10.79	-8.25	1.46	9.56
357525	kill	bot-338	bravo	bot-337	alpha	m24	bullet	95.00	0.00	17.48	-11.78	1.34	18.76	34.55
357525	damage	bot-339	alpha	bot-331	bravo	five_seven	bullet	20.00	60.00	-8.12	1.36	-20.50	0.90	12.39
357563	damage	bot-311	bravo	bot-339	alpha	five_seven	bullet	20.00	16.00	-10.36	10.79	-8.05	1.32	9.74
357713	kill	bot-311	bravo	bot-339	alpha	five_seven	bullet	20.00	0.00	-10.36	10.79	-7.44	0.84	10.36
362066	damage	bot-331	bravo	bot-340	alpha	cz_805_bren	bullet	24.00	76.00	-16.08	2.17	-4.70	3.14	11.43
362181	damage	bot-331	bravo	bot-340	alpha	cz_805_bren	bullet	24.00	52.00	-16.08	2.17	-4.70	3.14	11.43
362280	damage	bot-340	alpha	bot-333	bravo	m24	bullet	95.00	5.00	-4.69	3.03	25.81	-13.31	34.60
362300	damage	bot-331	bravo	bot-340	alpha	cz_805_bren	bullet	24.00	28.00	-16.08	2.17	-4.68	2.97	11.43
362426	damage	bot-331	bravo	bot-340	alpha	cz_805_bren	bullet	24.00	4.00	-16.08	2.17	-4.66	2.73	11.44
362834	kill	bot-295	bravo	bot-340	alpha	five_seven	bullet	20.00	0.00	-30.11	11.12	-4.48	0.74	27.64
368208	damage	bot-295	bravo	bot-341	alpha	five_seven	bullet	20.00	80.00	-27.19	4.17	-2.56	31.90	37.09
368362	damage	bot-295	bravo	bot-341	alpha	five_seven	bullet	20.00	60.00	-27.19	4.17	-2.56	31.83	37.04
368515	damage	bot-295	bravo	bot-341	alpha	five_seven	bullet	20.00	40.00	-27.19	4.17	-2.28	31.88	37.26
368804	damage	bot-295	bravo	bot-341	alpha	five_seven	bullet	20.00	20.00	-27.19	4.17	-0.67	32.17	38.57
378264	damage	bot-295	bravo	bot-343	alpha	five_seven	bullet	20.00	80.00	-14.94	13.38	-23.63	31.03	19.68
378413	damage	bot-295	bravo	bot-343	alpha	five_seven	bullet	20.00	60.00	-14.94	13.38	-23.41	30.80	19.37
378565	damage	bot-295	bravo	bot-343	alpha	five_seven	bullet	20.00	40.00	-14.94	13.38	-23.89	31.29	20.02
378727	damage	bot-295	bravo	bot-343	alpha	five_seven	bullet	20.00	20.00	-14.94	13.38	-24.49	31.80	20.75
378891	kill	bot-295	bravo	bot-343	alpha	five_seven	bullet	20.00	0.00	-14.94	13.38	-25.06	32.28	21.44
397290	damage	bot-311	bravo	bot-345	alpha	five_seven	bullet	20.00	54.85	-11.14	11.56	-12.90	20.90	9.50
397461	damage	bot-311	bravo	bot-345	alpha	five_seven	bullet	20.00	34.85	-11.14	11.56	-13.59	21.03	9.78
397616	damage	bot-311	bravo	bot-345	alpha	five_seven	bullet	20.00	14.85	-11.14	11.56	-14.15	21.17	10.07
397775	kill	bot-311	bravo	bot-345	alpha	five_seven	bullet	20.00	0.00	-11.14	11.56	-14.70	21.43	10.49
398244	damage	bot-348	alpha	bot-347	bravo	five_seven	bullet	20.00	80.00	17.46	-20.73	9.65	17.75	39.26
398394	damage	bot-348	alpha	bot-347	bravo	five_seven	bullet	20.00	60.00	17.46	-20.73	9.65	17.75	39.26
398562	damage	bot-348	alpha	bot-347	bravo	five_seven	bullet	20.00	40.00	17.46	-20.73	9.84	17.95	39.42
398712	damage	bot-348	alpha	bot-347	bravo	five_seven	bullet	20.00	20.00	17.46	-20.73	10.18	18.33	39.72
398856	kill	bot-348	alpha	bot-347	bravo	five_seven	bullet	20.00	0.00	17.46	-20.73	10.69	18.87	40.17
401317	damage	bot-311	bravo	bot-346	alpha	five_seven	bullet	20.00	80.00	-11.50	12.13	-17.28	9.73	6.25
401471	damage	bot-311	bravo	bot-346	alpha	five_seven	bullet	20.00	60.00	-11.50	12.13	-17.13	9.86	6.07
401771	damage	bot-311	bravo	bot-346	alpha	five_seven	bullet	20.00	40.00	-11.50	12.13	-18.44	8.96	7.62
402865	damage	bot-350	bravo	bot-349	alpha	cz_805_bren	bullet	24.00	76.00	-4.97	34.71	-31.30	32.86	26.40
405916	damage	bot-295	bravo	bot-348	alpha	five_seven	bullet	20.00	80.00	-30.11	-32.12	12.19	-7.32	49.04
407709	damage	bot-311	bravo	bot-346	alpha	five_seven	bullet	20.00	52.52	-12.54	13.07	-17.65	9.54	6.21
410324	damage	bot-346	alpha	bot-350	bravo	cz_805_bren	bullet	24.00	76.00	-18.21	7.60	-10.07	26.99	21.03
410440	damage	bot-346	alpha	bot-350	bravo	cz_805_bren	bullet	24.00	52.00	-18.21	7.60	-10.33	26.53	20.51
410440	damage	bot-348	alpha	bot-350	bravo	five_seven	bullet	20.00	32.00	6.57	-3.04	-10.33	26.53	34.06
410555	damage	bot-346	alpha	bot-350	bravo	cz_805_bren	bullet	24.00	8.00	-18.21	7.60	-9.98	26.98	21.06
410583	kill	bot-348	alpha	bot-350	bravo	five_seven	bullet	20.00	0.00	6.57	-3.04	-9.89	27.11	34.35
412284	damage	bot-348	alpha	bot-353	bravo	five_seven	bullet	20.00	80.00	5.92	-1.34	-11.67	22.55	29.66
412377	damage	bot-352	alpha	bot-353	bravo	cz_805_bren	bullet	24.00	56.00	-5.47	6.68	-11.67	22.55	17.04
412534	damage	bot-352	alpha	bot-353	bravo	cz_805_bren	bullet	24.00	32.00	-5.47	6.68	-11.76	22.60	17.12
412617	damage	bot-348	alpha	bot-353	bravo	five_seven	bullet	20.00	12.00	5.91	-1.34	-11.80	22.65	29.82
412701	kill	bot-352	alpha	bot-353	bravo	cz_805_bren	bullet	24.00	0.00	-5.47	6.68	-11.93	22.80	17.37
412844	damage	bot-295	bravo	bot-344	alpha	five_seven	bullet	20.00	80.00	-18.79	-27.08	19.43	-22.17	38.53
413137	damage	bot-295	bravo	bot-344	alpha	five_seven	bullet	20.00	60.00	-18.79	-27.08	19.21	-22.44	38.29
413864	damage	bot-295	bravo	bot-344	alpha	five_seven	bullet	20.00	40.00	-18.79	-27.08	22.66	-20.31	42.00
414010	damage	bot-295	bravo	bot-344	alpha	five_seven	bullet	20.00	20.00	-18.79	-27.08	23.18	-19.95	42.57
414548	kill	bot-295	bravo	bot-344	alpha	five_seven	bullet	20.00	0.00	-18.79	-27.08	24.06	-19.36	43.54
415532	damage	bot-348	alpha	bot-327	bravo	five_seven	bullet	20.00	52.15	3.99	2.66	19.36	23.59	25.97
417131	damage	bot-295	bravo	bot-354	alpha	five_seven	bullet	20.00	80.00	-16.24	-28.63	4.87	-29.87	21.15
417290	damage	bot-295	bravo	bot-354	alpha	five_seven	bullet	20.00	60.00	-16.24	-28.63	4.45	-30.02	20.74
417729	damage	bot-295	bravo	bot-354	alpha	five_seven	bullet	20.00	40.00	-16.24	-28.63	5.41	-31.17	21.80
417880	damage	bot-295	bravo	bot-354	alpha	five_seven	bullet	20.00	20.00	-16.24	-28.63	5.73	-31.53	22.16
418177	kill	bot-355	bravo	bot-354	alpha	m24	bullet	95.00	0.00	-28.67	23.75	6.71	-32.45	66.40
420616	damage	bot-352	alpha	bot-355	bravo	cz_805_bren	bullet	24.00	76.00	-4.03	14.28	-28.44	28.25	28.12
429562	damage	bot-313	bravo	bot-352	alpha	cz_805_bren	bullet	24.00	76.00	8.12	-3.46	-13.89	20.22	32.33
429726	damage	bot-313	bravo	bot-352	alpha	cz_805_bren	bullet	24.00	52.00	8.12	-3.46	-13.89	20.22	32.33
429798	damage	bot-352	alpha	bot-313	bravo	cz_805_bren	bullet	24.00	48.01	-13.95	20.24	8.12	-3.46	32.38
430178	damage	bot-352	alpha	bot-313	bravo	cz_805_bren	bullet	24.00	24.01	-14.76	20.67	8.94	-4.26	34.41
431135	damage	bot-333	bravo	bot-352	alpha	five_seven	bullet	20.00	32.00	22.98	1.38	-16.82	22.52	45.06
437461	damage	bot-360	alpha	bot-357	bravo	five_seven	bullet	20.00	80.00	4.65	-2.25	8.39	0.61	4.71
437634	damage	bot-360	alpha	bot-357	bravo	five_seven	bullet	20.00	60.00	4.65	-2.25	8.18	0.52	4.49
437907	damage	bot-360	alpha	bot-357	bravo	five_seven	bullet	20.00	40.00	4.65	-2.26	8.40	0.95	4.94
438168	damage	bot-333	bravo	bot-360	alpha	five_seven	bullet	20.00	80.00	20.40	7.71	4.64	-2.26	18.65
438168	damage	bot-360	alpha	bot-357	bravo	five_seven	bullet	20.00	20.00	4.64	-2.26	8.64	1.40	5.42
438397	kill	bot-360	alpha	bot-357	bravo	five_seven	bullet	20.00	0.00	4.64	-2.26	8.89	1.84	5.90
438926	damage	bot-360	alpha	bot-321	bravo	five_seven	bullet	20.00	52.05	4.64	-2.26	4.61	13.45	15.70
439150	damage	bot-333	bravo	bot-360	alpha	five_seven	bullet	20.00	60.00	20.27	7.95	4.64	-2.26	18.66
439319	damage	bot-333	bravo	bot-360	alpha	five_seven	bullet	20.00	40.00	20.26	7.95	4.51	-2.26	18.78
439793	damage	bot-355	bravo	bot-352	alpha	five_seven	bullet	20.00	52.58	-27.53	33.22	-19.10	26.80	10.60
439986	damage	bot-355	bravo	bot-352	alpha	five_seven	bullet	20.00	32.58	-27.53	33.22	-19.09	26.59	10.74
440139	damage	bot-355	bravo	bot-352	alpha	five_seven	bullet	20.00	12.58	-27.53	33.22	-19.09	26.43	10.84
440343	kill	bot-355	bravo	bot-352	alpha	five_seven	bullet	20.00	0.00	-27.53	33.23	-19.07	26.27	10.95
441979	damage	bot-359	alpha	bot-321	bravo	cz_805_bren	bullet	24.00	28.05	-1.31	20.81	0.01	17.68	3.40
442204	damage	bot-359	alpha	bot-321	bravo	cz_805_bren	bullet	24.00	4.05	-1.62	21.13	0.02	17.70	3.80
442492	kill	bot-359	alpha	bot-321	bravo	cz_805_bren	bullet	24.00	0.00	-2.14	21.64	0.04	17.74	4.47
443171	damage	bot-359	alpha	bot-362	bravo	cz_805_bren	bullet	24.00	76.00	-2.39	21.83	-15.22	-9.50	33.85
443247	damage	bot-362	bravo	bot-359	alpha	cz_805_bren	bullet	24.00	76.00	-15.22	-9.50	-2.39	21.83	33.85
443364	damage	bot-362	bravo	bot-359	alpha	cz_805_bren	bullet	24.00	52.00	-15.22	-9.50	-2.39	21.83	33.85
443530	damage	bot-362	bravo	bot-359	alpha	cz_805_bren	bullet	24.00	28.00	-15.22	-9.50	-2.32	21.96	34.00
443890	damage	bot-362	bravo	bot-359	alpha	cz_805_bren	bullet	24.00	4.00	-15.22	-9.50	-1.98	22.70	34.82
444056	kill	bot-362	bravo	bot-359	alpha	cz_805_bren	bullet	24.00	0.00	-15.22	-9.50	-1.78	23.14	35.30
448966	damage	bot-362	bravo	bot-360	alpha	cz_805_bren	bullet	24.00	48.25	-14.69	-3.91	3.23	0.64	18.50
452043	damage	bot-362	bravo	bot-361	alpha	cz_805_bren	bullet	24.00	76.00	-13.19	-4.25	-28.80	-25.29	26.20
452212	damage	bot-362	bravo	bot-361	alpha	cz_805_bren	bullet	24.00	52.00	-13.20	-4.26	-28.62	-24.86	25.73
452377	damage	bot-362	bravo	bot-361	alpha	cz_805_bren	bullet	24.00	28.00	-13.20	-4.26	-28.97	-25.13	26.17
453943	damage	bot-333	bravo	bot-365	alpha	five_seven	bullet	20.00	80.00	17.75	8.25	14.11	25.48	17.61
454099	damage	bot-333	bravo	bot-365	alpha	five_seven	bullet	20.00	60.00	17.75	8.25	14.17	25.24	17.37
454281	damage	bot-333	bravo	bot-365	alpha	five_seven	bullet	20.00	40.00	17.75	8.25	13.87	25.13	17.32
454435	damage	bot-333	bravo	bot-365	alpha	five_seven	bullet	20.00	20.00	17.75	8.25	13.37	24.93	17.24
454729	kill	bot-333	bravo	bot-365	alpha	five_seven	bullet	20.00	0.00	17.75	8.25	12.49	24.87	17.44
462342	damage	bot-333	bravo	bot-360	alpha	five_seven	bullet	20.00	52.81	8.56	7.36	-5.82	-2.55	17.47
462526	damage	bot-333	bravo	bot-360	alpha	five_seven	bullet	20.00	32.81	8.56	7.36	-5.87	-2.57	17.52
462788	damage	bot-333	bravo	bot-360	alpha	five_seven	bullet	20.00	12.81	8.56	7.37	-5.82	-2.43	17.40
463022	kill	bot-333	bravo	bot-360	alpha	five_seven	bullet	20.00	0.00	8.56	7.37	-5.88	-2.43	17.46
468413	damage	bot-355	bravo	bot-369	alpha	m24	bullet	95.00	5.00	-15.44	20.84	5.73	-21.25	47.11
472727	damage	bot-333	bravo	bot-367	alpha	five_seven	bullet	20.00	80.00	1.68	9.55	24.28	5.35	22.99
472872	damage	bot-333	bravo	bot-367	alpha	five_seven	bullet	20.00	60.00	1.68	9.55	24.42	5.17	23.16
